Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,good 4 u,Olivia Rodrigo,12.586.645,1,1,12
2,Butter,BTS,7.922.707,2,2,5
3,deja vu,Olivia Rodrigo,6.486.427,3,3,55
4,MONTERO (Call Me By Your Name),Lil Nas X,5.442.599,1,4,61
5,Kiss Me More (feat. SZA),Doja Cat; SZA,5.164.832,2,6,47
6,drivers license,Olivia Rodrigo,5.065.411,1,5,138
7,traitor,Olivia Rodrigo,4.982.310,7,7,5
8,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,4.426.784,1,9,68
9,brutal,Olivia Rodrigo,4.355.777,7,8,5
10,ZITTI E BUONI,Måneskin,4.238.506,9,13,4
11,enough for you,Olivia Rodrigo,4.026.909,10,10,5
12,Levitating (feat. DaBaby),Dua Lipa; DaBaby,4.022.726,4,11,236
13,happier,Olivia Rodrigo,3.986.192,12,12,5
14,favorite crime,Olivia Rodrigo,3.604.033,14,15,5
15,1 step forward 3 steps back,Olivia Rodrigo,3.484.125,12,14,5
16,Astronaut In The Ocean,Masked Wolf,3.211.183,2,17,129
17,jealousy jealousy,Olivia Rodrigo,3.186.520,14,16,5
18,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,3.170.085,4,18,82
19,Fiel,Los Legendarios; Wisin; Jhayco,2.966.420,7,19,100
20,Todo De Ti,Rauw Alejandro,2.899.571,20,39,5
21,Pareja Del Año,Sebastian Yatra; Myke Towers,2.822.898,9,21,37
22,RAPSTAR,Polo G,2.777.968,3,22,47
23,Dynamite,BTS,2.768.532,1,25,278
24,hope ur ok,Olivia Rodrigo,2.747.068,18,20,5
25,Build a Bitch,Bella Poarch,2.681.755,20,23,12
26,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,2.547.770,3,24,33
27,AM,Nio Garcia; Flow La Movie,2.466.400,12,26,47
28,Blinding Lights,The Weeknd,2.327.379,1,27,544
29,Body (Remix) [feat. ArrDee E1 (3x3) ZT (3x3) Bugzy Malone Buni Fivio Foreign & Darkoo],Tion Wayne; Russ Millions; ArrDee; E1 (3x3); ZT (3x3); Bugzy Malone; Buni; Fivio Foreign; Darkoo,2.252.845,14,28,25
30,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,2.200.625,11,29,98
31,Heartbreak Anniversary,Giveon,2.085.925,8,30,105
