Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,MONTERO (Call Me By Your Name),Lil Nas X,8.085.206,1,1,22
2,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,7.502.447,1,2,29
3,RAPSTAR,Polo G,4.793.570,3,3,8
4,Astronaut In The Ocean,Masked Wolf,4.568.119,2,4,90
5,Kiss Me More (feat. SZA),Doja Cat; SZA,3.796.442,5,6,8
6,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,3.790.521,4,7,43
7,deja vu,Olivia Rodrigo,3.787.712,5,5,16
8,Levitating (feat. DaBaby),Dua Lipa; DaBaby,3.749.182,8,8,197
9,Fiel,Los Legendarios; Wisin; Jhayco,3.633.254,7,11,61
10,Save Your Tears,The Weeknd,3.588.318,2,10,101
11,Heartbreak Anniversary,Giveon,3.453.580,8,12,66
12,drivers license,Olivia Rodrigo,3.452.747,1,9,99
13,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,3.200.121,13,19,59
14,telepatía,Kali Uchis,3.199.120,2,13,60
15,Blinding Lights,The Weeknd,2.952.095,1,14,505
16,DÁKITI,Bad Bunny; Jhayco,2.926.152,1,15,169
17,Solid (feat. Drake),Young Stoner Life; Young Thug; Gunna; Drake,2.905.183,17,—,1
18,The Business,Tiësto,2.828.820,8,17,166
19,Hold On,Justin Bieber,2.748.150,2,16,43
20,Up,Cardi B,2.580.002,13,18,71
21,Runaway,AURORA,2.354.905,20,20,26
22,WITHOUT YOU,The Kid LAROI,2.156.730,6,22,137
23,Mood (feat. iann dior),24kGoldn; iann dior,2.148.303,1,24,250
24,Bandido,Myke Towers; Juhn,2.147.995,5,25,112
25,Calling My Phone,Lil Tjay; 6LACK,2.124.663,3,21,64
26,911,Sech,2.120.469,24,27,61
27,Arcade,Duncan Laurence,2.072.719,14,23,74
28,Streets,Doja Cat,2.038.005,7,26,96
29,Your Love (9PM),ATB; Topic; A7S,2.007.310,24,30,75
30,LA NOCHE DE ANOCHE,Bad Bunny; ROSALÍA,1.934.235,2,31,141
31,Heat Waves,Glass Animals,1.927.665,25,28,112
32,Diamonds Dancing (feat. Travis Scott),Young Stoner Life; Young Thug; Gunna; Travis Scott,1.912.625,32,—,1
33,Watermelon Sugar,Harry Styles,1.910.988,4,29,517
34,Goosebumps - Remix,Travis Scott; HVME,1.813.259,31,35,92
35,Dynamite,BTS,1.793.190,1,32,239
36,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5; Megan Thee Stallion,1.754.470,36,36,40
37,Don't Start Now,Dua Lipa,1.731.145,2,37,533
38,Someone You Loved,Lewis Capaldi,1.727.607,4,34,825
39,Baila Conmigo (with Rauw Alejandro),Selena Gomez; Rauw Alejandro,1.721.259,16,38,78
40,Ski,Young Stoner Life; Young Thug; Gunna,1.666.610,40,—,1
41,Ella No Es Tuya - Remix,Rochy RD; Myke Towers; Nicki Nicole,1.654.422,21,40,64
42,Head & Heart (feat. MNEK),Joel Corry; MNEK,1.645.641,10,45,278
43,Anyone,Justin Bieber,1.638.275,4,39,106
44,We're Good,Dua Lipa,1.614.153,10,41,64
45,AM,Nio Garcia; Flow La Movie,1.610.261,45,53,8
46,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift,1.582.818,6,33,10
47,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Nathan Evans; 220 KID; Billen Ted,1.580.034,29,48,67
48,Best Friend (feat. Doja Cat),Saweetie; Doja Cat,1.567.944,44,44,99
49,Paradise (feat. Dermot Kennedy),MEDUZA; Dermot Kennedy,1.567.392,24,46,112
50,Good Days,SZA,1.559.425,5,42,112
51,positions,Ariana Grande,1.539.509,1,43,176
52,Hecha Pa' Mi,Boza,1.537.390,14,50,142
53,EL MAKINON,KAROL G; Mariah Angeliq,1.534.705,51,51,22
54,Lemonade (feat. Gunna Don Toliver & NAV),Internet Money; Gunna; Don Toliver; NAV,1.531.377,2,49,246
55,Met Him Last Night (feat. Ariana Grande),Demi Lovato; Ariana Grande,1.438.279,24,47,15
56,BED,Joel Corry; RAYE; David Guetta,1.430.837,56,64,33
57,Proud of You (feat. Lil Uzi Vert & Yung Kayo),Young Stoner Life; Young Thug; Yung Kayo; Lil Uzi Vert,1.430.320,57,—,1
58,Batom de Cereja - Ao Vivo,Israel & Rodolffo,1.389.484,28,77,37
59,My Head & My Heart,Ava Max,1.373.718,56,60,64
60,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,1.366.159,1,56,365
61,Dance Monkey,Tones And I,1.362.471,1,61,639
62,Sweater Weather,The Neighbourhood,1.361.906,33,52,216
63,GIRL LIKE ME,Black Eyed Peas; Shakira,1.337.276,34,59,112
64,Whoopty,CJ,1.332.141,8,63,174
65,you broke me first,Tate McRae,1.328.940,12,54,280
66,Holy (feat. Chance The Rapper),Justin Bieber; Chance the Rapper,1.309.598,4,55,211
