Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,8.459.898,1,1,77
2,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,7.093.472,2,2,63
3,Heat Waves,Glass Animals,4.506.206,3,4,272
4,THATS WHAT I WANT,Lil Nas X,4.429.681,3,3,7
5,Bad Habits,Ed Sheeran,4.219.903,3,6,91
6,Woman,Doja Cat,4.212.217,5,5,67
7,Pepas,Farruko,4.128.102,3,7,74
8,Shivers,Ed Sheeran,3.793.380,8,9,14
9,MONTERO (Call Me By Your Name),Lil Nas X,3.680.199,1,8,182
10,Beggin',Måneskin,3.653.704,1,10,115
11,good 4 u,Olivia Rodrigo,3.530.070,1,11,133
12,Way 2 Sexy (with Future & Young Thug),Drake; Future; Young Thug,3.136.384,4,12,21
13,Need to Know,Doja Cat,3.122.991,6,13,105
14,Happier Than Ever,Billie Eilish,2.897.632,6,14,56
15,Fair Trade (with Travis Scott),Drake; Travis Scott,2.816.546,3,15,21
16,Kiss Me More (feat. SZA),Doja Cat; SZA,2.797.082,2,16,168
17,Life Goes On,Oliver Tree,2.702.766,17,17,22
18,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,2.591.643,18,18,42
19,love nwantiti (ah ah ah),CKay,2.379.059,19,20,11
20,Yonaguni,Bad Bunny,2.359.856,3,19,112
21,Todo De Ti,Rauw Alejandro,2.296.898,2,21,126
22,traitor,Olivia Rodrigo,2.250.293,7,22,126
23,Knife Talk (with 21 Savage ft. Project Pat),Drake; 21 Savage; Project Pat,2.224.818,11,24,21
24,Volví,Aventura; Bad Bunny,2.213.495,7,25,52
25,Levitating (feat. DaBaby),Dua Lipa; DaBaby,2.170.465,4,27,357
26,LALISA,LISA,2.164.296,15,23,14
27,Girls Want Girls (with Lil Baby),Drake; Lil Baby,2.117.233,1,26,21
28,Hurricane,Kanye West,2.061.827,3,28,26
29,In Da Getto,J Balvin; Skrillex,2.049.022,22,29,84
30,Meet Me At Our Spot,THE ANXIETY; WILLOW; Tyler Cole,2.035.546,30,31,24
31,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,2.021.570,1,30,189
32,Take My Breath - Single Version,The Weeknd,1.952.986,7,32,49
33,Qué Más Pues?,J Balvin; Maria Becerra,1.885.576,9,34,119
34,Blinding Lights,The Weeknd,1.861.452,1,33,665
35,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,1.835.561,3,36,154
36,I WANNA BE YOUR SLAVE,Måneskin,1.830.087,8,35,124
37,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay; Dj Yo!; AX'EL,1.800.354,37,43,9
38,drivers license,Olivia Rodrigo,1.756.938,1,38,259
39,2055,Sleepy Hallow,1.719.118,30,39,69
40,Don't Be Shy,Tiësto; KAROL G,1.667.118,40,41,42
41,Wildest Dreams (Taylor's Version),Taylor Swift,1.666.960,19,37,7
42,Get Into It (Yuh),Doja Cat,1.642.892,35,40,51
43,Ley Seca,Jhayco; Anuel AA,1.633.380,42,44,21
44,Cúrame,Rauw Alejandro,1.613.578,34,45,60
45,deja vu,Olivia Rodrigo,1.594.976,3,42,176
46,family ties (with Kendrick Lamar),Baby Keem; Kendrick Lamar,1.566.148,22,46,28
47,Volando - Remix,Mora; Bad Bunny; Sech,1.550.431,19,48,78
48,París,Ingratax,1.549.247,24,47,64
49,AM Remix,Nio Garcia; J Balvin; Bad Bunny,1.536.297,11,49,91
50,Butter,BTS,1.503.633,2,50,126
51,Where Are You Now,Lost Frequencies; Calum Scott,1.495.214,51,51,25
52,Sobrio,Maluma,1.491.735,36,52,77
53,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry; Jax Jones; Charli XCX; Saweetie,1.425.653,51,53,32
54,Watermelon Sugar,Harry Styles,1.420.039,4,56,677
55,Sweater Weather,The Neighbourhood,1.367.589,33,57,376
56,Like I Can,Sam Smith,1.365.889,49,54,35
57,Don't Go Yet,Camila Cabello,1.357.939,28,58,63
58,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,1.346.336,4,60,203
59,happier,Olivia Rodrigo,1.330.975,12,59,126
60,Entre Nosotros,Tiago PZK; LIT killah,1.314.753,31,63,76
61,Mood (feat. iann dior),24kGoldn; iann dior,1.306.132,1,62,410
62,Permission to Dance,BTS,1.301.041,2,66,77
63,Dark Red,Steve Lacy,1.299.907,58,61,46
64,DÁKITI,Bad Bunny; Jhayco,1.281.866,1,65,329
65,MONEY,LISA,1.281.312,28,77,14
66,Una Nota,J Balvin; Sech,1.261.534,43,69,14
67,Love Tonight (Edit),Shouse,1.251.746,34,68,81
68,Leave Before You Love Me (with Jonas Brothers),Marshmello; Jonas Brothers,1.231.523,51,72,119
69,Someone You Loved,Lewis Capaldi,1.230.196,4,70,985
70,I GUESS I'M IN LOVE,Clinton Kane,1.229.795,68,71,35
71,SCOOP (feat. Doja Cat),Lil Nas X; Doja Cat,1.227.832,16,55,7
72,Freaks,Surf Curse,1.223.945,50,67,145
73,Dynamite,BTS,1.222.566,1,76,399
74,Pareja Del Año,Sebastian Yatra; Myke Towers,1.210.326,9,74,158
75,Champagne Poetry,Drake,1.204.436,2,73,21
76,Nostálgico,Rvssian; Rauw Alejandro; Chris Brown,1.203.868,76,79,15
77,Don't Start Now,Dua Lipa,1.203.866,2,75,693
78,Miénteme,TINI; Maria Becerra,1.183.337,37,80,147
79,Moon,Kanye West,1.145.167,8,78,26
