Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Dance Monkey,Tones And I,6.464.401,1,1,172
2,Yummy,Justin Bieber,4.403.365,2,3,3
3,ROXANNE,Arizona Zervas,4.336.041,2,2,70
4,Tusa,KAROL G; Nicki Minaj,3.871.744,3,4,59
5,The Box,Roddy Ricch,3.844.033,5,5,25
6,Falling,Trevor Daniel,3.528.364,5,8,50
7,Blinding Lights,The Weeknd,3.499.058,5,6,38
8,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,3.486.102,2,7,108
9,Don't Start Now,Dua Lipa,3.363.665,4,9,66
10,Circles,Post Malone,3.331.161,1,10,129
11,everything i wanted,Billie Eilish,2.972.188,1,11,53
12,Señorita,Shawn Mendes; Camila Cabello,2.857.908,1,12,199
13,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,2.710.958,6,13,83
14,Someone You Loved,Lewis Capaldi,2.552.157,4,15,358
15,My Oh My (feat. DaBaby),Camila Cabello; DaBaby,2.472.257,14,14,31
16,Adore You,Harry Styles,2.407.518,3,16,31
17,bad guy,Billie Eilish,2.336.198,1,17,283
18,Lose You To Love Me,Selena Gomez,2.199.755,1,18,75
19,hot girl bummer,blackbear,2.047.208,9,19,136
20,Ride It,Regard,1.924.073,12,21,122
21,Watermelon Sugar,Harry Styles,1.893.226,5,22,50
22,Vete,Bad Bunny,1.872.816,6,20,46
23,BOP,DaBaby,1.775.143,21,23,101
24,Before You Go,Lewis Capaldi,1.733.454,17,28,47
25,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.716.365,1,24,445
26,HIGHEST IN THE ROOM,Travis Scott,1.686.294,1,27,94
27,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,1.684.567,2,25,171
28,No Idea,Don Toliver,1.683.805,28,30,36
29,Heartless,The Weeknd,1.652.910,2,26,40
30,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,1.635.239,1,29,241
31,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,1.602.821,6,31,94
32,Fantasias,Rauw Alejandro; Farruko,1.567.959,25,32,104
33,Lucid Dreams,Juice WRLD,1.539.184,2,33,603
34,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,1.494.519,3,34,192
35,Ayy Macarena,Tyga,1.459.463,34,35,49
36,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott; ROSALÍA; Lil Baby,1.431.735,4,36,10
37,Futsal Shuffle 2020,Lil Uzi Vert,1.422.343,8,38,24
38,Lose Control,MEDUZA; Becky Hill; Goodboys,1.415.286,31,37,80
39,How Do You Sleep?,Sam Smith,1.402.504,7,39,171
40,Hola - Remix,Dalex; Lenny Tavárez; Chencho Corleone; Juhn; Dímelo Flow,1.390.333,40,41,54
41,Sigues Con El,Arcángel; Sech; Dímelo Flow,1.364.432,41,42,19
42,Ballin' (with Roddy Ricch),Mustard; Roddy Ricch,1.345.125,42,44,91
43,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran; Camila Cabello; Cardi B,1.338.680,9,40,178
44,LA CANCIÓN,J Balvin; Bad Bunny,1.333.374,16,43,192
45,7 rings,Ariana Grande,1.329.957,1,45,353
46,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,1.302.863,5,47,94
47,Trampoline (with ZAYN),SHAED; ZAYN,1.286.256,18,46,20
48,Lalala,Y2K; bbno$,1.276.265,4,48,199
49,Callaita,Bad Bunny; Tainy,1.275.166,5,49,220
50,Suicidal,YNW Melly,1.243.420,46,51,20
51,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,1.233.434,2,50,276
52,Whine Up,Nicky Jam; Anuel AA,1.194.362,41,52,66
53,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,1.172.992,17,53,230
54,when the party's over,Billie Eilish,1.153.005,7,60,446
55,Falling,Harry Styles,1.149.728,18,58,24
56,Goodbyes (feat. Young Thug),Post Malone; Young Thug,1.146.900,2,54,185
57,Adicto (with Anuel AA & Ozuna),Tainy; Anuel AA; Ozuna,1.123.118,21,56,136
58,Que Tire Pa Lante,Daddy Yankee,1.118.769,19,55,80
59,lovely (with Khalid),Billie Eilish; Khalid,1.118.557,19,63,623
60,Ransom,Lil Tecca,1.111.941,3,59,217
61,Shallow,Lady Gaga; Bradley Cooper,1.109.168,2,57,465
62,Say So,Doja Cat,1.101.455,62,67,11
63,Yellow Hearts,Ant Saunders,1.077.006,43,62,60
64,It's You,Ali Gatie,1.044.063,27,71,206
65,Own It (feat. Ed Sheeran & Burna Boy),Stormzy; Burna Boy; Ed Sheeran,1.033.544,24,61,45
66,Happier,Marshmello; Bastille,1.022.038,2,68,507
67,Mean It,Lauv; LANY,1.019.570,24,69,53
68,Lights Up,Harry Styles,1.012.789,3,70,87
69,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,1.012.145,69,75,11
70,SUGAR,BROCKHAMPTON,1.011.895,70,76,4
71,Good as Hell (feat. Ariana Grande) - Remix,Lizzo; Ariana Grande,995.880,24,65,11
72,Roses - Imanbek Remix,SAINt JHN; Imanbek,986.566,52,64,11
73,OUT WEST (feat. Young Thug),JACKBOYS; Travis Scott; Young Thug,983.311,11,66,10
74,VIBEZ,DaBaby,978.328,34,73,11
75,Psycho,Red Velvet,973.904,53,79,14
76,Wow.,Post Malone,960.158,1,72,378
77,Aventura,Lunay; Ozuna; Anuel AA,944.247,47,74,73
78,Robbery,Juice WRLD,922.919,11,80,29
79,Sucker,Jonas Brothers,914.644,2,77,11
80,Blanco,J Balvin,910.520,78,78,11
81,July,Noah Cyrus,892.509,81,95,11
82,Bohemian Rhapsody - Remastered 2011,Queen,888.706,10,81,453
83,Bellaquita - Remix,Dalex; Lenny Tavárez; Anitta; NATTI NATASHA; Farruko; Justin Quiles,879.156,83,85,11
84,Truth Hurts,Lizzo,877.815,15,84,11
85,Indeciso,Reik; J Balvin; Lalo Ebratt,875.511,55,83,122
86,Quizas,Rich Music LTD; Sech; Dalex; Justin Quiles; Lenny Tavárez; Feid; Wisin; Zion,869.366,50,86,108
87,Into the Unknown,Idina Menzel; AURORA,867.559,51,104,11
88,rockstar (feat. 21 Savage),Post Malone; 21 Savage,866.752,1,88,11
89,Shape of You,Ed Sheeran,864.576,1,87,11
90,Piece Of Your Heart,MEDUZA; Goodboys,859.308,13,82,11
91,Without Me,Halsey,858.134,3,98,11
92,Hate Me (with Juice WRLD),Ellie Goulding; Juice WRLD,855.412,25,101,79
93,Believer,Imagine Dragons,852.660,15,97,11
94,Si Te Vas,Sech; Ozuna,844.284,44,92,11
95,Woah,Lil Baby,843.160,55,89,11
96,Money In The Grave (Drake ft. Rick Ross),Drake; Rick Ross,841.487,4,90,11
97,Tutu,Camilo; Pedro Capó,839.592,24,91,150
98,Yo x Ti Tu x Mi,ROSALÍA; Ozuna,834.605,19,93,143
99,SICKO MODE,Travis Scott,832.438,2,99,11
100,Graveyard,Halsey,829.111,25,102,11
101,Up All Night,Khalid,827.881,43,94,11
102,Sweet but Psycho,Ava Max,824.326,5,100,11
103,Soltera - Remix,Lunay; Daddy Yankee; Bad Bunny,817.129,7,103,241
104,Look At Her Now,Selena Gomez,816.000,8,96,11
105,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,808.841,68,105,24
106,SAD!,XXXTENTACION,805.709,1,118,11
107,bury a friend,Billie Eilish,788.536,2,119,11
108,thank u next,Ariana Grande,788.491,1,112,11
109,Con Altura,ROSALÍA; J Balvin; El Guincho,786.221,28,109,11
110,No Guidance (feat. Drake),Chris Brown; Drake,784.546,8,116,11
111,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake; J Balvin; Tyga,782.772,8,106,11
112,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,782.138,2,110,11
113,Dancing With A Stranger (with Normani),Sam Smith; Normani,776.298,6,111,11
114,Suge,DaBaby,774.182,23,114,11
115,Liar,Camila Cabello,772.929,20,113,11
116,Con Calma,Daddy Yankee; Snow,771.488,1,107,11
117,Alone Pt. II,Alan Walker; Ava Max,770.406,108,108,4
118,Better Now,Post Malone,769.408,1,122,11
119,Bruises,Lewis Capaldi,761.698,53,136,5
120,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug; Travis Scott; Gunna,761.270,29,117,11
121,High Hopes,Panic! At The Disco,749.786,8,123,11
122,ocean eyes,Billie Eilish,748.438,92,133,11
123,Nice To Meet Ya,Niall Horan,746.813,47,120,11
124,Family,The Chainsmokers; Kygo,745.494,77,115,11
125,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,741.835,125,127,2
126,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,739.434,3,126,11
127,Say You Won't Let Go,James Arthur,732.968,7,137,11
128,223's (feat. 9lokknine),YNW Melly; 9lokknine,730.634,29,130,11
129,Higher Love,Kygo; Whitney Houston,728.974,25,121,11
130,Perreo en La Luna,Rich Music LTD; Sech; Dalex; Justin Quiles; Lenny Tavárez; Feid,716.393,130,131,10
131,Never Seen the Rain,Tones And I,713.806,125,128,11
132,Perfect,Ed Sheeran,713.732,3,135,11
133,Que Calor,Major Lazer; J Balvin; El Alfa; Diplo,712.472,59,125,11
134,Get You The Moon (feat. Snøw),Kina; Snøw,712.287,90,154,4
135,Writing on the Wall (feat. Post Malone Cardi B & Rvssian),French Montana; Post Malone; Cardi B; Rvssian,708.608,47,146,5
136,Otro Trago - Remix,Sech; Ozuna; Anuel AA; Darell; Nicky Jam,708.279,9,132,11
137,GANG GANG,JACKBOYS; Sheck Wes,703.906,10,124,10
138,Stuck In A Dream (feat. Gunna),Lil Mosey; Gunna,693.544,30,145,11
139,Can We Kiss Forever?,Kina; Adriana Proenza,692.379,139,168,4
140,Legends,Juice WRLD,691.182,20,148,11
141,goosebumps,Travis Scott,691.150,56,142,11
142,Jocelyn Flores,XXXTENTACION,689.975,2,160,5
143,Had Enough (feat. Quavo & Offset),Don Toliver; Offset; Quavo,687.492,14,129,10
144,Youngblood,5 Seconds of Summer,686.991,6,150,11
145,QUE PRETENDES,J Balvin; Bad Bunny,685.477,11,140,11
146,Panini,Lil Nas X,684.917,6,144,11
147,Talk (feat. Disclosure),Khalid; Disclosure,683.736,10,147,11
148,Calma - Remix,Pedro Capó; Farruko,680.474,5,139,11
149,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone; Ozzy Osbourne; Travis Scott,680.041,5,141,11
150,Be Alright,Dean Lewis,679.202,12,167,4
151,Let Me Down Slowly,Alec Benjamin,671.173,21,164,5
152,If I Can't Have You,Shawn Mendes,669.334,3,149,11
153,WHAT TO DO? (feat. Don Toliver),JACKBOYS; Travis Scott; Don Toliver,669.245,16,138,10
154,I Like Me Better,Lauv,669.224,24,158,11
155,DJ No Pare (feat. Zion Dalex Lenny Tavárez) - Remix,Justin Quiles; NATTI NATASHA; Farruko; Lenny Tavárez; Dalex; Zion,661.675,75,153,11
156,Only Human,Jonas Brothers,660.983,21,143,4
157,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby; Lil Baby; Moneybagg Yo,659.582,60,169,4
158,all the good girls go to hell,Billie Eilish,656.985,6,170,4
159,Turn Me On (feat. Vula),Riton; Oliver Heldens; Vula,656.826,75,134,10
160,The London (feat. J. Cole & Travis Scott),Young Thug; J. Cole; Travis Scott,652.432,4,156,11
161,Takeaway,The Chainsmokers; ILLENIUM; Lennon Stella,651.028,26,161,11
162,11 PM,Maluma,650.528,28,151,11
163,Moonlight,XXXTENTACION,649.168,2,172,5
164,MIDDLE CHILD,J. Cole,647.944,2,157,11
165,Don't Call Me Up,Mabel,640.890,9,152,10
166,SLOW DANCING IN THE DARK,Joji,640.803,82,189,4
167,God's Plan,Drake,638.417,1,159,11
168,All of Me,John Legend,638.275,77,177,4
169,Closer,The Chainsmokers; Halsey,637.943,2,166,11
170,3 Nights,Dominic Fike,637.678,46,165,4
171,VALENTINO,24kGoldn,632.526,99,175,5
172,FML,Arizona Zervas,632.465,172,—,1
173,Pa' Olvidarme De Ella,Piso 21; Christian Nodal,630.379,145,162,5
174,You Need To Calm Down,Taylor Swift,630.039,3,163,11
175,Maniac,Conan Gray,627.566,159,179,4
176,Something Just Like This,The Chainsmokers; Coldplay,626.157,2,176,10
177,I.F.L.Y.,Bazzi,623.820,44,194,4
178,All Girls Are The Same,Juice WRLD,623.385,22,185,5
179,2002,Anne-Marie,622.372,25,182,4
180,fuck i'm lonely,Lauv; Anne-Marie,620.663,26,187,4
181,Death,Trippie Redd; DaBaby,620.509,72,173,5
182,wish you were gay,Billie Eilish,617.057,2,193,4
183,SENTADÃO,PEDRO SAMPAIO; Felipe Original; JS o Mão de Ouro,616.080,109,174,2
184,Taki Taki (feat. Selena Gomez Ozuna & Cardi B),DJ Snake; Selena Gomez; Ozuna; Cardi B,615.990,1,171,10
185,Thunder,Imagine Dragons,610.773,7,181,11
186,i'm so tired...,Lauv; Troye Sivan,607.958,17,186,4
187,Don't Stop Me Now - Remastered 2011,Queen,604.353,47,178,10
188,i love you,Billie Eilish,601.422,19,—,1
189,Roller,Apache 207,597.805,55,155,4
190,Fantasía,Ozuna,594.802,74,180,3
191,Old Town Road,Lil Nas X,594.561,2,190,11
192,Photograph,Ed Sheeran,592.440,40,198,4
193,comethru,Jeremy Zucker,591.928,104,—,1
194,Boy With Luv (feat. Halsey),BTS; Halsey,583.906,3,—,1
195,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,583.555,1,183,7
196,Another One Bites The Dust - Remastered 2011,Queen,583.207,32,191,3
197,Going Bad (feat. Drake),Meek Mill; Drake,583.089,8,188,5
198,Post Malone (feat. RANI),Sam Feldt; RANI,581.770,57,184,4
199,idontwannabeyouanymore,Billie Eilish,580.187,60,—,1
200,Never Really Over,Katy Perry,578.230,9,195,4
