Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,5.514.173,1,1,93
2,Savage Love (Laxed - Siren Beat),Jawsh 685; Jason Derulo,5.178.760,2,2,37
3,Blinding Lights,The Weeknd,4.675.831,1,3,233
4,Watermelon Sugar,Harry Styles,4.035.695,4,6,245
5,Roses - Imanbek Remix,SAINt JHN; Imanbek,3.872.776,2,7,206
6,POPSTAR (feat. Drake),DJ Khaled; Drake,3.772.059,4,4,2
7,Come & Go (with Marshmello),Juice WRLD; Marshmello,3.659.310,2,5,10
8,Breaking Me,Topic; A7S,3.167.739,8,9,120
9,Wishing Well,Juice WRLD,3.158.215,6,8,9
10,Party Girl (Remix),StaySolidRocky; Lil Uzi Vert,2.833.707,10,10,2
11,Rain On Me (with Ariana Grande),Lady Gaga; Ariana Grande,2.811.661,1,11,58
12,Dance Monkey,Tones And I,2.792.729,1,13,367
13,death bed (coffee for your head),Powfu; beabadoobee,2.786.164,4,12,156
14,La Jeepeta - Remix,Nio Garcia; Anuel AA; Myke Towers; Brray; Juanka,2.662.622,14,15,64
15,ily (i love you baby) (feat. Emilee),Surf Mesa; Emilee,2.626.005,9,14,114
16,Toosie Slide,Drake,2.503.787,1,16,107
17,MAMACITA,Black Eyed Peas; Ozuna; J. Rey Soul,2.460.639,17,21,92
18,Break My Heart,Dua Lipa,2.452.889,6,18,115
19,WHATS POPPIN (feat. DaBaby Tory Lanez & Lil Wayne) - Remix,Jack Harlow; Tory Lanez; DaBaby; Lil Wayne,2.420.916,19,20,25
20,How You Like That,BLACKPINK,2.394.481,2,17,23
21,Don't Start Now,Dua Lipa,2.365.041,2,19,261
22,Relación,Sech,2.297.405,22,25,72
23,GREECE (feat. Drake),DJ Khaled; Drake,2.274.961,22,22,2
24,Blueberry Faygo,Lil Mosey,2.268.014,8,23,163
25,Caramelo,Ozuna,2.164.600,25,30,37
26,TKN (feat. Travis Scott),ROSALÍA; Travis Scott,2.096.294,8,27,52
27,Stuck with U (with Justin Bieber),Ariana Grande; Justin Bieber,2.095.807,1,26,72
28,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke; 50 Cent; Roddy Ricch,2.053.370,12,28,16
29,Tattoo - Remix with Camilo,Rauw Alejandro; Camilo,2.048.687,29,34,9
30,Supalonely,BENEE; Gus Dapperton,1.996.631,10,33,137
31,Life's A Mess (feat. Halsey),Juice WRLD; Halsey,1.983.891,3,24,12
32,Someone You Loved,Lewis Capaldi,1.983.519,4,31,553
33,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD; Marshmello; The Kid LAROI; Polo G,1.890.984,7,29,9
34,Conversations,Juice WRLD,1.852.964,4,32,9
