Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,WAP (feat. Megan Thee Stallion),Cardi B; Megan Thee Stallion,6.054.319,1,1,31
2,Hawái,Maluma,5.160.608,2,2,38
3,Mood (feat. iann dior),24kGoldn; iann dior,4.863.098,3,3,28
4,Dynamite,BTS,3.748.412,1,4,17
5,Watermelon Sugar,Harry Styles,3.542.841,4,5,295
6,Blinding Lights,The Weeknd,3.513.683,1,7,283
7,Savage Love (Laxed - Siren Beat),Jawsh 685; Jason Derulo,3.450.799,1,6,87
8,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,3.258.370,1,8,143
9,Laugh Now Cry Later (feat. Lil Durk),Drake; Lil Durk,3.216.890,2,9,24
10,Ice Cream (with Selena Gomez),BLACKPINK; Selena Gomez,2.668.136,4,10,10
11,Heather,Conan Gray,2.504.706,11,17,47
12,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,2.497.082,9,12,66
13,Roses - Imanbek Remix,SAINt JHN; Imanbek,2.347.476,2,11,256
14,Mood Swings (feat. Lil Tjay),Pop Smoke; Lil Tjay,2.335.707,10,16,49
15,Ay DiOs Mío!,KAROL G,2.285.693,12,15,56
16,Breaking Me,Topic; A7S,2.278.254,6,14,170
17,Head & Heart (feat. MNEK),Joel Corry; MNEK,2.199.500,13,13,56
18,POPSTAR (feat. Drake),DJ Khaled; Drake,2.055.218,4,24,52
19,UN DIA (ONE DAY) (Feat. Tainy),J Balvin; Dua Lipa; Bad Bunny; Tainy,2.045.613,9,18,45
20,Caramelo,Ozuna,2.033.357,15,19,87
21,La Curiosidad,Jay Wheeler; DJ Nelson; Myke Towers,2.001.825,19,20,76
22,La Jeepeta - Remix,Nio Garcia; Anuel AA; Myke Towers; Brray; Juanka,1.971.460,12,21,114
23,Lemonade (feat. Gunna Don Toliver & NAV),Internet Money; Gunna; Don Toliver; NAV,1.936.887,21,26,24
24,Dance Monkey,Tones And I,1.923.566,1,23,417
25,Come & Go (with Marshmello),Juice WRLD; Marshmello,1.898.395,2,25,60
26,Tattoo - Remix with Camilo,Rauw Alejandro; Camilo,1.898.119,21,22,59
27,you broke me first,Tate McRae,1.814.669,27,31,58
28,Rain On Me (with Ariana Grande),Lady Gaga; Ariana Grande,1.759.226,1,27,108
