Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,WAP (feat. Megan Thee Stallion),Cardi B; Megan Thee Stallion,5.689.375,1,1,9
2,Laugh Now Cry Later (feat. Lil Durk),Drake; Lil Durk,4.940.552,2,2,2
3,Savage Love (Laxed - Siren Beat),Jawsh 685; Jason Derulo,4.742.945,1,3,65
4,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,4.390.523,1,4,121
5,Watermelon Sugar,Harry Styles,4.233.012,4,5,273
6,Blinding Lights,The Weeknd,4.160.350,1,6,261
7,Roses - Imanbek Remix,SAINt JHN; Imanbek,3.214.279,2,7,234
8,Breaking Me,Topic; A7S,2.957.243,6,8,148
9,Smile (with The Weeknd),Juice WRLD; The Weeknd,2.711.824,5,9,9
10,UN DIA (ONE DAY) (Feat. Tainy),J Balvin; Dua Lipa; Bad Bunny; Tainy,2.584.979,9,11,23
11,Come & Go (with Marshmello),Juice WRLD; Marshmello,2.513.023,2,12,38
12,Dance Monkey,Tones And I,2.384.024,1,15,395
13,Mood Swings (feat. Lil Tjay),Pop Smoke; Lil Tjay,2.353.533,13,14,27
14,Head & Heart (feat. MNEK),Joel Corry; MNEK,2.349.988,14,16,34
15,La Jeepeta - Remix,Nio Garcia; Anuel AA; Myke Towers; Brray; Juanka,2.343.904,12,20,92
16,Caramelo,Ozuna,2.330.112,15,19,65
17,Midnight Sky,Miley Cyrus,2.321.033,10,10,2
18,Wishing Well,Juice WRLD,2.241.418,6,17,37
19,death bed (coffee for your head),Powfu; beabadoobee,2.220.405,4,18,184
20,Agua (with J Balvin),Tainy; J Balvin,2.140.123,16,25,37
21,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,2.131.319,9,21,44
22,Rain On Me (with Ariana Grande),Lady Gaga; Ariana Grande,2.064.080,1,22,86
23,Tattoo - Remix with Camilo,Rauw Alejandro; Camilo,2.061.480,21,28,37
24,ily (i love you baby) (feat. Emilee),Surf Mesa; Emilee,2.057.730,9,23,142
25,La Curiosidad,Jay Wheeler; DJ Nelson; Myke Towers,2.048.977,24,29,54
26,MAMACITA,Black Eyed Peas; Ozuna; J. Rey Soul,2.013.457,17,27,120
27,Break My Heart,Dua Lipa,1.999.217,6,24,143
28,Relación,Sech,1.995.792,21,34,100
