Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,5.726.806,1,1,71
2,Blinding Lights,The Weeknd,5.007.858,1,2,211
3,Savage Love (Laxed - Siren Beat),Jawsh 685; Jason Derulo,4.556.430,3,4,15
4,Roses - Imanbek Remix,SAINt JHN; Imanbek,4.356.188,2,3,184
5,How You Like That,BLACKPINK,4.073.352,5,—,1
6,Watermelon Sugar,Harry Styles,3.689.863,5,5,223
7,Rain On Me (with Ariana Grande),Lady Gaga; Ariana Grande,3.372.759,1,7,36
8,death bed (coffee for your head),Powfu; beabadoobee,3.369.068,4,6,134
9,Toosie Slide,Drake,3.257.229,1,8,85
10,Dance Monkey,Tones And I,2.928.129,1,11,345
11,Party Girl,StaySolidRocky,2.904.032,8,9,57
12,Don't Start Now,Dua Lipa,2.890.131,2,10,239
13,ily (i love you baby) (feat. Emilee),Surf Mesa; Emilee,2.828.592,9,12,92
14,Breaking Me,Topic; A7S,2.822.656,14,14,98
15,Break My Heart,Dua Lipa,2.779.471,6,13,93
16,Blueberry Faygo,Lil Mosey,2.558.320,8,15,141
17,Supalonely,BENEE; Gus Dapperton,2.379.704,10,17,115
18,MAMACITA,Black Eyed Peas; Ozuna; J. Rey Soul,2.343.922,18,20,70
19,The Box,Roddy Ricch,2.305.745,1,18,198
20,Stuck with U (with Justin Bieber),Ariana Grande; Justin Bieber,2.279.114,1,16,50
21,THE SCOTTS,THE SCOTTS; Travis Scott; Kid Cudi,2.243.819,1,19,64
22,Intentions (feat. Quavo),Justin Bieber; Quavo,2.112.384,4,21,141
23,Someone You Loved,Lewis Capaldi,2.077.111,4,22,531
24,GOOBA,6ix9ine,2.046.882,2,23,50
25,WHATS POPPIN (feat. DaBaby Tory Lanez & Lil Wayne) - Remix,Jack Harlow; Tory Lanez; DaBaby; Lil Wayne,1.997.922,25,51,3
26,La Jeepeta - Remix,Nio Garcia; Anuel AA; Myke Towers; Brray; Juanka,1.963.877,26,27,42
27,Sunday Best,Surfaces,1.951.529,12,24,161
28,Savage Remix (feat. Beyoncé),Megan Thee Stallion; Beyoncé,1.895.398,11,25,59
29,Say So,Doja Cat,1.884.146,5,31,184
30,Falling,Trevor Daniel,1.837.326,5,26,223
31,Relación,Sech,1.836.145,31,32,50
32,In Your Eyes,The Weeknd,1.805.259,4,28,99
33,Circles,Post Malone,1.760.085,1,29,302
34,Tusa,KAROL G; Nicki Minaj,1.736.895,3,35,232
35,Before You Go,Lewis Capaldi,1.724.957,17,30,220
36,Play Date,Melanie Martinez,1.708.352,27,37,62
37,goosebumps,Travis Scott,1.673.039,10,36,184
38,Lose Somebody,Kygo; OneRepublic,1.672.003,30,40,43
39,Kings & Queens,Ava Max,1.669.431,37,38,89
40,TKN (feat. Travis Scott),ROSALÍA; Travis Scott,1.623.558,8,39,30
41,Señorita,Shawn Mendes; Camila Cabello,1.599.435,1,42,372
42,Hasta Que Dios Diga,Anuel AA; Bad Bunny,1.587.815,23,33,29
