Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,WAP (feat. Megan Thee Stallion),Cardi B; Megan Thee Stallion,6.058.530,1,1,32
2,Mood (feat. iann dior),24kGoldn; iann dior,5.249.913,2,3,29
3,Hawái,Maluma,5.099.541,2,2,39
4,Dynamite,BTS,3.922.214,1,4,18
5,Blinding Lights,The Weeknd,3.580.780,1,6,284
6,Watermelon Sugar,Harry Styles,3.578.779,4,5,296
7,Savage Love (Laxed - Siren Beat),Jawsh 685; Jason Derulo,3.497.338,1,7,88
8,Laugh Now Cry Later (feat. Lil Durk),Drake; Lil Durk,3.364.965,2,9,25
9,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,3.323.593,1,8,144
10,Ice Cream (with Selena Gomez),BLACKPINK; Selena Gomez,2.738.284,4,10,11
11,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,2.672.894,9,12,67
12,Heather,Conan Gray,2.625.977,11,11,48
13,Mood Swings (feat. Lil Tjay),Pop Smoke; Lil Tjay,2.478.590,10,14,50
14,Head & Heart (feat. MNEK),Joel Corry; MNEK,2.416.401,13,17,57
15,Roses - Imanbek Remix,SAINt JHN; Imanbek,2.397.479,2,13,257
16,Breaking Me,Topic; A7S,2.394.762,6,16,171
17,Ay DiOs Mío!,KAROL G,2.298.043,12,15,57
18,POPSTAR (feat. Drake),DJ Khaled; Drake,2.192.045,4,18,53
19,Lemonade (feat. Gunna Don Toliver & NAV),Internet Money; Gunna; Don Toliver; NAV,2.170.278,19,23,25
20,UN DIA (ONE DAY) (Feat. Tainy),J Balvin; Dua Lipa; Bad Bunny; Tainy,2.111.747,9,19,46
21,La Curiosidad,Jay Wheeler; DJ Nelson; Myke Towers,2.002.625,19,21,77
22,Come & Go (with Marshmello),Juice WRLD; Marshmello,1.999.658,2,25,61
23,you broke me first,Tate McRae,1.991.809,23,27,59
24,Caramelo,Ozuna,1.914.963,15,20,88
25,Dance Monkey,Tones And I,1.906.391,1,24,418
26,La Jeepeta - Remix,Nio Garcia; Anuel AA; Myke Towers; Brray; Juanka,1.901.339,12,22,115
27,Tattoo - Remix with Camilo,Rauw Alejandro; Camilo,1.855.103,21,26,60
28,Midnight Sky,Miley Cyrus,1.851.934,10,31,25
29,Someone You Loved,Lewis Capaldi,1.830.120,4,29,604
30,Rain On Me (with Ariana Grande),Lady Gaga; Ariana Grande,1.822.739,1,28,109
31,Wishing Well,Juice WRLD,1.764.397,6,33,60
32,Before You Go,Lewis Capaldi,1.758.266,17,35,293
33,Smile (with The Weeknd),Juice WRLD; The Weeknd,1.750.388,5,36,32
34,death bed (coffee for your head),Powfu; beabadoobee,1.725.811,4,34,207
35,Relación,Sech,1.722.861,21,30,123
36,WHATS POPPIN (feat. DaBaby Tory Lanez & Lil Wayne) - Remix,Jack Harlow; Tory Lanez; DaBaby; Lil Wayne,1.717.163,11,37,76
37,Relación - Remix,Sech; Daddy Yankee; J Balvin; ROSALÍA; Farruko,1.690.387,37,43,4
38,GREECE (feat. Drake),DJ Khaled; Drake,1.645.636,18,38,53
39,Agua (with J Balvin),Tainy; J Balvin,1.644.848,16,32,60
40,Go Crazy,Chris Brown; Young Thug,1.624.654,36,40,106
41,Blueberry Faygo,Lil Mosey,1.539.314,8,39,214
42,Don't Start Now,Dua Lipa,1.530.494,2,41,312
43,How You Like That,BLACKPINK,1.509.595,2,42,74
