Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,DÁKITI,Bad Bunny; Jhayco,6.381.629,1,1,6
2,positions,Ariana Grande,5.261.129,1,2,13
3,Mood (feat. iann dior),24kGoldn; iann dior,4.580.877,1,3,87
4,Lemonade (feat. Gunna Don Toliver & NAV),Internet Money; Gunna; Don Toliver; NAV,3.949.069,2,4,83
5,Lonely (with benny blanco),Justin Bieber; benny blanco,3.375.402,5,5,20
6,What You Know Bout Love,Pop Smoke,3.256.535,5,7,52
7,Dynamite,BTS,3.215.225,1,6,76
8,34+35,Ariana Grande,2.931.496,2,8,6
9,Hawái,Maluma,2.926.900,2,9,97
10,WAP (feat. Megan Thee Stallion),Cardi B; Megan Thee Stallion,2.880.154,1,10,90
11,Blinding Lights,The Weeknd,2.791.983,1,11,342
12,Holy (feat. Chance The Rapper),Justin Bieber; Chance the Rapper,2.667.361,4,12,48
13,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,2.616.966,6,13,125
14,Watermelon Sugar,Harry Styles,2.568.270,4,14,354
15,you broke me first,Tate McRae,2.523.888,12,15,117
16,Head & Heart (feat. MNEK),Joel Corry; MNEK,2.411.528,11,16,115
17,Relación - Remix,Sech; Daddy Yankee; J Balvin; ROSALÍA; Farruko,2.128.861,11,19,62
18,Put Your Records On,Ritt Momney,2.061.115,15,18,54
19,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,2.009.822,1,20,202
20,Heather,Conan Gray,1.999.827,11,21,106
21,motive (with Doja Cat),Ariana Grande; Doja Cat,1.973.474,4,17,6
22,Laugh Now Cry Later (feat. Lil Durk),Drake; Lil Durk,1.941.277,2,22,83
23,Wonder,Shawn Mendes,1.910.337,12,23,34
24,Se Te Nota (with Guaynaa),Lele Pons; Guaynaa,1.852.412,23,25,51
25,Someone You Loved,Lewis Capaldi,1.843.439,4,24,662
26,La Tóxica,Farruko,1.817.573,19,26,61
27,La Nota,Manuel Turizo; Rauw Alejandro; Myke Towers,1.768.379,27,32,27
28,UN DIA (ONE DAY) (Feat. Tainy),J Balvin; Dua Lipa; Bad Bunny; Tainy,1.751.282,9,30,104
29,Savage Love (Laxed - Siren Beat),Jawsh 685; Jason Derulo,1.749.684,1,27,146
30,Vida de Rico,Camilo,1.743.418,23,31,44
31,Take You Dancing,Jason Derulo,1.737.767,26,28,94
32,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.728.201,29,29,34
33,La Curiosidad,Jay Wheeler; DJ Nelson; Myke Towers,1.714.042,19,34,135
34,Before You Go,Lewis Capaldi,1.659.216,17,35,351
35,Una Locura,Ozuna; J Balvin; Chencho Corleone,1.638.884,34,39,58
36,Roses - Imanbek Remix,SAINt JHN; Imanbek,1.627.691,2,37,315
37,Jeans,Justin Quiles,1.620.025,36,41,69
38,Breaking Me,Topic; A7S,1.586.571,6,40,229
39,Midnight Sky,Miley Cyrus,1.568.777,10,38,83
40,Ice Cream (with Selena Gomez),BLACKPINK; Selena Gomez,1.561.866,4,42,69
41,Dance Monkey,Tones And I,1.544.786,1,44,476
42,pov,Ariana Grande,1.512.227,18,33,6
43,Ay DiOs Mío!,KAROL G,1.508.958,12,46,115
44,Parce (feat. Justin Quiles),Maluma; Lenny Tavárez; Justin Quiles,1.471.723,44,49,76
