Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Blinding Lights,The Weeknd,5.189.655,1,1,101
2,The Box,Roddy Ricch,5.006.992,1,2,88
3,Dance Monkey,Tones And I,4.873.167,1,3,235
4,Don't Start Now,Dua Lipa,4.238.467,4,4,129
5,La Difícil,Bad Bunny,3.827.360,4,5,9
6,Tusa,KAROL G; Nicki Minaj,3.559.426,3,6,122
7,Intentions (feat. Quavo),Justin Bieber; Quavo,3.466.982,4,8,31
8,Say So,Doja Cat,3.381.590,8,11,74
9,Si Veo a Tu Mamá,Bad Bunny,3.377.341,6,7,9
10,Falling,Trevor Daniel,3.250.817,5,12,113
11,Ignorantes,Bad Bunny; Sech,3.182.402,4,9,24
12,ROXANNE,Arizona Zervas,3.130.669,2,13,133
13,Safaera,Bad Bunny; Jowell & Randy; Ñengo Flow,2.914.879,13,14,9
14,Circles,Post Malone,2.620.942,1,18,192
15,Baby Pluto,Lil Uzi Vert,2.556.919,6,10,3
16,That Way - Bonus Track,Lil Uzi Vert,2.531.131,16,54,8
17,Someone You Loved,Lewis Capaldi,2.496.099,4,23,421
18,La Santa,Bad Bunny; Daddy Yankee,2.425.003,10,17,9
19,Sunday Best,Surfaces,2.408.083,19,25,51
20,Yummy,Justin Bieber,2.330.976,2,21,66
21,Blueberry Faygo,Lil Mosey,2.313.243,21,24,31
22,P2,Lil Uzi Vert,2.297.411,16,16,3
23,Vete,Bad Bunny,2.270.218,6,20,109
24,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,2.262.602,2,27,171
25,death bed (coffee for your head),Powfu; beabadoobee,2.230.709,25,33,24
26,Life Is Good (feat. Drake),Future; Drake,2.179.070,3,26,59
27,Roses - Imanbek Remix,SAINt JHN; Imanbek,2.175.033,22,22,74
28,Lo Mein,Lil Uzi Vert,2.126.547,11,15,3
29,bad guy,Billie Eilish,2.065.931,1,35,346
30,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,2.041.990,3,30,52
31,Stupid Love,Lady Gaga,2.041.187,6,28,10
32,Adore You,Harry Styles,2.039.386,3,34,94
33,everything i wanted,Billie Eilish,2.000.834,1,39,116
34,No Time To Die,Billie Eilish,1.986.878,1,38,24
35,Yo Perreo Sola,Bad Bunny,1.979.039,17,32,9
36,Silly Watch,Lil Uzi Vert,1.900.241,15,19,3
37,Señorita,Shawn Mendes; Camila Cabello,1.860.468,1,41,262
38,Physical,Dua Lipa,1.816.193,17,45,38
39,Rojo,J Balvin,1.769.994,34,40,10
40,Before You Go,Lewis Capaldi,1.769.216,17,52,110
41,You should be sad,Halsey,1.761.785,16,51,59
42,Sigues Con El,Arcángel; Sech; Dímelo Flow,1.752.116,19,44,82
43,After Hours,The Weeknd,1.726.542,4,50,19
44,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,1.717.952,6,42,146
45,Pero Ya No,Bad Bunny,1.677.567,14,46,9
46,Morado,J Balvin,1.670.171,27,49,59
47,Homecoming,Lil Uzi Vert,1.657.941,27,29,3
48,My Oh My (feat. DaBaby),Camila Cabello; DaBaby,1.649.831,14,56,94
49,I'm Sorry,Lil Uzi Vert,1.600.255,25,31,3
50,Prices,Lil Uzi Vert; WanMor,1.546.864,37,37,3
51,Moral of the Story,Ashe,1.542.269,33,61,18
52,Supalonely,BENEE; Gus Dapperton,1.482.589,52,77,5
53,I Love Me,Demi Lovato,1.476.544,38,53,3
54,Futsal Shuffle 2020 - Bonus Track,Lil Uzi Vert,1.473.228,8,97,87
55,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.446.969,1,65,508
56,High Fashion (feat. Mustard),Roddy Ricch; Mustard,1.446.925,26,58,59
57,Hola - Remix,Dalex; Lenny Tavárez; Chencho Corleone; Juhn; Dímelo Flow,1.431.745,28,59,117
58,Celebration Station,Lil Uzi Vert; WanMor,1.385.988,41,43,3
59,POP,Lil Uzi Vert,1.358.443,19,36,3
60,Diosa,Myke Towers,1.354.527,49,63,23
61,Ride It,Regard,1.337.655,12,62,185
62,WHATS POPPIN,Jack Harlow,1.330.590,50,71,35
63,Bigger Than Life,Lil Uzi Vert; WanMor,1.327.833,46,48,3
64,Venetia,Lil Uzi Vert,1.309.659,55,55,3
65,hot girl bummer,blackbear,1.286.150,9,75,199
66,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,1.279.912,1,70,304
67,Bichiyal,Bad Bunny; Yaviah,1.279.492,22,64,9
68,Se Me Olvidó,Christian Nodal,1.274.064,66,66,3
69,Lose Control,MEDUZA; Becky Hill; Goodboys,1.262.479,27,67,143
70,You Better Move,Lil Uzi Vert,1.243.092,30,47,3
71,Tattoo,Rauw Alejandro,1.233.785,71,74,17
72,lovely (with Khalid),Billie Eilish; Khalid,1.232.906,19,91,686
73,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,1.231.030,5,84,157
74,CITY OF ANGELS,24kGoldn,1.224.171,72,88,17
75,A Tu Merced,Bad Bunny,1.221.105,39,68,9
76,Forever (feat. Post Malone & Clever),Justin Bieber; Post Malone; Clever,1.215.321,12,76,24
77,Keii,Anuel AA,1.215.242,35,73,31
78,Soliá,Bad Bunny,1.198.104,23,69,9
79,To Die For,Sam Smith,1.192.276,30,83,24
80,25/8,Bad Bunny,1.147.572,43,79,9
81,Suicidal,YNW Melly,1.133.586,23,98,83
82,Ballin' (with Roddy Ricch),Mustard; Roddy Ricch,1.127.004,35,96,154
83,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,1.124.748,3,94,255
84,Muévelo,Nicky Jam; Daddy Yankee,1.123.075,35,80,59
85,Lucid Dreams,Juice WRLD,1.119.624,2,102,666
86,What A Man Gotta Do,Jonas Brothers,1.117.227,24,87,52
87,Está Cabrón Ser Yo,Bad Bunny; Anuel AA,1.108.881,33,82,9
88,What If I Told You That I Love You,Ali Gatie,1.100.606,32,101,45
89,HIGHEST IN THE ROOM,Travis Scott,1.090.129,1,100,157
90,Shallow,Lady Gaga; Bradley Cooper,1.087.988,2,99,528
91,Hablamos Mañana,Bad Bunny; Duki; Pablo Chill-E,1.087.171,40,85,9
92,when the party's over,Billie Eilish,1.085.982,7,110,509
93,Callaita,Bad Bunny; Tainy,1.085.649,5,90,283
94,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,1.083.175,2,89,234
95,LA CANCIÓN,J Balvin; Bad Bunny,1.081.931,16,95,255
96,Chrome Heart Tags,Lil Uzi Vert,1.077.962,54,57,3
97,Me Gusta,Shakira; Anuel AA,1.077.957,37,86,55
98,rockstar (feat. 21 Savage),Post Malone; 21 Savage,1.063.967,1,104,74
99,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,1.048.842,56,117,74
100,Bust Me,Lil Uzi Vert,1.028.861,58,60,3
101,Lose You To Love Me,Selena Gomez,1.026.438,1,113,138
102,Que Malo,Bad Bunny; Ñengo Flow,1.022.987,28,92,9
103,La Zona,Bad Bunny,1.013.531,30,93,9
104,Know Your Worth,Khalid; Disclosure,1.012.058,27,108,31
105,ON,BTS,1.003.400,21,118,17
106,BOP,DaBaby,1.001.573,21,109,164
107,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,998.998,17,107,293
108,7 rings,Ariana Grande,998.407,1,111,416
109,Goodbyes (feat. Young Thug),Post Malone; Young Thug,996.180,2,112,248
110,Fantasias,Rauw Alejandro; Farruko,992.490,25,103,167
111,Lettre à une femme,Ninho,992.208,111,—,1
112,SUGAR,BROCKHAMPTON,980.304,34,124,67
113,It's You,Ali Gatie,975.960,27,130,269
114,Lalala,Y2K; bbno$,973.489,4,114,262
115,Watermelon Sugar,Harry Styles,965.205,5,120,113
116,Una Vez,Bad Bunny; Mora,952.720,44,106,9
117,Never Seen the Rain,Tones And I,946.993,70,116,74
118,Secure The Bag,Lil Uzi Vert,944.795,68,72,3
119,Feel Me,Selena Gomez,938.932,32,119,17
120,René,Residente,918.612,39,105,10
121,Woah,Lil Baby,917.878,49,125,74
122,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,913.063,6,132,157
123,Falling,Harry Styles,910.550,18,136,20
124,No Idea,Don Toliver,903.469,26,133,99
125,Happier,Marshmello; Bastille,901.843,2,128,570
126,<3,Bad Bunny,899.172,38,115,9
127,Believer,Imagine Dragons,897.226,15,127,74
128,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,897.174,2,123,339
129,Wow.,Post Malone,892.091,1,131,441
130,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G; Stunna 4 Vegas; NLE Choppa; Mike WiLL Made-It,882.700,93,135,14
131,Blanco,J Balvin,866.402,67,122,74
132,Boss Bitch,Doja Cat,858.941,132,161,7
133,Bohemian Rhapsody - Remastered 2011,Queen,852.855,10,134,516
134,Medusa,Jhayco; Anuel AA; J Balvin,849.413,80,129,32
135,XO Tour Llif3,Lil Uzi Vert,840.173,9,138,3
136,Ransom,Lil Tecca,840.172,3,142,280
137,OUT WEST (feat. Young Thug),JACKBOYS; Travis Scott; Young Thug,833.967,11,145,73
138,Who,Lauv; BTS,827.845,121,126,3
139,The Other Side (from Trolls World Tour),SZA; Justin Timberlake,825.496,46,139,11
140,Urgency (feat. Syd),Lil Uzi Vert; WanMor; Syd,821.372,65,78,3
141,Bruises,Lewis Capaldi,820.677,53,159,68
142,ON (Feat. Sia),BTS; Sia,816.554,24,151,17
143,Without Me,Halsey,816.188,3,154,74
144,Sucker,Jonas Brothers,809.251,2,141,74
145,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby; Lil Baby; Moneybagg Yo,809.064,60,152,67
146,How Do You Sleep?,Sam Smith,804.829,7,148,234
147,B.S. (feat. H.E.R.),Jhené Aiko; H.E.R.,792.980,103,121,3
148,Shape of You,Ed Sheeran,791.762,1,146,74
149,Get You The Moon (feat. Snøw),Kina; Snøw,790.528,90,177,67
150,Say You Won't Let Go,James Arthur,783.467,7,175,74
151,Heatin Up (feat. Gunna),Lil Baby; Gunna,782.703,35,149,10
152,Modern Loneliness,Lauv,779.814,100,153,17
153,P FKN R,Bad Bunny; Kendo Kaponi; Arcángel,776.321,54,137,9
154,Black Swan,BTS,775.391,20,158,52
155,Heartless,The Weeknd,774.448,2,157,103
156,SAD!,XXXTENTACION,774.158,1,163,74
157,Robbery,Juice WRLD,772.040,11,174,92
158,Whine Up,Nicky Jam; Anuel AA,767.835,41,140,129
159,Ayy Macarena,Tyga,766.675,34,143,112
160,July,Noah Cyrus,763.706,75,—,1
161,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,756.934,68,147,2
162,Jocelyn Flores,XXXTENTACION,753.922,2,186,51
163,Alone Pt. II,Alan Walker; Ava Max,744.136,77,150,67
164,ocean eyes,Billie Eilish,741.366,87,193,50
165,Better Now,Post Malone,738.612,1,172,74
166,i'm so tired...,Lauv; Troye Sivan,737.978,17,156,3
167,Sweet but Psycho,Ava Max,736.666,5,182,74
168,SICKO MODE,Travis Scott,724.780,2,170,74
169,Perfect,Ed Sheeran,724.209,3,185,74
170,Money In The Grave (Drake ft. Rick Ross),Drake; Rick Ross,721.485,4,168,74
171,thank u next,Ariana Grande,715.982,1,198,2
172,I Fall Apart,Post Malone,712.393,10,192,2
173,Can We Kiss Forever?,Kina; Adriana Proenza,712.195,137,—,1
174,Angst,Loredana; Rymez,708.897,119,144,3
175,I Like Me Better,Lauv,708.429,24,194,49
176,SKYBOX,Gunna,707.787,146,160,3
177,Good as Hell (feat. Ariana Grande),Lizzo; Ariana Grande,704.998,24,164,74
178,Boy With Luv (feat. Halsey),BTS; Halsey,704.781,3,—,1
179,Girl,Myke Towers,700.001,93,169,42
180,Numbers (feat. Roddy Ricch Gunna and London On Da Track),A Boogie Wit da Hoodie; London On Da Track; Roddy Ricch; Gunna,698.677,46,187,24
181,Maniac,Conan Gray,698.605,131,—,1
182,Dancing With A Stranger (with Normani),Sam Smith; Normani,697.805,6,180,74
183,Make You Mine,PUBLIC,694.393,183,—,1
184,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,693.999,3,197,74
185,goosebumps,Travis Scott,692.115,56,189,74
186,Puesto Pa' Guerrial,Bad Bunny; Myke Towers,691.793,55,155,9
187,Truth Hurts,Lizzo,690.667,15,—,1
188,VIBEZ,DaBaby,689.925,34,196,74
189,Moonlight,XXXTENTACION,689.743,2,199,2
190,Mean It,Lauv; LANY,688.716,24,184,3
191,fuck i'm lonely,Lauv; Anne-Marie,688.662,26,165,3
192,Aventura,Lunay; Ozuna; Anuel AA,685.122,47,173,136
193,Definitivamente,Daddy Yankee; Sech,684.792,104,167,31
194,Lights Up,Harry Styles,683.722,3,—,1
195,Young & Alive,Bazzi,682.053,152,179,3
196,Piece Of Your Heart,MEDUZA; Goodboys,680.798,13,162,74
197,Adicto (with Anuel AA & Ozuna),Tainy; Anuel AA; Ozuna,679.834,21,176,199
198,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,678.571,2,190,74
199,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran; Camila Cabello; Cardi B,677.490,9,171,241
200,I.F.L.Y.,Bazzi,674.256,44,—,1
