Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Mood (feat. iann dior),24kGoldn; iann dior,5.925.935,1,1,46
2,WAP (feat. Megan Thee Stallion),Cardi B; Megan Thee Stallion,5.271.291,1,2,49
3,Hawái,Maluma,4.473.973,2,3,56
4,Lemonade (feat. Gunna Don Toliver & NAV),Internet Money; Gunna; Don Toliver; NAV,4.220.024,4,4,42
5,Dynamite,BTS,4.132.054,1,5,35
6,Holy (feat. Chance The Rapper),Justin Bieber; Chance the Rapper,3.943.413,4,6,7
7,Blinding Lights,The Weeknd,3.470.128,1,7,301
8,Watermelon Sugar,Harry Styles,3.455.268,4,8,313
9,Laugh Now Cry Later (feat. Lil Durk),Drake; Lil Durk,3.102.566,2,10,42
10,Savage Love (Laxed - Siren Beat),Jawsh 685; Jason Derulo,3.080.524,1,9,105
11,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,3.016.876,1,11,161
12,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,3.010.960,9,12,84
13,Head & Heart (feat. MNEK),Joel Corry; MNEK,2.898.684,12,13,74
14,POPSTAR (feat. Drake),DJ Khaled; Drake,2.653.097,4,14,70
15,you broke me first,Tate McRae,2.636.817,14,15,76
16,Heather,Conan Gray,2.570.676,11,16,65
17,Relación - Remix,Sech; Daddy Yankee; J Balvin; ROSALÍA; Farruko,2.518.552,17,17,21
18,Roses - Imanbek Remix,SAINt JHN; Imanbek,2.337.906,2,18,274
19,UN DIA (ONE DAY) (Feat. Tainy),J Balvin; Dua Lipa; Bad Bunny; Tainy,2.238.400,9,23,63
20,Mood Swings (feat. Lil Tjay),Pop Smoke; Lil Tjay,2.231.157,10,19,67
21,Ay DiOs Mío!,KAROL G,2.211.676,12,22,74
22,Ice Cream (with Selena Gomez),BLACKPINK; Selena Gomez,2.208.809,4,20,28
23,Breaking Me,Topic; A7S,2.175.623,6,21,188
24,La Curiosidad,Jay Wheeler; DJ Nelson; Myke Towers,2.077.777,19,24,94
25,Someone You Loved,Lewis Capaldi,1.978.824,4,25,621
26,Come & Go (with Marshmello),Juice WRLD; Marshmello,1.943.592,2,26,78
27,Dance Monkey,Tones And I,1.855.226,1,28,435
28,Tattoo - Remix with Camilo,Rauw Alejandro; Camilo,1.844.658,21,30,77
29,Before You Go,Lewis Capaldi,1.839.577,17,27,310
30,Take You Dancing,Jason Derulo,1.823.910,29,29,53
31,La Jeepeta - Remix,Nio Garcia; Anuel AA; Myke Towers; Brray; Juanka,1.800.148,12,31,132
32,Midnight Sky,Miley Cyrus,1.791.640,10,32,42
33,death bed (coffee for your head),Powfu; beabadoobee,1.719.638,4,34,224
34,Caramelo,Ozuna,1.717.023,15,35,105
35,Rain On Me (with Ariana Grande),Lady Gaga; Ariana Grande,1.712.759,1,33,126
36,WHATS POPPIN (feat. DaBaby Tory Lanez & Lil Wayne) - Remix,Jack Harlow; Tory Lanez; DaBaby; Lil Wayne,1.690.354,11,36,93
37,Wishing Well,Juice WRLD,1.647.208,6,37,77
38,Go Crazy,Chris Brown; Young Thug,1.631.874,36,38,123
