Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Blinding Lights,The Weeknd,6.390.292,1,1,93
2,Dance Monkey,Tones And I,5.930.139,1,2,227
3,The Box,Roddy Ricch,5.904.147,1,3,80
4,Ignorantes,Bad Bunny; Sech,5.040.301,4,12,16
5,Don't Start Now,Dua Lipa,5.036.041,4,4,121
6,La Difícil,Bad Bunny,4.944.733,6,—,1
7,Si Veo a Tu Mamá,Bad Bunny,4.742.097,7,—,1
8,Tusa,KAROL G; Nicki Minaj,4.297.439,3,7,114
9,Intentions (feat. Quavo),Justin Bieber; Quavo,4.296.649,4,5,23
10,La Santa,Bad Bunny; Daddy Yankee,4.238.798,10,—,1
11,Vete,Bad Bunny,3.863.395,6,40,101
12,Falling,Trevor Daniel,3.807.638,5,8,105
13,ROXANNE,Arizona Zervas,3.771.003,2,9,125
14,Pero Ya No,Bad Bunny,3.702.864,14,—,1
15,Say So,Doja Cat,3.661.833,10,10,66
16,Stupid Love,Lady Gaga,3.604.833,6,6,2
17,Yo Perreo Sola,Bad Bunny,3.188.473,17,—,1
18,Yummy,Justin Bieber,2.997.576,2,14,58
19,No Time To Die,Billie Eilish,2.962.895,1,11,16
20,Life Is Good (feat. Drake),Future; Drake,2.934.607,3,13,51
21,Circles,Post Malone,2.872.343,1,15,184
22,Bichiyal,Bad Bunny; Yaviah,2.842.792,22,—,1
23,Soliá,Bad Bunny,2.820.916,23,—,1
24,Someone You Loved,Lewis Capaldi,2.715.120,4,18,413
25,everything i wanted,Billie Eilish,2.659.632,1,17,108
26,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,2.656.249,2,20,163
27,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,2.586.470,3,19,44
28,Que Malo,Bad Bunny; Ñengo Flow,2.555.436,28,—,1
29,After Hours,The Weeknd,2.541.014,4,16,11
30,La Zona,Bad Bunny,2.505.493,30,—,1
31,Safaera,Bad Bunny; Jowell & Randy; Ñengo Flow,2.453.233,31,—,1
32,Roses - Imanbek Remix,SAINt JHN; Imanbek,2.447.660,22,22,66
33,Está Cabrón Ser Yo,Bad Bunny; Anuel AA,2.422.269,33,—,1
34,Adore You,Harry Styles,2.409.100,3,21,86
35,bad guy,Billie Eilish,2.370.046,1,24,338
36,Sunday Best,Surfaces,2.368.115,23,25,43
37,Blueberry Faygo,Lil Mosey,2.355.028,21,23,23
38,<3,Bad Bunny,2.320.117,38,—,1
39,A Tu Merced,Bad Bunny,2.314.387,39,—,1
40,Hablamos Mañana,Bad Bunny; Duki; Pablo Chill-E,2.250.886,40,—,1
41,Señorita,Shawn Mendes; Camila Cabello,2.228.545,1,26,254
42,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,2.212.913,6,30,138
43,25/8,Bad Bunny,2.194.310,43,—,1
44,Una Vez,Bad Bunny; Mora,2.166.967,44,—,1
45,Sigues Con El,Arcángel; Sech; Dímelo Flow,2.163.808,19,28,74
46,Morado,J Balvin,2.128.754,27,27,51
47,You should be sad,Halsey,2.117.295,16,29,51
48,Before You Go,Lewis Capaldi,2.086.333,17,31,102
49,My Oh My (feat. DaBaby),Camila Cabello; DaBaby,2.074.485,14,32,86
50,Physical,Dua Lipa,2.037.159,17,33,30
51,death bed (coffee for your head),Powfu; beabadoobee,2.006.178,34,36,16
52,René,Residente,1.950.831,52,155,2
53,Rojo,J Balvin,1.949.518,34,34,2
54,P FKN R,Bad Bunny; Kendo Kaponi; Arcángel,1.925.322,54,—,1
55,Puesto Pa' Guerrial,Bad Bunny; Myke Towers,1.890.195,55,—,1
56,Lose Control,MEDUZA; Becky Hill; Goodboys,1.840.922,27,39,135
57,Hola - Remix,Dalex; Lenny Tavárez; Chencho Corleone; Juhn; Dímelo Flow,1.798.375,28,42,109
58,Moral of the Story,Ashe,1.796.568,33,37,10
59,High Fashion (feat. Mustard),Roddy Ricch; Mustard,1.792.321,26,41,51
60,Forever (feat. Post Malone & Clever),Justin Bieber; Post Malone; Clever,1.771.936,12,38,16
61,Ride It,Regard,1.757.537,12,44,177
62,Keii,Anuel AA,1.622.022,35,45,23
63,Diosa,Myke Towers,1.595.510,49,50,15
64,ON,BTS,1.582.652,21,43,9
65,Heatin Up (feat. Gunna),Lil Baby; Gunna,1.582.418,35,35,2
66,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.566.778,1,51,500
67,To Die For,Sam Smith,1.563.365,30,48,16
