Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,DÁKITI,Bad Bunny; Jhayco,6.436.202,1,1,27
2,positions,Ariana Grande,4.657.273,1,2,34
3,Therefore I Am,Billie Eilish,4.292.205,2,3,14
4,Mood (feat. iann dior),24kGoldn; iann dior,4.221.684,1,5,108
5,Dynamite,BTS,4.127.815,1,4,97
6,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes; Justin Bieber,4.023.975,6,7,6
7,Life Goes On,BTS,3.792.893,3,6,6
8,Lemonade (feat. Gunna Don Toliver & NAV),Internet Money; Gunna; Don Toliver; NAV,3.598.622,2,8,104
9,BICHOTA,KAROL G,3.161.523,9,10,34
10,Lonely (with benny blanco),Justin Bieber; benny blanco,3.075.947,5,9,41
11,Blinding Lights,The Weeknd,3.038.607,1,13,363
12,What You Know Bout Love,Pop Smoke,2.868.190,5,12,73
13,Prisoner (feat. Dua Lipa),Miley Cyrus; Dua Lipa,2.815.515,10,11,6
14,34+35,Ariana Grande,2.615.752,2,14,27
15,WAP (feat. Megan Thee Stallion),Cardi B; Megan Thee Stallion,2.579.745,1,15,111
16,All I Want for Christmas Is You,Mariah Carey,2.525.455,1,20,25
17,Holy (feat. Chance The Rapper),Justin Bieber; Chance the Rapper,2.432.168,4,16,69
18,Watermelon Sugar,Harry Styles,2.397.020,4,19,375
19,you broke me first,Tate McRae,2.355.422,12,18,138
20,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,2.345.862,6,21,146
21,Hawái,Maluma,2.310.517,2,17,118
22,Head & Heart (feat. MNEK),Joel Corry; MNEK,2.173.290,11,22,136
23,Levitating (feat. DaBaby),Dua Lipa; DaBaby,2.103.678,21,23,55
24,Last Christmas,Wham!,2.038.846,2,32,19
25,pov,Ariana Grande,2.023.406,18,24,27
26,Whoopty,CJ,1.907.225,26,34,32
27,Relación - Remix,Sech; Daddy Yankee; J Balvin; ROSALÍA; Farruko,1.901.394,11,27,83
28,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,1.895.046,1,31,223
29,Heather,Conan Gray,1.889.668,11,29,127
30,Wonder,Shawn Mendes,1.878.758,12,30,55
31,La Nota,Manuel Turizo; Rauw Alejandro; Myke Towers,1.875.573,21,28,48
32,Someone You Loved,Lewis Capaldi,1.845.930,4,33,683
33,Hawái - Remix,Maluma; The Weeknd,1.825.738,13,35,21
34,HOLIDAY,Lil Nas X,1.809.247,34,41,13
35,Put Your Records On,Ritt Momney,1.808.136,15,36,75
