Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,DÁKITI,Bad Bunny; Jhayco,5.711.057,1,1,41
2,All I Want for Christmas Is You,Mariah Carey,4.130.562,1,2,39
3,positions,Ariana Grande,3.870.047,1,3,48
4,Mood (feat. iann dior),24kGoldn; iann dior,3.611.284,1,5,122
5,Last Christmas,Wham!,3.483.601,2,4,33
6,Blinding Lights,The Weeknd,3.353.034,1,6,377
7,BICHOTA,KAROL G,3.306.391,7,7,48
8,LA NOCHE DE ANOCHE,Bad Bunny; ROSALÍA,3.223.840,2,8,13
9,Dynamite,BTS,3.085.962,1,9,111
10,Therefore I Am,Billie Eilish,3.068.639,2,10,28
11,Santa Tell Me,Ariana Grande,2.966.908,3,11,29
12,Lemonade (feat. Gunna Don Toliver & NAV),Internet Money; Gunna; Don Toliver; NAV,2.961.164,2,12,118
13,34+35,Ariana Grande,2.949.278,2,13,41
14,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes; Justin Bieber,2.848.682,6,14,20
15,Rockin' Around The Christmas Tree,Brenda Lee,2.700.055,3,16,26
16,It's Beginning to Look a Lot like Christmas,Michael Bublé,2.697.606,3,15,27
17,Jingle Bell Rock,Bobby Helms,2.540.175,4,17,26
18,What You Know Bout Love,Pop Smoke,2.390.286,5,19,87
19,It's the Most Wonderful Time of the Year,Andy Williams,2.340.413,6,18,26
20,Prisoner (feat. Dua Lipa),Miley Cyrus; Dua Lipa,2.290.539,10,20,20
21,Whoopty,CJ,2.274.331,21,24,46
22,Lonely (with benny blanco),Justin Bieber; benny blanco,2.270.202,5,21,55
23,Watermelon Sugar,Harry Styles,2.203.802,4,23,389
24,WITHOUT YOU,The Kid LAROI,2.198.397,24,28,9
25,HOLIDAY,Lil Nas X,2.162.985,25,27,27
26,WAP (feat. Megan Thee Stallion),Cardi B; Megan Thee Stallion,2.159.095,1,26,125
27,Underneath the Tree,Kelly Clarkson,2.157.532,14,22,23
28,Hawái,Maluma,2.125.001,2,25,132
29,you broke me first,Tate McRae,2.081.876,12,29,152
30,Life Goes On,BTS,2.020.436,3,30,20
31,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.996.002,21,31,69
32,TE MUDASTE,Bad Bunny,1.968.395,3,32,13
33,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,1.927.811,1,34,237
34,Head & Heart (feat. MNEK),Joel Corry; MNEK,1.905.662,11,35,150
35,Mistletoe,Justin Bieber,1.871.903,11,33,22
36,Someone You Loved,Lewis Capaldi,1.854.621,4,36,697
37,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,1.852.413,6,37,160
38,Heather,Conan Gray,1.811.217,11,38,141
39,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,1.733.899,20,39,19
40,Relación - Remix,Sech; Daddy Yankee; J Balvin; ROSALÍA; Farruko,1.709.404,11,42,97
41,Dance Monkey,Tones And I,1.707.106,1,43,511
42,Wonder,Shawn Mendes,1.706.390,12,40,69
43,Holy (feat. Chance The Rapper),Justin Bieber; Chance the Rapper,1.697.666,4,45,83
44,La Nota,Manuel Turizo; Rauw Alejandro; Myke Towers,1.682.305,21,46,62
45,Roses - Imanbek Remix,SAINt JHN; Imanbek,1.675.935,2,47,350
46,Feliz Navidad,José Feliciano,1.644.004,10,41,19
47,Sleigh Ride,The Ronettes,1.631.137,20,44,19
48,Chica Ideal,Sebastian Yatra; Guaynaa,1.617.349,35,51,48
49,Holly Jolly Christmas,Michael Bublé,1.600.035,12,48,19
50,Do They Know It's Christmas? - 1984 Version,Band Aid,1.599.989,3,50,16
51,Don't Start Now,Dua Lipa,1.562.639,2,52,405
52,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra; B. Swanson Quartet,1.536.972,11,49,19
53,La Tóxica,Farruko,1.525.767,19,54,96
54,Before You Go,Lewis Capaldi,1.513.113,17,53,386
55,pov,Ariana Grande,1.495.264,18,56,41
56,Vida de Rico,Camilo,1.491.600,23,55,79
57,Laugh Now Cry Later (feat. Lil Durk),Drake; Lil Durk,1.473.833,2,57,118
58,Body,Megan Thee Stallion,1.464.552,54,58,19
59,Reloj,Rauw Alejandro; Anuel AA,1.436.408,59,62,44
60,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,1.422.110,10,59,15
61,Sweater Weather,The Neighbourhood,1.416.335,61,65,88
