Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Savage Love (Laxed - Siren Beat),Jawsh 685; Jason Derulo,4.488.808,1,1,54
2,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,4.361.245,1,2,110
3,Blinding Lights,The Weeknd,3.992.791,1,3,250
4,Watermelon Sugar,Harry Styles,3.860.502,4,4,262
5,Roses - Imanbek Remix,SAINt JHN; Imanbek,3.109.299,2,6,223
6,cardigan,Taylor Swift,2.965.720,1,7,12
7,my future,Billie Eilish,2.938.632,1,5,5
8,Breaking Me,Topic; A7S,2.727.768,8,8,137
9,Come & Go (with Marshmello),Juice WRLD; Marshmello,2.658.830,2,9,27
10,exile (feat. Bon Iver),Taylor Swift; Bon Iver,2.550.073,3,10,12
11,UN DIA (ONE DAY) (Feat. Tainy),J Balvin; Dua Lipa; Bad Bunny; Tainy,2.492.320,10,11,12
12,Wishing Well,Juice WRLD,2.400.791,6,12,26
13,death bed (coffee for your head),Powfu; beabadoobee,2.342.220,4,13,173
14,La Jeepeta - Remix,Nio Garcia; Anuel AA; Myke Towers; Brray; Juanka,2.270.007,12,14,81
15,Dance Monkey,Tones And I,2.252.741,1,15,384
16,Rain On Me (with Ariana Grande),Lady Gaga; Ariana Grande,2.165.690,1,16,75
17,Caramelo,Ozuna,2.097.183,17,19,54
18,ily (i love you baby) (feat. Emilee),Surf Mesa; Emilee,2.064.997,9,18,131
19,WHATS POPPIN (feat. DaBaby Tory Lanez & Lil Wayne) - Remix,Jack Harlow; Tory Lanez; DaBaby; Lil Wayne,2.053.557,11,17,42
20,Agua (with J Balvin),Tainy; J Balvin,2.041.123,16,20,26
21,Blueberry Faygo,Lil Mosey,1.984.903,8,22,180
22,Tattoo - Remix with Camilo,Rauw Alejandro; Camilo,1.978.886,22,23,26
23,Relación,Sech,1.970.683,21,24,89
24,MAMACITA,Black Eyed Peas; Ozuna; J. Rey Soul,1.953.964,17,25,109
25,Break My Heart,Dua Lipa,1.936.461,6,26,132
26,Someone You Loved,Lewis Capaldi,1.930.735,4,27,570
27,La Curiosidad,Jay Wheeler; DJ Nelson; Myke Towers,1.900.785,27,31,43
28,the 1,Taylor Swift,1.892.592,2,21,12
29,Don't Start Now,Dua Lipa,1.885.278,2,29,278
30,Toosie Slide,Drake,1.856.967,1,28,124
31,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke; 50 Cent; Roddy Ricch,1.855.670,12,30,33
32,How You Like That,BLACKPINK,1.795.688,2,34,40
33,POPSTAR (feat. Drake),DJ Khaled; Drake,1.793.063,4,32,19
34,Party Girl,StaySolidRocky,1.792.397,8,33,7
35,Stuck with U (with Justin Bieber),Ariana Grande; Justin Bieber,1.773.959,1,35,89
36,Head & Heart (feat. MNEK),Joel Corry; MNEK,1.740.222,34,37,23
37,Mamichula - con Nicki Nicole,Trueno; Nicki Nicole; Bizarrap; Taiu; TATOOL,1.732.576,33,36,12
38,Before You Go,Lewis Capaldi,1.730.441,17,38,259
39,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,1.654.862,9,44,33
40,TKN (feat. Travis Scott),ROSALÍA; Travis Scott,1.624.863,8,39,69
41,Go Crazy,Chris Brown; Young Thug,1.608.511,40,40,72
42,GREECE (feat. Drake),DJ Khaled; Drake,1.586.683,18,41,19
43,The Box,Roddy Ricch,1.567.832,1,43,237
44,Djadja (feat. Maluma) - Remix,Aya Nakamura; Maluma,1.567.392,39,45,40
45,Supalonely,BENEE; Gus Dapperton,1.520.784,10,48,154
46,Intentions (feat. Quavo),Justin Bieber; Quavo,1.520.028,4,50,180
47,Kings & Queens,Ava Max,1.519.783,37,49,128
48,the last great american dynasty,Taylor Swift,1.487.511,4,42,12
49,august,Taylor Swift,1.446.674,9,46,12
50,my tears ricochet,Taylor Swift,1.446.052,5,47,12
51,Mood Swings (feat. Lil Tjay),Pop Smoke; Lil Tjay,1.437.066,51,55,16
52,Adore You,Harry Styles,1.425.921,3,51,243
53,Circles,Post Malone,1.364.890,1,52,341
54,Ay DiOs Mío!,KAROL G,1.329.113,54,65,23
55,Tusa,KAROL G; Nicki Minaj,1.314.778,3,53,271
56,goosebumps,Travis Scott,1.302.287,10,54,223
57,Señorita,Shawn Mendes; Camila Cabello,1.301.255,1,61,411
58,Hawái,Maluma,1.293.814,58,66,5
59,Be Kind (with Halsey),Marshmello; Halsey,1.283.290,19,58,96
60,Falling,Trevor Daniel,1.279.756,5,56,262
61,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,1.275.757,2,62,320
62,Sunday Best,Surfaces,1.274.166,12,57,200
63,THE SCOTTS,THE SCOTTS; Travis Scott; Kid Cudi,1.252.468,1,59,103
64,bad guy,Billie Eilish,1.228.615,1,67,495
65,Nobody's Love,Maroon 5,1.213.467,59,68,12
66,In Your Eyes,The Weeknd,1.202.369,4,71,138
67,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.190.853,1,70,657
68,mirrorball,Taylor Swift,1.183.976,8,60,12
69,Conversations,Juice WRLD,1.178.960,4,69,26
70,HIGHEST IN THE ROOM,Travis Scott,1.177.677,1,72,306
71,seven,Taylor Swift,1.168.221,10,63,12
72,invisible string,Taylor Swift,1.161.899,14,64,12
73,Lucid Dreams,Juice WRLD,1.159.567,2,74,815
74,Say So,Doja Cat,1.153.363,5,75,223
75,Ride It,Regard,1.144.695,12,85,334
76,Secrets,Regard; RAYE,1.125.752,59,78,61
77,SICKO MODE,Travis Scott,1.121.590,2,80,223
78,Got It On Me,Pop Smoke,1.121.483,36,77,33
