Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Dynamite,BTS,7.778.950,1,—,1
2,WAP (feat. Megan Thee Stallion),Cardi B; Megan Thee Stallion,6.423.339,1,1,15
3,Laugh Now Cry Later (feat. Lil Durk),Drake; Lil Durk,4.609.992,2,2,8
4,Savage Love (Laxed - Siren Beat),Jawsh 685; Jason Derulo,4.480.199,1,3,71
5,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,4.183.506,1,5,127
6,Watermelon Sugar,Harry Styles,4.147.626,4,4,279
7,Hawái,Maluma,4.052.078,7,8,22
8,Blinding Lights,The Weeknd,4.024.488,1,6,267
9,Roses - Imanbek Remix,SAINt JHN; Imanbek,3.065.077,2,7,240
10,Breaking Me,Topic; A7S,2.898.577,6,9,154
11,Mood Swings (feat. Lil Tjay),Pop Smoke; Lil Tjay,2.665.247,10,11,33
12,Mood (feat. iann dior),24kGoldn; iann dior,2.647.543,12,14,12
13,UN DIA (ONE DAY) (Feat. Tainy),J Balvin; Dua Lipa; Bad Bunny; Tainy,2.578.323,9,12,29
14,Smile (with The Weeknd),Juice WRLD; The Weeknd,2.512.043,5,10,15
15,Head & Heart (feat. MNEK),Joel Corry; MNEK,2.479.834,13,15,40
16,Come & Go (with Marshmello),Juice WRLD; Marshmello,2.440.719,2,13,44
17,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,2.361.086,9,17,50
18,La Jeepeta - Remix,Nio Garcia; Anuel AA; Myke Towers; Brray; Juanka,2.285.779,12,22,98
19,Dance Monkey,Tones And I,2.275.040,1,20,401
20,Caramelo,Ozuna,2.271.752,15,21,71
21,Ay DiOs Mío!,KAROL G,2.220.111,21,24,40
22,Wishing Well,Juice WRLD,2.205.034,6,16,43
23,death bed (coffee for your head),Powfu; beabadoobee,2.202.696,4,18,190
24,Midnight Sky,Miley Cyrus,2.195.023,10,19,8
25,La Curiosidad,Jay Wheeler; DJ Nelson; Myke Towers,2.111.625,22,26,60
26,Heather,Conan Gray,2.111.009,23,23,31
27,Agua (with J Balvin),Tainy; J Balvin,2.052.751,16,29,43
28,WHATS POPPIN (feat. DaBaby Tory Lanez & Lil Wayne) - Remix,Jack Harlow; Tory Lanez; DaBaby; Lil Wayne,2.051.371,11,25,59
29,Tattoo - Remix with Camilo,Rauw Alejandro; Camilo,1.996.430,21,30,43
30,Rain On Me (with Ariana Grande),Lady Gaga; Ariana Grande,1.950.535,1,27,92
31,MAMACITA,Black Eyed Peas; Ozuna; J. Rey Soul,1.942.812,17,32,126
32,Relación,Sech,1.941.897,21,33,106
33,ily (i love you baby) (feat. Emilee),Surf Mesa; Emilee,1.924.393,9,31,148
34,Someone You Loved,Lewis Capaldi,1.908.546,4,28,587
35,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke; 50 Cent; Roddy Ricch,1.875.122,12,35,50
36,GREECE (feat. Drake),DJ Khaled; Drake,1.869.172,18,36,36
37,Break My Heart,Dua Lipa,1.864.383,6,34,149
38,Go Crazy,Chris Brown; Young Thug,1.819.078,36,40,89
39,Don't Start Now,Dua Lipa,1.817.760,2,38,295
40,Djadja (feat. Maluma) - Remix,Aya Nakamura; Maluma,1.806.407,33,39,57
41,Before You Go,Lewis Capaldi,1.773.302,17,37,276
42,Blueberry Faygo,Lil Mosey,1.709.536,8,43,197
43,Kings & Queens,Ava Max,1.686.382,37,42,145
44,Lemonade,Internet Money; Gunna; Don Toliver; NAV,1.640.896,44,52,8
45,my future,Billie Eilish,1.636.030,1,41,22
46,Toosie Slide,Drake,1.625.714,1,46,141
47,Party Girl,StaySolidRocky,1.604.664,8,47,24
48,Stuck with U (with Justin Bieber),Ariana Grande; Justin Bieber,1.600.723,1,44,106
49,cardigan,Taylor Swift,1.598.750,1,45,29
50,How You Like That,BLACKPINK,1.588.418,2,48,57
51,you broke me first,Tate McRae,1.539.053,50,50,42
52,Mamichula - con Nicki Nicole,Trueno; Nicki Nicole; Bizarrap; Taiu; TATOOL,1.459.056,33,51,29
53,The Box,Roddy Ricch,1.438.593,1,53,254
54,POPSTAR (feat. Drake),DJ Khaled; Drake,1.436.644,4,49,36
55,TKN (feat. Travis Scott),ROSALÍA; Travis Scott,1.405.239,8,54,86
56,Circles,Post Malone,1.398.185,1,56,358
57,Adore You,Harry Styles,1.373.462,3,57,260
58,Tusa,KAROL G; Nicki Minaj,1.316.545,3,60,288
59,Intentions (feat. Quavo),Justin Bieber; Quavo,1.312.384,4,55,197
60,goosebumps,Travis Scott,1.300.901,10,58,240
61,exile (feat. Bon Iver),Taylor Swift; Bon Iver,1.284.500,3,59,29
62,Señorita,Shawn Mendes; Camila Cabello,1.268.888,1,62,428
63,Take You Dancing,Jason Derulo,1.260.954,63,70,19
64,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.243.562,1,66,674
65,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,1.234.314,2,65,337
66,Electric Love,BØRNS,1.233.300,64,64,22
67,Lucid Dreams,Juice WRLD,1.233.288,2,68,832
68,Falling,Trevor Daniel,1.231.532,5,67,279
69,Dynamite (Instrumental),BTS,1.228.322,69,—,1
70,bad guy,Billie Eilish,1.220.922,1,69,512
71,Be Kind (with Halsey),Marshmello; Halsey,1.208.629,19,63,113
72,In Your Eyes,The Weeknd,1.178.311,4,74,155
73,HIGHEST IN THE ROOM,Travis Scott,1.173.316,1,73,323
74,Secrets,Regard; RAYE,1.166.523,57,76,78
