Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Stuck with U (with Justin Bieber),Ariana Grande; Justin Bieber,6.583.884,1,—,1
2,Blinding Lights,The Weeknd,5.744.170,1,1,162
3,Roses - Imanbek Remix,SAINt JHN; Imanbek,4.966.716,3,3,135
4,Toosie Slide,Drake,4.840.398,1,2,36
5,THE SCOTTS,THE SCOTTS; Travis Scott; Kid Cudi,4.656.236,1,4,15
6,death bed (coffee for your head),Powfu; beabadoobee,4.039.072,4,5,85
7,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,3.997.995,6,6,22
8,Don't Start Now,Dua Lipa,3.704.866,2,7,190
9,Dance Monkey,Tones And I,3.372.768,1,8,296
10,The Box,Roddy Ricch,3.236.406,1,9,149
11,Blueberry Faygo,Lil Mosey,3.145.409,8,10,92
12,Say So,Doja Cat,3.099.142,5,11,135
13,Supalonely,BENEE; Gus Dapperton,2.958.327,10,13,66
14,Break My Heart,Dua Lipa,2.908.356,6,12,44
15,Intentions (feat. Quavo),Justin Bieber; Quavo,2.594.321,4,15,92
16,Savage Remix (feat. Beyoncé),Megan Thee Stallion; Beyoncé,2.539.285,11,14,10
17,Falling,Trevor Daniel,2.416.925,5,16,174
18,Sunday Best,Surfaces,2.353.577,12,17,112
19,Be Kind (with Halsey),Marshmello; Halsey,2.349.336,19,22,8
20,ily (i love you baby) (feat. Emilee),Surf Mesa; Emilee,2.282.255,20,24,43
21,Righteous,Juice WRLD,2.206.864,7,23,15
22,goosebumps,Travis Scott,2.205.007,10,19,135
23,SICKO MODE,Travis Scott,2.203.400,2,18,135
24,Someone You Loved,Lewis Capaldi,2.181.238,4,20,482
25,Boss Bitch,Doja Cat,2.164.662,18,21,68
26,Fame,Apache 207,2.149.185,26,—,1
27,Circles,Post Malone,2.113.926,1,26,253
28,Yo Perreo Sola,Bad Bunny,2.097.323,16,25,70
29,ROXANNE,Arizona Zervas,2.076.356,2,27,194
30,Safaera,Bad Bunny; Jowell & Randy; Ñengo Flow,2.011.860,7,28,70
31,In Your Eyes,The Weeknd,1.955.271,4,31,50
32,HIGHEST IN THE ROOM,Travis Scott,1.928.474,1,29,218
33,WHATS POPPIN,Jack Harlow,1.910.815,24,30,96
34,Tusa,KAROL G; Nicki Minaj,1.886.900,3,32,183
35,Adore You,Harry Styles,1.859.656,3,33,155
36,Physical,Dua Lipa,1.824.664,8,35,51
37,Life Is Good (feat. Drake),Future; Drake,1.732.092,3,36,120
38,Savage,Megan Thee Stallion,1.662.329,15,43,51
39,Play Date,Melanie Martinez,1.662.017,39,44,13
40,Favorito,Camilo,1.660.193,28,37,34
41,Before You Go,Lewis Capaldi,1.651.921,17,39,171
42,bad guy,Billie Eilish,1.645.852,1,42,407
43,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,1.639.997,2,41,232
44,Rojo,J Balvin,1.632.208,14,40,71
45,Pain 1993 (with Playboi Carti),Drake; Playboi Carti,1.606.419,4,34,8
46,Señorita,Shawn Mendes; Camila Cabello,1.580.376,1,46,323
47,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,1.569.071,37,45,135
48,Breaking Me,Topic; A7S,1.549.068,47,47,49
49,GOOBA,6ix9ine,1.500.135,49,—,1
50,eight(Prod.&Feat. SUGA of BTS),IU; SUGA,1.460.714,30,38,3
51,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,1.437.008,3,49,113
52,everything i wanted,Billie Eilish,1.401.344,1,48,177
53,Skechers,DripReport,1.364.542,32,50,55
54,Say So (feat. Nicki Minaj),Doja Cat; Nicki Minaj,1.346.889,50,54,8
55,Ride It,Regard,1.342.505,12,52,246
56,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.309.913,1,53,569
57,PORFA,Feid; Justin Quiles,1.281.653,51,55,35
58,Turks (with Gunna & ft. Travis Scott),NAV; Gunna; Travis Scott,1.277.334,17,127,43
59,After Party,Don Toliver,1.261.159,59,68,22
60,Amarillo,J Balvin,1.242.208,17,57,50
61,Party Girl,StaySolidRocky,1.236.744,61,96,8
62,I’m Ready (with Demi Lovato),Sam Smith; Demi Lovato,1.235.658,20,61,22
63,La Difícil,Bad Bunny,1.226.442,4,60,70
64,Chicago Freestyle (feat. Giveon),Drake; Giveon,1.224.384,8,51,8
65,lovely (with Khalid),Billie Eilish; Khalid,1.216.546,19,59,747
66,Ignorantes,Bad Bunny; Sech,1.215.207,4,62,85
67,Tattoo,Rauw Alejandro,1.208.448,41,56,78
68,Walk Em Down (feat. Roddy Ricch),NLE Choppa; Roddy Ricch,1.204.169,48,58,50
69,Can I,Kehlani,1.201.846,69,—,1
70,Salt,Ava Max,1.185.800,64,64,45
71,Lose Control,MEDUZA; Becky Hill; Goodboys,1.179.110,27,63,204
72,Lucid Dreams,Juice WRLD,1.138.767,2,65,727
73,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,1.129.128,1,69,365
74,hot girl bummer,blackbear,1.105.962,9,66,260
75,Morado,J Balvin,1.101.595,27,67,120
76,Yummy,Justin Bieber,1.089.469,2,72,127
77,Zoo York (feat. Fivio Foreign & Pop Smoke),Lil Tjay; Fivio Foreign; Pop Smoke,1.075.829,77,—,1
78,Like It Is,Kygo; Zara Larsson; Tyga,1.074.645,43,75,43
79,Elegí (feat. Dímelo Flow),Rauw Alejandro; Dalex; Lenny Tavárez; Dímelo Flow,1.074.015,73,73,36
80,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,1.071.508,6,71,207
81,Si Veo a Tu Mamá,Bad Bunny,1.069.905,6,70,70
82,Diosa,Myke Towers,1.036.757,49,74,84
83,Shallow,Lady Gaga; Bradley Cooper,995.067,2,84,589
84,You should be sad,Halsey,986.737,16,76,120
85,Level of Concern,Twenty One Pilots,981.534,24,78,30
