Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Dance Monkey,Tones And I,7.699.691,1,1,184
2,The Box,Roddy Ricch,7.427.860,2,2,37
3,Tusa,KAROL G; Nicki Minaj,6.096.387,3,4,71
4,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,5.773.657,4,—,1
5,Life Is Good (feat. Drake),Future; Drake,5.667.356,3,3,8
6,Yummy,Justin Bieber,5.323.383,2,5,15
7,ROXANNE,Arizona Zervas,4.886.723,2,6,82
8,Blinding Lights,The Weeknd,4.801.677,5,7,50
9,Good News,Mac Miller,4.374.428,9,22,8
10,Don't Start Now,Dua Lipa,4.326.548,4,8,78
11,Falling,Trevor Daniel,4.123.073,5,9,62
12,Unaccommodating (feat. Young M.A),Eminem; Young M.A,3.796.970,12,—,1
13,Circles,Post Malone,3.729.288,1,11,141
14,Those Kinda Nights (feat. Ed Sheeran),Eminem; Ed Sheeran,3.725.295,14,—,1
15,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,3.713.501,2,10,120
16,You Gon’ Learn (feat. Royce Da 5'9" & White Gold),Eminem; Royce Da 5'9"; White Gold,3.481.168,16,—,1
17,everything i wanted,Billie Eilish,3.303.768,1,12,65
18,Premonition - Intro,Eminem,3.281.143,18,—,1
19,Darkness,Eminem,3.280.233,19,—,1
20,Black Swan,BTS,3.236.742,20,—,1
21,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,3.231.555,6,14,95
22,Circles,Mac Miller,3.173.834,22,—,1
23,You should be sad,Halsey,3.087.369,23,24,8
24,Rare,Selena Gomez,3.038.505,10,13,8
25,Señorita,Shawn Mendes; Camila Cabello,2.968.328,1,17,211
26,Blue World,Mac Miller,2.945.764,26,—,1
27,In Too Deep,Eminem,2.913.302,27,—,1
28,Someone You Loved,Lewis Capaldi,2.903.716,4,16,370
29,Lose You To Love Me,Selena Gomez,2.891.774,1,15,87
30,Leaving Heaven (feat. Skylar Grey),Eminem; Skylar Grey,2.702.427,30,—,1
31,Complicated,Mac Miller,2.690.111,31,—,1
32,Adore You,Harry Styles,2.544.236,3,18,43
33,My Oh My (feat. DaBaby),Camila Cabello; DaBaby,2.537.395,14,19,43
34,bad guy,Billie Eilish,2.520.889,1,20,295
35,I Can See,Mac Miller,2.481.820,35,—,1
36,hot girl bummer,blackbear,2.380.973,9,21,148
37,What A Man Gotta Do,Jonas Brothers,2.370.330,37,—,1
38,Hand Me Downs,Mac Miller,2.334.705,38,—,1
39,Alfred - Interlude,Eminem,2.314.676,39,—,1
40,Sigues Con El,Arcángel; Sech; Dímelo Flow,2.292.349,25,26,31
41,Vete,Bad Bunny,2.288.368,6,25,58
42,BOP,DaBaby,2.247.250,21,23,113
43,Ride It,Regard,2.162.958,12,28,134
44,Stepdad,Eminem,2.149.212,44,—,1
45,Yah Yah (feat. Royce Da 5'9" Black Thought Q-Tip & Denaun),Eminem; Royce Da 5'9"; Black Thought; Q-Tip; Denaun,2.140.639,45,—,1
46,Everybody,Mac Miller,2.138.807,46,—,1
47,Marsh,Eminem,2.131.449,47,—,1
48,Before You Go,Lewis Capaldi,2.108.660,17,27,59
49,Woods,Mac Miller,2.072.651,49,—,1
50,Suicidal,YNW Melly,2.032.053,29,29,32
51,No Regrets (feat. Don Toliver),Eminem; Don Toliver,2.020.113,51,—,1
52,Lock It Up (feat. Anderson .Paak),Eminem; Anderson .Paak,2.013.592,52,—,1
53,No Idea,Don Toliver,1.986.026,26,31,48
54,Watermelon Sugar,Harry Styles,1.970.757,5,30,62
55,Fantasias,Rauw Alejandro; Farruko,1.946.834,25,33,116
56,Never Love Again,Eminem,1.923.386,56,—,1
57,Lose Control,MEDUZA; Becky Hill; Goodboys,1.898.865,31,35,92
58,Hola - Remix,Dalex; Lenny Tavárez; Chencho Corleone; Juhn; Dímelo Flow,1.898.634,37,37,66
59,HIGHEST IN THE ROOM,Travis Scott,1.892.154,1,32,106
60,Ayy Macarena,Tyga,1.875.759,34,38,61
61,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,1.867.893,2,41,183
62,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,1.831.758,1,36,253
63,Little Engine,Eminem,1.824.799,63,—,1
64,Me Gusta,Shakira; Anuel AA,1.794.822,64,88,4
65,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,1.790.223,6,34,106
66,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.788.718,1,39,457
67,Ballin' (with Roddy Ricch),Mustard; Roddy Ricch,1.771.331,39,43,103
68,Farewell,Eminem,1.767.251,68,—,1
69,Say So,Doja Cat,1.762.706,42,42,23
70,Futsal Shuffle 2020,Lil Uzi Vert,1.745.466,8,40,36
71,SUGAR,BROCKHAMPTON,1.728.917,44,44,16
72,Morado,J Balvin,1.708.694,52,52,8
73,Eleven,Khalid,1.662.841,46,46,8
74,That's On Me,Mac Miller,1.658.533,74,—,1
75,Surf,Mac Miller,1.658.377,75,—,1
76,Heartless,The Weeknd,1.642.384,2,45,52
77,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,1.642.308,3,47,204
78,Lucid Dreams,Juice WRLD,1.619.885,2,48,615
79,Roses - Imanbek Remix,SAINt JHN; Imanbek,1.591.623,52,54,23
80,I Will (feat. KXNG Crooked Royce Da 5'9" & Joell Ortiz),Eminem; KXNG Crooked; Royce Da 5'9"; Joell Ortiz,1.581.159,80,—,1
81,Hands,Mac Miller,1.578.108,81,—,1
82,Still Learning,Halsey,1.564.801,82,—,1
83,Muévelo,Nicky Jam; Daddy Yankee,1.557.378,55,55,8
84,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran; Camila Cabello; Cardi B,1.543.225,9,51,190
85,Whine Up,Nicky Jam; Anuel AA,1.530.673,41,53,78
86,Once A Day,Mac Miller,1.519.145,86,—,1
