Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,WAP (feat. Megan Thee Stallion),Cardi B; Megan Thee Stallion,5.091.081,1,1,6
2,Savage Love (Laxed - Siren Beat),Jawsh 685; Jason Derulo,4.573.780,1,2,62
3,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,4.331.757,1,3,118
4,Watermelon Sugar,Harry Styles,4.088.388,4,4,270
5,Blinding Lights,The Weeknd,3.997.900,1,5,258
6,Roses - Imanbek Remix,SAINt JHN; Imanbek,3.072.406,2,6,231
7,Breaking Me,Topic; A7S,2.898.397,6,7,145
8,Smile (with The Weeknd),Juice WRLD; The Weeknd,2.842.716,5,8,6
9,Come & Go (with Marshmello),Juice WRLD; Marshmello,2.640.356,2,9,35
10,UN DIA (ONE DAY) (Feat. Tainy),J Balvin; Dua Lipa; Bad Bunny; Tainy,2.591.399,9,10,20
11,Wishing Well,Juice WRLD,2.424.799,6,11,34
12,death bed (coffee for your head),Powfu; beabadoobee,2.283.131,4,12,181
13,Dance Monkey,Tones And I,2.242.909,1,13,392
14,Mood Swings (feat. Lil Tjay),Pop Smoke; Lil Tjay,2.225.193,14,16,24
15,Head & Heart (feat. MNEK),Joel Corry; MNEK,2.195.419,15,18,31
16,La Jeepeta - Remix,Nio Garcia; Anuel AA; Myke Towers; Brray; Juanka,2.141.144,12,15,89
17,my future,Billie Eilish,2.132.046,1,14,13
18,cardigan,Taylor Swift,2.110.346,1,17,20
19,Caramelo,Ozuna,2.107.042,15,20,62
20,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,2.102.528,9,21,41
21,Rain On Me (with Ariana Grande),Lady Gaga; Ariana Grande,2.090.945,1,19,83
22,ily (i love you baby) (feat. Emilee),Surf Mesa; Emilee,2.050.104,9,22,139
23,Break My Heart,Dua Lipa,2.016.171,6,23,140
24,WHATS POPPIN (feat. DaBaby Tory Lanez & Lil Wayne) - Remix,Jack Harlow; Tory Lanez; DaBaby; Lil Wayne,2.012.223,11,24,50
25,MAMACITA,Black Eyed Peas; Ozuna; J. Rey Soul,1.961.889,17,25,117
26,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke; 50 Cent; Roddy Ricch,1.955.018,12,27,41
27,Agua (with J Balvin),Tainy; J Balvin,1.949.937,16,28,34
28,Blueberry Faygo,Lil Mosey,1.937.806,8,26,188
29,Someone You Loved,Lewis Capaldi,1.914.355,4,29,578
30,Tattoo - Remix with Camilo,Rauw Alejandro; Camilo,1.911.269,21,30,34
31,La Curiosidad,Jay Wheeler; DJ Nelson; Myke Towers,1.887.352,24,32,51
32,Don't Start Now,Dua Lipa,1.872.086,2,33,286
33,Relación,Sech,1.841.018,21,34,97
34,exile (feat. Bon Iver),Taylor Swift; Bon Iver,1.839.953,3,31,20
35,Stuck with U (with Justin Bieber),Ariana Grande; Justin Bieber,1.774.474,1,36,97
36,Go Crazy,Chris Brown; Young Thug,1.772.681,36,37,80
37,Toosie Slide,Drake,1.770.893,1,35,132
38,Before You Go,Lewis Capaldi,1.746.937,17,39,267
39,Djadja (feat. Maluma) - Remix,Aya Nakamura; Maluma,1.744.102,33,40,48
40,Party Girl,StaySolidRocky,1.735.398,8,38,15
41,How You Like That,BLACKPINK,1.727.824,2,42,48
42,GREECE (feat. Drake),DJ Khaled; Drake,1.726.300,18,41,27
43,Ay DiOs Mío!,KAROL G,1.708.364,43,43,31
44,Kings & Queens,Ava Max,1.649.216,37,44,136
45,TKN (feat. Travis Scott),ROSALÍA; Travis Scott,1.564.807,8,46,77
46,POPSTAR (feat. Drake),DJ Khaled; Drake,1.563.488,4,47,27
47,Mamichula - con Nicki Nicole,Trueno; Nicki Nicole; Bizarrap; Taiu; TATOOL,1.555.942,33,45,20
