Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Blinding Lights,The Weeknd,6.294.146,1,1,133
2,Toosie Slide,Drake,6.283.959,2,2,7
3,Roses - Imanbek Remix,SAINt JHN; Imanbek,5.084.360,3,3,106
4,Don't Start Now,Dua Lipa,4.705.915,2,4,161
5,The Box,Roddy Ricch,4.305.166,1,5,120
6,death bed (coffee for your head),Powfu; beabadoobee,4.188.579,6,6,56
7,Dance Monkey,Tones And I,4.093.549,1,7,267
8,Blueberry Faygo,Lil Mosey,3.610.680,8,8,63
9,Say So,Doja Cat,3.406.821,5,9,106
10,Break My Heart,Dua Lipa,3.033.701,6,11,15
11,Intentions (feat. Quavo),Justin Bieber; Quavo,3.020.550,4,10,63
12,Falling,Trevor Daniel,2.932.437,5,12,145
13,Sunday Best,Surfaces,2.732.481,12,13,83
14,Supalonely,BENEE; Gus Dapperton,2.729.141,14,14,37
15,Safaera,Bad Bunny; Jowell & Randy; Ñengo Flow,2.589.226,7,15,41
16,Physical,Dua Lipa,2.482.309,8,16,22
17,Savage,Megan Thee Stallion,2.455.586,17,20,22
18,In Your Eyes,The Weeknd,2.446.736,4,18,21
19,Yo Perreo Sola,Bad Bunny,2.439.646,16,17,41
20,ROXANNE,Arizona Zervas,2.436.161,2,19,165
21,Tusa,KAROL G; Nicki Minaj,2.348.451,3,22,154
22,Someone You Loved,Lewis Capaldi,2.323.883,4,21,453
23,Circles,Post Malone,2.232.474,1,23,224
24,Boss Bitch,Doja Cat,2.150.005,24,24,39
25,Rojo,J Balvin,2.006.639,14,25,42
26,Adore You,Harry Styles,2.005.181,3,26,126
27,WHATS POPPIN,Jack Harlow,1.949.684,27,29,67
28,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,1.921.663,2,27,203
29,BELIEVE IT,PARTYNEXTDOOR; Rihanna,1.908.396,16,30,14
30,Life Is Good (feat. Drake),Future; Drake,1.903.762,3,28,91
31,bad guy,Billie Eilish,1.815.572,1,31,378
32,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,1.782.171,3,32,84
33,Before You Go,Lewis Capaldi,1.716.219,17,33,142
34,everything i wanted,Billie Eilish,1.685.766,1,34,148
35,Señorita,Shawn Mendes; Camila Cabello,1.643.457,1,36,294
36,La Difícil,Bad Bunny,1.640.156,4,35,41
37,Skechers,DripReport,1.583.921,37,37,26
