Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,DÁKITI,Bad Bunny; Jhayco,6.953.219,1,1,18
2,Therefore I Am,Billie Eilish,5.039.095,2,2,5
3,positions,Ariana Grande,4.722.783,1,3,25
4,Mood (feat. iann dior),24kGoldn; iann dior,4.234.690,1,4,99
5,Lemonade (feat. Gunna Don Toliver & NAV),Internet Money; Gunna; Don Toliver; NAV,3.492.594,2,5,95
6,Lonely (with benny blanco),Justin Bieber; benny blanco,3.079.651,5,8,32
7,Dynamite,BTS,3.025.033,1,6,88
8,What You Know Bout Love,Pop Smoke,2.971.283,5,7,64
9,Blinding Lights,The Weeknd,2.677.432,1,9,354
10,WAP (feat. Megan Thee Stallion),Cardi B; Megan Thee Stallion,2.557.805,1,11,102
11,Hawái,Maluma,2.479.161,2,10,109
12,Holy (feat. Chance The Rapper),Justin Bieber; Chance the Rapper,2.420.603,4,15,60
13,you broke me first,Tate McRae,2.413.562,12,14,129
14,Watermelon Sugar,Harry Styles,2.394.167,4,12,366
15,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,2.343.629,6,13,137
16,Head & Heart (feat. MNEK),Joel Corry; MNEK,2.233.818,11,16,127
17,BICHOTA,KAROL G,2.139.586,17,17,25
18,pov,Ariana Grande,2.124.804,18,21,18
19,34+35,Ariana Grande,2.117.840,2,20,18
20,Hawái - Remix,Maluma; The Weeknd,2.091.040,13,18,12
21,Relación - Remix,Sech; Daddy Yankee; J Balvin; ROSALÍA; Farruko,1.947.558,11,19,74
22,Heather,Conan Gray,1.937.642,11,24,118
23,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.922.126,23,28,46
24,Put Your Records On,Ritt Momney,1.917.781,15,26,66
25,La Nota,Manuel Turizo; Rauw Alejandro; Myke Towers,1.858.116,21,22,39
26,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,1.854.200,1,23,214
27,Someone You Loved,Lewis Capaldi,1.824.253,4,30,674
28,Se Te Nota (with Guaynaa),Lele Pons; Guaynaa,1.753.929,23,27,63
29,La Tóxica,Farruko,1.730.670,19,25,73
30,Laugh Now Cry Later (feat. Lil Durk),Drake; Lil Durk,1.728.714,2,31,95
31,Wonder,Shawn Mendes,1.718.223,12,36,46
32,Vida de Rico,Camilo,1.677.269,23,29,56
33,Take You Dancing,Jason Derulo,1.602.623,26,41,106
34,Before You Go,Lewis Capaldi,1.593.609,17,44,363
35,La Curiosidad,Jay Wheeler; DJ Nelson; Myke Towers,1.585.983,19,32,147
36,UN DIA (ONE DAY) (Feat. Tainy),J Balvin; Dua Lipa; Bad Bunny; Tainy,1.555.609,9,39,116
37,Una Locura,Ozuna; J Balvin; Chencho Corleone,1.552.619,30,35,70
38,Jeans,Justin Quiles,1.545.802,31,33,81
39,Mi Niña,Wisin; Myke Towers; Los Legendarios,1.542.878,37,38,43
40,Chica Ideal,Sebastian Yatra; Guaynaa,1.522.669,40,42,25
41,Parce (feat. Justin Quiles),Maluma; Lenny Tavárez; Justin Quiles,1.520.498,35,37,88
42,Savage Love (Laxed - Siren Beat),Jawsh 685; Jason Derulo,1.498.806,1,40,158
43,Midnight Sky,Miley Cyrus,1.497.250,10,48,95
44,Sofia,Clairo,1.493.545,44,49,44
45,Golden,Harry Styles,1.472.673,21,47,22
46,Roses - Imanbek Remix,SAINt JHN; Imanbek,1.466.974,2,45,327
47,All I Want for Christmas Is You,Mariah Carey,1.454.171,1,34,16
48,Dance Monkey,Tones And I,1.448.601,1,43,488
49,Breaking Me,Topic; A7S,1.429.892,6,50,241
50,SO DONE,The Kid LAROI,1.371.387,40,56,25
51,Ay DiOs Mío!,KAROL G,1.357.547,12,46,127
52,HOLIDAY,Lil Nas X,1.348.976,52,60,4
53,Daisy,Ashnikko,1.302.375,44,57,63
54,Come & Go (with Marshmello),Juice WRLD; Marshmello,1.297.747,2,54,131
55,Whoopty,CJ,1.283.251,55,64,23
56,Despeinada,Ozuna; Camilo,1.280.832,33,51,74
57,Ice Cream (with Selena Gomez),BLACKPINK; Selena Gomez,1.273.077,4,58,81
58,Tú Me Dejaste De Querer,C. Tangana; Niño de Elche; La Húngara,1.260.064,31,59,11
59,lovely (with Khalid),Billie Eilish; Khalid,1.258.812,19,61,939
60,Dreams - 2004 Remaster,Fleetwood Mac,1.236.893,17,52,52
61,Train Wreck,James Arthur,1.224.555,61,65,37
62,Deep End,Fousheé,1.205.657,62,69,35
63,Don't Start Now,Dua Lipa,1.201.879,2,66,382
64,death bed (coffee for your head),Powfu; beabadoobee,1.189.296,4,62,277
65,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.186.933,1,68,761
66,Reloj,Rauw Alejandro; Anuel AA,1.184.203,61,63,21
67,POPSTAR (feat. Drake),DJ Khaled; Drake,1.172.481,4,70,123
68,Tyler Herro,Jack Harlow,1.172.248,57,77,25
69,Tattoo - Remix with Camilo,Rauw Alejandro; Camilo,1.148.813,21,53,130
70,Lovesick Girls,BLACKPINK,1.146.562,3,71,46
71,Mood Swings (feat. Lil Tjay),Pop Smoke; Lil Tjay,1.144.344,10,67,120
72,Circles,Post Malone,1.131.932,1,78,445
73,Stuck with U (with Justin Bieber),Ariana Grande; Justin Bieber,1.127.801,1,87,193
74,Sweater Weather,The Neighbourhood,1.120.923,74,81,65
75,How You Like That,BLACKPINK,1.114.729,2,80,144
76,Paradise (feat. Dermot Kennedy),MEDUZA; Dermot Kennedy,1.107.552,76,94,15
77,Last Christmas,Wham!,1.098.805,2,55,10
78,Adore You,Harry Styles,1.097.352,3,84,347
79,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,1.093.124,2,85,424
80,Lucid Dreams,Juice WRLD,1.088.380,2,72,919
81,Wishing Well,Juice WRLD,1.083.323,6,74,130
82,The Business,Tiësto,1.075.143,78,97,15
83,La Luz,Sech; J Balvin,1.071.785,57,79,15
84,Diamonds,Sam Smith,1.063.698,36,90,60
85,Mi Cuarto,Jerry Di,1.060.153,43,75,92
86,Blueberry Faygo,Lil Mosey,1.045.642,8,73,284
87,I CAN'T STOP ME,TWICE,1.045.162,46,91,22
88,goosebumps,Travis Scott,1.044.798,10,83,327
89,bad guy,Billie Eilish,1.029.886,1,88,599
90,La Jeepeta - Remix,Nio Garcia; Anuel AA; Myke Towers; Brray; Juanka,1.028.317,12,76,185
91,Mood (Remix) feat. Justin Bieber J Balvin & iann dior,24kGoldn; Justin Bieber; J Balvin; iann dior,1.027.583,32,102,11
92,my ex's best friend (with blackbear),Machine Gun Kelly; blackbear,1.020.201,36,103,102
93,Rain On Me (with Ariana Grande),Lady Gaga; Ariana Grande,1.012.225,1,104,179
94,Señorita,Shawn Mendes; Camila Cabello,1.003.970,1,93,515
95,The Box,Roddy Ricch,1.001.049,1,86,341
96,motive (with Doja Cat),Ariana Grande; Doja Cat,998.397,4,105,18
97,Fever,Dua Lipa; Angèle,984.483,49,113,18
98,Drankin N Smokin,Future; Lil Uzi Vert,975.977,40,100,4
99,Go Crazy,Chris Brown; Young Thug,975.059,36,106,176
100,Robbery,Juice WRLD,967.429,11,95,345
101,Falling,Harry Styles,965.986,18,112,273
102,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,965.825,37,111,327
103,Mad at Disney,salem ilese,949.461,40,110,74
104,Santa Tell Me,Ariana Grande,944.375,3,82,6
105,HIGHEST IN THE ROOM,Travis Scott,940.457,1,107,410
106,Caramelo,Ozuna,938.789,15,99,158
107,Say You Won't Let Go,James Arthur,936.739,7,116,327
108,Falling,Trevor Daniel,935.503,5,101,366
109,Shallow,Lady Gaga; Bradley Cooper,924.867,2,109,781
110,everything i wanted,Billie Eilish,923.213,1,115,369
111,Tusa,KAROL G; Nicki Minaj,891.614,3,108,375
112,Tick Tock (feat. 24kGoldn),Clean Bandit; Mabel; 24kGoldn,888.553,82,124,67
113,Jocelyn Flores,XXXTENTACION,882.132,2,118,304
114,Believer,Imagine Dragons,879.276,15,119,327
115,WHATS POPPIN (feat. DaBaby Tory Lanez & Lil Wayne) - Remix,Jack Harlow; Tory Lanez; DaBaby; Lil Wayne,869.467,11,120,146
116,Break My Heart,Dua Lipa,868.432,6,128,236
117,Electric Love,BØRNS,862.705,60,129,109
