Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,4.926.196,1,1,87
2,Savage Love (Laxed - Siren Beat),Jawsh 685; Jason Derulo,4.563.532,2,2,31
3,Blinding Lights,The Weeknd,4.115.479,1,3,227
4,Come & Go (with Marshmello),Juice WRLD; Marshmello,4.020.973,2,4,4
5,Watermelon Sugar,Harry Styles,3.516.892,5,7,239
6,Roses - Imanbek Remix,SAINt JHN; Imanbek,3.370.337,2,6,200
7,Wishing Well,Juice WRLD,3.147.217,7,8,3
8,Life's A Mess (feat. Halsey),Juice WRLD; Halsey,3.035.381,3,5,6
9,Conversations,Juice WRLD,2.920.933,4,9,3
10,Breaking Me,Topic; A7S,2.581.625,9,12,114
11,death bed (coffee for your head),Powfu; beabadoobee,2.558.047,4,14,150
12,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD; Marshmello; The Kid LAROI; Polo G,2.549.995,7,10,3
13,Rain On Me (with Ariana Grande),Lady Gaga; Ariana Grande,2.533.275,1,13,52
14,How You Like That,BLACKPINK,2.446.526,2,16,17
15,Dance Monkey,Tones And I,2.432.959,1,15,361
16,Righteous,Juice WRLD,2.411.620,7,11,80
17,ily (i love you baby) (feat. Emilee),Surf Mesa; Emilee,2.318.521,9,18,108
18,Toosie Slide,Drake,2.309.712,1,17,101
19,La Jeepeta - Remix,Nio Garcia; Anuel AA; Myke Towers; Brray; Juanka,2.305.069,17,20,58
20,Break My Heart,Dua Lipa,2.187.770,6,23,109
21,Don't Start Now,Dua Lipa,2.187.636,2,22,255
22,Blueberry Faygo,Lil Mosey,2.112.798,8,27,157
23,Party Girl,StaySolidRocky,2.029.768,8,28,73
24,MAMACITA,Black Eyed Peas; Ozuna; J. Rey Soul,2.004.668,17,26,86
25,Titanic,Juice WRLD,1.982.318,9,19,3
26,Stuck with U (with Justin Bieber),Ariana Grande; Justin Bieber,1.934.669,1,32,66
27,Blood On My Jeans,Juice WRLD,1.907.227,13,24,3
28,Bad Energy,Juice WRLD,1.903.520,11,21,3
29,Relación,Sech,1.900.649,24,31,66
30,TKN (feat. Travis Scott),ROSALÍA; Travis Scott,1.833.314,8,35,46
31,Someone You Loved,Lewis Capaldi,1.829.492,4,39,547
32,Supalonely,BENEE; Gus Dapperton,1.825.754,10,34,131
33,WHATS POPPIN (feat. DaBaby Tory Lanez & Lil Wayne) - Remix,Jack Harlow; Tory Lanez; DaBaby; Lil Wayne,1.797.607,23,37,19
34,Tell Me U Luv Me (with Trippie Redd),Juice WRLD; Trippie Redd,1.777.203,15,25,3
35,Stay High,Juice WRLD,1.733.852,21,30,3
36,Fighting Demons,Juice WRLD,1.727.244,17,29,3
37,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke; 50 Cent; Roddy Ricch,1.705.391,12,40,10
38,The Box,Roddy Ricch,1.701.040,1,43,214
39,Caramelo,Ozuna,1.689.712,31,41,31
40,Intentions (feat. Quavo),Justin Bieber; Quavo,1.653.491,4,47,157
41,Up Up And Away,Juice WRLD,1.649.633,24,36,3
42,Before You Go,Lewis Capaldi,1.639.070,17,48,236
43,Screw Juice,Juice WRLD,1.633.924,19,33,3
44,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,1.626.680,9,45,10
45,Sunday Best,Surfaces,1.530.524,12,50,177
46,I Want It,Juice WRLD,1.528.332,18,38,3
47,Can't Die,Juice WRLD,1.495.631,28,42,3
48,Man Of The Year,Juice WRLD,1.488.867,31,44,3
49,Tusa,KAROL G; Nicki Minaj,1.473.595,3,49,248
50,THE SCOTTS,THE SCOTTS; Travis Scott; Kid Cudi,1.455.700,1,51,80
51,Hasta Que Dios Diga,Anuel AA; Bad Bunny,1.448.677,23,46,45
52,Say So,Doja Cat,1.431.535,5,52,200
53,Circles,Post Malone,1.387.054,1,56,318
54,In Your Eyes,The Weeknd,1.373.702,4,54,115
55,Be Kind (with Halsey),Marshmello; Halsey,1.352.668,19,58,73
56,Savage Remix (feat. Beyoncé),Megan Thee Stallion; Beyoncé,1.343.733,11,55,75
57,Señorita,Shawn Mendes; Camila Cabello,1.330.827,1,59,388
58,La Curiosidad,Jay Wheeler; DJ Nelson; Myke Towers,1.327.919,52,61,20
59,Falling,Trevor Daniel,1.327.447,5,64,239
60,Kings & Queens,Ava Max,1.322.357,37,57,105
61,goosebumps,Travis Scott,1.313.287,10,62,200
62,GOOBA,6ix9ine,1.303.147,2,60,66
63,Play Date,Melanie Martinez,1.294.597,27,66,78
64,Adore You,Harry Styles,1.291.511,3,63,220
65,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,1.251.650,2,67,297
66,Safaera,Bad Bunny; Jowell & Randy; Ñengo Flow,1.247.176,7,68,58
67,Lucid Dreams,Juice WRLD,1.229.666,2,70,792
68,Djadja (feat. Maluma) - Remix,Aya Nakamura; Maluma,1.200.947,68,69,17
69,Yo Perreo Sola,Bad Bunny,1.198.599,16,72,135
70,Lose Somebody,Kygo; OneRepublic,1.170.747,30,73,59
71,Elegí (feat. Dímelo Flow),Rauw Alejandro; Dalex; Lenny Tavárez; Dímelo Flow,1.168.190,53,71,101
72,HIGHEST IN THE ROOM,Travis Scott,1.165.062,1,79,283
73,bad guy,Billie Eilish,1.163.105,1,74,472
74,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.157.884,1,80,634
75,Go Crazy,Chris Brown; Young Thug,1.154.925,60,75,49
76,Azul,J Balvin,1.142.547,37,78,115
77,Dior,Pop Smoke,1.133.631,34,77,40
78,ROXANNE,Arizona Zervas,1.114.724,2,86,259
79,SICKO MODE,Travis Scott,1.114.394,2,84,200
80,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,Conkarah; Shaggy; DJ Fle,1.113.158,66,76,31
81,Life Is Good (feat. Drake),Future; Drake,1.096.450,3,85,185
82,WHATS POPPIN,Jack Harlow,1.093.584,23,88,161
83,Ride It,Regard,1.088.577,12,81,311
84,Rojo,J Balvin,1.082.579,14,82,136
85,The Adventures of Moon Man & Slim Shady (with Eminem),Kid Cudi; Eminem,1.069.321,26,53,3
86,After Party,Don Toliver,1.064.244,40,95,87
87,Got It On Me,Pop Smoke,1.064.132,36,83,10
88,Stunnin' (feat. Harm Franklin),Curtis Waters; Harm Franklin,1.052.845,71,96,23
89,Favorito,Camilo,1.049.606,28,90,99
90,We Paid (feat. 42 Dugg),Lil Baby; 42 Dugg,1.046.068,61,97,22
91,Tak Tiki Tak,Harry Nach,1.038.742,69,92,40
92,PORFA Remix ( Feat. Maluma Nicky Jam Sech) - Remix,Feid; J Balvin; Maluma; Nicky Jam; Sech; Justin Quiles,1.004.229,84,94,16
93,Secrets,Regard; RAYE,1.003.669,59,93,38
94,Chicago Freestyle (feat. Giveon),Drake; Giveon,997.267,8,99,73
95,Tattoo - Remix with Camilo,Rauw Alejandro; Camilo,995.179,95,102,3
96,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,994.770,37,104,200
97,lovely (with Khalid),Billie Eilish; Khalid,987.968,19,108,812
98,Rags2Riches (feat. ATR Son Son),Rod Wave; ATR Son Son,986.446,98,112,5
99,GO (feat. Juice WRLD),The Kid LAROI; Juice WRLD,981.177,54,101,31
100,everything i wanted,Billie Eilish,969.948,1,106,242
101,Reggaetonera,Anuel AA,962.082,76,91,18
102,Robbery,Juice WRLD,952.146,11,107,218
103,Rover (feat. DTG),S1mba; DTG,949.675,69,100,50
104,Shallow,Lady Gaga; Bradley Cooper,939.085,2,103,654
105,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,931.254,3,113,178
106,Anxiety - Intro,Juice WRLD,915.636,16,65,3
107,Boss Bitch,Doja Cat,912.889,18,111,133
108,CÓMO SE SIENTE - Remix,Jhayco; Bad Bunny,911.099,21,110,64
109,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,906.979,1,105,430
110,Are You Bored Yet? (feat. Clairo),Wallows; Clairo,891.171,96,122,22
111,Bläulich,Apache 207,881.203,45,98,10
112,hot girl bummer,blackbear,879.890,9,118,325
113,Mariposa,Peach Tree Rascals,879.836,113,124,22
114,Some Say - Felix Jaehn Remix,Nea; Felix Jaehn,868.287,72,109,31
115,Tattoo,Rauw Alejandro,864.470,41,114,143
116,Believer,Imagine Dragons,863.393,15,119,200
117,The Bigger Picture,Lil Baby,858.329,38,121,31
118,Physical,Dua Lipa,838.210,8,116,116
119,The Man The Myth The Legend - Interlude,Juice WRLD,837.329,42,89,3
120,Juice WRLD Speaks From Heaven - Outro,Juice WRLD,825.908,38,87,3
121,Desce Pro Play (PA PA PA),ZAAC; Anitta; Tyga,819.407,95,115,17
122,Lose Control,MEDUZA; Becky Hill; Goodboys,814.485,27,117,269
123,Jocelyn Flores,XXXTENTACION,811.464,2,142,177
124,PORFA,Feid; Justin Quiles,805.718,51,125,100
125,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,800.322,6,120,272
126,Sour Candy (with BLACKPINK),Lady Gaga; BLACKPINK,786.435,2,132,46
127,SAD!,XXXTENTACION,785.551,1,147,200
128,Ego Death (feat. Kanye West FKA twigs & Skrillex),Ty Dolla $ign; FKA twigs; Skrillex; Kanye West,783.805,61,123,10
129,Bohemian Rhapsody - Remastered 2011,Queen,780.259,10,129,642
130,Agua (with J Balvin),Tainy; J Balvin,779.664,110,127,3
