Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,5.614.340,1,1,86
2,Savage Love (Laxed - Siren Beat),Jawsh 685; Jason Derulo,5.218.647,2,5,30
3,Blinding Lights,The Weeknd,4.716.326,1,6,226
4,Come & Go (with Marshmello),Juice WRLD; Marshmello,4.363.013,2,2,3
5,Life's A Mess (feat. Halsey),Juice WRLD; Halsey,3.995.619,3,3,5
6,Roses - Imanbek Remix,SAINt JHN; Imanbek,3.948.895,2,12,199
7,Watermelon Sugar,Harry Styles,3.935.782,5,14,238
8,Wishing Well,Juice WRLD,3.659.797,8,8,2
9,Conversations,Juice WRLD,3.655.363,4,4,2
10,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD; Marshmello; The Kid LAROI; Polo G,3.173.716,7,7,2
11,Righteous,Juice WRLD,2.991.671,7,10,79
12,Breaking Me,Topic; A7S,2.977.427,9,23,113
13,Rain On Me (with Ariana Grande),Lady Gaga; Ariana Grande,2.943.598,1,20,51
14,death bed (coffee for your head),Powfu; beabadoobee,2.838.735,4,22,149
15,Dance Monkey,Tones And I,2.805.402,1,27,360
16,How You Like That,BLACKPINK,2.678.644,2,25,16
17,Toosie Slide,Drake,2.628.779,1,29,100
18,ily (i love you baby) (feat. Emilee),Surf Mesa; Emilee,2.621.690,9,30,107
19,Titanic,Juice WRLD,2.613.074,9,9,2
20,La Jeepeta - Remix,Nio Garcia; Anuel AA; Myke Towers; Brray; Juanka,2.598.249,17,33,57
21,Bad Energy,Juice WRLD,2.515.540,11,11,2
22,Don't Start Now,Dua Lipa,2.512.941,2,32,254
23,Break My Heart,Dua Lipa,2.496.464,6,34,108
24,Blood On My Jeans,Juice WRLD,2.467.664,13,13,2
25,Tell Me U Luv Me (with Trippie Redd),Juice WRLD; Trippie Redd,2.345.008,15,15,2
26,MAMACITA,Black Eyed Peas; Ozuna; J. Rey Soul,2.338.510,17,37,85
27,Blueberry Faygo,Lil Mosey,2.311.055,8,36,156
28,Party Girl,StaySolidRocky,2.284.610,8,35,72
29,Fighting Demons,Juice WRLD,2.239.956,17,17,2
30,Stay High,Juice WRLD,2.158.618,21,21,2
31,Relación,Sech,2.142.302,24,43,65
32,Stuck with U (with Justin Bieber),Ariana Grande; Justin Bieber,2.139.594,1,39,65
33,Screw Juice,Juice WRLD,2.105.350,19,19,2
34,Supalonely,BENEE; Gus Dapperton,2.086.673,10,40,130
35,TKN (feat. Travis Scott),ROSALÍA; Travis Scott,2.082.374,8,41,45
36,Up Up And Away,Juice WRLD,2.074.205,24,24,2
37,WHATS POPPIN (feat. DaBaby Tory Lanez & Lil Wayne) - Remix,Jack Harlow; Tory Lanez; DaBaby; Lil Wayne,2.049.354,23,44,18
38,I Want It,Juice WRLD,2.024.917,18,18,2
39,Someone You Loved,Lewis Capaldi,1.966.407,4,45,546
40,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke; 50 Cent; Roddy Ricch,1.944.757,12,46,9
41,Caramelo,Ozuna,1.938.802,31,49,30
42,Can't Die,Juice WRLD,1.922.599,28,28,2
43,The Box,Roddy Ricch,1.889.372,1,48,213
44,Man Of The Year,Juice WRLD,1.860.334,31,31,2
45,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,1.851.660,9,47,9
46,Hasta Que Dios Diga,Anuel AA; Bad Bunny,1.849.409,23,55,44
47,Intentions (feat. Quavo),Justin Bieber; Quavo,1.845.912,4,50,156
48,Before You Go,Lewis Capaldi,1.722.932,17,51,235
49,Tusa,KAROL G; Nicki Minaj,1.694.083,3,56,247
50,Sunday Best,Surfaces,1.652.365,12,53,176
51,THE SCOTTS,THE SCOTTS; Travis Scott; Kid Cudi,1.644.942,1,52,79
