Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Dance Monkey,Tones And I,7.039.172,1,1,190
2,The Box,Roddy Ricch,6.833.872,2,2,43
3,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,5.842.084,3,4,7
4,Tusa,KAROL G; Nicki Minaj,5.593.664,3,3,77
5,Blinding Lights,The Weeknd,5.166.891,5,5,56
6,Yummy,Justin Bieber,4.725.878,2,6,21
7,Life Is Good (feat. Drake),Future; Drake,4.721.392,3,7,14
8,ROXANNE,Arizona Zervas,4.405.344,2,8,88
9,Don't Start Now,Dua Lipa,4.122.667,4,9,84
10,Falling,Trevor Daniel,4.116.062,5,10,68
11,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,3.504.347,2,11,126
12,Circles,Post Malone,3.436.075,1,12,147
13,everything i wanted,Billie Eilish,3.158.759,1,13,71
14,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,2.971.400,6,14,101
15,Someone You Loved,Lewis Capaldi,2.864.411,4,15,376
16,You should be sad,Halsey,2.791.878,16,16,14
17,Señorita,Shawn Mendes; Camila Cabello,2.760.488,1,17,217
18,Good News,Mac Miller,2.548.696,9,18,14
19,Lose You To Love Me,Selena Gomez,2.488.865,1,19,93
20,Rare,Selena Gomez,2.376.327,10,20,14
21,bad guy,Billie Eilish,2.355.025,1,21,301
22,Adore You,Harry Styles,2.331.934,3,22,49
23,My Oh My (feat. DaBaby),Camila Cabello; DaBaby,2.309.145,14,23,49
24,Sigues Con El,Arcángel; Sech; Dímelo Flow,2.201.109,24,25,37
25,What A Man Gotta Do,Jonas Brothers,2.188.929,24,24,7
26,hot girl bummer,blackbear,2.140.818,9,26,154
27,Vete,Bad Bunny,2.121.710,6,27,64
28,Before You Go,Lewis Capaldi,2.046.893,17,29,65
29,BOP,DaBaby,2.044.444,21,28,119
30,Suicidal,YNW Melly,2.022.580,29,30,38
31,Ride It,Regard,1.996.765,12,31,140
32,No Idea,Don Toliver,1.896.819,26,32,54
33,Say So,Doja Cat,1.887.204,33,34,29
34,Watermelon Sugar,Harry Styles,1.857.238,5,33,68
35,Black Swan,BTS,1.825.341,20,40,7
36,Hola - Remix,Dalex; Lenny Tavárez; Chencho Corleone; Juhn; Dímelo Flow,1.820.160,36,37,72
37,Lose Control,MEDUZA; Becky Hill; Goodboys,1.805.265,31,36,98
38,SUGAR,BROCKHAMPTON,1.804.516,35,35,22
39,Fantasias,Rauw Alejandro; Farruko,1.782.713,25,39,122
40,HIGHEST IN THE ROOM,Travis Scott,1.724.791,1,41,112
41,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,1.711.999,1,42,259
42,Those Kinda Nights (feat. Ed Sheeran),Eminem; Ed Sheeran,1.705.711,14,38,7
43,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,1.696.658,2,45,189
44,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.687.827,1,44,463
45,Ayy Macarena,Tyga,1.658.814,34,46,67
46,Morado,J Balvin,1.648.809,46,49,14
47,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,1.636.501,6,47,112
48,Darkness,Eminem,1.616.221,18,43,7
49,Ballin' (with Roddy Ricch),Mustard; Roddy Ricch,1.615.819,39,48,109
50,Me Gusta,Shakira; Anuel AA,1.609.572,50,51,10
51,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,1.517.042,3,54,210
52,Futsal Shuffle 2020,Lil Uzi Vert,1.512.400,8,52,42
53,You Gon’ Learn (feat. Royce Da 5'9" & White Gold),Eminem; Royce Da 5'9"; White Gold,1.504.237,16,50,7
54,Roses - Imanbek Remix,SAINt JHN; Imanbek,1.493.722,52,55,29
55,Muévelo,Nicky Jam; Daddy Yankee,1.491.441,55,57,14
56,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,1.457.889,5,58,112
57,Lucid Dreams,Juice WRLD,1.428.515,2,59,621
58,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran; Camila Cabello; Cardi B,1.393.116,9,60,196
59,Whine Up,Nicky Jam; Anuel AA,1.383.117,41,63,84
60,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,1.381.496,56,61,29
61,Unaccommodating (feat. Young M.A),Eminem; Young M.A,1.365.978,12,56,7
62,Eleven,Khalid,1.347.053,46,62,14
63,High Fashion (feat. Mustard),Roddy Ricch; Mustard,1.334.709,63,64,14
64,Blue World,Mac Miller,1.312.747,26,53,7
65,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby; Lil Baby; Moneybagg Yo,1.297.101,60,65,22
66,Trampoline (with ZAYN),SHAED; ZAYN,1.287.523,18,66,38
67,LA CANCIÓN,J Balvin; Bad Bunny,1.272.450,16,68,210
68,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,1.271.909,17,70,248
69,Lalala,Y2K; bbno$,1.258.513,4,67,217
70,Heartless,The Weeknd,1.253.489,2,69,58
71,Adicto (with Anuel AA & Ozuna),Tainy; Anuel AA; Ozuna,1.237.689,21,77,154
72,lovely (with Khalid),Billie Eilish; Khalid,1.233.100,19,72,641
73,7 rings,Ariana Grande,1.230.726,1,75,371
74,Callaita,Bad Bunny; Tainy,1.221.368,5,78,238
75,when the party's over,Billie Eilish,1.216.037,7,71,464
76,Goodbyes (feat. Young Thug),Post Malone; Young Thug,1.211.536,2,76,203
77,Shallow,Lady Gaga; Bradley Cooper,1.201.084,2,80,483
78,VIBEZ,DaBaby,1.196.088,34,79,29
79,Without Me,Halsey,1.195.611,3,74,29
80,How Do You Sleep?,Sam Smith,1.188.211,7,81,189
81,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott; ROSALÍA; Lil Baby,1.182.525,4,82,28
82,Leaving Heaven (feat. Skylar Grey),Eminem; Skylar Grey,1.147.554,30,73,7
83,It's You,Ali Gatie,1.146.449,27,84,224
84,Blanco,J Balvin,1.146.262,72,86,29
85,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,1.123.461,2,88,294
86,Que Tire Pa Lante,Daddy Yankee,1.119.582,19,89,98
87,Own It (feat. Ed Sheeran & Burna Boy),Stormzy; Burna Boy; Ed Sheeran,1.114.982,24,87,63
88,Aventura,Lunay; Ozuna; Anuel AA,1.109.059,47,93,91
89,Yellow Hearts,Ant Saunders,1.108.756,43,85,78
90,Ransom,Lil Tecca,1.087.655,3,90,235
91,Kein Wort,Juju; Loredana; Miksu / Macloud,1.082.665,72,91,7
92,July,Noah Cyrus,1.069.344,75,92,29
93,Happier,Marshmello; Bastille,1.067.153,2,96,525
94,Mean It,Lauv; LANY,1.061.172,24,95,71
95,Alone Pt. II,Alan Walker; Ava Max,1.036.336,86,99,22
96,Lights Up,Harry Styles,1.032.011,3,100,105
97,OUT WEST (feat. Young Thug),JACKBOYS; Travis Scott; Young Thug,1.031.776,11,102,28
98,Circles,Mac Miller,1.025.232,22,83,7
99,Bellaquita - Remix,Dalex; Lenny Tavárez; Anitta; NATTI NATASHA; Farruko; Justin Quiles,1.024.290,83,105,29
100,Sunday Best,Surfaces,1.023.325,100,109,6
101,Sucker,Jonas Brothers,1.022.276,2,101,29
102,In Too Deep,Eminem,1.020.866,27,94,7
103,Bruises,Lewis Capaldi,1.016.388,53,104,23
104,Woah,Lil Baby,1.000.154,55,108,29
105,Wow.,Post Malone,1.000.116,1,106,396
