Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,WAP (feat. Megan Thee Stallion),Cardi B; Megan Thee Stallion,5.088.490,1,1,10
2,Laugh Now Cry Later (feat. Lil Durk),Drake; Lil Durk,4.385.263,2,2,3
3,Savage Love (Laxed - Siren Beat),Jawsh 685; Jason Derulo,4.056.757,1,3,66
4,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,3.839.191,1,4,122
5,Watermelon Sugar,Harry Styles,3.707.781,4,5,274
6,Blinding Lights,The Weeknd,3.615.810,1,6,262
7,Roses - Imanbek Remix,SAINt JHN; Imanbek,2.734.787,2,7,235
8,Breaking Me,Topic; A7S,2.513.260,6,8,149
9,Smile (with The Weeknd),Juice WRLD; The Weeknd,2.417.661,5,9,10
10,Come & Go (with Marshmello),Juice WRLD; Marshmello,2.269.118,2,11,39
11,UN DIA (ONE DAY) (Feat. Tainy),J Balvin; Dua Lipa; Bad Bunny; Tainy,2.241.655,9,10,24
12,Mood Swings (feat. Lil Tjay),Pop Smoke; Lil Tjay,2.167.811,12,13,28
13,La Jeepeta - Remix,Nio Garcia; Anuel AA; Myke Towers; Brray; Juanka,2.122.534,12,15,93
14,Dance Monkey,Tones And I,2.084.517,1,12,396
15,Caramelo,Ozuna,2.069.406,15,16,66
16,Wishing Well,Juice WRLD,2.068.473,6,18,38
17,death bed (coffee for your head),Powfu; beabadoobee,2.055.396,4,19,185
18,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,1.953.261,9,21,45
19,Agua (with J Balvin),Tainy; J Balvin,1.915.750,16,20,38
20,Midnight Sky,Miley Cyrus,1.908.574,10,17,3
21,Head & Heart (feat. MNEK),Joel Corry; MNEK,1.905.497,14,14,35
22,La Curiosidad,Jay Wheeler; DJ Nelson; Myke Towers,1.824.669,22,25,55
23,Tattoo - Remix with Camilo,Rauw Alejandro; Camilo,1.820.479,21,23,38
24,ily (i love you baby) (feat. Emilee),Surf Mesa; Emilee,1.809.903,9,24,143
25,WHATS POPPIN (feat. DaBaby Tory Lanez & Lil Wayne) - Remix,Jack Harlow; Tory Lanez; DaBaby; Lil Wayne,1.778.184,11,29,54
26,Relación,Sech,1.770.683,21,28,101
27,Rain On Me (with Ariana Grande),Lady Gaga; Ariana Grande,1.767.404,1,22,87
28,Someone You Loved,Lewis Capaldi,1.737.525,4,34,582
29,Ay DiOs Mío!,KAROL G,1.730.402,29,30,35
30,Break My Heart,Dua Lipa,1.727.783,6,27,144
31,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke; 50 Cent; Roddy Ricch,1.716.023,12,31,45
32,MAMACITA,Black Eyed Peas; Ozuna; J. Rey Soul,1.704.916,17,26,121
33,Blueberry Faygo,Lil Mosey,1.629.626,8,37,192
34,Don't Start Now,Dua Lipa,1.626.624,2,32,290
35,Before You Go,Lewis Capaldi,1.620.049,17,42,271
36,Djadja (feat. Maluma) - Remix,Aya Nakamura; Maluma,1.614.263,33,33,52
37,GREECE (feat. Drake),DJ Khaled; Drake,1.590.029,18,35,31
38,Toosie Slide,Drake,1.580.725,1,38,136
39,my future,Billie Eilish,1.557.839,1,40,17
40,cardigan,Taylor Swift,1.554.436,1,41,24
41,Party Girl,StaySolidRocky,1.549.206,8,45,19
42,Go Crazy,Chris Brown; Young Thug,1.546.837,36,36,84
43,Stuck with U (with Justin Bieber),Ariana Grande; Justin Bieber,1.518.971,1,46,101
44,How You Like That,BLACKPINK,1.509.809,2,48,52
45,POPSTAR (feat. Drake),DJ Khaled; Drake,1.464.428,4,43,31
46,Kings & Queens,Ava Max,1.453.952,37,44,140
47,Hawái,Maluma,1.453.530,47,47,17
48,exile (feat. Bon Iver),Taylor Swift; Bon Iver,1.422.690,3,50,24
