Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,WAP (feat. Megan Thee Stallion),Cardi B; Megan Thee Stallion,6.107.504,1,1,14
2,Laugh Now Cry Later (feat. Lil Durk),Drake; Lil Durk,4.573.978,2,2,7
3,Savage Love (Laxed - Siren Beat),Jawsh 685; Jason Derulo,4.250.528,1,3,70
4,Watermelon Sugar,Harry Styles,4.024.492,4,5,278
5,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,4.023.210,1,4,126
6,Blinding Lights,The Weeknd,3.845.247,1,6,266
7,Roses - Imanbek Remix,SAINt JHN; Imanbek,2.933.700,2,7,239
8,Hawái,Maluma,2.863.073,8,22,21
9,Breaking Me,Topic; A7S,2.832.810,6,8,153
10,Smile (with The Weeknd),Juice WRLD; The Weeknd,2.553.016,5,9,14
11,Mood Swings (feat. Lil Tjay),Pop Smoke; Lil Tjay,2.545.253,10,10,32
12,UN DIA (ONE DAY) (Feat. Tainy),J Balvin; Dua Lipa; Bad Bunny; Tainy,2.477.913,9,11,28
13,Come & Go (with Marshmello),Juice WRLD; Marshmello,2.411.437,2,12,43
14,Mood (feat. iann dior),24kGoldn; iann dior,2.350.169,14,19,11
15,Head & Heart (feat. MNEK),Joel Corry; MNEK,2.307.473,13,13,39
16,Wishing Well,Juice WRLD,2.216.114,6,14,42
17,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,2.179.816,9,17,49
18,death bed (coffee for your head),Powfu; beabadoobee,2.175.197,4,15,189
19,Midnight Sky,Miley Cyrus,2.161.969,10,16,7
20,Dance Monkey,Tones And I,2.158.312,1,18,400
21,Caramelo,Ozuna,2.123.741,15,20,70
22,La Jeepeta - Remix,Nio Garcia; Anuel AA; Myke Towers; Brray; Juanka,2.115.251,12,21,97
23,Heather,Conan Gray,2.049.395,23,25,30
24,Ay DiOs Mío!,KAROL G,2.048.135,23,24,39
25,WHATS POPPIN (feat. DaBaby Tory Lanez & Lil Wayne) - Remix,Jack Harlow; Tory Lanez; DaBaby; Lil Wayne,1.997.432,11,23,58
26,La Curiosidad,Jay Wheeler; DJ Nelson; Myke Towers,1.975.054,22,27,59
27,Rain On Me (with Ariana Grande),Lady Gaga; Ariana Grande,1.927.959,1,26,91
28,Someone You Loved,Lewis Capaldi,1.899.651,4,28,586
29,Agua (with J Balvin),Tainy; J Balvin,1.890.683,16,30,42
30,Tattoo - Remix with Camilo,Rauw Alejandro; Camilo,1.883.096,21,31,42
