Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Dance Monkey,Tones And I,6.368.473,1,1,202
2,The Box,Roddy Ricch,6.345.065,2,2,55
3,Blinding Lights,The Weeknd,5.550.778,3,3,68
4,Tusa,KAROL G; Nicki Minaj,4.545.229,3,4,89
5,Don't Start Now,Dua Lipa,4.466.986,4,5,96
6,Yummy,Justin Bieber,4.201.204,2,6,33
7,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,4.075.253,3,7,19
8,Falling,Trevor Daniel,4.070.813,5,8,80
9,Life Is Good (feat. Drake),Future; Drake,4.026.141,3,9,26
10,ROXANNE,Arizona Zervas,3.895.731,2,10,100
11,everything i wanted,Billie Eilish,3.639.522,1,11,83
12,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,3.192.968,2,12,138
13,Circles,Post Malone,3.169.629,1,13,159
14,Someone You Loved,Lewis Capaldi,2.872.819,4,14,388
15,bad guy,Billie Eilish,2.721.555,1,15,313
16,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,2.680.017,6,16,113
17,Señorita,Shawn Mendes; Camila Cabello,2.533.518,1,17,229
18,Physical,Dua Lipa,2.391.101,17,18,5
19,You should be sad,Halsey,2.385.493,16,19,26
20,Adore You,Harry Styles,2.336.469,3,20,61
21,Before You Go,Lewis Capaldi,2.253.707,17,21,77
22,My Oh My (feat. DaBaby),Camila Cabello; DaBaby,2.184.827,14,22,61
23,Sigues Con El,Arcángel; Sech; Dímelo Flow,2.173.890,19,23,49
24,Lose You To Love Me,Selena Gomez,2.133.416,1,24,105
25,Say So,Doja Cat,2.074.568,24,25,41
26,Suicidal,YNW Melly,2.015.799,23,26,50
27,Vete,Bad Bunny,1.959.249,6,27,76
28,Ride It,Regard,1.853.380,12,28,152
29,Lose Control,MEDUZA; Becky Hill; Goodboys,1.834.049,29,29,110
30,What A Man Gotta Do,Jonas Brothers,1.820.681,24,30,19
31,Rare,Selena Gomez,1.816.790,10,31,26
32,Hola - Remix,Dalex; Lenny Tavárez; Chencho Corleone; Juhn; Dímelo Flow,1.797.610,28,32,84
33,Morado,J Balvin,1.733.982,30,33,26
34,SUGAR,BROCKHAMPTON,1.702.817,34,35,34
35,What If I Told You That I Love You,Ali Gatie,1.700.976,32,34,12
36,BOP,DaBaby,1.696.599,21,44,131
37,Roses - Imanbek Remix,SAINt JHN; Imanbek,1.687.710,36,36,41
38,Ballin' (with Roddy Ricch),Mustard; Roddy Ricch,1.670.688,38,39,121
39,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,1.657.204,1,42,271
40,Fantasias,Rauw Alejandro; Farruko,1.631.006,25,41,134
41,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.629.961,1,43,475
42,hot girl bummer,blackbear,1.629.288,9,40,166
43,when the party's over,Billie Eilish,1.626.748,7,38,476
44,Me Gusta,Shakira; Anuel AA,1.611.669,37,37,22
45,Muévelo,Nicky Jam; Daddy Yankee,1.561.718,35,45,26
46,HIGHEST IN THE ROOM,Travis Scott,1.558.367,1,46,124
47,High Fashion (feat. Mustard),Roddy Ricch; Mustard,1.519.935,47,51,26
48,Ayy Macarena,Tyga,1.498.333,34,48,79
49,Good News,Mac Miller,1.496.871,9,50,26
50,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,1.467.706,2,49,201
51,Get Me,Justin Bieber; Kehlani,1.462.495,24,47,8
52,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,1.445.378,5,52,124
53,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,1.433.376,6,53,124
54,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,1.408.590,3,54,222
55,No Idea,Don Toliver,1.390.391,26,56,66
56,lovely (with Khalid),Billie Eilish; Khalid,1.383.611,19,55,653
57,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,1.338.274,56,58,41
58,Lucid Dreams,Juice WRLD,1.317.264,2,60,633
59,Watermelon Sugar,Harry Styles,1.314.839,5,59,80
60,Black Swan,BTS,1.305.291,20,57,19
61,Only The Young - Featured in Miss Americana,Taylor Swift,1.236.532,61,61,5
62,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,1.233.468,17,64,260
63,7 rings,Ariana Grande,1.233.082,1,63,383
64,LA CANCIÓN,J Balvin; Bad Bunny,1.227.141,16,62,222
65,Callaita,Bad Bunny; Tainy,1.212.745,5,65,250
66,Whine Up,Nicky Jam; Anuel AA,1.202.730,41,66,96
67,Eleven,Khalid,1.193.192,46,67,26
68,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby; Lil Baby; Moneybagg Yo,1.184.402,60,68,34
69,Sunday Best,Surfaces,1.173.673,69,69,18
70,Woah,Lil Baby,1.151.521,55,78,41
71,Shallow,Lady Gaga; Bradley Cooper,1.143.414,2,74,495
72,Lalala,Y2K; bbno$,1.138.966,4,70,229
73,OUT WEST (feat. Young Thug),JACKBOYS; Travis Scott; Young Thug,1.118.188,11,83,40
74,It's You,Ali Gatie,1.116.856,27,71,236
75,Goodbyes (feat. Young Thug),Post Malone; Young Thug,1.093.857,2,76,215
76,Adicto (with Anuel AA & Ozuna),Tainy; Anuel AA; Ozuna,1.093.131,21,77,166
77,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,1.084.984,2,75,306
78,Heartless,The Weeknd,1.076.757,2,80,70
79,How Do You Sleep?,Sam Smith,1.073.433,7,84,201
80,Blanco,J Balvin,1.059.697,67,79,41
81,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran; Camila Cabello; Cardi B,1.056.556,9,82,208
82,I Do It (ft. Big Sean Lil Baby),Lil Wayne; Big Sean; Lil Baby,1.054.925,51,72,5
83,Futsal Shuffle 2020,Lil Uzi Vert,1.048.613,8,86,54
84,Alone Pt. II,Alan Walker; Ava Max,1.031.739,84,85,34
85,Own It (feat. Ed Sheeran & Burna Boy),Stormzy; Burna Boy; Ed Sheeran,1.023.851,24,87,75
86,Never Seen the Rain,Tones And I,1.020.373,86,88,41
87,Without Me,Halsey,1.006.760,3,89,41
88,July,Noah Cyrus,999.674,75,91,41
89,Aventura,Lunay; Ozuna; Anuel AA,993.753,47,90,103
90,Baby,Joker Bra; VIZE,987.426,73,73,5
91,Que Tire Pa Lante,Daddy Yankee,986.744,19,94,110
92,Bruises,Lewis Capaldi,986.022,53,93,35
93,Bellaquita - Remix,Dalex; Lenny Tavárez; Anitta; NATTI NATASHA; Farruko; Justin Quiles,977.765,82,95,41
94,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott; ROSALÍA; Lil Baby,977.653,4,98,40
95,Forever Yours - Avicii Tribute,Kygo; Avicii; Sandro Cavazza,976.909,51,92,12
96,Happier,Marshmello; Bastille,974.230,2,97,537
97,bury a friend,Billie Eilish,966.896,2,96,41
98,Sucker,Jonas Brothers,965.194,2,99,41
99,Hips Don't Lie (feat. Wyclef Jean),Shakira; Wyclef Jean,960.148,81,81,2
100,VIBEZ,DaBaby,953.985,34,102,41
101,Ransom,Lil Tecca,949.951,3,101,247
102,Yellow Hearts,Ant Saunders,946.859,43,100,90
103,Believer,Imagine Dragons,940.832,15,104,41
104,me & ur ghost,blackbear,938.303,98,103,19
105,Wow.,Post Malone,927.967,1,108,408
106,ocean eyes,Billie Eilish,927.913,87,105,17
107,rockstar (feat. 21 Savage),Post Malone; 21 Savage,927.271,1,109,41
108,Lights Up,Harry Styles,926.840,3,107,117
109,Robbery,Juice WRLD,918.008,11,111,59
110,Money In The Grave (Drake ft. Rick Ross),Drake; Rick Ross,917.630,4,112,41
111,Quizas,Rich Music LTD; Sech; Dalex; Justin Quiles; Lenny Tavárez; Feid; Wisin; Zion,905.086,50,116,138
112,FML,Arizona Zervas,904.967,104,110,31
113,Indeciso,Reik; J Balvin; Lalo Ebratt,898.001,55,113,152
114,Good as Hell (feat. Ariana Grande) - Remix,Lizzo; Ariana Grande,896.674,24,115,41
115,Shape of You,Ed Sheeran,884.037,1,119,41
116,Trampoline (with ZAYN),SHAED; ZAYN,881.063,18,117,50
117,Get You The Moon (feat. Snøw),Kina; Snøw,879.969,90,114,34
118,Anyone,Demi Lovato,879.768,65,106,9
119,Bohemian Rhapsody - Remastered 2011,Queen,868.853,10,121,483
120,Piece Of Your Heart,MEDUZA; Goodboys,865.068,13,118,41
121,Say You Won't Let Go,James Arthur,864.535,7,120,41
122,You Need To Calm Down,Taylor Swift,861.025,3,122,9
123,SICKO MODE,Travis Scott,853.484,2,124,41
124,Dancing With A Stranger (with Normani),Sam Smith; Normani,846.765,6,130,41
125,GOODMORNINGTOKYO!,TOKYO’S REVENGE,840.480,122,127,13
126,Girl,Myke Towers,837.453,126,139,9
127,Si Te Vas,Sech; Ozuna,836.471,44,128,41
128,thank u next,Ariana Grande,834.157,1,129,41
129,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,832.817,3,134,41
130,all the good girls go to hell,Billie Eilish,826.759,6,126,11
131,Yo x Ti Tu x Mi,ROSALÍA; Ozuna,819.805,19,131,173
132,SAD!,XXXTENTACION,818.013,1,132,41
133,Soltera - Remix,Lunay; Daddy Yankee; Bad Bunny,816.531,7,135,271
134,Que Calor,Major Lazer; J Balvin; El Alfa; Diplo,812.430,59,153,4
135,Truth Hurts,Lizzo,810.652,15,133,41
136,Hate Me (with Juice WRLD),Ellie Goulding; Juice WRLD,809.663,25,136,109
137,Perfect,Ed Sheeran,806.794,3,142,41
138,Tutu,Camilo; Pedro Capó,804.609,24,137,180
139,Infeliz,Arcángel; Bad Bunny,802.227,123,147,29
140,Those Kinda Nights (feat. Ed Sheeran),Eminem; Ed Sheeran,800.466,14,125,19
141,Sweet but Psycho,Ava Max,797.696,5,138,41
142,Jocelyn Flores,XXXTENTACION,792.402,2,140,18
143,Higher Love,Kygo; Whitney Houston,787.890,25,151,41
144,Perreo en La Luna,Rich Music LTD; Sech; Dalex; Justin Quiles; Lenny Tavárez; Feid,784.222,117,148,40
145,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,781.028,2,156,41
146,Maniac,Conan Gray,780.663,138,144,17
147,Can We Kiss Forever?,Kina; Adriana Proenza,779.511,139,141,18
148,i love you,Billie Eilish,779.232,19,146,10
149,No Guidance (feat. Drake),Chris Brown; Drake,778.743,8,154,41
150,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,777.471,68,145,54
151,WHATS POPPIN,Jack Harlow,777.106,151,195,2
152,Sum 2 Prove,Lil Baby,775.855,70,162,26
153,wish you were gay,Billie Eilish,775.816,2,150,9
154,Falling,Harry Styles,771.322,18,149,54
155,goosebumps,Travis Scott,769.217,56,158,41
156,3 Nights,Dominic Fike,761.175,46,155,34
157,EARFQUAKE,Tyler; The Creator,760.591,5,163,9
158,Takeaway,The Chainsmokers; ILLENIUM; Lennon Stella,758.115,26,161,16
159,I Like Me Better,Lauv,755.789,24,160,16
160,Better Now,Post Malone,755.482,1,166,41
161,I.F.L.Y.,Bazzi,755.111,44,159,10
162,All of Me,John Legend,748.998,77,174,16
163,Psycho,Red Velvet,748.802,53,152,44
164,QUE PRETENDES,J Balvin; Bad Bunny,745.740,11,164,41
165,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug; Travis Scott; Gunna,745.710,29,191,41
166,If I Can't Have You,Shawn Mendes,744.148,3,169,17
167,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift; Brendon Urie; Panic! At The Disco,743.899,1,167,3
168,All I Want - From "High School Musical: The Musical: The Series",Olivia Rodrigo; Disney,736.455,133,168,3
169,Be Alright,Dean Lewis,733.548,12,172,3
170,DJ No Pare (feat. Zion Dalex Lenny Tavárez) - Remix,Justin Quiles; NATTI NATASHA; Farruko; Lenny Tavárez; Dalex; Zion,733.069,75,170,41
171,King Of My City,A Boogie Wit da Hoodie,730.818,93,123,5
172,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake; J Balvin; Tyga,728.753,8,176,41
173,Con Altura,ROSALÍA; J Balvin; El Guincho,727.053,28,173,41
174,High Hopes,Panic! At The Disco,724.756,8,179,41
175,Graveyard,Halsey,724.346,25,178,41
176,you should see me in a crown,Billie Eilish,721.744,11,175,9
