Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Blinding Lights,The Weeknd,5.734.600,1,1,137
2,Toosie Slide,Drake,5.605.711,1,2,11
3,Roses - Imanbek Remix,SAINt JHN; Imanbek,4.558.164,3,3,110
4,Don't Start Now,Dua Lipa,4.318.149,2,4,165
5,death bed (coffee for your head),Powfu; beabadoobee,4.041.256,5,5,60
6,The Box,Roddy Ricch,3.843.264,1,6,124
7,Dance Monkey,Tones And I,3.649.295,1,7,271
8,Blueberry Faygo,Lil Mosey,3.400.351,8,8,67
9,Say So,Doja Cat,3.171.516,5,9,110
10,Break My Heart,Dua Lipa,2.798.607,6,10,19
11,Intentions (feat. Quavo),Justin Bieber; Quavo,2.743.933,4,12,67
12,Falling,Trevor Daniel,2.743.523,5,11,149
13,Sunday Best,Surfaces,2.597.916,12,13,87
14,Supalonely,BENEE; Gus Dapperton,2.531.627,13,14,41
15,Safaera,Bad Bunny; Jowell & Randy; Ñengo Flow,2.382.720,7,15,45
16,Savage,Megan Thee Stallion,2.272.396,16,17,26
17,ROXANNE,Arizona Zervas,2.264.079,2,18,169
18,Yo Perreo Sola,Bad Bunny,2.248.335,16,16,45
19,Someone You Loved,Lewis Capaldi,2.219.802,4,20,457
20,In Your Eyes,The Weeknd,2.195.118,4,19,25
21,Physical,Dua Lipa,2.104.978,8,22,26
22,Circles,Post Malone,2.086.331,1,23,228
23,Tusa,KAROL G; Nicki Minaj,2.056.858,3,21,158
24,Boss Bitch,Doja Cat,2.015.207,24,24,43
25,Rojo,J Balvin,1.874.256,14,25,46
26,Adore You,Harry Styles,1.865.281,3,26,130
27,WHATS POPPIN,Jack Harlow,1.800.723,27,29,71
28,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,1.794.160,2,27,207
29,Life Is Good (feat. Drake),Future; Drake,1.778.466,3,28,95
30,bad guy,Billie Eilish,1.667.291,1,30,382
31,Before You Go,Lewis Capaldi,1.615.564,17,31,146
32,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,1.599.524,3,33,88
33,Skechers,DripReport,1.581.385,32,32,30
34,everything i wanted,Billie Eilish,1.560.831,1,36,152
35,Favorito,Camilo,1.554.201,35,42,9
36,Señorita,Shawn Mendes; Camila Cabello,1.526.000,1,34,298
37,Level of Concern,Twenty One Pilots,1.497.328,24,35,5
38,La Difícil,Bad Bunny,1.478.469,4,38,45
39,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,1.463.638,39,40,110
40,BELIEVE IT,PARTYNEXTDOOR; Rihanna,1.432.940,16,37,18
41,Tattoo,Rauw Alejandro,1.416.186,41,41,53
42,Boyfriend,Selena Gomez,1.413.958,34,39,4
43,Ignorantes,Bad Bunny; Sech,1.404.177,4,44,60
44,Si Veo a Tu Mamá,Bad Bunny,1.380.095,6,43,45
45,Amarillo,J Balvin,1.375.183,17,45,25
46,ily (i love you baby) (feat. Emilee),Surf Mesa; Emilee,1.358.721,46,47,18
47,Yummy,Justin Bieber,1.345.071,2,48,102
48,After Hours,The Weeknd,1.313.694,4,49,55
49,Ride It,Regard,1.288.187,12,46,221
50,Lose Control,MEDUZA; Becky Hill; Goodboys,1.281.880,27,50,179
51,lovely (with Khalid),Billie Eilish; Khalid,1.277.546,19,51,722
52,Walk Em Down (feat. Roddy Ricch),NLE Choppa; Roddy Ricch,1.208.197,52,52,25
53,High Fashion (feat. Mustard),Roddy Ricch; Mustard,1.203.678,26,54,95
54,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.202.263,1,56,544
55,Morado,J Balvin,1.156.432,27,57,95
56,FIND MY WAY,DaBaby,1.154.562,22,53,12
57,Sigues Con El,Arcángel; Sech; Dímelo Flow,1.138.791,19,55,118
58,Like It Is,Kygo; Zara Larsson; Tyga,1.133.680,43,58,18
59,Diosa,Myke Towers,1.122.215,49,62,59
60,Turks (feat. Travis Scott),NAV; Gunna; Travis Scott,1.112.347,17,61,18
61,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,1.109.710,6,59,182
62,hot girl bummer,blackbear,1.086.908,9,65,235
63,Breaking Me,Topic; A7S,1.086.442,53,60,24
64,CITY OF ANGELS,24kGoldn,1.084.730,52,63,53
65,Lucid Dreams,Juice WRLD,1.066.491,2,67,702
66,You should be sad,Halsey,1.059.303,16,66,95
67,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,1.053.892,1,64,340
68,Vete,Bad Bunny,1.026.873,6,68,145
69,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,1.019.460,5,73,193
70,PORFA,Feid; Justin Quiles,1.019.377,70,70,10
71,My Oh My (feat. DaBaby),Camila Cabello; DaBaby,1.018.123,14,69,130
72,Like That (feat. Gucci Mane),Doja Cat; Gucci Mane,1.017.074,70,71,34
73,Moral of the Story,Ashe,998.289,33,76,54
74,La Santa,Bad Bunny; Daddy Yankee,985.357,10,72,45
75,when the party's over,Billie Eilish,976.134,7,79,545
76,Hola - Remix,Dalex; Lenny Tavárez; Chencho Corleone; Juhn; Dímelo Flow,964.009,28,75,153
77,Ballin' (with Roddy Ricch),Mustard; Roddy Ricch,963.400,35,78,190
78,Know Your Worth,Khalid; Disclosure,952.342,27,81,67
79,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,941.529,3,74,291
80,P2,Lil Uzi Vert,937.355,16,82,39
81,HIGHEST IN THE ROOM,Travis Scott,927.299,1,83,193
82,Shallow,Lady Gaga; Bradley Cooper,911.542,2,77,564
83,Salt,Ava Max,910.531,68,80,20
84,Elegí (feat. Dímelo Flow),Rauw Alejandro; Dalex; Lenny Tavárez; Dímelo Flow,909.322,84,86,11
85,Heartless,The Weeknd,889.233,2,84,139
86,Suicidal (Remix) [feat. Juice WRLD],YNW Melly; Juice WRLD,882.997,67,85,32
87,Selfish,Madison Beer,875.637,87,92,11
88,Lose You To Love Me,Selena Gomez,868.737,1,93,174
89,Believer,Imagine Dragons,858.537,15,90,110
90,Falling,Harry Styles,856.373,18,98,56
91,Lalala,Y2K; bbno$,849.386,4,91,298
92,It's You,Ali Gatie,844.212,27,100,305
93,7 rings,Ariana Grande,838.473,1,96,452
94,What If I Told You That I Love You,Ali Gatie,831.801,32,101,81
95,Stupid Love,Lady Gaga,831.790,6,87,46
96,rockstar (feat. 21 Savage),Post Malone; 21 Savage,822.376,1,97,110
97,Myron,Lil Uzi Vert,818.896,14,102,32
98,Get You The Moon (feat. Snøw),Kina; Snøw,814.949,90,111,103
99,Jocelyn Flores,XXXTENTACION,814.914,2,105,87
100,SAD!,XXXTENTACION,814.569,1,103,110
101,What A Man Gotta Do,Jonas Brothers,809.584,24,95,88
102,Ransom,Lil Tecca,808.790,3,99,316
103,Watermelon Sugar,Harry Styles,808.186,5,109,149
104,Happier,Marshmello; Bastille,806.921,2,106,606
105,In Your Eyes (feat. Alida),Robin Schulz; Alida,806.044,81,88,32
106,That Way - Bonus Track,Lil Uzi Vert,804.055,15,107,44
107,No Time To Die,Billie Eilish,797.640,1,108,60
108,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,796.206,6,110,193
109,BOP,DaBaby,772.054,21,114,200
110,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,771.463,2,104,270
111,OUT WEST (feat. Young Thug),JACKBOYS; Travis Scott; Young Thug,767.585,11,119,109
112,Bohemian Rhapsody - Remastered 2011,Queen,765.916,10,94,552
113,Say You Won't Let Go,James Arthur,765.313,7,125,110
114,Suicidal,YNW Melly,759.082,23,120,119
115,Without Me,Halsey,758.972,3,127,110
116,No Idea,Don Toliver,757.652,26,122,8
117,Keii,Anuel AA,757.194,35,112,67
118,Goodbyes (feat. Young Thug),Post Malone; Young Thug,756.511,2,113,284
119,Bruises,Lewis Capaldi,752.926,53,126,104
120,Shape of You,Ed Sheeran,752.896,1,115,110
121,Save Your Tears,The Weeknd,745.240,20,124,25
122,Broke In A Minute,Tory Lanez,741.086,75,118,4
123,Stupid Again,Tory Lanez,737.727,53,89,4
124,Make You Mine,PUBLIC,734.504,121,136,30
125,LA CANCIÓN,J Balvin; Bad Bunny,733.758,16,121,291
126,Jangueo,Alex Rose; Rafa Pabön,732.787,126,132,33
127,PTSD,G Herbo; Lil Uzi Vert; Juice WRLD; Chance the Rapper,732.399,127,135,14
128,Perfect,Ed Sheeran,731.380,3,123,110
129,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,717.436,2,117,375
130,Azul,J Balvin,715.878,37,133,25
131,Fantasias,Rauw Alejandro; Farruko,712.191,25,130,203
132,Can We Kiss Forever?,Kina; Adriana Proenza,711.734,131,140,31
133,Never Seen the Rain,Tones And I,711.163,70,116,110
134,Follow,KAROL G; Anuel AA,709.156,92,137,11
135,Maniac,Conan Gray,704.570,100,152,31
136,Money In The Grave (Drake ft. Rick Ross),Drake; Rick Ross,701.963,4,138,110
137,Muévelo,Nicky Jam; Daddy Yankee,700.854,35,129,95
138,Me Gusta,Shakira; Anuel AA,697.136,37,131,91
139,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,697.100,17,134,329
140,July,Noah Cyrus,696.705,75,154,37
141,Sucker,Jonas Brothers,694.272,2,141,110
142,SUGAR,BROCKHAMPTON,690.951,34,146,103
143,Robbery,Juice WRLD,677.385,11,153,128
144,A Tu Merced,Bad Bunny,674.948,39,155,45
145,Wow.,Post Malone,672.145,1,151,477
146,ocean eyes,Billie Eilish,671.872,87,167,86
147,Kings & Queens,Ava Max,671.527,123,145,15
148,goosebumps,Travis Scott,670.552,56,158,110
149,Blanco,J Balvin,667.906,50,147,110
150,Sweet but Psycho,Ava Max,667.424,5,148,31
151,Be Alright,Dean Lewis,663.745,12,168,16
152,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty; DaBaby; Drake,662.854,50,157,35
153,Let Me Down Slowly,Alec Benjamin,661.483,21,166,17
154,Por Primera Vez,Camilo; Evaluna Montaner,661.316,154,181,2
155,How Do You Sleep?,Sam Smith,660.870,7,162,270
156,The Less I Know The Better,Tame Impala,656.495,139,160,31
157,I'll Wait,Kygo; Sasha Alex Sloan,654.366,50,144,11
158,Callaita,Bad Bunny; Tainy,654.135,5,149,319
159,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy; Tory Lanez; Tyga,653.934,102,150,11
160,Astronomia,Vicetone; Tony Igy,652.568,156,159,7
161,Moonlight,XXXTENTACION,652.149,2,161,31
162,All of Me,John Legend,651.086,77,163,17
163,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,650.847,3,172,17
164,Piece Of Your Heart,MEDUZA; Goodboys,650.829,13,143,110
165,The Take (feat. Chris Brown),Tory Lanez; Chris Brown,647.656,141,170,29
166,SICKO MODE,Travis Scott,644.013,2,164,110
167,Higher Love,Kygo; Whitney Houston,643.507,25,139,28
168,Fantasias - Remix,Rauw Alejandro; Anuel AA; NATTI NATASHA; Farruko; Lunay,636.946,131,169,33
169,Dancing With A Stranger (with Normani),Sam Smith; Normani,634.674,6,174,110
170,To Die For,Sam Smith,628.892,30,173,60
171,Lights Up,Harry Styles,622.208,3,180,30
172,Dior,Pop Smoke,621.426,57,165,36
173,High Hopes,Panic! At The Disco,619.231,8,182,10
174,I Like Me Better,Lauv,614.631,24,194,9
175,If I Can't Have You,Shawn Mendes,613.801,3,188,9
176,WANNABE,ITZY,609.969,95,187,2
177,Sigues Con El - Remix,Arcángel; Sech; Romeo Santos,609.749,177,—,1
178,changes,XXXTENTACION,606.682,4,186,2
179,thank u next,Ariana Grande,606.462,1,193,2
180,Takeaway,The Chainsmokers; ILLENIUM; Lennon Stella,605.826,26,198,17
181,Youngblood,5 Seconds of Summer,602.861,6,189,16
182,SLOW DANCING IN THE DARK,Joji,602.365,82,196,2
183,Better Now,Post Malone,602.039,1,176,17
184,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,601.560,2,179,10
185,Hate Me (with Juice WRLD),Ellie Goulding; Juice WRLD,600.475,25,195,2
186,God's Plan,Drake,599.964,1,177,9
187,La Cama - Remix,Lunay; Myke Towers; Ozuna; Chencho Corleone; Rauw Alejandro,596.060,184,184,3
188,Something Just Like This,The Chainsmokers; Coldplay,595.209,2,190,12
189,3 Nights,Dominic Fike,590.059,46,171,14
190,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G; Stunna 4 Vegas; NLE Choppa; Mike WiLL Made-It,589.739,93,191,50
191,i love you,Billie Eilish,588.877,19,—,1
192,XO Tour Llif3,Lil Uzi Vert,588.853,9,192,2
