Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,THE SCOTTS,THE SCOTTS; Travis Scott; Kid Cudi,6.220.115,1,1,5
2,Blinding Lights,The Weeknd,5.392.407,1,2,152
3,Roses - Imanbek Remix,SAINt JHN; Imanbek,4.651.092,3,3,125
4,Toosie Slide,Drake,4.573.629,1,4,26
5,death bed (coffee for your head),Powfu; beabadoobee,3.933.623,4,5,75
6,Don't Start Now,Dua Lipa,3.766.292,2,6,180
7,The Box,Roddy Ricch,3.374.219,1,8,139
8,SICKO MODE,Travis Scott,3.331.375,2,7,125
9,Dance Monkey,Tones And I,3.244.439,1,9,286
10,Blueberry Faygo,Lil Mosey,3.203.745,8,12,82
11,Say So,Doja Cat,3.191.501,5,10,125
12,goosebumps,Travis Scott,3.089.789,10,11,125
13,Righteous,Juice WRLD,2.873.605,7,13,5
14,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,2.700.971,9,16,12
15,Supalonely,BENEE; Gus Dapperton,2.612.545,10,14,56
16,Break My Heart,Dua Lipa,2.603.686,6,15,34
17,Intentions (feat. Quavo),Justin Bieber; Quavo,2.466.359,4,18,82
18,HIGHEST IN THE ROOM,Travis Scott,2.464.633,1,17,208
19,Falling,Trevor Daniel,2.411.669,5,19,164
20,Sunday Best,Surfaces,2.356.238,12,20,102
21,Savage,Megan Thee Stallion,2.273.683,15,21,41
22,Someone You Loved,Lewis Capaldi,2.176.824,4,22,472
23,Boss Bitch,Doja Cat,2.135.776,18,23,58
24,Circles,Post Malone,2.109.298,1,24,243
25,ROXANNE,Arizona Zervas,2.092.903,2,25,184
26,Yo Perreo Sola,Bad Bunny,2.041.640,16,26,60
27,Safaera,Bad Bunny; Jowell & Randy; Ñengo Flow,1.990.916,7,27,60
28,WHATS POPPIN,Jack Harlow,1.950.424,24,30,86
29,ily (i love you baby) (feat. Emilee),Surf Mesa; Emilee,1.926.880,27,28,33
30,Tusa,KAROL G; Nicki Minaj,1.883.559,3,29,173
31,In Your Eyes,The Weeknd,1.854.117,4,31,40
32,Adore You,Harry Styles,1.829.899,3,32,145
33,Physical,Dua Lipa,1.791.293,8,33,41
34,Life Is Good (feat. Drake),Future; Drake,1.700.400,3,34,110
35,Favorito,Camilo,1.653.622,28,35,24
36,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,1.640.650,2,36,222
37,bad guy,Billie Eilish,1.599.030,1,37,397
38,Before You Go,Lewis Capaldi,1.588.715,17,38,161
39,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,1.577.087,37,39,125
40,Rojo,J Balvin,1.569.008,14,40,61
41,everything i wanted,Billie Eilish,1.484.418,1,41,167
42,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,1.468.625,3,42,103
43,Señorita,Shawn Mendes; Camila Cabello,1.455.268,1,44,313
44,Skechers,DripReport,1.455.084,32,43,45
45,I’m Ready (with Demi Lovato),Sam Smith; Demi Lovato,1.430.549,20,45,12
46,Tattoo,Rauw Alejandro,1.342.128,41,47,68
47,STARGAZING,Travis Scott,1.301.204,2,46,7
48,Walk Em Down (feat. Roddy Ricch),NLE Choppa; Roddy Ricch,1.263.676,48,52,40
49,Ride It,Regard,1.262.830,12,48,236
50,lovely (with Khalid),Billie Eilish; Khalid,1.254.103,19,51,737
51,Breaking Me,Topic; A7S,1.245.201,50,50,39
52,Amarillo,J Balvin,1.233.427,17,53,40
53,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.218.485,1,55,559
54,PORFA,Feid; Justin Quiles,1.203.717,54,57,25
55,La Difícil,Bad Bunny,1.202.972,4,56,60
56,Lose Control,MEDUZA; Becky Hill; Goodboys,1.199.899,27,54,194
57,Ignorantes,Bad Bunny; Sech,1.181.841,4,58,75
58,BUTTERFLY EFFECT,Travis Scott,1.169.768,30,49,8
59,Yummy,Justin Bieber,1.139.015,2,59,117
60,Lucid Dreams,Juice WRLD,1.138.517,2,60,717
61,Si Veo a Tu Mamá,Bad Bunny,1.104.357,6,61,60
62,hot girl bummer,blackbear,1.099.992,9,62,250
63,Level of Concern,Twenty One Pilots,1.084.828,24,63,20
64,Morado,J Balvin,1.047.182,27,64,110
65,Diosa,Myke Towers,1.032.362,49,67,74
66,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,1.029.198,1,68,355
67,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,1.024.034,6,66,197
68,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,1.004.283,5,69,208
69,OUT WEST (feat. Young Thug),JACKBOYS; Travis Scott; Young Thug,1.001.539,11,65,124
70,High Fashion (feat. Mustard),Roddy Ricch; Mustard,1.001.139,26,76,110
71,BELIEVE IT,PARTYNEXTDOOR; Rihanna,981.521,16,70,33
72,You should be sad,Halsey,978.808,16,71,110
73,After Party,Don Toliver,978.343,73,74,12
74,CITY OF ANGELS,24kGoldn,976.135,52,73,68
75,Like That (feat. Gucci Mane),Doja Cat; Gucci Mane,975.704,70,72,49
76,Salt,Ava Max,975.586,68,75,35
77,P2,Lil Uzi Vert,972.221,16,82,54
78,when the party's over,Billie Eilish,970.985,7,79,560
79,Selfish,Madison Beer,969.797,77,78,26
80,Like It Is,Kygo; Zara Larsson; Tyga,968.082,43,77,33
81,Ballin' (with Roddy Ricch),Mustard; Roddy Ricch,957.759,35,83,205
82,Elegí (feat. Dímelo Flow),Rauw Alejandro; Dalex; Lenny Tavárez; Dímelo Flow,949.483,75,80,26
83,My Oh My (feat. DaBaby),Camila Cabello; DaBaby,944.476,14,81,145
84,Know Your Worth,Khalid; Disclosure,930.445,27,84,82
85,Shallow,Lady Gaga; Bradley Cooper,908.768,2,85,579
86,Hola - Remix,Dalex; Lenny Tavárez; Chencho Corleone; Juhn; Dímelo Flow,902.631,28,88,168
87,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,900.786,3,90,306
88,Turks (feat. Travis Scott),NAV; Gunna; Travis Scott,899.841,17,87,33
89,Play Date,Melanie Martinez,894.715,89,105,3
90,Moral of the Story,Ashe,894.196,33,86,69
91,Falling,Harry Styles,889.887,18,89,71
92,Sigues Con El,Arcángel; Sech; Dímelo Flow,882.357,19,91,133
93,Vete,Bad Bunny,876.577,6,95,160
94,Believer,Imagine Dragons,870.936,15,96,125
95,rockstar (feat. 21 Savage),Post Malone; 21 Savage,864.476,1,97,125
96,Boyfriend,Selena Gomez,859.986,34,92,19
97,In Your Eyes (feat. Alida),Robin Schulz; Alida,855.961,81,93,47
98,Emotions,Ufo361,855.444,94,94,5
99,7 rings,Ariana Grande,852.212,1,98,467
100,Myron,Lil Uzi Vert,841.097,14,102,47
101,Suicidal (Remix) [feat. Juice WRLD],YNW Melly; Juice WRLD,829.444,67,104,47
102,Astronomia,Vicetone; Tony Igy,827.293,99,99,22
103,La Santa,Bad Bunny; Daddy Yankee,823.357,10,111,60
104,Watermelon Sugar,Harry Styles,820.365,5,100,164
105,FIND MY WAY,DaBaby,820.235,22,101,27
106,SAD!,XXXTENTACION,819.551,1,108,125
107,After Hours,The Weeknd,818.901,4,103,70
108,Jocelyn Flores,XXXTENTACION,818.431,2,109,102
109,Happier,Marshmello; Bastille,818.196,2,112,621
110,Lalala,Y2K; bbno$,814.954,4,107,313
111,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,814.844,6,110,208
112,Ransom,Lil Tecca,814.749,3,113,331
113,It's You,Ali Gatie,811.871,27,106,320
114,This City,Sam Fischer,805.374,114,114,12
115,No Idea,Don Toliver,798.101,26,117,23
116,BOP,DaBaby,797.567,21,115,215
117,Lose You To Love Me,Selena Gomez,787.189,1,116,189
118,Say You Won't Let Go,James Arthur,783.998,7,124,125
119,Heartless,The Weeknd,776.089,2,119,154
120,Kings & Queens,Ava Max,773.317,115,126,30
121,PTSD,G Herbo; Lil Uzi Vert; Juice WRLD; Chance the Rapper,773.119,107,130,29
122,Without Me,Halsey,769.708,3,125,125
123,Shape of You,Ed Sheeran,769.293,1,129,125
124,Stupid Love,Lady Gaga,768.186,6,123,61
125,Get You The Moon (feat. Snøw),Kina; Snøw,768.174,90,122,118
126,Jangueo,Alex Rose; Rafa Pabön,766.604,113,135,48
127,What If I Told You That I Love You,Ali Gatie,766.291,32,127,96
128,Robbery,Juice WRLD,765.770,11,134,143
129,Goodbyes (feat. Young Thug),Post Malone; Young Thug,764.449,2,132,299
130,Gimme Love,Joji,763.866,47,120,13
131,Bruises,Lewis Capaldi,762.398,53,131,119
132,What A Man Gotta Do,Jonas Brothers,756.452,24,128,103
133,Make You Mine,PUBLIC,753.193,112,133,45
134,Perfect,Ed Sheeran,739.611,3,137,125
135,Bohemian Rhapsody - Remastered 2011,Queen,735.166,10,136,567
136,@ MEH,Playboi Carti,728.803,15,121,13
137,July,Noah Cyrus,722.882,75,140,52
138,YOSEMITE,Travis Scott,722.359,17,118,7
139,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,720.751,2,141,285
140,MAMACITA,Black Eyed Peas; Ozuna; J. Rey Soul,718.867,121,138,11
141,LA CANCIÓN,J Balvin; Bad Bunny,715.928,16,146,306
142,Money In The Grave (Drake ft. Rick Ross),Drake; Rick Ross,709.090,4,144,125
143,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,707.217,17,143,344
144,Maniac,Conan Gray,705.590,100,147,46
145,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,704.320,2,148,390
146,Sigues Con El - Remix,Arcángel; Sech; Romeo Santos,704.122,103,142,16
147,Wow.,Post Malone,699.976,1,151,492
148,Sucker,Jonas Brothers,697.964,2,152,125
149,Never Seen the Rain,Tones And I,696.402,70,145,125
150,No Time To Die,Billie Eilish,695.476,1,150,75
151,Be Alright,Dean Lewis,694.160,12,153,31
152,Fantasias,Rauw Alejandro; Farruko,693.020,25,154,218
153,Por Primera Vez,Camilo; Evaluna Montaner,685.311,97,149,17
154,Suicidal,YNW Melly,683.362,23,155,134
155,Keii,Anuel AA,675.021,35,158,82
156,ocean eyes,Billie Eilish,674.976,87,157,101
157,Azul,J Balvin,670.317,37,164,40
158,Sweet but Psycho,Ava Max,669.041,5,159,46
159,All of Me,John Legend,667.889,77,165,32
160,The Less I Know The Better,Tame Impala,666.885,139,162,46
161,Can We Kiss Forever?,Kina; Adriana Proenza,666.540,131,160,46
162,Dancing With A Stranger (with Normani),Sam Smith; Normani,663.467,6,161,125
163,Moonlight,XXXTENTACION,657.884,2,168,46
164,Muévelo,Nicky Jam; Daddy Yankee,657.563,35,163,110
165,Youngblood,5 Seconds of Summer,655.356,6,166,31
166,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,653.682,3,172,32
167,Let Me Down Slowly,Alec Benjamin,651.456,21,167,32
168,Higher Love,Kygo; Whitney Houston,650.468,25,171,43
169,SUGAR,BROCKHAMPTON,649.028,34,170,118
170,Callaita,Bad Bunny; Tainy,648.604,5,174,334
171,A Tu Merced,Bad Bunny,642.130,39,175,60
172,Houdini (feat. Swarmz & Tion Wayne),KSI; Swarmz; Tion Wayne,639.722,172,196,2
173,How Do You Sleep?,Sam Smith,639.007,7,173,285
174,Better Now,Post Malone,638.064,1,177,32
175,I Like Me Better,Lauv,632.740,24,181,3
176,90-60-111,Shirin David,631.589,68,139,5
177,SLOW DANCING IN THE DARK,Joji,630.333,82,176,3
178,Broke In A Minute,Tory Lanez,629.227,75,187,2
179,thank u next,Ariana Grande,628.806,1,180,3
180,Lights Up,Harry Styles,628.742,3,178,3
181,High Hopes,Panic! At The Disco,628.652,8,179,25
182,Piece Of Your Heart,MEDUZA; Goodboys,627.798,13,169,125
183,Something Just Like This,The Chainsmokers; Coldplay,626.452,2,182,27
184,XO Tour Llif3,Lil Uzi Vert,625.321,9,183,3
185,Hate Me (with Juice WRLD),Ellie Goulding; Juice WRLD,624.144,25,185,3
186,If I Can't Have You,Shawn Mendes,623.603,3,184,2
187,God's Plan,Drake,616.293,1,189,11
188,All Girls Are The Same,Juice WRLD,612.205,22,191,3
189,Dior,Pop Smoke,608.815,57,190,3
190,Me Gusta,Shakira; Anuel AA,606.285,37,192,106
191,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy; Tory Lanez; Tyga,606.131,102,193,2
192,Tutu,Camilo; Pedro Capó,603.336,24,188,12
193,Photograph,Ed Sheeran,600.187,40,197,3
194,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty; DaBaby; Drake,599.543,50,—,1
195,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,598.290,2,195,4
196,Alone Pt. II,Alan Walker; Ava Max,597.614,77,186,9
197,Takeaway,The Chainsmokers; ILLENIUM; Lennon Stella,596.671,26,194,2
198,changes,XXXTENTACION,594.808,4,198,2
199,Closer,The Chainsmokers; Halsey,592.120,2,—,1
200,Relación,Sech,589.775,196,199,2
