Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,DÁKITI,Bad Bunny; Jhayco,8.897.180,1,1,30
2,LA NOCHE DE ANOCHE,Bad Bunny; ROSALÍA,4.616.856,2,2,2
3,All I Want for Christmas Is You,Mariah Carey,4.575.782,1,22,28
4,positions,Ariana Grande,4.305.615,1,9,37
5,Mood (feat. iann dior),24kGoldn; iann dior,4.234.711,1,11,111
6,Last Christmas,Wham!,3.951.513,2,29,22
7,Therefore I Am,Billie Eilish,3.725.588,2,14,17
8,TE MUDASTE,Bad Bunny,3.675.824,3,3,2
9,Dynamite,BTS,3.671.092,1,13,100
10,Lemonade (feat. Gunna Don Toliver & NAV),Internet Money; Gunna; Don Toliver; NAV,3.532.417,2,17,107
11,BICHOTA,KAROL G,3.522.458,9,20,37
12,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes; Justin Bieber,3.442.515,6,16,9
13,Blinding Lights,The Weeknd,3.427.625,1,26,366
14,YO VISTO ASÍ,Bad Bunny,3.388.457,7,7,2
15,Prisoner (feat. Dua Lipa),Miley Cyrus; Dua Lipa,3.162.398,10,23,9
16,Santa Tell Me,Ariana Grande,3.104.973,3,35,18
17,It's Beginning to Look a Lot like Christmas,Michael Bublé,3.094.021,3,40,16
18,HACIENDO QUE ME AMAS,Bad Bunny,3.033.151,4,4,2
19,Life Goes On,BTS,2.943.937,3,21,9
20,Rockin' Around The Christmas Tree,Brenda Lee,2.848.318,3,41,15
21,What You Know Bout Love,Pop Smoke,2.845.944,5,28,76
22,Jingle Bell Rock,Bobby Helms,2.811.654,4,42,15
23,Lonely (with benny blanco),Justin Bieber; benny blanco,2.722.382,5,27,44
24,TE DESEO LO MEJOR,Bad Bunny,2.679.797,5,5,2
25,34+35,Ariana Grande,2.566.187,2,30,30
26,It's the Most Wonderful Time of the Year,Andy Williams,2.524.983,6,51,15
27,Hawái,Maluma,2.476.321,2,32,121
28,BOOKER T,Bad Bunny,2.432.161,12,12,2
29,WAP (feat. Megan Thee Stallion),Cardi B; Megan Thee Stallion,2.425.452,1,31,114
30,Watermelon Sugar,Harry Styles,2.345.835,4,33,378
31,Underneath the Tree,Kelly Clarkson,2.289.818,17,65,12
32,HOY COBRÉ,Bad Bunny,2.263.446,8,8,2
33,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,2.250.883,6,37,149
34,MALDITA POBREZA,Bad Bunny,2.245.666,10,10,2
35,Head & Heart (feat. MNEK),Joel Corry; MNEK,2.231.696,11,36,139
36,LA DROGA,Bad Bunny,2.213.001,15,15,2
37,you broke me first,Tate McRae,2.198.747,12,38,141
38,EL MUNDO ES MÍO,Bad Bunny,2.173.817,6,6,2
39,Holy (feat. Chance The Rapper),Justin Bieber; Chance the Rapper,2.106.110,4,39,72
40,Relación - Remix,Sech; Daddy Yankee; J Balvin; ROSALÍA; Farruko,2.056.261,11,44,86
41,Levitating (feat. DaBaby),Dua Lipa; DaBaby,2.043.298,21,43,58
42,La Nota,Manuel Turizo; Rauw Alejandro; Myke Towers,1.981.098,21,45,51
43,Whoopty,CJ,1.967.058,26,46,35
44,Mistletoe,Justin Bieber,1.965.118,11,79,11
45,ANTES QUE SE ACABE,Bad Bunny,1.945.696,18,18,2
46,HOLIDAY,Lil Nas X,1.923.215,34,48,16
47,TRELLAS,Bad Bunny,1.901.896,19,19,2
48,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,1.901.073,1,49,226
49,SORRY PAPI,Bad Bunny; ABRA,1.897.562,24,24,2
50,120,Bad Bunny,1.890.126,25,25,2
51,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,1.883.196,24,86,8
52,La Tóxica,Farruko,1.842.769,19,54,85
53,Chica Ideal,Sebastian Yatra; Guaynaa,1.834.509,35,52,37
54,Feliz Navidad,José Feliciano,1.833.252,10,91,8
55,Midnight Sky,Miley Cyrus,1.829.958,10,47,107
56,Vida de Rico,Camilo,1.816.096,23,55,68
57,Se Te Nota (with Guaynaa),Lele Pons; Guaynaa,1.801.044,23,58,75
58,pov,Ariana Grande,1.768.960,18,53,30
59,Sleigh Ride,The Ronettes,1.765.962,20,94,8
60,Someone You Loved,Lewis Capaldi,1.750.592,4,57,686
61,Do They Know It's Christmas? - 1984 Version,Band Aid,1.727.785,3,104,5
62,Heather,Conan Gray,1.721.192,11,59,130
63,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra; B. Swanson Quartet,1.709.533,11,99,8
64,Jeans,Justin Quiles,1.674.740,31,63,93
65,UN DIA (ONE DAY) (Feat. Tainy),J Balvin; Dua Lipa; Bad Bunny; Tainy,1.669.029,9,56,128
66,Driving Home for Christmas - 2019 Remaster,Chris Rea,1.667.833,8,129,4
67,Put Your Records On,Ritt Momney,1.662.034,15,61,78
68,Hawái - Remix,Maluma; The Weeknd,1.656.148,13,60,24
69,Holly Jolly Christmas,Michael Bublé,1.655.864,12,102,8
70,Laugh Now Cry Later (feat. Lil Durk),Drake; Lil Durk,1.648.365,2,64,107
71,Wonder,Shawn Mendes,1.630.651,12,62,58
72,Dance Monkey,Tones And I,1.614.985,1,70,500
73,Mi Niña,Wisin; Myke Towers; Los Legendarios,1.606.404,37,66,55
74,La Curiosidad,Jay Wheeler; DJ Nelson; Myke Towers,1.585.660,19,67,159
75,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,1.585.015,10,123,4
76,Una Locura,Ozuna; J Balvin; Chencho Corleone,1.559.175,30,69,82
77,Reloj,Rauw Alejandro; Anuel AA,1.553.031,59,71,33
78,Parce (feat. Justin Quiles),Maluma; Lenny Tavárez; Justin Quiles,1.544.279,35,73,100
79,Roses - Imanbek Remix,SAINt JHN; Imanbek,1.536.424,2,74,339
80,Body,Megan Thee Stallion,1.520.572,74,80,8
81,Angels Like You,Miley Cyrus,1.517.529,50,50,2
82,Take You Dancing,Jason Derulo,1.471.774,26,75,118
83,Ay DiOs Mío!,KAROL G,1.469.785,12,77,139
84,Before You Go,Lewis Capaldi,1.422.023,17,76,375
85,Savage Love (Laxed - Siren Beat),Jawsh 685; Jason Derulo,1.401.767,1,82,170
86,Happy Xmas (War Is Over) - Remastered 2010,John Lennon; Yoko Ono,1.384.436,7,158,3
87,Breaking Me,Topic; A7S,1.374.933,6,81,253
88,Don't Start Now,Dua Lipa,1.355.895,2,84,394
89,The Business,Tiësto,1.352.542,74,83,27
90,Paradise (feat. Dermot Kennedy),MEDUZA; Dermot Kennedy,1.344.769,67,85,27
91,Despeinada,Ozuna; Camilo,1.289.168,33,90,86
92,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.288.827,1,93,773
93,Blue & Grey,BTS,1.281.201,9,68,9
94,SO DONE,The Kid LAROI,1.275.574,40,87,37
95,Golden,Harry Styles,1.274.337,21,89,34
96,Tattoo - Remix with Camilo,Rauw Alejandro; Camilo,1.269.194,21,96,142
97,Fly To My Room,BTS,1.258.408,8,72,9
