Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,DÁKITI,Bad Bunny; Jhayco,7.697.337,1,1,12
2,positions,Ariana Grande,4.874.905,1,2,19
3,Mood (feat. iann dior),24kGoldn; iann dior,4.066.887,1,3,93
4,Lemonade (feat. Gunna Don Toliver & NAV),Internet Money; Gunna; Don Toliver; NAV,3.900.421,2,4,89
5,Lonely (with benny blanco),Justin Bieber; benny blanco,3.425.495,5,5,26
6,What You Know Bout Love,Pop Smoke,3.241.068,5,6,58
7,Dynamite,BTS,3.181.079,1,7,82
8,WAP (feat. Megan Thee Stallion),Cardi B; Megan Thee Stallion,2.883.380,1,8,96
9,Blinding Lights,The Weeknd,2.800.615,1,10,348
10,Hawái,Maluma,2.744.064,2,9,103
11,Holy (feat. Chance The Rapper),Justin Bieber; Chance the Rapper,2.656.644,4,11,54
12,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,2.578.768,6,12,131
13,Watermelon Sugar,Harry Styles,2.574.196,4,14,360
14,you broke me first,Tate McRae,2.532.295,12,13,123
15,34+35,Ariana Grande,2.420.676,2,15,12
16,Head & Heart (feat. MNEK),Joel Corry; MNEK,2.386.059,11,16,121
17,Relación - Remix,Sech; Daddy Yankee; J Balvin; ROSALÍA; Farruko,2.146.566,11,18,68
18,Put Your Records On,Ritt Momney,2.127.274,15,19,60
19,Hawái - Remix,Maluma; The Weeknd,2.092.619,13,17,6
20,Heather,Conan Gray,2.034.510,11,20,112
21,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,2.024.469,1,21,208
22,La Nota,Manuel Turizo; Rauw Alejandro; Myke Towers,1.954.209,21,22,33
23,Someone You Loved,Lewis Capaldi,1.922.788,4,25,668
24,Laugh Now Cry Later (feat. Lil Durk),Drake; Lil Durk,1.913.461,2,24,89
25,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.897.917,25,27,40
26,Wonder,Shawn Mendes,1.887.800,12,23,40
