Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,DÁKITI,Bad Bunny; Jhayco,5.196.506,1,1,46
2,willow,Taylor Swift,4.327.282,1,4,4
3,All I Want for Christmas Is You,Mariah Carey,3.909.890,1,2,44
4,positions,Ariana Grande,3.528.718,1,10,53
5,Last Christmas,Wham!,3.424.515,2,3,38
6,Mood (feat. iann dior),24kGoldn; iann dior,3.403.907,1,9,127
7,BICHOTA,KAROL G,3.204.367,7,11,53
8,Blinding Lights,The Weeknd,2.978.129,1,13,382
9,champagne problems,Taylor Swift,2.964.006,3,14,4
10,Santa Tell Me,Ariana Grande,2.919.124,3,5,34
11,Dynamite,BTS,2.845.434,1,17,116
12,LA NOCHE DE ANOCHE,Bad Bunny; ROSALÍA,2.813.803,2,16,18
13,34+35,Ariana Grande,2.801.533,2,20,46
14,Rockin' Around The Christmas Tree,Brenda Lee,2.759.575,3,6,31
15,Lemonade (feat. Gunna Don Toliver & NAV),Internet Money; Gunna; Don Toliver; NAV,2.721.771,2,18,123
16,Therefore I Am,Billie Eilish,2.720.125,2,22,33
17,no body no crime (feat. HAIM),Taylor Swift; HAIM,2.693.028,5,19,4
18,It's Beginning to Look a Lot like Christmas,Michael Bublé,2.620.523,3,7,32
19,gold rush,Taylor Swift,2.606.790,4,21,4
20,Jingle Bell Rock,Bobby Helms,2.571.974,4,8,31
21,‘tis the damn season,Taylor Swift,2.528.626,6,23,4
22,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes; Justin Bieber,2.417.934,6,28,25
23,It's the Most Wonderful Time of the Year,Andy Williams,2.366.801,6,12,31
24,tolerate it,Taylor Swift,2.291.628,7,27,4
25,What You Know Bout Love,Pop Smoke,2.260.256,5,31,92
26,Whoopty,CJ,2.255.792,20,34,51
27,WITHOUT YOU,The Kid LAROI,2.183.225,22,41,14
28,HOLIDAY,Lil Nas X,2.143.980,24,38,32
29,Underneath the Tree,Kelly Clarkson,2.143.918,14,15,28
30,happiness,Taylor Swift,2.128.413,9,33,4
31,Lonely (with benny blanco),Justin Bieber; benny blanco,2.040.164,5,44,60
32,Prisoner (feat. Dua Lipa),Miley Cyrus; Dua Lipa,2.018.578,10,47,25
33,Hawái,Maluma,2.003.705,2,35,137
34,WAP (feat. Megan Thee Stallion),Cardi B; Megan Thee Stallion,1.970.905,1,40,130
35,you broke me first,Tate McRae,1.955.996,12,49,157
36,ivy,Taylor Swift,1.953.074,15,43,4
37,Watermelon Sugar,Harry Styles,1.914.870,4,48,394
38,dorothea,Taylor Swift,1.911.351,12,45,4
39,coney island (feat. The National),Taylor Swift; The National,1.895.840,11,46,4
40,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.868.086,21,52,74
41,Mistletoe,Justin Bieber,1.852.773,11,24,27
42,long story short,Taylor Swift,1.834.874,18,51,4
43,evermore (feat. Bon Iver),Taylor Swift; Bon Iver,1.822.998,16,50,4
44,Head & Heart (feat. MNEK),Joel Corry; MNEK,1.757.637,11,60,155
45,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,1.733.701,20,25,24
46,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,1.728.496,1,53,242
47,Someone You Loved,Lewis Capaldi,1.706.247,4,58,702
48,cowboy like me,Taylor Swift,1.700.208,20,54,4
49,Feliz Navidad,José Feliciano,1.690.556,10,26,24
50,Life Goes On,BTS,1.670.248,3,65,25
51,Heather,Conan Gray,1.666.007,11,64,146
52,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,1.660.540,6,57,165
53,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra; B. Swanson Quartet,1.644.938,11,32,24
54,TE MUDASTE,Bad Bunny,1.642.487,3,56,18
55,Sleigh Ride,The Ronettes,1.642.371,20,30,24
56,Tequila Shots,Kid Cudi,1.637.634,21,55,4
57,marjorie,Taylor Swift,1.629.919,24,62,4
58,Do They Know It's Christmas? - 1984 Version,Band Aid,1.629.247,3,29,21
59,La Nota,Manuel Turizo; Rauw Alejandro; Myke Towers,1.594.179,21,59,67
60,Show Out (with Skepta & Pop Smoke),Kid Cudi; Skepta; Pop Smoke,1.572.992,31,63,4
61,Holly Jolly Christmas,Michael Bublé,1.570.493,12,36,24
62,Reloj,Rauw Alejandro; Anuel AA,1.560.697,57,66,49
63,Relación - Remix,Sech; Daddy Yankee; J Balvin; ROSALÍA; Farruko,1.555.580,11,61,102
64,Dance Monkey,Tones And I,1.550.269,1,68,516
65,Chica Ideal,Sebastian Yatra; Guaynaa,1.549.363,35,69,53
66,Roses - Imanbek Remix,SAINt JHN; Imanbek,1.537.538,2,71,355
67,Holy (feat. Chance The Rapper),Justin Bieber; Chance the Rapper,1.504.316,4,75,88
68,closure,Taylor Swift,1.484.512,28,72,4
69,Reminds Me Of You,Juice WRLD; The Kid LAROI,1.453.332,55,78,7
70,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,1.442.085,10,39,20
71,Wonder,Shawn Mendes,1.434.754,12,82,74
72,Vida de Rico,Camilo,1.427.109,23,73,84
73,La Tóxica,Farruko,1.423.799,19,70,101
74,Before You Go,Lewis Capaldi,1.410.147,17,80,391
75,Don't Start Now,Dua Lipa,1.393.433,2,83,410
76,Snowman,Sia,1.388.160,76,90,5
77,Sweater Weather,The Neighbourhood,1.386.625,61,86,93
78,Driving Home for Christmas - 2019 Remaster,Chris Rea,1.379.482,8,37,20
79,Happy Xmas (War Is Over) - Remastered 2010,John Lennon; Yoko Ono,1.365.746,7,42,19
80,The Business,Tiësto,1.349.770,67,99,43
81,pov,Ariana Grande,1.347.143,18,88,46
82,Body,Megan Thee Stallion,1.330.262,54,85,24
83,Hecha Pa' Mi,Boza,1.313.050,83,94,19
84,La Curiosidad,Jay Wheeler; DJ Nelson; Myke Towers,1.311.796,19,79,175
85,Laugh Now Cry Later (feat. Lil Durk),Drake; Lil Durk,1.287.865,2,92,123
