Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Dance Monkey,Tones And I,6.929.767,1,1,173
2,Yummy,Justin Bieber,4.971.440,2,2,4
3,ROXANNE,Arizona Zervas,4.652.588,2,3,71
4,The Box,Roddy Ricch,4.606.300,4,5,26
5,Blinding Lights,The Weeknd,4.099.620,5,7,39
6,Tusa,KAROL G; Nicki Minaj,3.983.716,3,4,60
7,Falling,Trevor Daniel,3.860.774,5,6,51
8,Don't Start Now,Dua Lipa,3.822.519,4,9,67
9,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,3.781.128,2,8,109
10,Circles,Post Malone,3.704.077,1,10,130
11,everything i wanted,Billie Eilish,3.341.348,1,11,54
12,Señorita,Shawn Mendes; Camila Cabello,3.023.681,1,12,200
13,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,2.811.186,6,13,84
14,Adore You,Harry Styles,2.804.527,3,16,32
15,Someone You Loved,Lewis Capaldi,2.784.641,4,14,359
16,My Oh My (feat. DaBaby),Camila Cabello; DaBaby,2.751.022,14,15,32
17,bad guy,Billie Eilish,2.487.065,1,17,284
18,Lose You To Love Me,Selena Gomez,2.475.324,1,18,76
19,hot girl bummer,blackbear,2.284.352,9,19,137
20,Watermelon Sugar,Harry Styles,2.172.525,5,21,51
21,Ride It,Regard,2.156.338,12,20,123
22,BOP,DaBaby,2.024.693,21,23,102
23,Before You Go,Lewis Capaldi,1.954.155,17,24,48
24,Vete,Bad Bunny,1.941.177,6,22,47
25,HIGHEST IN THE ROOM,Travis Scott,1.892.458,1,26,95
26,Heartless,The Weeknd,1.891.273,2,29,41
27,No Idea,Don Toliver,1.868.682,27,28,37
28,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.851.986,1,25,446
29,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,1.795.792,1,30,242
30,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,1.748.260,6,31,95
31,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,1.705.052,2,27,172
32,Lose Control,MEDUZA; Becky Hill; Goodboys,1.654.024,31,38,81
33,Futsal Shuffle 2020,Lil Uzi Vert,1.643.553,8,37,25
34,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,1.642.759,3,34,193
35,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott; ROSALÍA; Lil Baby,1.614.476,4,36,11
36,Lucid Dreams,Juice WRLD,1.612.160,2,33,604
37,Fantasias,Rauw Alejandro; Farruko,1.592.857,25,32,105
38,How Do You Sleep?,Sam Smith,1.588.987,7,39,172
39,Ayy Macarena,Tyga,1.580.284,34,35,50
40,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran; Camila Cabello; Cardi B,1.508.371,9,43,179
