Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,The Box,Roddy Ricch,6.368.620,1,1,63
2,Dance Monkey,Tones And I,6.295.657,1,2,210
3,Blinding Lights,The Weeknd,5.908.212,3,3,76
4,Don't Start Now,Dua Lipa,4.888.722,4,4,104
5,Tusa,KAROL G; Nicki Minaj,4.296.452,3,5,97
6,Falling,Trevor Daniel,4.117.455,5,6,88
7,Intentions,Justin Bieber; Quavo,4.052.076,7,7,6
8,Life Is Good (feat. Drake),Future; Drake,4.006.486,3,8,34
9,ROXANNE,Arizona Zervas,3.873.144,2,9,108
10,Yummy,Justin Bieber,3.749.587,2,10,41
11,everything i wanted,Billie Eilish,3.655.954,1,11,91
12,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,3.420.752,3,12,27
13,Circles,Post Malone,3.175.650,1,13,167
14,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,2.967.126,2,14,146
15,Someone You Loved,Lewis Capaldi,2.899.964,4,15,396
16,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,2.623.398,6,16,121
17,bad guy,Billie Eilish,2.559.304,1,17,321
18,Señorita,Shawn Mendes; Camila Cabello,2.419.693,1,20,237
19,Adore You,Harry Styles,2.415.107,3,18,69
20,You should be sad,Halsey,2.379.054,16,19,34
21,Before You Go,Lewis Capaldi,2.343.508,17,21,85
22,My Oh My (feat. DaBaby),Camila Cabello; DaBaby,2.280.692,14,23,69
23,Physical,Dua Lipa,2.269.827,17,22,13
24,Say So,Doja Cat,2.229.126,21,24,49
25,Sigues Con El,Arcángel; Sech; Dímelo Flow,2.174.738,19,25,57
26,Lose You To Love Me,Selena Gomez,1.993.320,1,27,113
27,High Fashion (feat. Mustard),Roddy Ricch; Mustard,1.991.288,26,26,34
28,Lose Control,MEDUZA; Becky Hill; Goodboys,1.971.275,27,28,118
29,Suicidal,YNW Melly,1.928.707,23,29,58
30,Roses - Imanbek Remix,SAINt JHN; Imanbek,1.903.501,30,32,49
31,What A Man Gotta Do,Jonas Brothers,1.893.299,24,30,27
32,Ride It,Regard,1.858.418,12,33,160
33,Vete,Bad Bunny,1.852.939,6,31,84
34,Know Your Worth,Khalid; Disclosure,1.804.174,27,34,6
35,Keii,Anuel AA,1.790.704,35,35,6
36,Hola - Remix,Dalex; Lenny Tavárez; Chencho Corleone; Juhn; Dímelo Flow,1.780.793,28,36,92
37,What If I Told You That I Love You,Ali Gatie,1.734.391,32,38,20
38,Rare,Selena Gomez,1.727.118,10,37,34
39,Morado,J Balvin,1.712.853,30,39,34
40,BOP,DaBaby,1.697.328,21,42,139
41,SUGAR,BROCKHAMPTON,1.688.063,34,40,42
42,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,1.658.381,1,43,279
43,Fantasias,Rauw Alejandro; Farruko,1.642.363,25,44,142
44,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.630.390,1,45,483
45,Blueberry Faygo,Lil Mosey,1.600.556,45,51,6
46,Run,Joji,1.600.118,24,41,7
47,hot girl bummer,blackbear,1.593.658,9,46,174
48,Muévelo,Nicky Jam; Daddy Yankee,1.533.999,35,47,34
49,when the party's over,Billie Eilish,1.515.880,7,49,484
50,Ballin' (with Roddy Ricch),Mustard; Roddy Ricch,1.492.993,35,50,129
51,Me Gusta,Shakira; Anuel AA,1.480.991,37,48,30
52,Sunday Best,Surfaces,1.463.058,52,52,26
53,HIGHEST IN THE ROOM,Travis Scott,1.447.880,1,53,132
54,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,1.435.072,5,54,132
55,lovely (with Khalid),Billie Eilish; Khalid,1.398.089,19,55,661
56,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,1.377.434,3,58,230
57,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,1.377.046,2,56,209
58,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,1.320.731,56,59,49
59,Lucid Dreams,Juice WRLD,1.314.686,2,61,641
60,Ayy Macarena,Tyga,1.302.784,34,57,87
61,No Idea,Don Toliver,1.300.572,26,60,74
62,Watermelon Sugar,Harry Styles,1.223.072,5,62,88
63,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby; Lil Baby; Moneybagg Yo,1.200.893,60,65,42
64,7 rings,Ariana Grande,1.200.006,1,66,391
65,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,1.196.134,6,64,132
66,LA CANCIÓN,J Balvin; Bad Bunny,1.172.504,16,67,230
67,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,1.165.380,17,68,268
68,Shallow,Lady Gaga; Bradley Cooper,1.159.009,2,70,503
69,Good News,Mac Miller,1.157.446,9,63,34
70,Callaita,Bad Bunny; Tainy,1.149.280,5,69,258
71,Never Seen the Rain,Tones And I,1.127.506,71,75,49
72,OUT WEST (feat. Young Thug),JACKBOYS; Travis Scott; Young Thug,1.124.622,11,72,48
73,Lalala,Y2K; bbno$,1.123.169,4,74,237
74,Woah,Lil Baby,1.107.677,55,76,49
75,It's You,Ali Gatie,1.098.801,27,78,244
76,Whine Up,Nicky Jam; Anuel AA,1.096.066,41,77,104
77,How Do You Sleep?,Sam Smith,1.079.606,7,81,209
78,Goodbyes (feat. Young Thug),Post Malone; Young Thug,1.078.630,2,79,223
79,No Shame,5 Seconds of Summer,1.075.236,55,71,6
80,Alone Pt. II,Alan Walker; Ava Max,1.073.967,77,80,42
81,Lose Yourself - From "8 Mile" Soundtrack,Eminem,1.062.321,73,73,3
82,Adicto (with Anuel AA & Ozuna),Tainy; Anuel AA; Ozuna,1.059.753,21,82,174
83,Own It (feat. Ed Sheeran & Burna Boy),Stormzy; Burna Boy; Ed Sheeran,1.044.569,24,84,83
84,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,1.040.379,2,85,314
85,Heartless,The Weeknd,1.016.970,2,87,78
86,Happier,Marshmello; Bastille,1.012.947,2,89,545
87,July,Noah Cyrus,1.009.497,75,88,49
88,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran; Camila Cabello; Cardi B,1.007.454,9,90,216
89,Medusa,Jhayco; Anuel AA; J Balvin,1.006.021,80,86,7
90,Only The Young - Featured in Miss Americana,Taylor Swift,1.005.190,61,83,13
91,Bruises,Lewis Capaldi,994.407,53,91,43
92,Without Me,Halsey,980.582,3,93,49
93,WHATS POPPIN,Jack Harlow,974.740,93,99,10
94,Believer,Imagine Dragons,971.187,15,98,49
95,Sucker,Jonas Brothers,967.820,2,97,49
96,me & ur ghost,blackbear,961.499,93,94,27
97,Aventura,Lunay; Ozuna; Anuel AA,959.615,47,96,111
98,Futsal Shuffle 2020,Lil Uzi Vert,956.623,8,95,62
99,rockstar (feat. 21 Savage),Post Malone; 21 Savage,952.463,1,106,49
100,Bellaquita - Remix,Dalex; Lenny Tavárez; Anitta; NATTI NATASHA; Farruko; Justin Quiles,948.461,82,101,49
101,Blanco,J Balvin,946.822,67,100,49
102,ocean eyes,Billie Eilish,935.702,87,108,25
103,Ransom,Lil Tecca,935.248,3,104,255
104,Que Tire Pa Lante,Daddy Yankee,934.737,19,107,118
105,VIBEZ,DaBaby,934.068,34,109,49
106,Black Swan,BTS,933.559,20,92,27
107,Girl,Myke Towers,931.208,103,103,17
108,Yellow Hearts,Ant Saunders,926.917,43,105,98
109,Wow.,Post Malone,925.472,1,111,416
110,Shape of You,Ed Sheeran,909.049,1,116,49
111,Say You Won't Let Go,James Arthur,907.116,7,118,49
112,bury a friend,Billie Eilish,906.071,2,110,49
113,Get You The Moon (feat. Snøw),Kina; Snøw,905.814,90,113,42
114,Bohemian Rhapsody - Remastered 2011,Queen,904.275,10,117,491
115,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott; ROSALÍA; Lil Baby,903.883,4,102,48
116,Forever Yours - Avicii Tribute,Kygo; Avicii; Sandro Cavazza,901.096,51,112,20
117,Money In The Grave (Drake ft. Rick Ross),Drake; Rick Ross,898.762,4,115,49
118,Robbery,Juice WRLD,898.178,11,114,67
119,Good as Hell (feat. Ariana Grande) - Remix,Lizzo; Ariana Grande,892.906,24,122,49
120,Lights Up,Harry Styles,884.304,3,120,125
121,Indeciso,Reik; J Balvin; Lalo Ebratt,880.636,55,121,160
122,Definitivamente,Daddy Yankee; Sech,880.022,113,119,6
123,Dancing With A Stranger (with Normani),Sam Smith; Normani,874.876,6,123,49
124,Trampoline (with ZAYN),SHAED; ZAYN,873.125,18,126,58
125,SICKO MODE,Travis Scott,855.677,2,129,49
126,Birthday,Anne-Marie,855.265,90,124,6
127,Piece Of Your Heart,MEDUZA; Goodboys,854.582,13,127,49
128,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy; Tory Lanez; Tyga,852.583,125,125,5
129,Perfect,Ed Sheeran,840.838,3,133,49
130,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,833.984,3,135,49
131,Quizas,Rich Music LTD; Sech; Dalex; Justin Quiles; Lenny Tavárez; Feid; Wisin; Zion,832.101,50,130,146
132,Si Te Vas,Sech; Ozuna,829.882,44,132,49
133,Maniac,Conan Gray,826.955,131,131,25
134,thank u next,Ariana Grande,822.972,1,136,49
135,SAD!,XXXTENTACION,820.354,1,138,49
136,You Need To Calm Down,Taylor Swift,816.580,3,137,17
137,Baby,Joker Bra; VIZE,815.808,73,128,13
138,Jocelyn Flores,XXXTENTACION,810.541,2,139,26
139,Yikes,Nicki Minaj,805.162,106,134,6
140,Sweet but Psycho,Ava Max,803.400,5,140,49
141,I Like Me Better,Lauv,797.582,24,155,24
142,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,796.834,2,142,49
143,Higher Love,Kygo; Whitney Houston,793.687,25,148,49
144,All of Me,John Legend,792.670,77,150,24
145,Hate Me (with Juice WRLD),Ellie Goulding; Juice WRLD,786.062,25,143,117
146,goosebumps,Travis Scott,782.764,56,151,49
147,Que Calor,Major Lazer; J Balvin; El Alfa; Diplo,782.499,59,147,12
148,Can We Kiss Forever?,Kina; Adriana Proenza,778.979,137,145,26
149,Truth Hurts,Lizzo,778.438,15,154,49
150,GOODMORNINGTOKYO!,TOKYO’S REVENGE,775.390,122,152,21
151,Perreo en La Luna,Rich Music LTD; Sech; Dalex; Justin Quiles; Lenny Tavárez; Feid,774.361,117,156,48
152,Takeaway,The Chainsmokers; ILLENIUM; Lennon Stella,773.704,26,159,24
153,all the good girls go to hell,Billie Eilish,766.500,6,146,19
154,Infeliz,Arcángel; Bad Bunny,765.658,123,153,37
155,I Do It (ft. Big Sean Lil Baby),Lil Wayne; Big Sean; Lil Baby,765.194,51,144,13
156,Better Now,Post Malone,763.324,1,164,49
157,SLOW DANCING IN THE DARK,Joji,760.796,82,149,8
158,No Guidance (feat. Drake),Chris Brown; Drake,760.489,8,160,49
159,Tutu,Camilo; Pedro Capó,756.007,24,165,188
160,All I Want - From "High School Musical: The Musical: The Series",Olivia Rodrigo; Disney,755.857,133,158,4
161,3 Nights,Dominic Fike,755.404,46,166,42
162,I.F.L.Y.,Bazzi,754.578,44,162,18
163,If I Can't Have You,Shawn Mendes,753.143,3,168,25
164,Soltera - Remix,Lunay; Daddy Yankee; Bad Bunny,748.985,7,163,279
165,i love you,Billie Eilish,745.719,19,161,4
166,Weiss,Samra,742.672,141,141,4
167,Youngblood,5 Seconds of Summer,741.496,6,171,24
168,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,737.058,68,176,62
169,Too Good At Goodbyes,Sam Smith,736.529,1,170,4
170,Be Alright,Dean Lewis,736.363,12,172,4
171,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug; Travis Scott; Gunna,735.047,29,173,2
172,Sum 2 Prove,Lil Baby,734.668,70,169,3
173,wish you were gay,Billie Eilish,731.468,2,167,4
174,High Hopes,Panic! At The Disco,729.213,8,179,49
175,Pa' Olvidarme De Ella,Piso 21; Christian Nodal,725.938,144,177,43
176,EARFQUAKE,Tyler; The Creator,724.991,5,174,17
177,Only Human,Jonas Brothers,723.003,21,181,3
178,Yo x Ti Tu x Mi,ROSALÍA; Ozuna,722.514,19,178,181
179,DJ No Pare (feat. Zion Dalex Lenny Tavárez) - Remix,Justin Quiles; NATTI NATASHA; Farruko; Lenny Tavárez; Dalex; Zion,720.941,75,180,49
180,Talk (feat. Disclosure),Khalid; Disclosure,720.516,10,182,19
181,Falling,Harry Styles,717.877,18,175,4
182,Moonlight,XXXTENTACION,709.663,2,189,22
183,Photograph,Ed Sheeran,706.175,40,188,3
184,Let Me Down Slowly,Alec Benjamin,704.623,21,184,5
185,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake; J Balvin; Tyga,703.772,8,187,49
186,No Judgement,Niall Horan,703.747,95,—,1
187,Suge,DaBaby,699.241,23,186,49
188,you should see me in a crown,Billie Eilish,697.210,11,183,4
189,The Less I Know The Better,Tame Impala,696.841,143,197,3
190,QUE PRETENDES,J Balvin; Bad Bunny,696.721,11,185,49
191,MIDDLE CHILD,J. Cole,696.289,2,192,3
192,Post Malone (feat. RANI),Sam Feldt; RANI,694.961,57,—,1
193,Closer,The Chainsmokers; Halsey,694.932,2,196,7
194,Graveyard,Halsey,691.109,25,—,1
195,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift; Brendon Urie; Panic! At The Disco,689.807,1,194,3
196,Thunder,Imagine Dragons,689.455,7,—,1
197,2002,Anne-Marie,689.352,25,200,2
198,God's Plan,Drake,688.032,1,—,1
199,Con Altura,ROSALÍA; J Balvin; El Guincho,682.822,28,195,2
200,Get Me,Justin Bieber; Kehlani,682.478,24,193,16
