Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Blinding Lights,The Weeknd,6.025.947,1,2,88
2,Dance Monkey,Tones And I,5.477.146,1,1,222
3,The Box,Roddy Ricch,5.369.275,1,3,75
4,Don't Start Now,Dua Lipa,4.536.683,4,4,116
5,Intentions (feat. Quavo),Justin Bieber; Quavo,4.355.559,4,6,18
6,Tusa,KAROL G; Nicki Minaj,3.910.220,3,5,109
7,Falling,Trevor Daniel,3.627.090,5,7,100
8,After Hours,The Weeknd,3.552.862,4,10,6
9,No Time To Die,Billie Eilish,3.518.041,1,9,11
10,ROXANNE,Arizona Zervas,3.462.790,2,8,120
11,Yummy,Justin Bieber,3.068.325,2,11,53
12,Life Is Good (feat. Drake),Future; Drake,3.018.143,3,12,46
13,everything i wanted,Billie Eilish,2.962.718,1,13,103
14,Circles,Post Malone,2.765.323,1,14,179
15,Ignorantes,Bad Bunny; Sech,2.715.636,14,16,11
16,Someone You Loved,Lewis Capaldi,2.713.316,4,15,408
17,Say So,Doja Cat,2.607.093,17,18,61
18,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,2.553.546,2,17,158
19,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,2.487.450,3,20,39
20,Adore You,Harry Styles,2.406.627,3,22,81
21,bad guy,Billie Eilish,2.353.185,1,19,333
22,ON,BTS,2.232.321,21,21,4
23,Blueberry Faygo,Lil Mosey,2.223.628,23,25,18
24,Before You Go,Lewis Capaldi,2.109.221,17,27,97
25,Roses - Imanbek Remix,SAINt JHN; Imanbek,2.105.433,25,32,61
26,Señorita,Shawn Mendes; Camila Cabello,2.098.645,1,23,249
27,You should be sad,Halsey,2.071.382,16,33,46
28,Forever (feat. Post Malone & Clever),Justin Bieber; Post Malone; Clever,2.062.715,12,31,11
29,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,2.034.256,6,24,133
30,My Oh My (feat. DaBaby),Camila Cabello; DaBaby,2.031.592,14,28,81
31,Sigues Con El,Arcángel; Sech; Dímelo Flow,2.011.464,19,26,69
32,Sunday Best,Surfaces,1.979.944,30,30,38
33,Physical,Dua Lipa,1.965.827,17,34,25
34,ON (Feat. Sia),BTS; Sia,1.865.022,24,29,4
35,Lose Control,MEDUZA; Becky Hill; Goodboys,1.751.839,27,38,130
36,Morado,J Balvin,1.721.016,30,35,46
37,To Die For,Sam Smith,1.715.458,30,43,11
38,High Fashion (feat. Mustard),Roddy Ricch; Mustard,1.690.099,26,40,46
39,Vete,Bad Bunny,1.659.113,6,37,96
40,Hola - Remix,Dalex; Lenny Tavárez; Chencho Corleone; Juhn; Dímelo Flow,1.657.534,28,36,104
41,death bed (coffee for your head),Powfu; beabadoobee,1.636.605,41,47,11
42,Keii,Anuel AA,1.581.011,35,41,18
43,Suicidal,YNW Melly,1.572.183,23,44,70
44,Ride It,Regard,1.568.678,12,45,172
45,Feel Me,Selena Gomez,1.560.313,32,53,4
46,Moral of the Story,Ashe,1.557.152,46,69,5
47,Filter,BTS,1.519.482,33,39,4
48,Black Swan,BTS,1.481.764,20,42,39
49,Fantasias,Rauw Alejandro; Farruko,1.439.373,25,48,154
50,Muévelo,Nicky Jam; Daddy Yankee,1.436.709,35,52,46
51,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,1.432.091,1,55,291
52,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.429.539,1,51,495
53,What A Man Gotta Do,Jonas Brothers,1.394.278,24,65,39
54,UGH!,BTS,1.393.235,37,49,4
55,What If I Told You That I Love You,Ali Gatie,1.390.882,32,59,32
56,Louder than bombs,BTS,1.390.523,36,46,4
57,Know Your Worth,Khalid; Disclosure,1.373.928,27,73,18
58,SUGAR,BROCKHAMPTON,1.371.677,34,58,54
59,hot girl bummer,blackbear,1.350.880,9,56,186
60,Diosa,Myke Towers,1.350.834,60,67,10
61,My Time,BTS,1.342.144,38,50,4
62,when the party's over,Billie Eilish,1.331.093,7,61,496
63,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,1.330.664,5,63,144
64,WHATS POPPIN,Jack Harlow,1.322.228,62,76,22
65,lovely (with Khalid),Billie Eilish; Khalid,1.311.890,19,60,673
66,Lose You To Love Me,Selena Gomez,1.280.277,1,74,125
67,00:00 (Zero O’Clock),BTS,1.279.953,42,54,4
68,BOP,DaBaby,1.279.308,21,64,151
69,HIGHEST IN THE ROOM,Travis Scott,1.270.809,1,71,144
70,Ballin' (with Roddy Ricch),Mustard; Roddy Ricch,1.260.957,35,72,141
71,Me Gusta,Shakira; Anuel AA,1.252.196,37,68,42
72,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,1.238.803,3,75,242
73,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,1.223.492,2,62,221
74,Friends,BTS,1.215.123,48,57,4
75,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,1.197.719,56,83,61
76,We are Bulletproof : the Eternal,BTS,1.185.676,54,66,4
77,Lucid Dreams,Juice WRLD,1.151.680,2,77,653
78,Inner Child,BTS,1.138.434,51,70,4
79,Watermelon Sugar,Harry Styles,1.132.719,5,89,100
80,Shallow,Lady Gaga; Bradley Cooper,1.120.291,2,82,515
81,Rare,Selena Gomez,1.114.828,10,92,46
82,Numbers (feat. Roddy Ricch Gunna and London On Da Track),A Boogie Wit da Hoodie; London On Da Track; Roddy Ricch; Gunna,1.087.025,46,99,11
83,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,1.086.200,17,80,280
84,Moon,BTS,1.083.327,56,78,4
85,No Idea,Don Toliver,1.078.603,26,86,86
86,Boy With Luv (feat. Halsey),BTS; Halsey,1.071.539,3,79,4
87,LA CANCIÓN,J Balvin; Bad Bunny,1.059.967,16,84,242
88,Callaita,Bad Bunny; Tainy,1.056.920,5,81,270
89,7 rings,Ariana Grande,1.055.678,1,87,403
90,OUT WEST (feat. Young Thug),JACKBOYS; Travis Scott; Young Thug,1.051.840,11,93,60
91,Never Seen the Rain,Tones And I,1.049.941,70,100,61
92,Heartless,The Weeknd,1.044.474,2,96,90
93,Alone Pt. II,Alan Walker; Ava Max,1.022.104,77,106,54
94,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,1.014.352,6,90,144
95,It's You,Ali Gatie,1.007.645,27,94,256
96,Lalala,Y2K; bbno$,1.005.763,4,85,249
97,Medusa,Jhayco; Anuel AA; J Balvin,989.148,80,98,19
98,Outro : Ego,BTS,979.149,81,88,4
99,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby; Lil Baby; Moneybagg Yo,968.358,60,105,54
100,Goodbyes (feat. Young Thug),Post Malone; Young Thug,968.274,2,101,235
101,Own It (feat. Ed Sheeran & Burna Boy),Stormzy; Burna Boy; Ed Sheeran,956.585,24,118,95
102,Woah,Lil Baby,953.706,55,109,61
103,Old Me,5 Seconds of Summer,937.135,102,129,4
104,How Do You Sleep?,Sam Smith,931.635,7,114,221
105,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,929.832,2,91,326
106,Happier,Marshmello; Bastille,928.795,2,97,557
107,Ayy Macarena,Tyga,927.788,34,104,99
108,Modern Loneliness,Lauv,910.692,108,134,4
109,Interlude : Shadow,BTS,910.648,73,95,4
110,Bruises,Lewis Capaldi,907.663,53,115,55
111,Tattoo,Rauw Alejandro,904.673,111,144,4
112,CITY OF ANGELS,24kGoldn,903.871,112,133,4
113,Whine Up,Nicky Jam; Anuel AA,898.771,41,108,116
114,Dior,Pop Smoke,895.087,57,131,6
115,ocean eyes,Billie Eilish,894.117,87,116,37
116,Believer,Imagine Dragons,888.570,15,111,61
117,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy; Tory Lanez; Tyga,887.755,102,136,17
118,Girl,Myke Towers,887.231,93,117,29
119,Blanco,J Balvin,882.854,67,110,61
120,rockstar (feat. 21 Savage),Post Malone; 21 Savage,873.133,1,113,61
121,Sucker,Jonas Brothers,867.587,2,122,61
122,Falling,Harry Styles,866.000,18,165,7
