Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,DÁKITI,Bad Bunny; Jhayco,6.685.011,1,1,24
2,Dynamite,BTS,4.574.664,1,2,94
3,Life Goes On,BTS,4.519.903,3,3,3
4,positions,Ariana Grande,4.289.226,1,4,31
5,Mood (feat. iann dior),24kGoldn; iann dior,4.021.852,1,5,105
6,Therefore I Am,Billie Eilish,3.933.186,2,6,11
7,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes; Justin Bieber,3.714.900,6,7,3
8,Lemonade (feat. Gunna Don Toliver & NAV),Internet Money; Gunna; Don Toliver; NAV,3.239.823,2,8,101
9,BICHOTA,KAROL G,2.944.737,9,9,31
10,Lonely (with benny blanco),Justin Bieber; benny blanco,2.793.744,5,12,38
11,What You Know Bout Love,Pop Smoke,2.730.389,5,11,70
12,Prisoner (feat. Dua Lipa),Miley Cyrus; Dua Lipa,2.661.868,10,10,3
13,All I Want for Christmas Is You,Mariah Carey,2.645.172,1,19,22
14,Blinding Lights,The Weeknd,2.567.861,1,13,360
15,Hawái,Maluma,2.505.432,2,17,115
16,WAP (feat. Megan Thee Stallion),Cardi B; Megan Thee Stallion,2.439.624,1,16,108
17,Fly To My Room,BTS,2.381.171,8,14,3
18,Blue & Grey,BTS,2.353.187,9,15,3
19,34+35,Ariana Grande,2.223.982,2,25,24
20,Watermelon Sugar,Harry Styles,2.200.952,4,20,372
21,you broke me first,Tate McRae,2.165.219,12,27,135
22,Telepathy,BTS,2.163.077,10,18,3
23,Last Christmas,Wham!,2.144.194,2,32,16
24,Holy (feat. Chance The Rapper),Justin Bieber; Chance the Rapper,2.129.538,4,22,66
25,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,2.104.203,6,24,143
26,Dis-ease,BTS,2.051.276,12,21,3
27,Relación - Remix,Sech; Daddy Yankee; J Balvin; ROSALÍA; Farruko,2.002.818,11,28,80
28,Stay,BTS,2.001.071,13,23,3
29,Head & Heart (feat. MNEK),Joel Corry; MNEK,1.952.838,11,26,133
30,La Nota,Manuel Turizo; Rauw Alejandro; Myke Towers,1.906.365,21,29,45
31,pov,Ariana Grande,1.868.695,18,34,24
32,La Tóxica,Farruko,1.815.550,19,31,79
33,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.794.270,21,30,52
34,Se Te Nota (with Guaynaa),Lele Pons; Guaynaa,1.767.229,23,36,69
35,Vida de Rico,Camilo,1.764.929,23,37,62
36,Heather,Conan Gray,1.757.290,11,41,124
37,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,1.748.382,1,33,220
38,Santa Tell Me,Ariana Grande,1.743.926,3,53,12
39,Chica Ideal,Sebastian Yatra; Guaynaa,1.734.967,35,38,31
40,Hawái - Remix,Maluma; The Weeknd,1.722.281,13,35,18
41,It's Beginning to Look a Lot like Christmas,Michael Bublé,1.720.772,3,56,10
42,Someone You Loved,Lewis Capaldi,1.708.360,4,40,680
43,Put Your Records On,Ritt Momney,1.691.983,15,39,72
44,Jeans,Justin Quiles,1.641.479,31,42,87
45,La Curiosidad,Jay Wheeler; DJ Nelson; Myke Towers,1.617.046,19,43,153
46,Mi Niña,Wisin; Myke Towers; Los Legendarios,1.574.971,37,44,49
47,Rockin' Around The Christmas Tree,Brenda Lee,1.563.362,3,63,9
48,Parce (feat. Justin Quiles),Maluma; Lenny Tavárez; Justin Quiles,1.559.445,35,48,94
