Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,DÁKITI,Bad Bunny; Jhayco,5.356.177,1,1,49
2,All I Want for Christmas Is You,Mariah Carey,4.701.261,1,2,47
3,Last Christmas,Wham!,4.092.849,2,3,41
4,positions,Ariana Grande,3.598.858,1,5,56
5,Mood (feat. iann dior),24kGoldn; iann dior,3.551.579,1,6,130
6,BICHOTA,KAROL G,3.459.048,6,7,56
7,Santa Tell Me,Ariana Grande,3.408.275,3,8,37
8,willow,Taylor Swift,3.378.148,1,4,7
9,Rockin' Around The Christmas Tree,Brenda Lee,3.260.264,3,10,34
10,Blinding Lights,The Weeknd,3.126.372,1,9,385
11,It's Beginning to Look a Lot like Christmas,Michael Bublé,3.074.166,3,14,35
12,Jingle Bell Rock,Bobby Helms,3.026.336,4,15,34
13,LA NOCHE DE ANOCHE,Bad Bunny; ROSALÍA,2.916.316,2,11,21
14,34+35,Ariana Grande,2.860.299,2,12,49
15,Dynamite,BTS,2.827.081,1,13,119
16,Lemonade (feat. Gunna Don Toliver & NAV),Internet Money; Gunna; Don Toliver; NAV,2.811.265,2,16,126
17,It's the Most Wonderful Time of the Year,Andy Williams,2.749.131,6,18,34
18,Therefore I Am,Billie Eilish,2.698.042,2,17,36
19,Underneath the Tree,Kelly Clarkson,2.508.104,14,21,31
20,Whoopty,CJ,2.378.339,20,22,54
21,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes; Justin Bieber,2.373.033,6,19,28
22,What You Know Bout Love,Pop Smoke,2.318.790,5,23,95
23,WITHOUT YOU,The Kid LAROI,2.313.988,22,24,17
24,HOLIDAY,Lil Nas X,2.290.030,24,25,35
25,Hawái,Maluma,2.157.071,2,26,140
26,Mistletoe,Justin Bieber,2.156.317,11,32,30
27,champagne problems,Taylor Swift,2.124.756,3,20,7
28,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,2.072.827,20,37,27
29,Lonely (with benny blanco),Justin Bieber; benny blanco,2.069.943,5,28,63
30,WAP (feat. Megan Thee Stallion),Cardi B; Megan Thee Stallion,2.056.212,1,29,133
31,you broke me first,Tate McRae,2.028.303,12,30,160
32,Prisoner (feat. Dua Lipa),Miley Cyrus; Dua Lipa,2.000.643,10,31,28
33,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.995.996,21,34,77
34,Feliz Navidad,José Feliciano,1.993.120,10,39,27
35,Snowman,Sia,1.987.038,35,45,8
36,Watermelon Sugar,Harry Styles,1.979.536,4,36,397
37,Sleigh Ride,The Ronettes,1.944.627,20,41,27
38,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra; B. Swanson Quartet,1.913.256,11,42,27
39,Do They Know It's Christmas? - 1984 Version,Band Aid,1.898.031,3,47,24
40,Head & Heart (feat. MNEK),Joel Corry; MNEK,1.895.828,11,38,158
41,no body no crime (feat. HAIM),Taylor Swift; HAIM,1.875.096,5,27,7
42,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,1.836.871,1,40,245
43,Holly Jolly Christmas,Michael Bublé,1.822.830,12,51,27
44,La Nota,Manuel Turizo; Rauw Alejandro; Myke Towers,1.819.295,21,43,70
45,Reloj,Rauw Alejandro; Anuel AA,1.775.136,45,49,52
46,Someone You Loved,Lewis Capaldi,1.765.371,4,44,705
47,gold rush,Taylor Swift,1.755.518,4,33,7
48,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,1.750.910,6,46,168
49,‘tis the damn season,Taylor Swift,1.721.713,6,35,7
50,TE MUDASTE,Bad Bunny,1.703.541,3,50,21
51,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,1.692.665,10,59,23
52,Relación - Remix,Sech; Daddy Yankee; J Balvin; ROSALÍA; Farruko,1.671.083,11,53,105
53,Heather,Conan Gray,1.653.236,11,52,149
54,Driving Home for Christmas - 2019 Remaster,Chris Rea,1.643.795,8,62,23
55,Chica Ideal,Sebastian Yatra; Guaynaa,1.629.717,35,55,56
56,Dance Monkey,Tones And I,1.626.177,1,54,519
57,Happy Xmas (War Is Over) - Remastered 2010,John Lennon; Yoko Ono,1.611.577,7,63,22
58,Roses - Imanbek Remix,SAINt JHN; Imanbek,1.595.821,2,56,358
59,La Tóxica,Farruko,1.577.455,19,60,104
60,Life Goes On,BTS,1.534.215,3,57,28
61,Holy (feat. Chance The Rapper),Justin Bieber; Chance the Rapper,1.522.805,4,61,91
62,Hecha Pa' Mi,Boza,1.509.676,62,68,22
63,Vida de Rico,Camilo,1.506.851,23,64,87
64,tolerate it,Taylor Swift,1.502.426,7,48,7
65,The Business,Tiësto,1.485.414,65,66,46
66,Don't Start Now,Dua Lipa,1.460.500,2,67,413
67,The Christmas Song (Merry Christmas To You),Nat King Cole,1.432.833,14,85,22
68,La Curiosidad,Jay Wheeler; DJ Nelson; Myke Towers,1.425.981,19,71,178
69,Wonder,Shawn Mendes,1.424.294,12,69,77
70,Before You Go,Lewis Capaldi,1.413.255,17,70,394
71,BEBÉ,Camilo; El Alfa,1.395.162,71,78,13
72,Se Te Nota (with Guaynaa),Lele Pons; Guaynaa,1.391.237,23,74,94
73,Sweater Weather,The Neighbourhood,1.386.544,61,72,96
74,Jeans,Justin Quiles,1.375.401,31,76,112
75,Mi Niña,Wisin; Myke Towers; Los Legendarios,1.369.775,37,79,74
76,Reminds Me Of You,Juice WRLD; The Kid LAROI,1.337.920,55,84,10
77,happiness,Taylor Swift,1.335.352,9,58,7
78,Una Locura,Ozuna; J Balvin; Chencho Corleone,1.334.630,30,88,101
79,Laugh Now Cry Later (feat. Lil Durk),Drake; Lil Durk,1.333.537,2,86,126
80,Body,Megan Thee Stallion,1.332.962,54,83,27
81,UN DIA (ONE DAY) (Feat. Tainy),J Balvin; Dua Lipa; Bad Bunny; Tainy,1.325.135,9,89,147
82,pov,Ariana Grande,1.321.234,18,80,49
83,Put Your Records On,Ritt Momney,1.306.801,15,87,97
84,Savage Love (Laxed - Siren Beat),Jawsh 685; Jason Derulo,1.291.480,1,91,189
85,Ay DiOs Mío!,KAROL G,1.286.096,12,93,158
86,Paradise (feat. Dermot Kennedy),MEDUZA; Dermot Kennedy,1.283.792,67,94,46
87,SO DONE,The Kid LAROI,1.276.530,40,92,56
88,Parce (feat. Justin Quiles),Maluma; Lenny Tavárez; Justin Quiles,1.265.542,35,96,119
89,ivy,Taylor Swift,1.260.515,15,65,7
90,Take You Dancing,Jason Derulo,1.252.122,26,99,137
91,The Box,Roddy Ricch,1.250.321,1,98,372
92,A Holly Jolly Christmas,Burl Ives,1.249.066,17,106,21
93,death bed (coffee for your head),Powfu; beabadoobee,1.231.498,4,97,308
94,Breaking Me,Topic; A7S,1.231.227,6,100,272
95,White Christmas,Bing Crosby; Ken Darby Singers; John Scott Trotter & His Orchestra,1.230.458,10,111,20
96,Tequila Shots,Kid Cudi,1.219.559,21,82,7
97,Circles,Post Malone,1.206.464,1,102,476
98,Tyler Herro,Jack Harlow,1.189.974,57,105,56
99,Show Out (with Skepta & Pop Smoke),Kid Cudi; Skepta; Pop Smoke,1.186.637,31,90,7
100,coney island (feat. The National),Taylor Swift; The National,1.184.983,11,73,7
101,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.184.860,1,104,792
102,lovely (with Khalid),Billie Eilish; Khalid,1.182.159,19,103,970
103,long story short,Taylor Swift,1.172.399,18,77,7
104,dorothea,Taylor Swift,1.168.438,12,75,7
105,Merry Christmas Everyone,Shakin' Stevens,1.166.515,19,122,20
106,Lucid Dreams,Juice WRLD,1.164.675,2,107,950
107,Goosebumps,HVME,1.163.426,107,112,25
108,evermore (feat. Bon Iver),Taylor Swift; Bon Iver,1.151.276,16,81,7
109,Golden,Harry Styles,1.149.162,21,109,53
110,Blueberry Faygo,Lil Mosey,1.148.154,8,110,315
111,Train Wreck,James Arthur,1.145.768,58,108,68
112,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,1.130.782,2,113,455
113,Tusa,KAROL G; Nicki Minaj,1.123.940,3,115,406
114,Wishing Well,Juice WRLD,1.122.182,6,114,161
115,Tattoo - Remix with Camilo,Rauw Alejandro; Camilo,1.118.378,21,120,161
116,Adore You,Harry Styles,1.107.767,3,116,378
117,Midnight Sky,Miley Cyrus,1.099.675,10,117,126
118,Hawái - Remix,Maluma; The Weeknd,1.096.818,13,118,43
119,goosebumps,Travis Scott,1.096.669,10,119,358
120,Nathy Peluso: Bzrp Music Sessions Vol. 36,Bizarrap; NATHY PELUSO,1.088.803,120,126,11
121,Fairytale of New York (feat. Kirsty MacColl),The Pogues; Kirsty MacColl,1.085.343,18,136,17
122,cowboy like me,Taylor Swift,1.076.630,20,95,7
123,Despeinada,Ozuna; Camilo,1.070.071,33,130,105
124,Come & Go (with Marshmello),Juice WRLD; Marshmello,1.064.915,2,124,162
125,Señorita,Shawn Mendes; Camila Cabello,1.064.630,1,127,546
126,Sofia,Clairo,1.052.277,44,125,75
127,Robbery,Juice WRLD,1.045.802,11,128,376
128,marjorie,Taylor Swift,1.043.082,24,101,7
129,Daisy,Ashnikko,1.041.356,44,129,94
130,Stuck with U (with Justin Bieber),Ariana Grande; Justin Bieber,1.031.648,1,131,224
131,HIGHEST IN THE ROOM,Travis Scott,1.024.084,1,135,441
132,Falling,Trevor Daniel,1.020.253,5,132,397
133,Rain On Me (with Ariana Grande),Lady Gaga; Ariana Grande,1.015.039,1,134,210
134,bad guy,Billie Eilish,1.011.244,1,133,630
135,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como; The Fontane Sisters; Mitchell Ayres & His Orchestra,1.010.801,27,146,14
136,Santa Claus Is Coming To Town,The Jackson 5,1.009.757,30,152,14
137,Polvo,Nicky Jam; Myke Towers,1.007.167,137,137,28
138,Mood Swings (feat. Lil Tjay),Pop Smoke; Lil Tjay,983.044,10,138,151
139,Dreams - 2004 Remaster,Fleetwood Mac,982.863,17,142,83
140,Shallow,Lady Gaga; Bradley Cooper,982.613,2,140,812
141,Mi Cuarto,Jerry Di,980.760,43,141,123
142,Life Is Good (feat. Drake),Future; Drake,980.629,3,147,343
143,Tú Me Dejaste De Querer,C. Tangana; Niño de Elche; La Húngara,979.179,31,145,42
144,She Knows This,Kid Cudi,977.586,33,121,7
145,La Jeepeta - Remix,Nio Garcia; Anuel AA; Myke Towers; Brray; Juanka,976.384,12,143,216
146,Santa Baby,Kylie Minogue,974.885,39,164,13
147,HACIENDO QUE ME AMAS,Bad Bunny,973.734,4,139,21
148,Break My Heart,Dua Lipa,967.478,6,144,267
149,Deep End,Fousheé,954.608,62,148,66
150,Blue Christmas,Elvis Presley,954.243,21,161,13
151,How You Like That,BLACKPINK,949.109,2,149,175
152,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach; Quarterhead; Norma Jean Martine,948.028,111,150,74
153,Run Rudolph Run,Chuck Berry,946.892,33,170,6
154,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke; A Boogie Wit da Hoodie,943.911,119,151,28
155,Christmas (Baby Please Come Home),Darlene Love,929.044,23,174,6
156,Believer,Imagine Dragons,928.675,15,155,358
157,closure,Taylor Swift,924.474,28,123,7
158,All Girls Are The Same,Juice WRLD,923.803,22,158,166
159,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,922.938,37,154,358
160,Jocelyn Flores,XXXTENTACION,921.896,2,156,335
161,my ex's best friend (with blackbear),Machine Gun Kelly; blackbear,920.406,36,153,5
162,At My Worst,Pink Sweat$,919.933,137,163,4
163,POPSTAR (feat. Drake),DJ Khaled; Drake,905.485,4,162,154
164,Say You Won't Let Go,James Arthur,905.119,7,159,5
165,Step Into Christmas,Elton John,904.097,35,186,3
166,La Luz,Sech; J Balvin,903.377,57,168,46
167,Daddy Issues,The Neighbourhood,899.091,125,157,5
168,Dior,Pop Smoke,888.655,34,169,198
169,Falling,Harry Styles,885.449,18,160,5
170,Whats Poppin (feat. DaBaby Tory Lanez & Lil Wayne) [Remix] - Bonus Track,Jack Harlow; Tory Lanez; DaBaby; Lil Wayne,884.507,11,167,177
171,Ride It,Regard,881.649,12,171,4
172,everything i wanted,Billie Eilish,875.826,1,165,5
173,Toosie Slide,Drake,875.356,1,175,259
174,Si Me Tomo Una Cerveza,Migrantes; Alico,875.068,155,179,14
175,ROXANNE,Arizona Zervas,868.513,2,172,417
176,Intentions (feat. Quavo),Justin Bieber; Quavo,867.208,4,173,4
177,Way Out (feat. Big Sean),Jack Harlow; Big Sean,864.746,80,166,8
178,Caramelo,Ozuna,860.062,15,178,189
179,Diamonds,Sam Smith,859.893,36,176,4
180,SICKO MODE,Travis Scott,859.066,2,177,358
181,Christmas Lights,Coldplay,847.260,34,196,2
182,Lovesick Girls,BLACKPINK,843.982,3,181,4
183,GIRL LIKE ME,Black Eyed Peas; Shakira,843.889,183,188,3
184,ily (i love you baby) (feat. Emilee),Surf Mesa; Emilee,840.814,9,180,4
185,Ice Cream (with Selena Gomez),BLACKPINK; Selena Gomez,840.318,4,182,4
186,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,834.086,3,183,4
187,Perfect,Ed Sheeran,832.936,3,185,4
188,Angels Like You,Miley Cyrus,829.137,50,187,4
189,Have Yourself A Merry Little Christmas,Sam Smith,818.976,16,—,1
190,7 rings,Ariana Grande,811.749,1,189,4
191,Baby It's Cold Outside (feat. Meghan Trainor),Brett Eldredge; Meghan Trainor,808.781,33,—,1
192,Say So,Doja Cat,807.349,5,190,3
193,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,806.608,25,—,1
194,YO VISTO ASÍ,Bad Bunny,804.630,7,184,21
195,Bohemian Rhapsody - Remastered 2011,Queen,802.082,10,194,3
196,Santa's Coming for Us,Sia,798.718,37,—,1
197,SAD!,XXXTENTACION,798.504,1,192,4
198,De Cora <3,Rauw Alejandro; J Balvin,791.995,106,199,2
199,Go Crazy,Chris Brown; Young Thug,791.748,36,195,4
200,Azul,J Balvin,786.483,37,197,2
