Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Mood (feat. iann dior),24kGoldn; iann dior,6.261.261,1,1,41
2,WAP (feat. Megan Thee Stallion),Cardi B; Megan Thee Stallion,6.238.079,1,2,44
3,Hawái,Maluma,4.934.392,2,3,51
4,Holy (feat. Chance The Rapper),Justin Bieber; Chance the Rapper,4.217.945,4,4,2
5,Lemonade (feat. Gunna Don Toliver & NAV),Internet Money; Gunna; Don Toliver; NAV,4.018.915,5,6,37
6,Dynamite,BTS,3.953.625,1,5,30
7,Watermelon Sugar,Harry Styles,3.766.118,4,7,308
8,Blinding Lights,The Weeknd,3.743.079,1,8,296
9,Savage Love (Laxed - Siren Beat),Jawsh 685; Jason Derulo,3.651.296,1,9,100
10,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,3.423.027,1,10,156
11,Laugh Now Cry Later (feat. Lil Durk),Drake; Lil Durk,3.198.683,2,11,37
12,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,3.149.076,9,12,79
13,Head & Heart (feat. MNEK),Joel Corry; MNEK,3.115.494,12,13,69
14,POPSTAR (feat. Drake),DJ Khaled; Drake,2.842.282,4,14,65
15,you broke me first,Tate McRae,2.590.320,15,15,71
16,Roses - Imanbek Remix,SAINt JHN; Imanbek,2.586.076,2,17,269
17,Heather,Conan Gray,2.530.328,11,16,60
18,Breaking Me,Topic; A7S,2.502.952,6,18,183
19,Relación - Remix,Sech; Daddy Yankee; J Balvin; ROSALÍA; Farruko,2.487.451,19,20,16
20,Mood Swings (feat. Lil Tjay),Pop Smoke; Lil Tjay,2.375.584,10,19,62
21,Ay DiOs Mío!,KAROL G,2.374.705,12,22,69
22,Ice Cream (with Selena Gomez),BLACKPINK; Selena Gomez,2.282.508,4,21,23
23,UN DIA (ONE DAY) (Feat. Tainy),J Balvin; Dua Lipa; Bad Bunny; Tainy,2.238.418,9,23,58
24,La Curiosidad,Jay Wheeler; DJ Nelson; Myke Towers,2.179.033,19,25,89
25,Dance Monkey,Tones And I,2.103.586,1,27,430
26,Come & Go (with Marshmello),Juice WRLD; Marshmello,2.037.467,2,26,73
27,La Jeepeta - Remix,Nio Garcia; Anuel AA; Myke Towers; Brray; Juanka,1.961.859,12,31,127
28,Tattoo - Remix with Camilo,Rauw Alejandro; Camilo,1.924.481,21,33,72
29,Caramelo,Ozuna,1.918.311,15,32,100
30,Take You Dancing,Jason Derulo,1.906.753,30,30,48
31,Someone You Loved,Lewis Capaldi,1.883.758,4,28,616
32,Midnight Sky,Miley Cyrus,1.873.803,10,29,37
33,Rain On Me (with Ariana Grande),Lady Gaga; Ariana Grande,1.837.181,1,34,121
34,Me Gusta (with Cardi B & Myke Towers),Anitta; Myke Towers; Cardi B,1.836.116,24,24,2
35,death bed (coffee for your head),Powfu; beabadoobee,1.754.746,4,37,219
36,Before You Go,Lewis Capaldi,1.748.671,17,35,305
37,Wishing Well,Juice WRLD,1.719.114,6,38,72
38,WHATS POPPIN (feat. DaBaby Tory Lanez & Lil Wayne) - Remix,Jack Harlow; Tory Lanez; DaBaby; Lil Wayne,1.710.575,11,39,88
39,Go Crazy,Chris Brown; Young Thug,1.655.502,36,40,118
40,Agua (with J Balvin),Tainy; J Balvin,1.624.328,16,45,72
41,Blueberry Faygo,Lil Mosey,1.619.188,8,43,226
42,Kings & Queens,Ava Max,1.597.966,37,41,174
43,Don't Start Now,Dua Lipa,1.596.072,2,42,324
44,Una Locura,Ozuna; J Balvin; Chencho Corleone,1.511.327,44,46,12
45,GREECE (feat. Drake),DJ Khaled; Drake,1.506.024,18,44,65
46,Djadja (feat. Maluma) - Remix,Aya Nakamura; Maluma,1.494.589,33,50,86
47,Diamonds,Sam Smith,1.478.555,36,36,2
48,Break My Heart,Dua Lipa,1.469.897,6,48,178
49,Stuck with U (with Justin Bieber),Ariana Grande; Justin Bieber,1.435.678,1,47,135
50,Mi Cuarto,Jerry Di,1.433.332,50,56,34
51,Mad at Disney,salem ilese,1.386.401,51,54,16
52,ily (i love you baby) (feat. Emilee),Surf Mesa; Emilee,1.385.430,9,52,177
53,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke; 50 Cent; Roddy Ricch,1.374.530,12,51,79
54,Smile (with The Weeknd),Juice WRLD; The Weeknd,1.371.883,5,49,44
55,goosebumps,Travis Scott,1.368.136,10,59,269
56,How You Like That,BLACKPINK,1.358.004,2,53,86
57,The Box,Roddy Ricch,1.323.874,1,60,283
58,Circles,Post Malone,1.323.482,1,58,387
59,Toosie Slide,Drake,1.313.831,1,62,170
60,La Tóxica,Farruko,1.265.192,60,80,15
61,MAMACITA,Black Eyed Peas; Ozuna; J. Rey Soul,1.240.745,17,69,155
62,Adore You,Harry Styles,1.230.159,3,63,289
63,Intentions (feat. Quavo),Justin Bieber; Quavo,1.230.087,4,61,226
64,Ayer Me Llamó Mi Ex (feat. Lenny Santos),KHEA; Lenny Santos,1.227.338,48,66,29
65,Party Girl,StaySolidRocky,1.221.673,8,75,53
66,Mamichula - con Nicki Nicole,Trueno; Nicki Nicole; Bizarrap; Taiu; TATOOL,1.215.620,33,70,58
67,Lucid Dreams,Juice WRLD,1.208.219,2,68,861
68,Tusa,KAROL G; Nicki Minaj,1.202.202,3,83,317
69,Still Don't Know My Name,Labrinth,1.196.511,51,65,41
70,SICKO MODE,Travis Scott,1.195.047,2,78,269
71,Señorita,Shawn Mendes; Camila Cabello,1.194.605,1,74,457
72,HIGHEST IN THE ROOM,Travis Scott,1.190.160,1,76,352
73,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.189.451,1,73,703
74,Relación,Sech,1.177.318,21,84,135
75,Lean,Super Yei; Jone Quest; Towy; Osquel; Sammy & Falsetto; Beltito; Sammy,1.176.940,71,86,39
76,Put Your Records On,Ritt Momney,1.173.180,76,77,8
77,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,1.171.164,2,72,366
78,my ex's best friend (with blackbear),Machine Gun Kelly; blackbear,1.168.921,59,67,44
79,Despeinada,Ozuna; Camilo,1.168.582,74,81,16
80,Falling,Trevor Daniel,1.166.503,5,82,308
81,Robbery,Juice WRLD,1.147.567,11,85,287
82,Jerusalema (feat. Nomcebo Zikode),Master KG; Nomcebo Zikode,1.116.922,82,98,11
83,Wolves (feat. Post Malone),Big Sean; Post Malone,1.107.369,75,87,16
84,bad guy,Billie Eilish,1.100.909,1,90,541
85,Dior,Pop Smoke,1.090.770,34,88,109
86,Bande organisée,Kofs; Soso Maness; Elams; Jul; SCH; Naps; Solda; Houari; 13 Organisé,1.085.307,85,92,33
87,Electric Love,BØRNS,1.059.793,60,91,51
88,Shallow,Lady Gaga; Bradley Cooper,1.050.603,2,93,723
89,Oh Juliana,Niack,1.036.553,72,141,57
90,ROXANNE,Arizona Zervas,1.032.540,2,109,328
91,Caramelo - Remix,Ozuna; KAROL G; Myke Towers,1.023.495,79,106,32
92,OK Not To Be OK,Marshmello; Demi Lovato,1.023.181,32,79,9
93,What You Know Bout Love,Pop Smoke,1.016.749,67,107,6
94,Ride It,Regard,1.009.252,12,101,380
95,Don Don,Daddy Yankee; Anuel AA; Kendo Kaponi,1.004.835,86,94,9
96,Hasta Que Dios Diga,Anuel AA; Bad Bunny,1.004.360,23,110,114
97,In Your Eyes,The Weeknd,1.001.598,4,97,184
