Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Shape of You,Ed Sheeran,8.695.555,1,1,63
2,Galway Girl,Ed Sheeran,4.720.972,2,2,7
3,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,4.522.225,2,3,22
4,Something Just Like This,The Chainsmokers; Coldplay,4.297.129,2,5,15
5,Castle on the Hill,Ed Sheeran,4.076.022,2,4,63
6,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,3.622.811,2,6,68
7,Paris,The Chainsmokers,3.398.625,2,8,56
8,Despacito,Luis Fonsi; Daddy Yankee,3.339.221,3,10,55
9,Perfect,Ed Sheeran,3.321.704,6,7,7
10,Happier,Ed Sheeran,3.162.786,7,9,7
11,Scared to Be Lonely,Martin Garrix; Dua Lipa,2.965.807,5,13,42
12,That's What I Like,Bruno Mars,2.913.759,12,14,68
13,Dive,Ed Sheeran,2.868.150,9,11,7
14,Stay,Zedd; Alessia Cara,2.856.247,13,17,14
15,Chained To The Rhythm,Katy Perry; Skip Marley,2.834.606,6,15,28
16,New Man,Ed Sheeran,2.829.707,11,12,7
17,Issues,Julia Michaels,2.718.545,9,18,52
18,What Do I Know?,Ed Sheeran,2.611.900,12,16,7
19,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,2.363.409,13,23,14
20,How Would You Feel (Paean),Ed Sheeran,2.327.371,14,19,21
21,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,2.322.593,3,22,68
22,Cold (feat. Future),Maroon 5; Future,2.276.122,18,25,23
23,Green Light,Lorde,2.241.155,23,26,8
24,Barcelona,Ed Sheeran,2.233.602,19,21,7
25,Believer,Imagine Dragons,2.219.443,17,30,36
26,Supermarket Flowers,Ed Sheeran,2.216.366,18,20,7
27,I Feel It Coming,The Weeknd; Daft Punk,2.200.373,7,27,68
28,Say You Won't Let Go,James Arthur,2.195.281,7,28,68
29,Hearts Don't Break Around Here,Ed Sheeran,2.066.187,19,24,7
30,Mask Off,Future,2.028.939,30,37,21
31,Nancy Mulligan,Ed Sheeran,2.028.378,23,29,7
32,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,2.027.960,12,33,68
33,Closer,The Chainsmokers; Halsey,2.016.933,2,32,68
34,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,1.994.540,24,34,68
35,Eraser,Ed Sheeran,1.982.906,11,31,7
36,Starboy,The Weeknd; Daft Punk,1.920.072,1,36,68
37,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer; PARTYNEXTDOOR; Nicki Minaj,1.836.503,16,39,42
38,Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,1.801.596,8,40,68
39,Bibia Be Ye Ye,Ed Sheeran,1.792.953,26,35,7
40,How Far I'll Go - From "Moana",Alessia Cara,1.755.421,18,41,68
41,Chantaje (feat. Maluma),Shakira; Maluma,1.680.174,11,42,68
42,Save Myself,Ed Sheeran,1.672.809,31,38,7
43,Solo Dance,Martin Jensen,1.649.885,24,43,68
44,All Night,The Vamps; Matoma,1.565.778,21,44,68
45,Just Hold On,Steve Aoki; Louis Tomlinson,1.565.523,15,46,68
46,Weak,AJR,1.555.851,25,45,68
47,Bounce Back,Big Sean,1.527.373,19,49,68
48,All Time Low,Jon Bellion,1.522.850,29,47,68
49,Congratulations,Post Malone; Quavo,1.511.054,38,50,45
50,El Amante,Nicky Jam,1.487.213,32,48,49
51,You Don't Know Me (feat. RAYE),Jax Jones; RAYE,1.359.113,41,53,60
52,Let Me Love You,DJ Snake; Justin Bieber,1.344.711,3,52,68
53,SUBEME LA RADIO,Enrique Iglesias; Descemer Bueno; Zion & Lennox,1.327.222,53,56,14
54,Tunnel Vision,Kodak Black,1.289.198,45,55,20
55,Fake Love,Drake,1.286.163,6,54,68
56,24K Magic,Bruno Mars,1.252.080,7,57,68
57,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5; Kendrick Lamar,1.224.723,5,58,68
58,Shed a Light,Robin Schulz; David Guetta; Cheat Codes,1.177.630,29,61,68
59,One Dance,Drake; Wizkid; Kyla,1.174.847,5,59,68
60,Reggaetón Lento (Bailemos),CNCO,1.170.188,30,60,68
61,Bad Things (with Camila Cabello),Machine Gun Kelly; Camila Cabello,1.161.077,16,51,68
62,Don't Leave,Snakehips; MØ,1.141.258,38,63,63
63,September Song,JP Cooper,1.140.375,62,62,67
64,Selfish (feat. Rihanna),Future; Rihanna,1.077.811,63,65,14
65,I Got You,Bebe Rexha,1.028.760,53,67,68
66,T-Shirt,Migos,1.022.010,37,64,55
67,Love On The Brain,Rihanna,1.000.563,62,66,68
68,Starving,Hailee Steinfeld; Grey; Zedd,996.893,20,68,68
69,Otra vez (feat. J Balvin),Zion & Lennox; J Balvin,976.104,47,72,68
70,In the Name of Love,Martin Garrix; Bebe Rexha,968.996,14,71,68
71,Hear Me Now,Alok; Zeeba; Bruno Martini,966.660,26,73,68
72,Water Under the Bridge,Adele,948.058,42,70,68
73,Side To Side,Ariana Grande; Nicki Minaj,947.226,17,69,68
74,Body Like A Back Road,Sam Hunt,936.585,60,77,36
75,Sunset Lover,Petit Biscuit,935.851,52,75,68
76,Cold Water (feat. Justin Bieber & MØ),Major Lazer; Justin Bieber; MØ,932.191,14,74,68
77,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,901.496,77,104,14
78,Photograph,Ed Sheeran,893.590,40,76,68
79,Location,Khalid,874.524,78,78,32
80,Touch,Little Mix,869.276,67,80,67
81,Swang,Rae Sremmurd,866.067,67,79,68
82,Black Beatles,Rae Sremmurd; Gucci Mane,856.305,9,82,68
83,Me Rehúso,Danny Ocean,848.187,81,83,21
84,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"),Justin Timberlake,842.115,19,84,68
85,It's Gotta Be You,Isaiah Firebrace,839.737,60,85,66
86,Safari,J Balvin; Pharrell Williams; BIA; Sky Rompiendo,833.931,33,87,68
87,La Rompe Corazones,Daddy Yankee; Ozuna,829.203,83,90,34
88,Thinking out Loud,Ed Sheeran,824.781,43,81,68
89,History,Olivia Holt,819.631,62,86,55
90,My Way,Calvin Harris,812.239,23,88,68
91,Don't Let Me Down,The Chainsmokers; Daya,805.221,20,91,68
92,Mercy,Shawn Mendes,791.289,21,89,68
93,Treat You Better,Shawn Mendes,784.181,21,92,68
94,Heathens,Twenty One Pilots,769.416,25,94,68
95,Human,Rag'n'Bone Man,762.865,51,95,68
96,Vente Pa' Ca (feat. Maluma),Ricky Martin; Maluma,739.415,37,100,68
97,Now and Later,Sage The Gemini,737.104,29,102,68
98,Caroline,Aminé,733.438,41,98,68
99,Party Monster,The Weeknd,730.043,53,97,68
100,Sola (Remix),Anuel AA; Daddy Yankee; Zion & Lennox; Farruko; Wisin,728.450,91,106,44
101,Scars To Your Beautiful,Alessia Cara,727.533,27,93,68
102,The Other,Lauv,723.866,92,111,55
103,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth; Selena Gomez,720.353,39,101,68
104,Vacaciones,Wisin,718.744,74,110,68
105,Alone,Alan Walker,715.431,37,103,68
106,Ay Mi Dios,IAmChino; Pitbull; Yandel; El Chacal,713.861,72,107,68
107,Me llamas (feat. Maluma) - Remix,Piso 21; Maluma,711.125,80,109,68
108,Sooner Or Later,Aaron Carter,700.358,89,115,35
109,Redbone,Childish Gambino,699.579,67,96,68
110,All We Know,The Chainsmokers; Phoebe Ryan,697.235,22,105,68
111,Oceans Away,A R I Z O N A,692.302,97,118,59
112,I Took A Pill In Ibiza - Seeb Remix,Mike Posner; Seeb,690.312,32,119,68
113,Make Me (Cry),Noah Cyrus; Labrinth,688.965,52,99,68
114,Moves,Big Sean,688.670,47,113,63
115,Comin Out Strong (feat. The Weeknd),Future; The Weeknd,685.477,65,112,14
116,Look At Me!,XXXTENTACION,684.936,104,108,8
117,Versace on the Floor,Bruno Mars,683.764,79,117,68
118,Broccoli (feat. Lil Yachty),DRAM; Lil Yachty,678.628,31,121,68
119,goosebumps,Travis Scott,673.741,108,122,66
120,Down,Marian Hill,672.848,112,116,26
121,Cake - Challenge Version,Flo Rida; 99 Percent,671.594,84,125,62
122,I Would Like,Zara Larsson,666.658,28,123,68
123,Tuesday,Burak Yeter; Danelle Sandoval,662.818,107,131,22
124,Romantic - NOTD Remix,Stanaj; NOTD,661.296,83,124,55
125,Cheap Thrills,Sia,659.580,27,114,68
126,Be the One,Dua Lipa,656.785,108,130,27
127,Love,Lana Del Rey,656.581,41,120,19
128,Skin,Rag'n'Bone Man,656.494,95,129,27
129,By Your Side,Jonas Blue; RAYE,654.116,31,126,68
130,No Lie,Sean Paul; Dua Lipa,651.626,72,132,68
131,Stressed Out,Twenty One Pilots,649.883,63,128,68
132,Perfect Strangers,Jonas Blue; JP Cooper,627.950,52,133,68
133,Ride,Twenty One Pilots,623.208,55,134,68
134,This Is What You Came For,Calvin Harris; Rihanna,613.065,34,137,68
135,Love Yourself,Justin Bieber,612.010,52,136,68
136,Work from Home (feat. Ty Dolla $ign),Fifth Harmony; Ty Dolla $ign,599.957,35,139,68
137,Faded,Alan Walker,599.807,67,138,68
138,Dile Que Tu Me Quieres,Ozuna,599.798,86,142,68
139,Sigo Extrañándote,J Balvin,598.202,139,144,6
140,Love Me Now,John Legend,597.592,30,135,68
141,Million Reasons,Lady Gaga,594.767,51,127,33
142,Sorry,Justin Bieber,589.847,55,143,68
143,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper; Lil Wayne; 2 Chainz,586.434,54,141,68
144,Gyal You a Party Animal - Remix,Charly Black; Daddy Yankee,582.623,114,146,68
145,Te Quiero Pa´Mi,Don Omar; Zion & Lennox,581.858,133,149,52
146,Traicionera,Sebastian Yatra,577.197,71,151,68
147,Shooting Stars,Bag Raiders,577.162,119,140,19
148,Rolex,Ayo & Teo,572.370,143,145,8
149,Panda,Desiigner,569.890,59,148,68
150,Too Good,Drake; Rihanna,568.223,60,147,68
151,X (feat. Future),21 Savage; Metro Boomin; Future,567.618,72,150,68
152,La Bicicleta,Carlos Vives; Shakira,552.451,57,152,68
153,Sucker for Pain (with Wiz Khalifa Imagine Dragons Logic & Ty Dolla $ign feat. X Ambassadors),Lil Wayne; Wiz Khalifa; Imagine Dragons; X Ambassadors; Logic; Ty Dolla $ign,549.979,71,154,68
154,No Heart,21 Savage; Metro Boomin,549.112,88,153,68
155,Reminder,The Weeknd,538.936,109,156,21
156,Sexual,NEIKED; Dyo,536.383,51,159,68
157,Lot to Learn,Luke Christopher,533.102,57,160,68
158,Everyday,Ariana Grande; Future,532.254,156,157,10
159,The Greatest (feat. Kendrick Lamar),Sia; Kendrick Lamar,531.191,46,155,68
160,Low Life (feat. The Weeknd),Future; The Weeknd,528.052,152,163,23
161,Deja Vu,J. Cole,523.666,54,161,68
162,i hate u i love u (feat. olivia o'brien),gnash; Olivia O'Brien,521.761,62,158,68
163,Capsize,FRENSHIP; Emily Warren,517.790,90,166,68
164,Sneakin’,Drake; 21 Savage,509.612,85,179,68
165,Both (feat. Drake),Gucci Mane; Drake,509.586,139,164,51
166,Work,Rihanna; Drake,507.102,46,162,68
167,Controlla,Drake,503.421,69,167,68
168,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs; Cookin' On 3 Burners,503.062,88,170,68
169,White Iverson,Post Malone,501.613,164,172,40
170,7 Years,Lukas Graham,501.606,86,165,68
171,I Love You,Axwell /\ Ingrosso; Kid Ink,499.228,123,183,4
172,Thumbs,Sabrina Carpenter,498.754,163,168,5
173,Andas En Mi Cabeza,Chino & Nacho; Daddy Yankee,496.842,107,176,68
174,Cake By The Ocean,DNCE,496.366,53,186,68
175,pick up the phone,Young Thug; Travis Scott,494.703,118,174,68
176,Into You,Ariana Grande,494.004,63,173,68
177,Fresh Eyes,Andy Grammer,493.383,97,184,68
178,PILLOWTALK,ZAYN,492.053,124,177,68
179,Needed Me,Rihanna,491.061,81,169,68
180,Lush Life,Zara Larsson,486.000,127,175,6
181,Lean On (feat. MØ & DJ Snake),Major Lazer; MØ; DJ Snake,485.258,104,178,3
