Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Shape of You,Ed Sheeran,7.259.975,1,1,20
2,Paris,The Chainsmokers,4.073.319,2,2,13
3,Castle on the Hill,Ed Sheeran,3.590.988,2,3,20
4,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,3.374.636,4,4,25
5,Starboy,The Weeknd; Daft Punk,3.238.092,1,5,25
6,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,3.195.206,3,6,25
7,Say You Won't Let Go,James Arthur,2.775.738,7,7,25
8,Closer,The Chainsmokers; Halsey,2.738.403,2,8,25
9,I Feel It Coming,The Weeknd; Daft Punk,2.619.488,7,9,25
10,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5; Kendrick Lamar,2.535.018,5,10,25
11,Despacito,Luis Fonsi; Daddy Yankee,2.521.309,11,11,12
12,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,2.345.757,12,13,25
13,Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,2.315.342,11,14,25
14,Fake Love,Drake,2.310.537,6,12,25
15,Chantaje (feat. Maluma),Shakira; Maluma,2.190.712,11,16,25
16,Just Hold On,Steve Aoki; Louis Tomlinson,2.180.975,15,15,25
17,Let Me Love You,DJ Snake; Justin Bieber,2.175.139,3,17,25
18,Bad Things (with Camila Cabello),Machine Gun Kelly; Camila Cabello,2.119.487,18,18,25
19,24K Magic,Bruno Mars,2.039.176,7,19,25
20,How Far I'll Go - From "Moana",Alessia Cara,1.832.193,20,20,25
21,Side To Side,Ariana Grande; Nicki Minaj,1.723.705,17,21,25
22,One Dance,Drake; Wizkid; Kyla,1.712.725,5,22,25
23,All Night,The Vamps; Matoma,1.702.438,23,23,25
24,Cold Water (feat. Justin Bieber & MØ),Major Lazer; Justin Bieber; MØ,1.696.186,14,24,25
25,Black Beatles,Rae Sremmurd; Gucci Mane,1.642.350,9,25,25
26,Mercy,Shawn Mendes,1.637.695,21,26,25
27,In the Name of Love,Martin Garrix; Bebe Rexha,1.623.694,14,27,25
28,Hear Me Now,Alok; Zeeba; Bruno Martini,1.598.008,27,28,25
29,Shed a Light,Robin Schulz; David Guetta; Cheat Codes,1.519.396,29,30,25
30,Now and Later,Sage The Gemini,1.511.383,29,29,25
31,Solo Dance,Martin Jensen,1.508.746,30,31,25
32,Love Me Now,John Legend,1.478.630,30,32,25
33,Scars To Your Beautiful,Alessia Cara,1.439.551,27,34,25
34,I Would Like,Zara Larsson,1.437.250,28,33,25
35,Starving,Hailee Steinfeld; Grey; Zedd,1.422.841,20,35,25
36,My Way,Calvin Harris,1.407.118,23,36,25
37,Reggaetón Lento (Bailemos),CNCO,1.369.182,30,38,25
38,All Time Low,Jon Bellion,1.364.420,38,39,25
39,By Your Side,Jonas Blue; RAYE,1.357.619,31,37,25
40,Bounce Back,Big Sean,1.339.539,40,40,25
41,All We Know,The Chainsmokers; Phoebe Ryan,1.326.148,22,41,25
42,Heathens,Twenty One Pilots,1.271.891,25,42,25
43,Alone,Alan Walker,1.255.734,37,43,25
44,Treat You Better,Shawn Mendes,1.200.222,21,44,25
45,Weak,AJR,1.188.503,45,46,25
46,Caroline,Aminé,1.165.120,41,45,25
47,Don't Let Me Down,The Chainsmokers; Daya,1.133.232,20,47,25
48,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth; Selena Gomez,1.091.005,39,48,25
49,Safari,J Balvin; Pharrell Williams; BIA; Sky Rompiendo,1.076.980,33,49,25
50,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"),Justin Timberlake,1.061.016,19,50,25
51,Don't Leave,Snakehips; MØ,1.058.100,51,51,20
52,Issues,Julia Michaels,1.028.898,52,55,9
53,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,1.019.056,52,52,25
54,Human,Rag'n'Bone Man,956.755,51,56,25
55,Water Under the Bridge,Adele,944.777,53,53,25
56,Make Me (Cry),Noah Cyrus; Labrinth,938.089,52,54,25
57,Lot to Learn,Luke Christopher,923.051,57,59,25
58,Sunset Lover,Petit Biscuit,922.645,55,57,25
59,Otra vez (feat. J Balvin),Zion & Lennox; J Balvin,922.269,47,58,25
60,Photograph,Ed Sheeran,883.549,40,60,25
61,El Amante,Nicky Jam,876.810,61,64,6
62,Party Monster,The Weeknd,857.451,53,61,25
63,Broccoli (feat. Lil Yachty),DRAM; Lil Yachty,854.603,31,63,25
64,I Got You,Bebe Rexha,846.518,61,62,25
65,Sexual,NEIKED; Dyo,833.616,51,65,25
66,Vente Pa' Ca (feat. Maluma),Ricky Martin; Maluma,811.877,37,67,25
67,The Greatest (feat. Kendrick Lamar),Sia; Kendrick Lamar,810.258,46,66,25
68,Touch,Little Mix,807.615,67,68,24
69,I Took A Pill In Ibiza - Seeb Remix,Mike Posner; Seeb,787.580,32,69,25
70,Redbone,Childish Gambino,782.114,67,72,25
71,The Mack,Nevada; Mark Morrison; Fetty Wap,771.827,36,71,25
72,It's Gotta Be You,Isaiah Firebrace,771.083,69,70,23
73,T-Shirt,Migos,766.724,73,75,12
74,Deja Vu,J. Cole,757.563,54,74,25
75,Cheap Thrills,Sia,755.261,27,73,25
76,Perfect Strangers,Jonas Blue; JP Cooper,744.731,52,79,25
77,You Don't Know Me (feat. RAYE),Jax Jones; RAYE,736.529,77,86,17
78,X (feat. Future),21 Savage; Metro Boomin; Future,734.125,72,81,25
79,This Is What You Came For,Calvin Harris; Rihanna,732.147,34,78,25
