Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,5.137.949,1,1,7
2,Shape of You,Ed Sheeran,4.876.491,1,2,108
3,HUMBLE.,Kendrick Lamar,4.449.609,1,3,24
4,Something Just Like This,The Chainsmokers; Coldplay,3.252.105,2,4,60
5,Mask Off,Future,3.089.285,5,5,66
6,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,3.033.753,2,6,67
7,Passionfruit,Drake,2.894.600,2,8,36
8,DNA.,Kendrick Lamar,2.889.371,3,7,10
9,Stay,Zedd; Alessia Cara,2.816.827,5,11,59
10,That's What I Like,Bruno Mars,2.815.594,5,9,113
11,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,2.723.011,9,12,38
12,Despacito,Luis Fonsi; Daddy Yankee,2.678.676,3,10,100
13,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,2.305.141,13,13,59
14,Galway Girl,Ed Sheeran,2.226.718,2,14,52
15,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,2.067.432,12,15,59
16,Issues,Julia Michaels,2.033.268,9,18,97
17,Scared to Be Lonely,Martin Garrix; Dua Lipa,2.006.618,5,16,87
18,Paris,The Chainsmokers,1.949.738,2,17,101
19,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar; Rihanna,1.878.475,4,19,10
20,Sign of the Times,Harry Styles,1.834.546,13,22,17
21,XO Tour Llif3,Lil Uzi Vert,1.813.000,20,23,30
22,You Don't Know Me (feat. RAYE),Jax Jones; RAYE,1.805.365,17,20,105
23,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,1.796.198,18,24,113
24,ELEMENT.,Kendrick Lamar,1.746.089,5,21,10
25,LOVE. FEAT. ZACARI.,Kendrick Lamar; Zacari,1.639.960,15,25,10
26,Cold (feat. Future),Maroon 5; Future,1.636.907,17,26,68
27,There's Nothing Holdin' Me Back,Shawn Mendes,1.615.924,26,36,4
28,Believer,Imagine Dragons,1.610.361,17,27,81
29,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,1.579.803,2,29,113
30,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,1.566.093,3,28,113
31,Good Life (with G-Eazy & Kehlani),G-Eazy; Kehlani,1.468.008,31,35,26
32,Me Rehúso,Danny Ocean,1.462.665,31,31,66
33,Solo Dance,Martin Jensen,1.457.284,24,32,113
34,SUBEME LA RADIO,Enrique Iglesias; Descemer Bueno; Zion & Lennox,1.442.207,29,30,59
35,Congratulations,Post Malone; Quavo,1.440.831,35,37,90
36,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,1.432.399,12,34,113
37,Location,Khalid,1.429.536,34,38,77
38,I Feel It Coming,The Weeknd; Daft Punk,1.399.700,7,33,113
39,Castle on the Hill,Ed Sheeran,1.314.273,2,40,108
40,Closer,The Chainsmokers; Halsey,1.309.378,2,41,113
41,Portland,Drake; Quavo; Travis Scott,1.290.577,3,42,36
42,Chained To The Rhythm,Katy Perry; Skip Marley,1.263.852,6,39,73
43,The One,The Chainsmokers,1.252.093,16,45,27
44,Say You Won't Let Go,James Arthur,1.252.030,7,48,113
45,Green Light,Lorde,1.220.756,22,47,53
46,XXX. FEAT. U2.,Kendrick Lamar; U2,1.208.542,15,43,10
47,El Amante,Nicky Jam,1.207.992,32,46,94
48,YAH.,Kendrick Lamar,1.163.896,7,44,10
49,Chantaje (feat. Maluma),Shakira; Maluma,1.138.151,11,51,113
50,The Cure,Lady Gaga,1.138.065,44,55,8
51,Tunnel Vision,Kodak Black,1.125.360,37,54,65
52,Now Or Never,Halsey,1.111.782,44,57,19
53,Starboy,The Weeknd; Daft Punk,1.100.682,1,53,113
54,PRIDE.,Kendrick Lamar,1.082.121,14,50,10
55,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer; PARTYNEXTDOOR; Nicki Minaj,1.063.504,16,56,87
56,Still Got Time (feat. PARTYNEXTDOOR),ZAYN; PARTYNEXTDOOR,1.050.610,40,61,31
57,Lust For Life (with The Weeknd),Lana Del Rey; The Weeknd,1.040.605,27,49,4
58,Weak,AJR,1.037.864,25,60,113
59,FEEL.,Kendrick Lamar,1.014.989,11,52,10
60,Perfect,Ed Sheeran,1.014.651,6,65,52
61,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),Pitbull; J Balvin; Camila Cabello,1.010.300,59,59,45
62,Selfish (feat. Rihanna),Future; Rihanna,1.006.486,41,63,59
63,No Promises (feat. Demi Lovato),Cheat Codes; Demi Lovato,1.003.463,62,62,24
64,Touch,Little Mix,1.000.053,55,64,112
65,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann; Cheat Codes; CADE,968.752,65,66,21
66,LUST.,Kendrick Lamar,967.028,18,58,10
67,Fake Love,Drake,951.097,6,67,113
68,September Song,JP Cooper,932.673,52,70,112
69,Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,920.889,8,69,113
70,Bounce Back,Big Sean,910.797,19,72,113
71,Happier,Ed Sheeran,905.860,7,78,52
72,One Dance,Drake; Wizkid; Kyla,905.819,5,71,113
73,Let Me Love You,DJ Snake; Justin Bieber,885.674,3,74,113
74,Unforgettable,French Montana; Swae Lee,881.718,74,75,15
75,How Far I'll Go - From "Moana",Alessia Cara,867.619,18,79,113
76,The Night We Met,Lord Huron,857.817,76,90,14
77,Felices los 4,Maluma,845.418,77,97,3
78,Sigo Extrañándote,J Balvin,840.282,68,73,51
79,Tuesday,Burak Yeter; Danelle Sandoval,828.342,60,68,67
80,goosebumps,Travis Scott,825.783,80,85,111
81,do re mi,blackbear,825.744,81,91,16
82,Body Like A Back Road,Sam Hunt,820.877,60,88,81
83,24K Magic,Bruno Mars,819.902,7,81,113
84,Otra vez (feat. J Balvin),Zion & Lennox; J Balvin,812.700,47,77,113
85,Escápate Conmigo (feat. Ozuna),Wisin; Ozuna,805.059,80,80,20
86,Reggaetón Lento (Bailemos),CNCO,791.490,30,82,113
87,La Rompe Corazones,Daddy Yankee; Ozuna,786.439,68,84,79
88,FEAR.,Kendrick Lamar,784.430,23,76,10
89,Hear Me Now,Alok; Zeeba; Bruno Martini,783.436,26,83,113
90,T-Shirt,Migos,783.327,37,86,100
91,Look At Me!,XXXTENTACION,762.443,68,89,53
92,Starving,Hailee Steinfeld; Grey; Zedd,752.202,20,101,113
93,Swang,Rae Sremmurd,746.204,67,100,113
94,Gyalchester,Drake,745.920,9,93,36
95,Ahora Dice,Chris Jedi; J Balvin; Ozuna; Arcángel,734.448,95,98,17
96,GOD.,Kendrick Lamar,733.933,30,87,10
97,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5; Kendrick Lamar,731.284,5,92,113
98,DUCKWORTH.,Kendrick Lamar,702.718,28,94,10
99,All Time Low,Jon Bellion,699.331,29,104,113
100,Sola (Remix),Anuel AA; Daddy Yankee; Zion & Lennox; Farruko; Wisin,696.744,86,95,89
101,BLOOD.,Kendrick Lamar,693.310,8,96,10
102,Dive,Ed Sheeran,689.746,9,110,52
103,Don't Let Me Down,The Chainsmokers; Daya,679.978,20,105,113
104,Redbone,Childish Gambino,672.343,67,109,113
105,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"),Justin Timberlake,669.491,19,103,113
106,Hard Times,Paramore,663.215,59,99,5
107,Rolex,Ayo & Teo,661.191,87,115,53
108,History,Olivia Holt,655.343,62,108,100
109,Blem,Drake,646.213,8,107,36
110,Me llamas (feat. Maluma) - Remix,Piso 21; Maluma,641.410,80,102,113
111,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie; Kodak Black,637.930,111,121,13
112,In the Name of Love,Martin Garrix; Bebe Rexha,633.777,14,112,113
113,Everyday,Ariana Grande; Future,627.214,82,119,55
114,Treat You Better,Shawn Mendes,626.879,21,166,113
115,Cold Water (feat. Justin Bieber & MØ),Major Lazer; Justin Bieber; MØ,622.655,14,114,113
116,All Night,The Vamps; Matoma,615.165,21,116,113
117,Ay Mi Dios,IAmChino; Pitbull; Yandel; El Chacal,615.147,72,106,113
118,Side To Side,Ariana Grande; Nicki Minaj,611.290,17,120,113
119,Ciao Adios,Anne-Marie,610.444,109,111,30
120,Heatstroke (feat. Young Thug Pharrell Williams & Ariana Grande),Calvin Harris; Young Thug; Pharrell Williams; Ariana Grande; Funk Wav,602.367,52,113,24
121,Break Up Every Night,The Chainsmokers,601.046,33,124,17
122,What Do I Know?,Ed Sheeran,594.295,12,126,52
123,I Took A Pill In Ibiza - Seeb Remix,Mike Posner; Seeb,592.671,32,122,113
124,Mercy,Shawn Mendes,591.925,21,174,113
125,Obsession (feat. Jon Bellion),Vice; Jon Bellion,589.988,112,127,16
126,Vente Pa' Ca (feat. Maluma),Ricky Martin; Maluma,579.809,37,118,113
127,Heathens,Twenty One Pilots,575.680,25,128,113
128,Me Enamoré,Shakira,572.112,117,117,12
129,Love On The Brain,Rihanna,569.935,62,130,113
130,Just Hold On,Steve Aoki; Louis Tomlinson,567.173,15,123,113
131,Photograph,Ed Sheeran,561.176,40,142,113
132,Safari,J Balvin; Pharrell Williams; BIA; Sky Rompiendo,555.223,33,125,113
133,TG4M,Zara Larsson,554.944,116,138,25
134,Skin,Rag'n'Bone Man,549.250,95,129,72
135,New Man,Ed Sheeran,548.480,11,141,52
136,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth; Selena Gomez,544.380,39,137,113
137,Attention,Charlie Puth,537.699,97,144,3
138,Shed a Light,Robin Schulz; David Guetta; Cheat Codes,535.063,29,131,113
139,Black Beatles,Rae Sremmurd; Gucci Mane,533.756,9,135,113
140,At My Best (feat. Hailee Steinfeld),Machine Gun Kelly; Hailee Steinfeld,529.936,111,151,32
141,Bad Bitch (feat. Ty Dolla $ign),Bebe Rexha; Ty Dolla $ign,527.236,134,146,14
142,Stressed Out,Twenty One Pilots,521.540,63,143,113
143,My Way,Calvin Harris,519.637,23,133,113
144,Love Yourself,Justin Bieber,515.984,52,148,113
145,Human,Rag'n'Bone Man,515.150,51,136,113
146,Vacaciones,Wisin,514.269,74,134,113
