Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Shape of You,Ed Sheeran,7.642.879,1,1,66
2,Galway Girl,Ed Sheeran,4.040.281,2,3,10
3,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,3.980.692,2,2,25
4,Something Just Like This,The Chainsmokers; Coldplay,3.749.812,2,4,18
5,Castle on the Hill,Ed Sheeran,3.347.314,2,6,66
6,Despacito,Luis Fonsi; Daddy Yankee,3.246.673,3,5,58
7,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,3.178.280,2,7,71
8,Paris,The Chainsmokers,3.097.527,2,8,59
9,That's What I Like,Bruno Mars,2.831.200,9,9,71
10,Stay,Zedd; Alessia Cara,2.695.501,10,11,17
11,Scared to Be Lonely,Martin Garrix; Dua Lipa,2.675.332,5,10,45
12,Perfect,Ed Sheeran,2.606.119,6,13,10
13,Chained To The Rhythm,Katy Perry; Skip Marley,2.495.756,6,12,31
14,Issues,Julia Michaels,2.448.013,9,14,55
15,Happier,Ed Sheeran,2.436.323,7,15,10
16,Dive,Ed Sheeran,2.188.985,9,18,10
17,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,2.126.187,3,16,71
18,I Feel It Coming,The Weeknd; Daft Punk,2.125.561,7,17,71
19,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,2.124.844,13,19,17
20,Mask Off,Future,2.107.095,20,20,24
21,New Man,Ed Sheeran,2.078.836,11,21,10
22,Cold (feat. Future),Maroon 5; Future,2.060.498,18,22,26
23,Believer,Imagine Dragons,1.982.643,17,23,39
24,Say You Won't Let Go,James Arthur,1.958.639,7,27,71
25,What Do I Know?,Ed Sheeran,1.944.332,12,25,10
26,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,1.924.975,12,24,71
27,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,1.877.735,24,29,71
28,Green Light,Lorde,1.870.775,23,28,11
29,Closer,The Chainsmokers; Halsey,1.850.557,2,26,71
30,Starboy,The Weeknd; Daft Punk,1.761.143,1,30,71
31,How Would You Feel (Paean),Ed Sheeran,1.669.272,14,34,24
32,Supermarket Flowers,Ed Sheeran,1.660.407,18,36,10
33,Barcelona,Ed Sheeran,1.650.489,19,33,10
34,How Far I'll Go - From "Moana",Alessia Cara,1.639.708,18,37,71
35,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer; PARTYNEXTDOOR; Nicki Minaj,1.629.711,16,31,45
36,Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,1.624.445,8,32,71
37,Chantaje (feat. Maluma),Shakira; Maluma,1.545.504,11,35,71
38,Nancy Mulligan,Ed Sheeran,1.528.176,23,39,10
39,Solo Dance,Martin Jensen,1.487.203,24,38,71
40,All Time Low,Jon Bellion,1.457.539,29,43,71
41,Hearts Don't Break Around Here,Ed Sheeran,1.453.897,19,41,10
42,Eraser,Ed Sheeran,1.420.426,11,42,10
43,All Night,The Vamps; Matoma,1.416.906,21,44,71
44,Weak,AJR,1.401.688,25,45,71
45,El Amante,Nicky Jam,1.399.709,32,40,52
46,Congratulations,Post Malone; Quavo,1.382.479,38,50,48
47,You Don't Know Me (feat. RAYE),Jax Jones; RAYE,1.370.983,41,46,63
48,Just Hold On,Steve Aoki; Louis Tomlinson,1.346.939,15,47,71
49,Bounce Back,Big Sean,1.343.232,19,49,71
50,SUBEME LA RADIO,Enrique Iglesias; Descemer Bueno; Zion & Lennox,1.323.199,48,48,17
51,Bibia Be Ye Ye,Ed Sheeran,1.253.311,26,51,10
52,Tunnel Vision,Kodak Black,1.236.769,45,53,23
53,Let Me Love You,DJ Snake; Justin Bieber,1.224.925,3,52,71
54,Save Myself,Ed Sheeran,1.192.401,31,55,10
55,Fake Love,Drake,1.189.825,6,54,71
56,24K Magic,Bruno Mars,1.147.262,7,56,71
57,Reggaetón Lento (Bailemos),CNCO,1.094.732,30,57,71
58,One Dance,Drake; Wizkid; Kyla,1.078.796,5,58,71
59,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5; Kendrick Lamar,1.045.351,5,60,71
60,September Song,JP Cooper,1.025.431,60,61,70
61,Selfish (feat. Rihanna),Future; Rihanna,1.011.038,61,64,17
62,T-Shirt,Migos,1.004.919,37,62,58
63,Don't Leave,Snakehips; MØ,980.911,38,66,66
64,No Frauds,Nicki Minaj; Drake; Lil Wayne,960.498,57,59,3
65,Location,Khalid,956.114,65,68,35
66,Me Rehúso,Danny Ocean,927.275,65,65,24
67,Otra vez (feat. J Balvin),Zion & Lennox; J Balvin,911.131,47,63,71
68,Bad Things (with Camila Cabello),Machine Gun Kelly; Camila Cabello,907.152,16,70,71
69,Love On The Brain,Rihanna,896.631,62,73,71
70,I Got You,Bebe Rexha,891.078,53,72,71
71,Starving,Hailee Steinfeld; Grey; Zedd,891.018,20,76,71
72,Hear Me Now,Alok; Zeeba; Bruno Martini,884.966,26,67,71
73,In the Name of Love,Martin Garrix; Bebe Rexha,872.035,14,69,71
74,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,860.932,74,74,17
75,Cold Water (feat. Justin Bieber & MØ),Major Lazer; Justin Bieber; MØ,851.003,14,75,71
76,Swang,Rae Sremmurd,835.997,67,78,71
77,Sunset Lover,Petit Biscuit,833.906,52,82,71
78,Water Under the Bridge,Adele,833.553,42,83,71
79,Touch,Little Mix,812.944,67,77,70
80,Shed a Light,Robin Schulz; David Guetta; Cheat Codes,810.138,29,71,71
81,Body Like A Back Road,Sam Hunt,806.999,60,86,39
82,Side To Side,Ariana Grande; Nicki Minaj,806.413,17,80,71
83,Black Beatles,Rae Sremmurd; Gucci Mane,805.484,9,84,71
84,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"),Justin Timberlake,800.170,19,79,71
85,La Rompe Corazones,Daddy Yankee; Ozuna,777.648,81,81,37
86,Safari,J Balvin; Pharrell Williams; BIA; Sky Rompiendo,765.127,33,85,71
87,Chanel,Frank Ocean,749.140,87,128,2
88,Photograph,Ed Sheeran,748.486,40,97,71
89,Don't Let Me Down,The Chainsmokers; Daya,747.037,20,88,71
90,Heathens,Twenty One Pilots,735.163,25,91,71
91,My Way,Calvin Harris,730.299,23,87,71
92,Caroline,Aminé,724.986,41,95,71
93,Mercy,Shawn Mendes,721.760,21,96,71
94,Treat You Better,Shawn Mendes,720.626,21,94,71
95,Rolex,Ayo & Teo,707.296,95,105,11
96,It's Gotta Be You,Isaiah Firebrace,704.081,60,104,69
97,History,Olivia Holt,701.745,62,100,58
98,Human,Rag'n'Bone Man,701.007,51,89,71
99,Tuesday,Burak Yeter; Danelle Sandoval,698.358,90,90,25
100,Vente Pa' Ca (feat. Maluma),Ricky Martin; Maluma,685.073,37,92,71
101,Thinking out Loud,Ed Sheeran,678.525,43,102,71
102,Sola (Remix),Anuel AA; Daddy Yankee; Zion & Lennox; Farruko; Wisin,675.110,91,93,47
103,Redbone,Childish Gambino,674.786,67,114,71
104,Broccoli (feat. Lil Yachty),DRAM; Lil Yachty,667.265,31,108,71
105,Ay Mi Dios,IAmChino; Pitbull; Yandel; El Chacal,654.738,72,98,71
106,Party Monster,The Weeknd,650.816,53,106,71
107,Me llamas (feat. Maluma) - Remix,Piso 21; Maluma,649.950,80,99,71
108,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth; Selena Gomez,649.093,39,109,71
109,Now and Later,Sage The Gemini,643.996,29,101,71
110,Look At Me!,XXXTENTACION,642.904,104,111,11
111,Alone,Alan Walker,633.677,37,103,71
112,goosebumps,Travis Scott,633.668,108,117,69
113,I Took A Pill In Ibiza - Seeb Remix,Mike Posner; Seeb,631.110,32,107,71
114,All We Know,The Chainsmokers; Phoebe Ryan,628.733,22,119,71
115,Scars To Your Beautiful,Alessia Cara,626.969,27,118,71
116,Versace on the Floor,Bruno Mars,623.107,79,124,71
117,Moves,Big Sean,619.215,47,115,66
118,The Other,Lauv,618.029,92,130,58
119,Skin,Rag'n'Bone Man,613.132,95,113,30
120,Stressed Out,Twenty One Pilots,607.834,63,122,71
121,Down,Marian Hill,605.801,112,127,29
122,Vacaciones,Wisin,603.203,74,110,71
123,Sooner Or Later,Aaron Carter,600.835,89,120,38
124,No Lie,Sean Paul; Dua Lipa,589.514,72,112,71
125,Sigo Extrañándote,J Balvin,587.695,116,116,9
126,Cake - Challenge Version,Flo Rida; 99 Percent,585.962,84,126,65
127,Cheap Thrills,Sia,585.931,27,121,71
128,Make Me (Cry),Noah Cyrus; Labrinth,584.653,52,135,71
129,Ride,Twenty One Pilots,581.399,55,131,71
130,Oceans Away,A R I Z O N A,575.713,97,132,62
131,I Would Like,Zara Larsson,573.834,28,129,71
132,Be the One,Dua Lipa,573.586,108,123,30
133,This Is What You Came For,Calvin Harris; Rihanna,568.604,34,125,71
134,Love Yourself,Justin Bieber,567.392,52,137,71
135,Perfect Strangers,Jonas Blue; JP Cooper,566.811,52,133,71
136,Faded,Alan Walker,563.323,67,134,71
137,Comin Out Strong (feat. The Weeknd),Future; The Weeknd,550.548,65,143,17
138,Liability,Lorde,548.790,67,141,3
139,Shooting Stars,Bag Raiders,539.304,119,147,22
140,Sorry,Justin Bieber,538.447,55,138,71
141,Work from Home (feat. Ty Dolla $ign),Fifth Harmony; Ty Dolla $ign,538.433,35,142,71
142,Romantic - NOTD Remix,Stanaj; NOTD,534.264,83,144,58
143,Traicionera,Sebastian Yatra,533.125,71,139,71
144,Too Good,Drake; Rihanna,526.802,60,149,71
145,By Your Side,Jonas Blue; RAYE,525.150,31,146,71
146,Gyal You a Party Animal - Remix,Charly Black; Daddy Yankee,523.523,114,136,71
147,Panda,Desiigner,522.044,59,145,71
148,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper; Lil Wayne; 2 Chainz,520.638,54,151,71
149,Te Quiero Pa´Mi,Don Omar; Zion & Lennox,520.524,133,140,55
150,Sucker for Pain (with Wiz Khalifa Imagine Dragons Logic & Ty Dolla $ign feat. X Ambassadors),Lil Wayne; Wiz Khalifa; Imagine Dragons; X Ambassadors; Logic; Ty Dolla $ign,513.979,71,155,71
151,La Bicicleta,Carlos Vives; Shakira,508.704,57,148,71
152,X (feat. Future),21 Savage; Metro Boomin; Future,506.747,72,152,71
153,Love,Lana Del Rey,501.255,41,157,22
154,Love Me Now,John Legend,498.334,30,154,71
155,Dile Que Tu Me Quieres,Ozuna,497.253,86,150,71
156,I Can´t Go On,Robin Bengtsson,495.241,156,—,1
157,No Heart,21 Savage; Metro Boomin,487.625,88,158,71
158,i hate u i love u (feat. olivia o'brien),gnash; Olivia O'Brien,483.408,62,175,71
159,Reminder,The Weeknd,477.614,109,163,24
160,Sexual,NEIKED; Dyo,476.853,51,153,71
161,Everyday,Ariana Grande; Future,474.898,156,170,13
162,Sneakin’,Drake; 21 Savage,473.343,85,162,71
163,Controlla,Drake,472.125,69,164,71
164,7 Years,Lukas Graham,471.077,86,171,71
165,Lot to Learn,Luke Christopher,467.372,57,167,71
166,Way down We Go,KALEO,466.854,166,176,9
167,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs; Cookin' On 3 Burners,464.885,88,156,71
168,Million Reasons,Lady Gaga,464.730,51,173,36
169,Both (feat. Drake),Gucci Mane; Drake,458.252,139,177,54
170,White Iverson,Post Malone,456.851,164,184,43
171,Thumbs,Sabrina Carpenter,453.958,163,187,8
172,Andas En Mi Cabeza,Chino & Nacho; Daddy Yankee,453.295,107,160,71
173,Low Life (feat. The Weeknd),Future; The Weeknd,452.899,152,169,26
174,Work,Rihanna; Drake,450.300,46,166,71
175,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone; J. Davi$; J Spooks,449.931,71,178,6
176,I Love You,Axwell /\ Ingrosso; Kid Ink,448.442,123,168,7
177,Alguien Robo,Sebastian Yatra; Nacho; Wisin,446.936,159,159,6
178,Capsize,FRENSHIP; Emily Warren,445.934,90,180,71
179,Cake By The Ocean,DNCE,444.402,53,174,71
180,The Greatest (feat. Kendrick Lamar),Sia; Kendrick Lamar,442.808,46,165,71
181,Fresh Eyes,Andy Grammer,441.924,97,195,71
182,Lean On (feat. MØ & DJ Snake),Major Lazer; MØ; DJ Snake,441.188,104,172,6
183,pick up the phone,Young Thug; Travis Scott,441.163,118,186,71
184,Stitches,Shawn Mendes,440.786,124,192,9
185,Into You,Ariana Grande,440.679,63,183,71
186,Needed Me,Rihanna,437.957,81,185,71
187,PILLOWTALK,ZAYN,437.157,124,191,71
188,Let It Go,James Bay,435.889,144,—,1
189,Lush Life,Zara Larsson,435.700,127,189,9
