Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Starboy,The Weeknd; Daft Punk,3.563.076,1,1,3
2,Closer,The Chainsmokers; Halsey,3.175.128,2,2,3
3,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,2.892.451,3,3,3
4,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,2.710.150,4,6,3
5,Let Me Love You,DJ Snake; Justin Bieber,2.663.869,3,4,3
6,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5; Kendrick Lamar,2.565.521,5,5,3
7,Say You Won't Let Go,James Arthur,2.495.021,7,7,3
8,Fake Love,Drake,2.402.911,6,8,3
9,I Feel It Coming,The Weeknd; Daft Punk,2.338.067,9,10,3
10,24K Magic,Bruno Mars,2.280.795,7,9,3
11,Black Beatles,Rae Sremmurd; Gucci Mane,2.178.247,9,11,3
12,One Dance,Drake; Wizkid; Kyla,2.009.154,5,12,3
13,Chantaje (feat. Maluma),Shakira; Maluma,1.990.513,11,13,3
14,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,1.961.999,14,15,3
15,In the Name of Love,Martin Garrix; Bebe Rexha,1.937.665,15,16,3
16,Cold Water (feat. Justin Bieber & MØ),Major Lazer; Justin Bieber; MØ,1.919.477,14,14,3
17,Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,1.841.773,14,17,3
18,Just Hold On,Steve Aoki; Louis Tomlinson,1.807.536,18,19,3
19,Side To Side,Ariana Grande; Nicki Minaj,1.767.049,17,18,3
20,Starving,Hailee Steinfeld; Grey; Zedd,1.712.546,20,20,3
21,Bad Things (with Camila Cabello),Machine Gun Kelly; Camila Cabello,1.689.239,21,22,3
22,Mercy,Shawn Mendes,1.653.440,21,21,3
23,All We Know,The Chainsmokers; Phoebe Ryan,1.561.672,23,23,3
24,My Way,Calvin Harris,1.493.736,23,24,3
25,Heathens,Twenty One Pilots,1.478.295,25,26,3
26,Treat You Better,Shawn Mendes,1.467.423,21,25,3
27,Don't Let Me Down,The Chainsmokers; Daya,1.422.968,20,27,3
28,Scars To Your Beautiful,Alessia Cara,1.378.110,28,29,3
29,All Night,The Vamps; Matoma,1.333.910,29,30,3
30,Love Me Now,John Legend,1.308.910,30,31,3
31,By Your Side,Jonas Blue; RAYE,1.284.803,31,34,3
32,Now and Later,Sage The Gemini,1.277.848,32,32,3
33,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"),Justin Timberlake,1.267.550,19,28,3
34,I Would Like,Zara Larsson,1.257.416,34,35,3
35,Shed a Light,Robin Schulz; David Guetta; Cheat Codes,1.236.765,35,40,3
36,The Mack,Nevada; Mark Morrison; Fetty Wap,1.224.150,36,36,3
37,Reggaetón Lento (Bailemos),CNCO,1.191.805,30,38,3
38,Hear Me Now,Alok; Zeeba; Bruno Martini,1.188.910,38,42,3
39,Cheap Thrills,Sia,1.187.880,27,33,3
40,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth; Selena Gomez,1.184.008,39,39,3
41,Alone,Alan Walker,1.151.007,37,37,3
42,I Took A Pill In Ibiza - Seeb Remix,Mike Posner; Seeb,1.093.336,32,41,3
43,How Far I'll Go - From "Moana",Alessia Cara,1.085.103,43,48,3
44,Caroline,Aminé,1.058.375,41,47,3
45,Safari,J Balvin; Pharrell Williams; BIA; Sky Rompiendo,1.044.810,33,43,3
46,Broccoli (feat. Lil Yachty),DRAM; Lil Yachty,1.041.508,31,44,3
47,This Is What You Came For,Calvin Harris; Rihanna,998.694,34,46,3
48,Vente Pa' Ca (feat. Maluma),Ricky Martin; Maluma,978.607,37,49,3
49,Work from Home (feat. Ty Dolla $ign),Fifth Harmony; Ty Dolla $ign,977.577,35,45,3
50,Otra vez (feat. J Balvin),Zion & Lennox; J Balvin,960.846,47,50,3
51,Bounce Back,Big Sean,917.753,51,57,3
52,The Greatest (feat. Kendrick Lamar),Sia; Kendrick Lamar,910.475,52,56,3
53,Party Monster,The Weeknd,903.776,53,53,3
54,Sexual,NEIKED; Dyo,892.451,51,51,3
55,Solo Dance,Martin Jensen,882.787,55,58,3
56,Deja Vu,J. Cole,877.618,56,60,3
57,Perfect Strangers,Jonas Blue; JP Cooper,860.118,52,52,3
58,Ride,Twenty One Pilots,858.126,55,55,3
59,Human,Rag'n'Bone Man,841.802,59,59,3
60,Make Me (Cry),Noah Cyrus; Labrinth,829.868,60,64,3
61,Work,Rihanna; Drake,810.565,46,54,3
62,Too Good,Drake; Rihanna,804.635,60,65,3
63,i hate u i love u (feat. olivia o'brien),gnash; Olivia O'Brien,804.617,62,62,3
64,Water Under the Bridge,Adele,801.876,64,69,3
65,Stressed Out,Twenty One Pilots,790.310,63,63,3
66,Lot to Learn,Luke Christopher,783.013,66,70,3
67,Faded,Alan Walker,768.721,67,67,3
68,Love Yourself,Justin Bieber,765.363,52,61,3
69,Panda,Desiigner,756.176,59,68,3
70,Setting Fires,The Chainsmokers; XYLØ,736.797,70,73,3
71,Sorry,Justin Bieber,722.759,55,66,3
72,Sunset Lover,Petit Biscuit,722.179,72,80,3
73,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat; Selena Gomez; Tory Lanez,720.940,73,76,3
74,Sucker for Pain (with Wiz Khalifa Imagine Dragons Logic & Ty Dolla $ign feat. X Ambassadors),Lil Wayne; Wiz Khalifa; Imagine Dragons; X Ambassadors; Logic; Ty Dolla $ign,717.655,71,71,3
75,Hymn for the Weekend - Seeb Remix,Coldplay; Seeb,713.104,75,78,3
76,Controlla,Drake,702.649,69,72,3
77,The Ocean (feat. Shy Martin),Mike Perry; shy martin,699.588,74,74,3
78,X (feat. Future),21 Savage; Metro Boomin; Future,688.849,72,87,3
79,Shout Out to My Ex,Little Mix,687.060,77,77,3
80,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone; J. Davi$; J Spooks,685.579,80,84,3
81,All Time Low,Jon Bellion,678.673,81,92,3
82,Deu Onda,MC G15,667.689,75,75,3
83,Needed Me,Rihanna,667.390,83,89,3
