Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Starboy,The Weeknd; Daft Punk,3.619.247,1,1,4
2,Closer,The Chainsmokers; Halsey,3.224.594,2,2,4
3,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,2.977.555,3,3,4
4,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,2.878.313,4,4,4
5,Let Me Love You,DJ Snake; Justin Bieber,2.680.096,3,5,4
6,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5; Kendrick Lamar,2.599.826,5,6,4
7,Say You Won't Let Go,James Arthur,2.555.826,7,7,4
8,I Feel It Coming,The Weeknd; Daft Punk,2.441.812,8,9,4
9,Fake Love,Drake,2.427.406,6,8,4
10,24K Magic,Bruno Mars,2.315.382,7,10,4
11,Black Beatles,Rae Sremmurd; Gucci Mane,2.183.966,9,11,4
12,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,2.058.218,12,14,4
13,Chantaje (feat. Maluma),Shakira; Maluma,2.042.231,11,13,4
14,In the Name of Love,Martin Garrix; Bebe Rexha,1.983.348,14,15,4
15,One Dance,Drake; Wizkid; Kyla,1.966.480,5,12,4
16,Cold Water (feat. Justin Bieber & MØ),Major Lazer; Justin Bieber; MØ,1.936.122,14,16,4
17,Just Hold On,Steve Aoki; Louis Tomlinson,1.888.869,17,18,4
18,Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,1.871.126,14,17,4
19,Side To Side,Ariana Grande; Nicki Minaj,1.850.372,17,19,4
20,Bad Things (with Camila Cabello),Machine Gun Kelly; Camila Cabello,1.765.071,20,21,4
21,Starving,Hailee Steinfeld; Grey; Zedd,1.713.561,20,20,4
22,Mercy,Shawn Mendes,1.705.070,21,22,4
23,All We Know,The Chainsmokers; Phoebe Ryan,1.616.547,23,23,4
24,My Way,Calvin Harris,1.517.745,23,24,4
25,Heathens,Twenty One Pilots,1.487.556,25,25,4
26,Treat You Better,Shawn Mendes,1.450.273,21,26,4
27,Scars To Your Beautiful,Alessia Cara,1.418.113,27,28,4
28,All Night,The Vamps; Matoma,1.399.632,28,29,4
29,Don't Let Me Down,The Chainsmokers; Daya,1.399.606,20,27,4
30,Love Me Now,John Legend,1.359.778,30,30,4
31,I Would Like,Zara Larsson,1.330.241,31,34,4
32,Now and Later,Sage The Gemini,1.326.998,32,32,4
33,By Your Side,Jonas Blue; RAYE,1.310.340,31,31,4
34,Shed a Light,Robin Schulz; David Guetta; Cheat Codes,1.308.269,34,35,4
35,Hear Me Now,Alok; Zeeba; Bruno Martini,1.290.648,35,38,4
36,The Mack,Nevada; Mark Morrison; Fetty Wap,1.263.287,36,36,4
37,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"),Justin Timberlake,1.224.732,19,33,4
38,Reggaetón Lento (Bailemos),CNCO,1.208.203,30,37,4
39,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth; Selena Gomez,1.190.610,39,40,4
40,Alone,Alan Walker,1.182.354,37,41,4
41,How Far I'll Go - From "Moana",Alessia Cara,1.175.262,41,43,4
42,Cheap Thrills,Sia,1.161.580,27,39,4
43,I Took A Pill In Ibiza - Seeb Remix,Mike Posner; Seeb,1.086.882,32,42,4
44,Caroline,Aminé,1.075.120,41,44,4
45,Safari,J Balvin; Pharrell Williams; BIA; Sky Rompiendo,1.045.751,33,45,4
46,Broccoli (feat. Lil Yachty),DRAM; Lil Yachty,1.039.292,31,46,4
47,This Is What You Came For,Calvin Harris; Rihanna,1.000.852,34,47,4
48,Vente Pa' Ca (feat. Maluma),Ricky Martin; Maluma,991.208,37,48,4
49,Otra vez (feat. J Balvin),Zion & Lennox; J Balvin,964.817,47,50,4
50,The Greatest (feat. Kendrick Lamar),Sia; Kendrick Lamar,963.854,50,52,4
51,Work from Home (feat. Ty Dolla $ign),Fifth Harmony; Ty Dolla $ign,946.118,35,49,4
52,Bounce Back,Big Sean,931.176,51,51,4
53,Solo Dance,Martin Jensen,920.821,53,55,4
54,Party Monster,The Weeknd,913.750,53,53,4
55,Deja Vu,J. Cole,904.987,55,56,4
56,Sexual,NEIKED; Dyo,897.011,51,54,4
57,Human,Rag'n'Bone Man,875.797,57,59,4
58,Perfect Strangers,Jonas Blue; JP Cooper,871.058,52,57,4
59,Make Me (Cry),Noah Cyrus; Labrinth,851.869,59,60,4
60,Water Under the Bridge,Adele,848.498,60,64,4
61,Ride,Twenty One Pilots,843.302,55,58,4
62,Lot to Learn,Luke Christopher,814.912,62,66,4
63,i hate u i love u (feat. olivia o'brien),gnash; Olivia O'Brien,806.607,62,63,4
64,Too Good,Drake; Rihanna,804.605,60,62,4
65,Sunset Lover,Petit Biscuit,782.770,65,72,4
66,Work,Rihanna; Drake,776.611,46,61,4
67,Stressed Out,Twenty One Pilots,767.697,63,65,4
68,Faded,Alan Walker,761.175,67,67,4
69,Love Yourself,Justin Bieber,743.150,52,68,4
70,Setting Fires,The Chainsmokers; XYLØ,741.909,70,70,4
71,Panda,Desiigner,736.005,59,69,4
72,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat; Selena Gomez; Tory Lanez,735.160,72,73,4
73,All Time Low,Jon Bellion,728.412,73,81,4
74,Hymn for the Weekend - Seeb Remix,Coldplay; Seeb,726.016,74,75,4
75,The Ocean (feat. Shy Martin),Mike Perry; shy martin,721.729,74,77,4
76,Sucker for Pain (with Wiz Khalifa Imagine Dragons Logic & Ty Dolla $ign feat. X Ambassadors),Lil Wayne; Wiz Khalifa; Imagine Dragons; X Ambassadors; Logic; Ty Dolla $ign,716.708,71,74,4
77,Sorry,Justin Bieber,712.723,55,71,4
78,Controlla,Drake,707.973,69,76,4
79,X (feat. Future),21 Savage; Metro Boomin; Future,697.269,72,78,4
80,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone; J. Davi$; J Spooks,697.027,80,80,4
81,Shout Out to My Ex,Little Mix,690.191,77,79,4
82,Photograph,Ed Sheeran,664.703,82,87,4
83,Needed Me,Rihanna,662.679,83,83,4
84,Traicionera,Sebastian Yatra,660.224,71,85,4
85,Deu Onda,MC G15,656.931,75,82,4
86,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice; Jasmine Thompson; Skizzy Mars,655.058,86,91,4
87,Sneakin’,Drake; 21 Savage,653.082,87,94,4
88,Sidewalks,The Weeknd; Kendrick Lamar,649.705,88,96,4
89,Versace on the Floor,Bruno Mars,648.500,89,92,4
90,La Bicicleta,Carlos Vives; Shakira,646.314,57,89,4
91,I Got You,Bebe Rexha,646.227,91,93,4
92,Capsize,FRENSHIP; Emily Warren,641.469,92,95,4
93,Lighthouse - Andrelli Remix,Hearts & Colors; Andrelli,640.563,93,99,4
94,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer; Nyla; Fuse ODG,639.419,70,88,4
95,Into You,Ariana Grande,632.754,63,84,4
96,Cake By The Ocean,DNCE,630.575,53,86,4
97,Weak,AJR,625.740,97,101,4
98,Fresh Eyes,Andy Grammer,625.670,97,97,4
99,7 Years,Lukas Graham,625.517,86,90,4
100,The Greatest,Sia,611.119,85,98,4
101,Six Feet Under,The Weeknd,604.911,101,106,4
102,Send My Love (To Your New Lover),Adele,596.260,73,100,4
103,Redbone,Childish Gambino,595.931,103,105,4
104,Final Song,MØ,594.516,104,108,4
105,No Heart,21 Savage; Metro Boomin,593.159,98,107,4
106,Thinking out Loud,Ed Sheeran,592.905,106,109,4
107,This Town,Niall Horan,589.593,101,102,4
108,Middle,DJ Snake; Bipolar Sunshine,584.756,99,103,4
109,Juju on That Beat (TZ Anthem),Zay Hilfigerrr; Zayion McCall,570.703,74,104,4
110,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,568.621,110,122,4
111,Fast Car,Jonas Blue; Dakota,562.616,94,112,4
112,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs; Cookin' On 3 Burners,562.191,88,111,4
113,Ay Mi Dios,IAmChino; Pitbull; Yandel; El Chacal,561.663,105,121,4
114,Dile Que Tu Me Quieres,Ozuna,559.196,100,115,4
115,Dancing On My Own,Calum Scott,558.901,110,113,4
116,Shaky Shaky,Daddy Yankee,555.101,66,110,4
117,Dynamite (feat. Pretty Sister),Nause; Pretty Sister,553.366,117,117,4
118,Love on Me,Galantis; Hook N Sling,551.092,118,120,4
119,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy; Marc E. Bassy,548.313,119,119,4
120,DUELE EL CORAZON (feat. Wisin),Enrique Iglesias; Wisin,548.083,75,116,4
121,Me Myself & I,G-Eazy; Bebe Rexha,547.605,101,114,4
122,Sex,Cheat Codes; Kris Kross Amsterdam,546.595,110,124,4
123,OOOUUU,Young M.A,543.428,90,118,4
124,Lean On (feat. MØ & DJ Snake),Major Lazer; MØ; DJ Snake,537.859,104,123,4
125,Light,San Holo,523.666,125,128,4
126,Miss You,James Hersey,519.449,126,131,4
127,Hello,Adele,518.782,123,125,4
128,Love On The Brain,Rihanna,517.950,128,132,4
129,Neighbors,J. Cole,516.241,127,127,4
130,You Was Right,Lil Uzi Vert,516.104,119,130,4
131,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper; Lil Wayne; 2 Chainz,511.538,95,129,4
132,pick up the phone,Young Thug; Travis Scott,510.160,118,133,4
133,PILLOWTALK,ZAYN,508.539,124,126,4
134,Wake Up Where You Are,State of Sound,505.436,134,135,4
135,Never Be Like You,Flume; kai,503.720,130,134,4
136,Ain't My Fault,Zara Larsson,499.296,129,136,4
137,No Lie,Sean Paul; Dua Lipa,494.837,137,142,4
138,Me llamas (feat. Maluma) - Remix,Piso 21; Maluma,490.433,138,139,4
139,Lush Life,Zara Larsson,486.081,127,140,4
140,Roses,The Chainsmokers; ROZES,485.488,121,138,4
141,September Song,JP Cooper,480.799,141,157,3
142,Stitches,Shawn Mendes,480.756,124,137,4
143,Reminder,The Weeknd,478.125,141,141,4
144,Vacaciones,Wisin,476.968,116,145,4
145,Taped Up Heart (feat. Clara Mae),KREAM; Clara Mae,474.211,143,143,4
146,Immortal,J. Cole,472.917,146,148,4
147,Not Going Home,DVBBS; CMC$; Gia Koka,471.264,147,156,3
148,Touch,Little Mix,467.998,148,153,3
149,Swang,Rae Sremmurd,466.256,149,154,4
150,That's What I Like,Bruno Mars,464.772,150,152,4
151,Let It Go,James Bay,464.635,148,149,4
152,Andas En Mi Cabeza,Chino & Nacho; Daddy Yankee,463.914,107,147,4
153,Oh Lord,MiC LOWRY,463.172,150,150,4
154,What Do You Mean?,Justin Bieber,461.825,126,144,4
155,Borro Cassette,Maluma,461.232,106,146,4
156,Rockin’,The Weeknd,458.591,151,151,4
157,Let Me Hold You (Turn Me On),Cheat Codes; Dante Klein,455.132,152,158,4
158,Cool Girl,Tove Lo,437.890,158,160,4
159,Lose Yourself - From "8 Mile" Soundtrack,Eminem,436.567,159,168,4
160,The Hills,The Weeknd,434.751,154,165,4
161,Die For You,The Weeknd,434.208,161,166,4
162,Hotline Bling,Drake,433.247,128,161,4
163,Jumpman,Drake; Future,430.644,122,155,4
164,Please Don't Go,Joel Adams,429.902,157,162,4
165,Alarm,Anne-Marie,428.293,165,167,4
166,Cuatro Babys (feat. Trap Capos Noriel Bryant Myers & Juhn),Maluma; Trap Capos; Noriel; Bryant Myers; Juhn,427.633,160,169,4
167,Gold,Kiiara,425.573,151,159,4
168,No Money,Galantis,422.216,130,164,4
169,You & Me,Marc E. Bassy; G-Eazy,419.324,163,163,4
170,Million Reasons,Lady Gaga,418.107,170,171,3
171,Cocoon,Milky Chance,417.770,171,173,3
172,Low Life (feat. The Weeknd),Future; The Weeknd,417.716,152,170,4
173,No Role Modelz,J. Cole,409.384,162,172,4
174,It's Gotta Be You,Isaiah Firebrace,406.952,174,181,2
175,Gyal You a Party Animal - Remix,Charly Black; Daddy Yankee,403.674,153,176,4
176,Used to This (feat. Drake),Future; Drake,402.336,176,182,4
177,Cake - Challenge Version,Flo Rida; 99 Percent,400.628,177,190,2
178,Secrets,The Weeknd,400.369,174,174,4
179,Would I Lie to You - Radio Edit,David Guetta; Cedric Gervais; Chris Willis,397.258,174,180,4
180,Hymn for the Weekend,Coldplay,397.016,166,175,4
181,Love$ick (feat. A$AP Rocky),Mura Masa; A$AP Rocky,396.923,181,183,3
182,True Colors,The Weeknd,392.940,179,179,3
183,Can't Feel My Face,The Weeknd,390.048,156,178,4
184,Say It,Flume; Tove Lo,389.288,169,177,4
185,All of Me,John Legend,385.619,178,184,3
186,Till I Collapse,Eminem; Nate Dogg,382.972,186,191,3
187,Let Her Go,Passenger,382.471,181,185,3
188,Somebody Else,VÉRITÉ,379.945,186,186,2
189,When We Were Young,Adele,379.544,183,189,3
190,Change,J. Cole,378.246,187,187,2
191,goosebumps,Travis Scott,375.908,170,197,2
192,Mr. Brightside,The Killers,375.770,192,195,3
193,Stay With Me,Sam Smith,373.221,182,196,3
194,White Iverson,Post Malone,373.170,188,193,4
195,The Scientist,Coldplay,373.137,186,194,3
196,Chillax (feat. Ky-Mani Marley),Farruko; Ky-Mani Marley,372.793,174,188,4
197,Party (feat. Usher & Gucci Mane),Chris Brown; Usher; Gucci Mane,370.341,197,—,1
198,Adventure of a Lifetime,Coldplay,365.939,187,192,3
199,Sugar (feat. Francesco Yates),Robin Schulz; Francesco Yates,362.371,179,199,4
