Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Shape of You,Ed Sheeran,7.266.474,1,1,47
2,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,4.321.207,2,3,6
3,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,4.213.507,2,2,52
4,Paris,The Chainsmokers,3.731.357,2,4,40
5,Despacito,Luis Fonsi; Daddy Yankee,3.515.067,3,5,39
6,Scared to Be Lonely,Martin Garrix; Dua Lipa,3.194.738,5,6,26
7,Chained To The Rhythm,Katy Perry; Skip Marley,2.804.540,6,8,12
8,Castle on the Hill,Ed Sheeran,2.729.495,2,7,47
9,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,2.612.714,3,9,52
10,I Feel It Coming,The Weeknd; Daft Punk,2.500.123,7,10,52
11,Issues,Julia Michaels,2.451.171,11,12,36
12,Say You Won't Let Go,James Arthur,2.393.944,7,11,52
13,Starboy,The Weeknd; Daft Punk,2.328.023,1,13,52
14,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,2.243.505,12,15,52
15,Closer,The Chainsmokers; Halsey,2.232.055,2,14,52
16,Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,2.060.686,8,16,52
17,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer; PARTYNEXTDOOR; Nicki Minaj,1.935.080,16,17,26
18,That's What I Like,Bruno Mars,1.928.231,18,19,52
19,Believer,Imagine Dragons,1.913.762,19,23,20
20,How Far I'll Go - From "Moana",Alessia Cara,1.864.541,18,18,52
21,Chantaje (feat. Maluma),Shakira; Maluma,1.835.350,11,21,52
22,Just Hold On,Steve Aoki; Louis Tomlinson,1.813.955,15,22,52
23,Bad Things (with Camila Cabello),Machine Gun Kelly; Camila Cabello,1.805.433,16,20,52
24,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5; Kendrick Lamar,1.700.187,5,24,52
25,Cold (feat. Future),Maroon 5; Future,1.690.590,25,32,7
26,Weak,AJR,1.675.947,25,25,52
27,Solo Dance,Martin Jensen,1.668.178,24,27,52
28,Fake Love,Drake,1.617.720,6,26,52
29,Let Me Love You,DJ Snake; Justin Bieber,1.608.094,3,28,52
30,All Time Low,Jon Bellion,1.591.860,29,29,52
31,All Night,The Vamps; Matoma,1.585.769,21,30,52
32,Bounce Back,Big Sean,1.563.513,19,33,52
33,24K Magic,Bruno Mars,1.542.462,7,31,52
34,Hear Me Now,Alok; Zeeba; Bruno Martini,1.505.410,26,34,52
35,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,1.453.562,34,37,52
36,One Dance,Drake; Wizkid; Kyla,1.437.512,5,36,52
37,El Amante,Nicky Jam,1.423.767,32,38,33
38,How Would You Feel (Paean),Ed Sheeran,1.400.317,18,35,5
39,Shed a Light,Robin Schulz; David Guetta; Cheat Codes,1.342.998,29,41,52
40,Don't Leave,Snakehips; MØ,1.334.144,38,40,47
41,Reggaetón Lento (Bailemos),CNCO,1.325.706,30,39,52
42,Congratulations,Post Malone; Quavo,1.290.786,42,43,29
43,Cold Water (feat. Justin Bieber & MØ),Major Lazer; Justin Bieber; MØ,1.255.962,14,42,52
44,In the Name of Love,Martin Garrix; Bebe Rexha,1.236.766,14,44,52
45,Now and Later,Sage The Gemini,1.221.781,29,45,52
46,Love,Lana Del Rey,1.191.829,46,52,3
47,Side To Side,Ariana Grande; Nicki Minaj,1.188.092,17,46,52
48,T-Shirt,Migos,1.147.317,37,50,39
49,I Would Like,Zara Larsson,1.143.290,28,47,52
50,My Way,Calvin Harris,1.108.876,23,49,52
51,Black Beatles,Rae Sremmurd; Gucci Mane,1.105.258,9,48,52
52,Starving,Hailee Steinfeld; Grey; Zedd,1.030.853,20,51,52
53,Sunset Lover,Petit Biscuit,1.014.978,52,54,52
54,You Don't Know Me (feat. RAYE),Jax Jones; RAYE,1.011.013,52,53,44
55,Water Under the Bridge,Adele,986.124,42,55,52
56,I Got You,Bebe Rexha,978.771,56,56,52
57,Otra vez (feat. J Balvin),Zion & Lennox; J Balvin,940.726,47,57,52
58,Alone,Alan Walker,925.832,37,58,52
59,Human,Rag'n'Bone Man,896.144,51,59,52
60,Love Me Now,John Legend,880.761,30,61,52
61,Mercy,Shawn Mendes,874.974,21,60,52
62,It's Gotta Be You,Isaiah Firebrace,867.884,60,64,50
63,Safari,J Balvin; Pharrell Williams; BIA; Sky Rompiendo,865.900,33,63,52
64,History,Olivia Holt,858.904,64,67,39
65,Caroline,Aminé,856.519,41,62,52
