Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Shape of You,Ed Sheeran,8.900.049,1,1,61
2,Galway Girl,Ed Sheeran,4.765.418,2,2,5
3,Castle on the Hill,Ed Sheeran,4.381.304,2,3,61
4,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,4.378.230,2,4,20
5,Something Just Like This,The Chainsmokers; Coldplay,4.241.126,2,5,13
6,Perfect,Ed Sheeran,3.599.472,6,6,5
7,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,3.525.550,2,8,66
8,Happier,Ed Sheeran,3.464.020,7,7,5
9,Paris,The Chainsmokers,3.343.729,2,10,54
10,Despacito,Luis Fonsi; Daddy Yankee,3.249.614,3,12,53
11,Dive,Ed Sheeran,3.210.558,9,9,5
12,New Man,Ed Sheeran,3.156.187,11,11,5
13,What Do I Know?,Ed Sheeran,2.896.704,12,13,5
14,Scared to Be Lonely,Martin Garrix; Dua Lipa,2.846.367,5,15,40
15,That's What I Like,Bruno Mars,2.788.764,12,17,66
16,Chained To The Rhythm,Katy Perry; Skip Marley,2.761.568,6,16,26
17,How Would You Feel (Paean),Ed Sheeran,2.722.318,14,14,19
18,Stay,Zedd; Alessia Cara,2.620.464,13,23,12
19,Issues,Julia Michaels,2.604.793,9,21,50
20,Supermarket Flowers,Ed Sheeran,2.499.069,18,18,5
21,Barcelona,Ed Sheeran,2.476.330,19,19,5
22,Hearts Don't Break Around Here,Ed Sheeran,2.366.839,19,22,5
23,Eraser,Ed Sheeran,2.330.725,11,20,5
24,Nancy Mulligan,Ed Sheeran,2.298.520,23,24,5
25,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,2.232.646,13,28,12
26,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,2.229.188,3,27,66
27,Green Light,Lorde,2.196.403,25,25,6
28,Cold (feat. Future),Maroon 5; Future,2.187.639,18,29,21
29,Say You Won't Let Go,James Arthur,2.155.018,7,30,66
30,I Feel It Coming,The Weeknd; Daft Punk,2.153.992,7,31,66
31,Believer,Imagine Dragons,2.086.894,17,33,34
32,Bibia Be Ye Ye,Ed Sheeran,2.056.192,26,26,5
33,Closer,The Chainsmokers; Halsey,1.979.119,2,34,66
34,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,1.946.801,24,36,66
35,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,1.934.901,12,35,66
