Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Shape of You,Ed Sheeran,6.393.509,1,1,80
2,Passionfruit,Drake,4.152.810,2,2,8
3,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,3.698.107,2,3,39
4,Something Just Like This,The Chainsmokers; Coldplay,3.463.206,2,4,32
5,Galway Girl,Ed Sheeran,3.196.823,2,6,24
6,Despacito,Luis Fonsi; Daddy Yankee,3.088.062,3,5,72
7,That's What I Like,Bruno Mars,2.953.436,7,8,85
8,Stay,Zedd; Alessia Cara,2.943.693,7,7,31
9,Paris,The Chainsmokers,2.562.252,2,9,73
10,Mask Off,Future,2.534.988,10,11,38
11,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,2.511.816,2,10,85
12,Castle on the Hill,Ed Sheeran,2.390.984,2,13,80
13,Scared to Be Lonely,Martin Garrix; Dua Lipa,2.333.742,5,12,59
14,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,2.246.568,13,14,31
15,Issues,Julia Michaels,2.222.896,9,16,69
16,Portland,Drake; Quavo; Travis Scott,2.137.627,3,15,8
17,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,2.023.966,17,20,10
18,Chained To The Rhythm,Katy Perry; Skip Marley,1.982.177,6,17,45
19,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,1.972.938,3,18,85
20,I Feel It Coming,The Weeknd; Daft Punk,1.897.784,7,21,85
21,You Don't Know Me (feat. RAYE),Jax Jones; RAYE,1.880.771,19,19,77
22,Cold (feat. Future),Maroon 5; Future,1.872.178,18,23,40
23,Believer,Imagine Dragons,1.854.945,17,24,53
24,Blem,Drake,1.851.224,8,22,8
25,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,1.809.739,24,25,85
26,Perfect,Ed Sheeran,1.731.391,6,29,24
27,Say You Won't Let Go,James Arthur,1.700.488,7,30,85
28,Fake Love,Drake,1.674.618,6,26,85
29,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,1.617.988,12,27,85
30,Gyalchester,Drake,1.612.482,9,28,8
31,Happier,Ed Sheeran,1.587.549,7,38,24
32,Closer,The Chainsmokers; Halsey,1.565.494,2,33,85
33,Free Smoke,Drake,1.515.030,3,31,8
34,How Far I'll Go - From "Moana",Alessia Cara,1.493.547,18,42,85
35,Get It Together,Drake; Black Coffee; Jorja Smith,1.472.385,11,32,8
36,Green Light,Lorde,1.467.909,22,37,25
37,SUBEME LA RADIO,Enrique Iglesias; Descemer Bueno; Zion & Lennox,1.454.473,34,34,31
38,Solo Dance,Martin Jensen,1.447.517,24,36,85
39,Starboy,The Weeknd; Daft Punk,1.441.853,1,39,85
40,Chantaje (feat. Maluma),Shakira; Maluma,1.398.247,11,41,85
41,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer; PARTYNEXTDOOR; Nicki Minaj,1.362.176,16,40,59
42,Dive,Ed Sheeran,1.323.763,9,48,24
43,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,1.321.010,43,46,31
44,Teenage Fever,Drake,1.320.992,20,43,8
45,El Amante,Nicky Jam,1.280.658,32,45,66
46,Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,1.263.451,8,49,85
47,Congratulations,Post Malone; Quavo,1.259.106,38,51,62
48,Madiba Riddim,Drake,1.252.194,13,44,8
49,The Heart Part 4,Kendrick Lamar,1.244.208,22,35,3
50,No Long Talk,Drake; Giggs,1.200.348,6,47,8
51,Tunnel Vision,Kodak Black,1.172.153,42,56,37
52,Sacrifices,Drake; 2 Chainz; Young Thug,1.167.869,15,50,8
53,Weak,AJR,1.166.158,25,54,85
54,Location,Khalid,1.144.712,54,66,49
55,Me Rehúso,Danny Ocean,1.141.108,55,55,38
56,New Man,Ed Sheeran,1.137.467,11,62,24
57,4422,Drake; Sampha,1.134.641,20,53,8
58,KMT,Drake; Giggs,1.134.274,17,52,8
59,Selfish (feat. Rihanna),Future; Rihanna,1.128.428,55,63,31
60,All Night,The Vamps; Matoma,1.116.004,21,59,85
61,Let Me Love You,DJ Snake; Justin Bieber,1.102.419,3,58,85
62,Bounce Back,Big Sean,1.087.880,19,65,85
63,What Do I Know?,Ed Sheeran,1.083.289,12,69,24
64,September Song,JP Cooper,1.078.559,53,60,84
65,Jorja Interlude,Drake,1.074.722,14,57,8
66,One Dance,Drake; Wizkid; Kyla,1.067.779,5,61,85
67,Still Got Time (feat. PARTYNEXTDOOR),ZAYN; PARTYNEXTDOOR,1.038.604,50,68,3
68,24K Magic,Bruno Mars,1.032.257,7,64,85
69,Reggaetón Lento (Bailemos),CNCO,1.016.117,30,67,85
70,All Time Low,Jon Bellion,933.783,29,70,85
71,T-Shirt,Migos,922.578,37,74,72
72,Supermarket Flowers,Ed Sheeran,920.690,18,80,24
73,Barcelona,Ed Sheeran,918.786,19,76,24
74,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5; Kendrick Lamar,916.400,5,71,85
75,Otra vez (feat. J Balvin),Zion & Lennox; J Balvin,906.297,47,72,85
76,How Would You Feel (Paean),Ed Sheeran,875.013,14,87,38
77,Do Not Disturb,Drake,872.992,35,73,8
78,Don't Leave,Snakehips; MØ,865.745,38,77,80
79,Starving,Hailee Steinfeld; Grey; Zedd,864.102,20,81,85
80,Love On The Brain,Rihanna,840.612,62,84,85
81,Skepta Interlude,Drake,822.233,27,75,8
