Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Shape of You,Ed Sheeran,6.681.485,1,1,82
2,Passionfruit,Drake,4.519.289,2,2,10
3,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,4.053.140,2,3,41
4,Something Just Like This,The Chainsmokers; Coldplay,3.848.681,2,4,34
5,Galway Girl,Ed Sheeran,3.347.743,2,5,26
6,Stay,Zedd; Alessia Cara,3.277.751,6,6,33
7,That's What I Like,Bruno Mars,3.238.672,7,7,87
8,Despacito,Luis Fonsi; Daddy Yankee,3.151.490,3,8,74
9,Mask Off,Future,2.921.558,9,9,40
10,Paris,The Chainsmokers,2.811.569,2,10,75
11,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,2.668.961,2,11,87
12,Scared to Be Lonely,Martin Garrix; Dua Lipa,2.555.202,5,12,61
13,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,2.530.831,13,13,33
14,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,2.503.763,14,15,12
15,Issues,Julia Michaels,2.449.423,9,17,71
16,Castle on the Hill,Ed Sheeran,2.432.092,2,14,82
17,Portland,Drake; Quavo; Travis Scott,2.343.753,3,16,10
18,Chained To The Rhythm,Katy Perry; Skip Marley,2.142.933,6,19,47
19,Blem,Drake,2.116.206,8,18,10
20,Believer,Imagine Dragons,2.099.313,17,21,55
21,Cold (feat. Future),Maroon 5; Future,2.086.567,18,23,42
22,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,2.073.821,3,22,87
23,You Don't Know Me (feat. RAYE),Jax Jones; RAYE,2.067.161,19,20,79
24,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,1.928.032,24,25,87
25,Happier,Ed Sheeran,1.918.468,7,29,26
26,I Feel It Coming,The Weeknd; Daft Punk,1.917.889,7,24,87
27,Perfect,Ed Sheeran,1.847.126,6,26,26
28,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,1.759.557,12,30,87
29,Fake Love,Drake,1.753.645,6,28,87
30,Gyalchester,Drake,1.738.845,9,27,10
31,Closer,The Chainsmokers; Halsey,1.688.343,2,31,87
32,Green Light,Lorde,1.675.909,22,34,27
33,Say You Won't Let Go,James Arthur,1.672.492,7,32,87
34,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,1.663.675,34,38,33
35,Solo Dance,Martin Jensen,1.631.232,24,37,87
36,How Far I'll Go - From "Moana",Alessia Cara,1.602.714,18,36,87
37,Starboy,The Weeknd; Daft Punk,1.569.135,1,39,87
38,SUBEME LA RADIO,Enrique Iglesias; Descemer Bueno; Zion & Lennox,1.545.961,34,41,33
39,Free Smoke,Drake,1.532.118,3,33,10
40,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer; PARTYNEXTDOOR; Nicki Minaj,1.527.663,16,40,61
41,Get It Together,Drake; Black Coffee; Jorja Smith,1.502.843,11,35,10
42,Congratulations,Post Malone; Quavo,1.476.114,38,45,64
43,Still Got Time (feat. PARTYNEXTDOOR),ZAYN; PARTYNEXTDOOR,1.469.676,43,48,5
44,Chantaje (feat. Maluma),Shakira; Maluma,1.446.056,11,46,87
45,Dive,Ed Sheeran,1.414.357,9,44,26
46,Teenage Fever,Drake,1.366.993,20,43,10
47,El Amante,Nicky Jam,1.363.789,32,49,68
48,Location,Khalid,1.359.949,48,51,51
49,The Heart Part 4,Kendrick Lamar,1.355.730,22,42,5
50,Selfish (feat. Rihanna),Future; Rihanna,1.306.850,50,55,33
51,Weak,AJR,1.294.267,25,53,87
52,Tunnel Vision,Kodak Black,1.273.455,42,54,39
53,Madiba Riddim,Drake,1.273.425,13,47,10
54,Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,1.264.778,8,52,87
55,No Long Talk,Drake; Giggs,1.233.811,6,50,10
56,Me Rehúso,Danny Ocean,1.216.883,55,61,40
57,September Song,JP Cooper,1.194.361,53,60,86
58,All Night,The Vamps; Matoma,1.193.544,21,62,87
59,New Man,Ed Sheeran,1.181.416,11,57,26
60,One Dance,Drake; Wizkid; Kyla,1.133.019,5,67,87
61,Let Me Love You,DJ Snake; Justin Bieber,1.129.772,3,64,87
62,Bounce Back,Big Sean,1.125.090,19,66,87
63,Sacrifices,Drake; 2 Chainz; Young Thug,1.120.541,15,56,10
64,What Do I Know?,Ed Sheeran,1.118.639,12,63,26
65,KMT,Drake; Giggs,1.108.811,17,58,10
66,4422,Drake; Sampha,1.099.533,20,59,10
67,24K Magic,Bruno Mars,1.045.582,7,68,87
68,Jorja Interlude,Drake,1.031.974,14,65,10
69,Reggaetón Lento (Bailemos),CNCO,1.014.991,30,69,87
70,XO Tour Llif3,Lil Uzi Vert,1.005.301,70,97,4
71,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5; Kendrick Lamar,979.261,5,72,87
72,All Time Low,Jon Bellion,976.191,29,70,87
73,T-Shirt,Migos,973.639,37,75,74
74,Love On The Brain,Rihanna,952.134,62,77,87
75,Don't Leave,Snakehips; MØ,951.974,38,76,82
76,Supermarket Flowers,Ed Sheeran,945.208,18,71,26
77,Body Like A Back Road,Sam Hunt,939.440,60,80,55
78,Starving,Hailee Steinfeld; Grey; Zedd,939.197,20,78,87
79,Barcelona,Ed Sheeran,932.212,19,73,26
80,Otra vez (feat. J Balvin),Zion & Lennox; J Balvin,909.493,47,82,87
81,Do Not Disturb,Drake,896.705,35,74,10
82,How Would You Feel (Paean),Ed Sheeran,868.439,14,79,40
83,Just Hold On,Steve Aoki; Louis Tomlinson,865.371,15,84,87
84,I Got You,Bebe Rexha,865.198,53,88,87
85,Swang,Rae Sremmurd,853.240,67,86,87
86,Hear Me Now,Alok; Zeeba; Bruno Martini,833.177,26,89,87
87,Skepta Interlude,Drake,825.693,27,81,10
88,Ice Melts,Drake; Young Thug,821.107,41,83,10
89,La Rompe Corazones,Daddy Yankee; Ozuna,820.558,70,95,53
90,Nancy Mulligan,Ed Sheeran,814.655,23,87,26
91,Tuesday,Burak Yeter; Danelle Sandoval,811.044,79,90,41
92,Cold Water (feat. Justin Bieber & MØ),Major Lazer; Justin Bieber; MØ,809.865,14,94,87
93,Everyday,Ariana Grande; Future,806.434,93,101,29
94,In the Name of Love,Martin Garrix; Bebe Rexha,797.328,14,98,87
95,History,Olivia Holt,796.282,62,111,74
96,Don't Let Me Down,The Chainsmokers; Daya,794.187,20,103,87
97,Sigo Extrañándote,J Balvin,792.541,96,102,25
98,Touch,Little Mix,791.567,67,99,86
99,Can't Have Everything,Drake,782.391,32,85,10
100,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"),Justin Timberlake,761.573,19,104,87
101,Look At Me!,XXXTENTACION,759.258,100,110,27
102,Hearts Don't Break Around Here,Ed Sheeran,759.114,19,93,26
103,Side To Side,Ariana Grande; Nicki Minaj,758.809,17,107,87
104,Nothings Into Somethings,Drake,746.601,29,91,10
105,Glow,Drake; Kanye West,742.513,26,96,10
106,Shed a Light,Robin Schulz; David Guetta; Cheat Codes,741.498,29,108,87
107,Bad Things (with Camila Cabello),Machine Gun Kelly; Camila Cabello,739.524,16,106,87
108,Sola (Remix),Anuel AA; Daddy Yankee; Zion & Lennox; Farruko; Wisin,738.723,90,112,63
109,All Night (feat. Knox Fortune),Chance the Rapper; Knox Fortune,724.833,109,121,14
110,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),Pitbull; J Balvin; Camila Cabello,716.856,109,115,19
111,Treat You Better,Shawn Mendes,709.466,21,114,87
112,Lose You,Drake,708.950,30,100,10
113,Eraser,Ed Sheeran,705.517,11,105,26
114,My Way,Calvin Harris,703.867,23,109,87
115,Me llamas (feat. Maluma) - Remix,Piso 21; Maluma,695.703,80,118,87
116,Safari,J Balvin; Pharrell Williams; BIA; Sky Rompiendo,690.585,33,119,87
117,Heathens,Twenty One Pilots,682.815,25,122,87
118,Sunset Lover,Petit Biscuit,681.226,52,92,87
119,Photograph,Ed Sheeran,680.837,40,128,87
120,goosebumps,Travis Scott,676.834,108,129,85
121,Ay Mi Dios,IAmChino; Pitbull; Yandel; El Chacal,676.540,72,131,87
122,I Took A Pill In Ibiza - Seeb Remix,Mike Posner; Seeb,675.366,32,130,87
123,Black Beatles,Rae Sremmurd; Gucci Mane,674.261,9,125,87
124,Mercy,Shawn Mendes,671.212,21,123,87
125,Bibia Be Ye Ye,Ed Sheeran,666.481,26,113,26
126,Vente Pa' Ca (feat. Maluma),Ricky Martin; Maluma,664.240,37,132,87
127,The One,The Chainsmokers,661.261,127,—,1
128,Redbone,Childish Gambino,659.384,67,126,87
129,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth; Selena Gomez,650.517,39,135,87
130,Be the One,Dua Lipa,647.975,108,138,46
131,At My Best (feat. Hailee Steinfeld),Machine Gun Kelly; Hailee Steinfeld,645.050,111,120,6
132,Rolex,Ayo & Teo,644.105,93,133,27
133,Sooner Or Later,Aaron Carter,644.000,89,142,54
134,Human,Rag'n'Bone Man,641.819,51,134,87
135,All We Know,The Chainsmokers; Phoebe Ryan,632.248,22,140,87
136,Since Way Back,Drake; PARTYNEXTDOOR,632.193,35,117,10
137,Light My Body Up (feat. Nicki Minaj & Lil Wayne),David Guetta,630.613,77,149,5
138,Thinking out Loud,Ed Sheeran,629.479,43,139,87
139,Save Myself,Ed Sheeran,626.894,31,124,26
140,Down,Marian Hill,623.804,102,137,45
141,Beauty and the Beast,Ariana Grande; John Legend,621.466,103,127,17
142,The Other,Lauv,621.369,92,141,74
143,Party Monster,The Weeknd,618.824,53,136,87
144,Scars To Your Beautiful,Alessia Cara,618.682,27,143,87
145,Cheap Thrills,Sia,612.769,27,146,87
146,Stressed Out,Twenty One Pilots,611.448,63,148,87
147,Cake - Challenge Version,Flo Rida; 99 Percent,608.053,84,150,81
148,Caroline,Aminé,600.722,41,145,87
149,Saturnz Barz (feat. Popcaan),Gorillaz; Popcaan,599.683,101,116,5
150,Water Under the Bridge,Adele,592.458,42,147,87
151,Moves,Big Sean,590.993,47,152,82
152,Thumbs,Sabrina Carpenter,590.860,145,157,24
153,Skin,Rag'n'Bone Man,588.266,95,151,46
154,Broccoli (feat. Lil Yachty),DRAM; Lil Yachty,587.640,31,153,87
155,Ride,Twenty One Pilots,582.805,55,154,87
156,Love Yourself,Justin Bieber,578.293,52,159,87
157,Faded,Alan Walker,577.711,67,158,87
158,Perfect Strangers,Jonas Blue; JP Cooper,574.993,52,156,87
159,Work from Home (feat. Ty Dolla $ign),Fifth Harmony; Ty Dolla $ign,572.161,35,163,87
160,Vacaciones,Wisin,571.990,74,161,87
161,Versace on the Floor,Bruno Mars,569.585,79,155,87
162,This Is What You Came For,Calvin Harris; Rihanna,568.154,34,164,87
163,Alone,Alan Walker,565.253,37,160,87
164,Alguien Robo,Sebastian Yatra; Nacho; Wisin,548.613,144,170,22
165,I Would Like,Zara Larsson,543.372,28,168,87
166,Te Quiero Pa´Mi,Don Omar; Zion & Lennox,542.909,133,169,71
167,By Your Side,Jonas Blue; RAYE,542.473,31,167,87
168,Sorry,Justin Bieber,534.519,55,171,87
169,Traicionera,Sebastian Yatra,522.692,71,172,87
170,Lights Down Low,MAX,521.009,169,179,10
171,I Love You,Axwell /\ Ingrosso; Kid Ink,518.882,123,174,9
172,Panda,Desiigner,516.712,59,175,87
173,Lush Life,Zara Larsson,516.082,104,162,25
174,Gyal You a Party Animal - Remix,Charly Black; Daddy Yankee,515.890,114,176,87
175,Andromeda (feat. DRAM),Gorillaz; DRAM,515.087,84,144,5
176,Now and Later,Sage The Gemini,510.418,29,166,87
177,No Frauds,Nicki Minaj; Drake; Lil Wayne,509.405,57,173,19
178,No Lie,Sean Paul; Dua Lipa,509.127,72,165,87
179,Sucker for Pain (with Wiz Khalifa Imagine Dragons Logic & Ty Dolla $ign feat. X Ambassadors),Lil Wayne; Wiz Khalifa; Imagine Dragons; X Ambassadors; Logic; Ty Dolla $ign,505.341,71,177,87
180,Deja vu,Prince Royce; Shakira,502.535,180,191,2
181,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper; Lil Wayne; 2 Chainz,500.515,54,182,87
182,i hate u i love u (feat. olivia o'brien),gnash; Olivia O'Brien,499.887,62,178,87
183,Love,Lana Del Rey,498.287,41,188,2
184,Million Reasons,Lady Gaga,494.824,51,183,3
185,Too Good,Drake; Rihanna,493.437,60,180,87
186,Both (feat. Drake),Gucci Mane; Drake,493.053,139,185,70
187,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs; Cookin' On 3 Burners,491.931,88,187,87
188,Ciao Adios,Anne-Marie,487.038,145,196,4
189,Controlla,Drake,486.738,69,184,87
190,7 Years,Lukas Graham,484.224,86,186,87
191,Cake By The Ocean,DNCE,483.131,53,189,87
192,La Bicicleta,Carlos Vives; Shakira,480.736,57,190,87
193,Lean On (feat. MØ & DJ Snake),Major Lazer; MØ; DJ Snake,478.937,104,199,8
194,X (feat. Future),21 Savage; Metro Boomin; Future,477.000,72,197,87
195,Dile Que Tu Me Quieres,Ozuna,476.395,86,194,87
196,Love Me Now,John Legend,470.313,30,195,87
197,Lot to Learn,Luke Christopher,466.913,57,200,2
198,It's Gotta Be You,Isaiah Firebrace,464.913,60,198,3
199,Chanel,Frank Ocean,464.441,70,193,2
200,White Iverson,Post Malone,457.236,164,—,1
