Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,5.727.933,1,1,6
2,Shape of You,Ed Sheeran,5.622.571,1,3,107
3,HUMBLE.,Kendrick Lamar,5.140.519,1,2,23
4,Something Just Like This,The Chainsmokers; Coldplay,3.727.966,2,5,59
5,Mask Off,Future,3.542.997,5,6,65
6,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,3.493.795,2,7,66
7,DNA.,Kendrick Lamar,3.460.711,3,4,9
8,Passionfruit,Drake,3.320.802,2,8,35
9,That's What I Like,Bruno Mars,3.206.176,5,9,112
10,Despacito,Luis Fonsi; Daddy Yankee,3.169.272,3,12,99
11,Stay,Zedd; Alessia Cara,3.163.732,5,10,58
12,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,3.145.542,9,11,37
13,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,2.668.413,13,13,58
14,Galway Girl,Ed Sheeran,2.501.424,2,15,51
15,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,2.336.068,12,17,58
16,Scared to Be Lonely,Martin Garrix; Dua Lipa,2.292.895,5,19,86
17,Paris,The Chainsmokers,2.257.521,2,18,100
18,Issues,Julia Michaels,2.249.410,9,20,96
19,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar; Rihanna,2.241.295,4,14,9
20,You Don't Know Me (feat. RAYE),Jax Jones; RAYE,2.101.696,17,24,104
21,ELEMENT.,Kendrick Lamar,2.073.502,5,16,9
22,Sign of the Times,Harry Styles,2.017.769,13,23,16
23,XO Tour Llif3,Lil Uzi Vert,2.006.441,20,22,29
24,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,1.974.524,18,25,112
25,LOVE. FEAT. ZACARI.,Kendrick Lamar; Zacari,1.898.574,15,21,9
26,Cold (feat. Future),Maroon 5; Future,1.841.868,17,28,67
27,Believer,Imagine Dragons,1.828.508,17,29,80
28,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,1.824.421,3,30,112
29,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,1.787.563,2,31,112
30,SUBEME LA RADIO,Enrique Iglesias; Descemer Bueno; Zion & Lennox,1.712.161,29,36,58
31,Me Rehúso,Danny Ocean,1.699.470,31,39,65
32,Solo Dance,Martin Jensen,1.683.789,24,34,112
33,I Feel It Coming,The Weeknd; Daft Punk,1.636.153,7,35,112
34,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,1.632.194,12,37,112
35,Good Life (with G-Eazy & Kehlani),G-Eazy; Kehlani,1.587.985,35,38,25
36,There's Nothing Holdin' Me Back,Shawn Mendes,1.564.946,26,26,3
37,Congratulations,Post Malone; Quavo,1.561.770,35,40,89
38,Location,Khalid,1.516.152,34,41,76
39,Chained To The Rhythm,Katy Perry; Skip Marley,1.503.234,6,45,72
40,Castle on the Hill,Ed Sheeran,1.471.654,2,47,107
41,Closer,The Chainsmokers; Halsey,1.463.654,2,48,112
42,Portland,Drake; Quavo; Travis Scott,1.455.416,3,46,35
43,XXX. FEAT. U2.,Kendrick Lamar; U2,1.451.906,15,32,9
44,YAH.,Kendrick Lamar,1.414.874,7,33,9
45,The One,The Chainsmokers,1.389.332,16,49,26
46,El Amante,Nicky Jam,1.387.643,32,53,93
47,Green Light,Lorde,1.358.821,22,52,52
48,Say You Won't Let Go,James Arthur,1.308.418,7,51,112
49,Lust For Life (with The Weeknd),Lana Del Rey; The Weeknd,1.301.623,27,27,3
50,PRIDE.,Kendrick Lamar,1.297.474,14,42,9
51,Chantaje (feat. Maluma),Shakira; Maluma,1.296.734,11,58,112
52,FEEL.,Kendrick Lamar,1.281.572,11,43,9
53,Starboy,The Weeknd; Daft Punk,1.268.153,1,54,112
54,Tunnel Vision,Kodak Black,1.251.426,37,56,64
55,The Cure,Lady Gaga,1.251.404,44,44,7
56,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer; PARTYNEXTDOOR; Nicki Minaj,1.228.135,16,57,86
57,Now Or Never,Halsey,1.211.674,44,55,18
58,LUST.,Kendrick Lamar,1.202.653,18,50,9
59,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),Pitbull; J Balvin; Camila Cabello,1.189.196,59,65,44
60,Weak,AJR,1.180.936,25,60,112
61,Still Got Time (feat. PARTYNEXTDOOR),ZAYN; PARTYNEXTDOOR,1.170.586,40,63,30
62,No Promises (feat. Demi Lovato),Cheat Codes; Demi Lovato,1.114.888,62,64,23
63,Selfish (feat. Rihanna),Future; Rihanna,1.113.926,41,62,58
64,Touch,Little Mix,1.107.396,55,66,111
65,Perfect,Ed Sheeran,1.084.039,6,67,51
66,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann; Cheat Codes; CADE,1.072.716,66,69,20
67,Fake Love,Drake,1.069.283,6,70,112
68,Tuesday,Burak Yeter; Danelle Sandoval,1.056.648,60,77,66
69,Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,1.051.233,8,72,112
70,September Song,JP Cooper,1.048.972,52,71,111
71,One Dance,Drake; Wizkid; Kyla,1.039.226,5,75,112
72,Bounce Back,Big Sean,1.018.221,19,73,112
73,Sigo Extrañándote,J Balvin,1.013.061,68,82,50
74,Let Me Love You,DJ Snake; Justin Bieber,1.011.066,3,78,112
75,Unforgettable,French Montana; Swae Lee,982.253,75,80,14
76,FEAR.,Kendrick Lamar,981.734,23,61,9
77,Otra vez (feat. J Balvin),Zion & Lennox; J Balvin,974.619,47,84,112
78,Happier,Ed Sheeran,966.121,7,79,51
79,How Far I'll Go - From "Moana",Alessia Cara,962.262,18,81,112
80,Escápate Conmigo (feat. Ozuna),Wisin; Ozuna,960.062,80,89,19
81,24K Magic,Bruno Mars,953.980,7,83,112
82,Reggaetón Lento (Bailemos),CNCO,943.533,30,90,112
83,Hear Me Now,Alok; Zeeba; Bruno Martini,941.905,26,92,112
84,La Rompe Corazones,Daddy Yankee; Ozuna,936.682,68,93,78
85,goosebumps,Travis Scott,896.210,85,85,110
86,T-Shirt,Migos,878.938,37,86,99
87,GOD.,Kendrick Lamar,874.266,30,68,9
88,Body Like A Back Road,Sam Hunt,862.780,60,87,80
89,Look At Me!,XXXTENTACION,862.067,68,88,52
90,The Night We Met,Lord Huron,854.956,90,113,13
91,do re mi,blackbear,849.234,91,94,15
92,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5; Kendrick Lamar,847.989,5,96,112
93,Gyalchester,Drake,843.779,9,91,35
94,DUCKWORTH.,Kendrick Lamar,843.323,28,74,9
95,Sola (Remix),Anuel AA; Daddy Yankee; Zion & Lennox; Farruko; Wisin,836.294,86,100,88
96,BLOOD.,Kendrick Lamar,834.913,8,76,9
97,Felices los 4,Maluma,832.498,97,188,2
98,Ahora Dice,Chris Jedi; J Balvin; Ozuna; Arcángel,830.328,98,105,16
99,Hard Times,Paramore,827.901,59,59,4
100,Swang,Rae Sremmurd,825.819,67,98,112
101,Starving,Hailee Steinfeld; Grey; Zedd,818.354,20,95,112
102,Me llamas (feat. Maluma) - Remix,Piso 21; Maluma,775.086,80,109,112
103,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"),Justin Timberlake,774.357,19,108,112
104,All Time Low,Jon Bellion,773.076,29,99,112
