Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Shape of You,Ed Sheeran,7.549.041,1,1,27
2,Paris,The Chainsmokers,4.181.293,2,2,20
3,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,3.838.281,3,3,32
4,Despacito,Luis Fonsi; Daddy Yankee,3.460.006,4,5,19
5,Castle on the Hill,Ed Sheeran,3.456.727,2,4,27
6,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,3.217.226,3,6,32
7,Starboy,The Weeknd; Daft Punk,2.851.344,1,7,32
8,Say You Won't Let Go,James Arthur,2.791.403,7,8,32
9,Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,2.690.183,8,9,32
10,Closer,The Chainsmokers; Halsey,2.632.855,2,10,32
11,I Feel It Coming,The Weeknd; Daft Punk,2.592.152,7,11,32
12,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5; Kendrick Lamar,2.437.691,5,12,32
13,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,2.437.624,12,13,32
14,Scared to Be Lonely,Martin Garrix; Dua Lipa,2.338.292,14,16,6
15,Chantaje (feat. Maluma),Shakira; Maluma,2.333.265,11,14,32
16,Just Hold On,Steve Aoki; Louis Tomlinson,2.154.352,15,15,32
17,Bad Things (with Camila Cabello),Machine Gun Kelly; Camila Cabello,2.119.632,17,18,32
18,Fake Love,Drake,2.108.734,6,17,32
19,Let Me Love You,DJ Snake; Justin Bieber,1.954.771,3,19,32
20,How Far I'll Go - From "Moana",Alessia Cara,1.907.951,20,21,32
21,24K Magic,Bruno Mars,1.903.059,7,20,32
22,All Night,The Vamps; Matoma,1.765.515,21,22,32
23,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer; PARTYNEXTDOOR; Nicki Minaj,1.702.316,23,25,6
24,One Dance,Drake; Wizkid; Kyla,1.655.974,5,23,32
25,Solo Dance,Martin Jensen,1.635.801,25,26,32
26,Side To Side,Ariana Grande; Nicki Minaj,1.630.524,17,24,32
27,Hear Me Now,Alok; Zeeba; Bruno Martini,1.595.550,26,27,32
28,Issues,Julia Michaels,1.571.291,28,32,16
29,Cold Water (feat. Justin Bieber & MØ),Major Lazer; Justin Bieber; MØ,1.571.056,14,28,32
30,In the Name of Love,Martin Garrix; Bebe Rexha,1.545.089,14,30,32
31,Black Beatles,Rae Sremmurd; Gucci Mane,1.502.779,9,31,32
32,Shed a Light,Robin Schulz; David Guetta; Cheat Codes,1.480.859,29,33,32
33,Reggaetón Lento (Bailemos),CNCO,1.463.364,30,34,32
34,Now and Later,Sage The Gemini,1.433.584,29,35,32
35,Love Me Now,John Legend,1.431.692,30,38,32
36,All Time Low,Jon Bellion,1.431.366,34,36,32
37,Weak,AJR,1.430.004,37,40,32
38,Mercy,Shawn Mendes,1.409.196,21,29,32
