ID,Track,Singer(s),Stream
51,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,48188784
52,Favorito,Camilo,46074696
53,bad guy,Billie Eilish,47500436
54,Before You Go,Lewis Capaldi,49476396
55,Rojo,J Balvin,47105989
56,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,45943656
57,Nicht verdient,Capital Bra; Loredana,11198710
58,Señorita,Shawn Mendes; Camila Cabello,45500000
59,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,39538033
60,everything i wanted,Billie Eilish,39550133
61,Skechers,DripReport,38360760
62,I’m Ready (with Demi Lovato),Sam Smith; Demi Lovato,30716392
63,Tattoo,Rauw Alejandro,35272411
64,Breaking Me,Topic; A7S,49019827
65,Ride It,Regard,38766316
66,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,39644118
67,Play Date,Melanie Martinez,53550554
68,lovely (with Khalid),Billie Eilish; Khalid,36141705
69,Walk Em Down (feat. Roddy Ricch),NLE Choppa; Roddy Ricch,37279631
70,Amarillo,J Balvin,35717952
71,PORFA,Feid; Justin Quiles,38258816
72,La Difícil,Bad Bunny,34848700
73,Ignorantes,Bad Bunny; Sech,33302745
74,Lose Control,MEDUZA; Becky Hill; Goodboys,33459296
75,Lucid Dreams,Juice WRLD,33994451
76,Qué Maldición,Banda MS de Sergio Lizárraga; Snoop Dogg,11248250
77,hot girl bummer,blackbear,32898274
78,Si Veo a Tu Mamá,Bad Bunny,30928010
79,Yummy,Justin Bieber,29675146
80,Salt,Ava Max,32880886
81,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,31033634
82,Morado,J Balvin,31400848
83,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,32515159
84,Diosa,Myke Towers,30128889
85,BELIEVE IT,PARTYNEXTDOOR; Rihanna,27696048
86,Level of Concern,Twenty One Pilots,27913990
87,After Party,Don Toliver,43177605
88,Ballin' (with Roddy Ricch),Mustard; Roddy Ricch,28457189
89,Elegí (feat. Dímelo Flow),Rauw Alejandro; Dalex; Lenny Tavárez; Dímelo Flow,33834990
90,Shallow,Lady Gaga; Bradley Cooper,30423599
91,My Oh My (feat. DaBaby),Camila Cabello; DaBaby,21580154
92,Like It Is,Kygo; Zara Larsson; Tyga,25972261
93,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,28409910
94,Like That (feat. Gucci Mane),Doja Cat; Gucci Mane,26885853
95,You should be sad,Halsey,23908657
96,High Fashion (feat. Mustard),Roddy Ricch; Mustard,27319344
97,CITY OF ANGELS,24kGoldn,23555373
98,STARGAZING,Travis Scott,10029824
99,Selfish,Madison Beer,26500218
100,when the party's over,Billie Eilish,27709996
101,OUT WEST (feat. Young Thug),JACKBOYS; Travis Scott; Young Thug,24239170
102,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,27544123
103,Know Your Worth,Khalid; Disclosure,27350559
104,BUTTERFLY EFFECT,Travis Scott,18776425
105,Sigues Con El,Arcángel; Sech; Dímelo Flow,25328665
106,Hola - Remix,Dalex; Lenny Tavárez; Chencho Corleone; Juhn; Dímelo Flow,25727382
107,P2,Lil Uzi Vert,24508362
108,Believer,Imagine Dragons,26821351
109,rockstar (feat. 21 Savage),Post Malone; 21 Savage,26534609
110,In Your Eyes (feat. Alida),Robin Schulz; Alida,26340520
111,Vete,Bad Bunny,25082133
112,7 rings,Ariana Grande,27545857
113,Turks (feat. Travis Scott),NAV; Gunna; Travis Scott,5532881
114,Astronomia,Vicetone; Tony Igy,19356733
115,Moral of the Story,Ashe,11635771
116,Happier,Marshmello; Bastille,25076080
117,Lalala,Y2K; bbno$,24169290
118,This City,Sam Fischer,26201849
119,Watermelon Sugar,Harry Styles,40156554
120,Bohemian Rhapsody - Remastered 2011,Queen,25007571
121,Myron,Lil Uzi Vert,23844590
122,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,23545127
123,Ransom,Lil Tecca,24682006
124,La Santa,Bad Bunny; Daddy Yankee,24811918
125,SAD!,XXXTENTACION,24762282
126,Boyfriend,Selena Gomez,5179122
127,Suicidal (Remix) [feat. Juice WRLD],YNW Melly; Juice WRLD,18685789
128,Shape of You,Ed Sheeran,24499492
129,Jocelyn Flores,XXXTENTACION,24773562
130,Jangueo,Alex Rose; Rafa Pabön,24899464
131,BOP,DaBaby,23209622
132,It's You,Ali Gatie,23269728
133,No Idea,Don Toliver,22492929
134,We Paid (feat. 42 Dugg),Lil Baby; 42 Dugg,1433206
135,Without Me,Halsey,23130331
136,Money In The Grave (Drake ft. Rick Ross),Drake; Rick Ross,21107784
137,What A Man Gotta Do,Jonas Brothers,22683209
138,Kings & Queens,Ava Max,27384020
139,After Hours,The Weeknd,18619913
140,Say You Won't Let Go,James Arthur,23486690
141,Robbery,Juice WRLD,23269328
142,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,22449743
143,MAMACITA,Black Eyed Peas; Ozuna; J. Rey Soul,35390403
144,Goodbyes (feat. Young Thug),Post Malone; Young Thug,22706844
145,Lose You To Love Me,Selena Gomez,21945756
146,Perfect,Ed Sheeran,23268135
147,Heartless,The Weeknd,18488053
148,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,21896956
149,Bruises,Lewis Capaldi,20399929
150,What If I Told You That I Love You,Ali Gatie,5167299
151,FIND MY WAY,DaBaby,4698987
152,Emotions,Ufo361,5311062
153,Make You Mine,PUBLIC,18454585
154,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,7476115
155,Fantasias,Rauw Alejandro; Farruko,21264899
156,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,22363130
157,Eleven (feat. Summer Walker),Khalid; Summer Walker,728059
158,Get You The Moon (feat. Snøw),Kina; Snøw,18581367
159,LA CANCIÓN,J Balvin; Bad Bunny,22300119
160,bloody valentine,Machine Gun Kelly,721984
161,Sucker,Jonas Brothers,21470354
162,Wow.,Post Malone,21194067
163,Muévelo,Nicky Jam; Daddy Yankee,16232202
164,PTSD,G Herbo; Lil Uzi Vert; Juice WRLD; Chance the Rapper,14587051
165,Never Seen the Rain,Tones And I,17891572
166,Sigues Con El - Remix,Arcángel; Sech; Romeo Santos,15534937
167,July,Noah Cyrus,20835673
168,Sweet but Psycho,Ava Max,21555911
169,God's Plan,Drake,5741827
170,The Less I Know The Better,Tame Impala,21193381
171,Azul,J Balvin,23212115
172,Keii,Anuel AA,5894376
173,Higher Love,Kygo; Whitney Houston,20603856
174,Be Alright,Dean Lewis,18862978
175,All of Me,John Legend,19134076
176,Suicidal,YNW Melly,7522409
177,Piece Of Your Heart,MEDUZA; Goodboys,19701419
178,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,2579800
179,Callaita,Bad Bunny; Tainy,19303073
180,Gimme Love,Joji,3157206
181,Dancing With A Stranger (with Normani),Sam Smith; Normani,14173517
182,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,8317488
183,ocean eyes,Billie Eilish,10767861
184,Youngblood,5 Seconds of Summer,21193869
185,No Time To Die,Billie Eilish,6832052
186,Por Primera Vez,Camilo; Evaluna Montaner,4429743
187,Moonlight,XXXTENTACION,19372570
188,Party Girl,StaySolidRocky,47879043
189,Six Feet Apart,Luke Combs,651848
190,Better Now,Post Malone,15672972
191,High Hopes,Panic! At The Disco,15646164
192,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty; DaBaby; Drake,4366284
193,Something Just Like This,The Chainsmokers; Coldplay,15523915
194,Let Me Down Slowly,Alec Benjamin,13977906
195,A Tu Merced,Bad Bunny,11548672
196,thank u next,Ariana Grande,16820811
197,If I Can't Have You,Shawn Mendes,12468472
198,Broke In A Minute,Tory Lanez,4417750
199,@ MEH,Playboi Carti,2576036
200,Don't Stop Believin',Journey,5904222
201,Don't Stop Me Now - Remastered 2011,Queen,7040006
202,Fantasias - Remix,Rauw Alejandro; Anuel AA; NATTI NATASHA; Farruko; Lunay,4403265
203,Africa,TOTO,5170293
204,Me Gusta,Shakira; Anuel AA,645603
205,Every Breath You Take,The Police,6896981
206,Another One Bites The Dust - Remastered 2011,Queen,3156157
207,Can We Kiss Forever?,Kina; Adriana Proenza,7440215
208,I Like Me Better,Lauv,14849702
209,How Do You Sleep?,Sam Smith,8629759
210,SUGAR,BROCKHAMPTON,4225847
211,SLOW DANCING IN THE DARK,Joji,4857211
212,XO Tour Llif3,Lil Uzi Vert,6118610
213,Lights Up,Harry Styles,10621859
214,Alone Pt. II,Alan Walker; Ava Max,2461524
215,eight(Prod.&Feat. SUGA of BTS),IU; SUGA,20839933
216,El Efecto,Rauw Alejandro; Chencho Corleone,19230686
217,Closer,The Chainsmokers; Halsey,3081693
218,Someone Like You,Adele,1225860
219,Photograph,Ed Sheeran,1755100
220,Don't Rush (feat. Headie One),Young T & Bugsey; Headie One,1898528
221,El Efecto - Remix,Rauw Alejandro; Chencho Corleone; KEVVO; Bryant Myers; Lyanno; Dalex,16137612
222,Dior,Pop Smoke,9428955
223,Stuck with U (with Justin Bieber),Ariana Grande; Justin Bieber,85960177
224,Fame,Apache 207,22889475
225,GOOBA,6ix9ine,79780000
226,Turks (with Gunna & ft. Travis Scott),NAV; Gunna; Travis Scott,18966100
227,Can I,Kehlani,1956425
228,Zoo York (feat. Fivio Foreign & Pop Smoke),Lil Tjay; Fivio Foreign; Pop Smoke,3401624
229,Conan x Xenia,Haftbefehl; Shirin David; Bazzazian,931295
230,Codeine (feat. Gunna),NAV; Gunna,1572021
231,Toxic,Kehlani,866771
232,Status (feat. Lil Uzi Vert),NAV; Lil Uzi Vert,861863
233,No Debate (feat. Young Thug),NAV; Young Thug,859091
234,My Business (feat. Future),NAV; Future,846342
235,Saint Laurenttt,NAV,836800
236,Run It Up (feat. Pop Smoke),NAV; Pop Smoke,825667
237,3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk; Lil Baby; Polo G,2095653
238,Change Your Life (feat. Jhené Aiko),Kehlani; Jhené Aiko,816783
239,Saved My Life,Sia,798276
240,Good Intentions (Intro),NAV,754912
241,F&MU,Kehlani,749889
242,PUSSY (feat. Lazza & Salmo),Dark Polo Gang; Lazza; Salmo,744541
243,Recap (feat. Don Toliver),NAV; Don Toliver,715072
244,Love Like That,Lauv,705485
245,Everybody Business,Kehlani,701509
246,Bad News,Kehlani,699595
247,Own It (feat. Ed Sheeran & Burna Boy) - Joel Corry Remix,Stormzy; Ed Sheeran; Burna Boy; Joel Corry,698063
248,Taco Tuesday,Migos,691369
249,Water,Kehlani,681892
250,Relación,Sech,19465627
251,Under Pressure - Remastered 2011,Queen; David Bowie,3761868
252,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,2481437
253,PAM,Justin Quiles; Daddy Yankee; El Alfa,14070541
254,Mr. Brightside,The Killers,1282079
255,PA' ROMPERLA,Bad Bunny; Don Omar,29599977
256,MÁS DE UNA CITA,Bad Bunny; Zion & Lennox,20804462
257,BYE ME FUI,Bad Bunny,28181947
258,SI ELLA SALE,Bad Bunny,7712259
259,CANCIÓN CON YANDEL,Yandel; Bad Bunny,20686748
260,BAD CON NICKY,Bad Bunny; Nicky Jam,23462466
261,CÓMO SE SIENTE - Remix,Jhayco; Bad Bunny,24808866
262,BENDICIONES,Bad Bunny,9886415
263,RONCA FREESTYLE,Bad Bunny,6367833
264,EN CASITA,Bad Bunny; Gabriela,5309239
265,All Girls Are The Same,Juice WRLD,3608975
266,Racks 2 Skinny,Migos,5150985
267,FEFE,6ix9ine; Nicki Minaj; Murda Beatz,1248244
268,Deep End Freestyle,Sleepy Hallow; Fousheé,15104632
269,Surrender,Natalie Taylor,7630034
270,Rover (feat. DTG),S1mba; DTG,8961473
271,Solitaires (feat. Travis Scott),Future; Travis Scott,17638370
272,Lose Somebody,Kygo; OneRepublic,26219689
273,Daisies,Katy Perry,19651586
274,All Bad (feat. Lil Uzi Vert),Future; Lil Uzi Vert,4424197
275,Trillionaire (feat. Youngboy Never Broke Again),Future; YoungBoy Never Broke Again,5341935
276,Trapped In The Sun,Future,1985517
277,X (with KAROL G),Jonas Brothers; KAROL G,11094298
278,Ridin Strikers,Future,1740697
279,HiTek Tek,Future,1092963
280,Touch The Sky,Future,1031388
281,Excitement,Trippie Redd; PARTYNEXTDOOR,2370426
282,Harlem Shake (feat. Young Thug),Future; Young Thug,972813
283,Go Stupid,Polo G; Stunna 4 Vegas; NLE Choppa; Mike WiLL Made-It,5407517
284,Flex (feat. Juice WRLD),Polo G; Juice WRLD,15649574
285,Higher Ground (feat. John Martin),Martin Garrix; John Martin,934557
286,One Of My,Future,915840
287,GEHT NICH GIBS NICH,KC Rebell; Summer Cem,894129
288,Hard To Choose One,Future,877078
289,Posted With Demons,Future,873342
290,Be Something,Polo G; Lil Baby,2919575
291,Beautiful Pain (Losin My Mind),Polo G,772368
292,Maison,Luciano,744282
293,Up the River,Future,742344
294,Too Comfortable,Future,725308
295,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,Lennon Stella; Charlie Puth,715504
296,Life Is Good (feat. Drake DaBaby & Lil Baby) - Remix,Future; Drake; DaBaby; Lil Baby,691234
297,Temperature Rising,Tory Lanez,687455
298,La Jeepeta - Remix,Nio Garcia; Anuel AA; Myke Towers; Brray; Juanka,13435683
299,Airwaves,Pashanim,5982138
300,ANGELS & DEMONS,jxdn,2790726
301,I'm Yours,Jason Mraz,1268809
302,Riptide,Vance Joy,2466073
303,In Your Eyes (with Doja Cat) - Remix,The Weeknd; Doja Cat,4557289
304,Rain On Me (with Ariana Grande),Lady Gaga; Ariana Grande,54772255
305,Daechwita,Agust D,10351814
306,COOLER THAN A BITCH (feat. Roddy Ricch),Gunna; Roddy Ricch,5352769
307,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna; Young Thug,8808958
308,WUNNA,Gunna,6274771
309,What do you think?,Agust D,2143010
310,TOP FLOOR (feat. Travis Scott),Gunna; Travis Scott,2877799
311,Strange (feat. RM),Agust D; RM,1997552
312,Burn It (feat. MAX),Agust D; MAX,1899663
313,28 (feat. NiiHWA),Agust D; NiiHWA,1856654
314,ARGENTINA,Gunna,1791727
315,Komm Komm,Capital Bra,4036513
316,Roadrunner,Bonez MC,7819829
317,People,Agust D,1797183
318,The Truth,Kygo; Valerie Broussard,2603238
319,Tonight (I Wish I Was Your Boy),The 1975,1056842
320,Together,Sia,2402527
321,BLINDFOLD (feat. Lil Baby),Gunna; Lil Baby,1657392
322,Honsool,Agust D,991709
323,Stupid Love,Lady Gaga,12322472
324,Dear my friend (feat. Kim Jong Wan of NELL),Agust D; Kim Jong Wan of NELL,921575
325,Interlude : Set me free,Agust D,918867
326,Cap (feat. Offset),KSI; Offset,916697
327,GIMMICK,Gunna,888667
328,MOTW,Gunna,879324
329,SKYBOX,Gunna,832127
330,FEIGNING,Gunna,812787
331,MET GALA,Gunna,797812
332,Need It,Migos; YoungBoy Never Broke Again,2691852
333,ADDYS (feat. Nechie),Gunna; Nechie,790069
334,Bajo La Mesa,Morat; Sebastian Yatra,784859
335,Confía,Sech; Daddy Yankee,1464907
336,NASTY GIRL / ON CAMERA,Gunna,769460
337,What You Been On,KSI,748084
338,Killa Killa (feat. Aiyana-Lee),KSI; Aiyana-Lee,734787
339,Houdini (feat. Swarmz & Tion Wayne),KSI; Swarmz; Tion Wayne,718562
340,ROCKSTAR BIKERS & CHAINS,Gunna,713807
341,Bad Lil Vibe (feat. Jeremih),KSI; Jeremih,695202
342,IDK You Yet,Alexander 23,3965684
343,Go Crazy,Chris Brown; Young Thug,4594943
344,Sour Candy (with BLACKPINK),Lady Gaga; BLACKPINK,17810367
345,TKN (feat. Travis Scott),ROSALÍA; Travis Scott,9752244
346,Alice,Lady Gaga,6324513
347,911,Lady Gaga,6167845
348,Free Woman,Lady Gaga,5736521
349,Fun Tonight,Lady Gaga,4974812
350,Chromatica I,Lady Gaga,4451196
351,Enigma,Lady Gaga,4761443
352,Plastic Doll,Lady Gaga,4671430
353,Sine From Above (with Elton John),Lady Gaga; Elton John,4729967
354,Chromatica II,Lady Gaga,4522086
355,Replay,Lady Gaga,4518008
356,Tell Me U Luv Me (with Trippie Redd),Juice WRLD; Trippie Redd,5356439
357,Babylon,Lady Gaga,4240884
358,1000 Doves,Lady Gaga,3755570
359,Hasta Que Dios Diga,Anuel AA; Bad Bunny,4735257
360,Broken Glass,Kygo; Kim Petras,3046193
361,Fútbol & Rumba (feat. Enrique Iglesias),Anuel AA; Enrique Iglesias,3055450
362,Reggaetonera,Anuel AA,2961738
363,Jangueo,Anuel AA; Tego Calderón,1224005
364,Así Soy Yo,Anuel AA; Bad Bunny,2614246
365,T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler The Creator),Lil Yachty; Tierra Whack; A$AP Rocky; Tyler; The Creator,2576129
366,China,Anuel AA; Daddy Yankee; KAROL G; Ozuna; J Balvin,981250
367,Narcos,Anuel AA,1630396
368,Somo o No Somos,Anuel AA,916929
369,In meinem Benz,AK AUSSERKONTROLLE; Bonez MC,2299939
370,Freedom,Kygo; Zak Abel,2295750
371,SKRR,KALIM; Ufo361,863704
372,Que Se Joda,Anuel AA; Farruko; Zion,856832
373,HOES UP G'S DOWN,Shirin David,829131
374,No Llores Mujer,Anuel AA; Travis Barker,809782
375,Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty; DaBaby; Drake,2121123
376,Split/Whole Time,Lil Yachty,784715
377,Bogota,MERO,781783
378,FLY,KC Rebell; Summer Cem,780603
379,Ferrari,Anuel AA; Lil Wayne,758495
380,Antes y Después,Anuel AA; Kendo Kaponi; Yandel; Ñengo Flow,752755
381,El Manual,Anuel AA,747381
382,I'll Wait,Kygo; Sasha Alex Sloan,717111
383,Na Raba Toma Tapão,Niack,1386539
384,Secrets,Regard; RAYE,1324509
