ID,Track,Singer(s),Stream
61,Mood Swings (feat. Lil Tjay),Pop Smoke; Lil Tjay,36070829
62,Daisy,Ashnikko,38445426
63,death bed (coffee for your head),Powfu; beabadoobee,36435307
64,Mi Cuarto,Jerry Di,34064130
65,How You Like That,BLACKPINK,33841177
66,I CAN'T STOP ME,TWICE,31679185
67,Tyler Herro,Jack Harlow,35879788
68,Don't Start Now,Dua Lipa,38357610
69,Sofia,Clairo,41577706
70,Diamonds,Sam Smith,34032766
71,obvious,Ariana Grande,7582139
72,Thriller,Michael Jackson,1165220
73,Blueberry Faygo,Lil Mosey,33682655
74,MORE,K/DA; Madison Beer; (G)I-DLE; Lexie Liu; Jaira Burns; Seraphine; League of Legends,18666158
75,Caramelo,Ozuna,30149256
76,love language,Ariana Grande,4887317
77,west side,Ariana Grande,4891443
78,bad guy,Billie Eilish,30612009
79,Wishing Well,Juice WRLD,34374176
80,Circles,Post Malone,35654891
81,Deep End,Fousheé,35448221
82,goosebumps,Travis Scott,33289815
83,Stuck with U (with Justin Bieber),Ariana Grande; Justin Bieber,34063140
84,The Box,Roddy Ricch,31901292
85,Lucid Dreams,Juice WRLD,33644137
86,Rain On Me (with Ariana Grande),Lady Gaga; Ariana Grande,31723397
87,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,35432784
88,Chica Ideal,Sebastian Yatra; Guaynaa,45759167
89,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,33546590
90,my ex's best friend (with blackbear),Machine Gun Kelly; blackbear,31196787
91,Adore You,Harry Styles,33155597
92,Señorita,Shawn Mendes; Camila Cabello,32497701
93,Recairei - Ao Vivo,Os Barões Da Pisadinha,14733525
94,lovely (with Khalid),Billie Eilish; Khalid,36627642
95,BICHOTA,KAROL G,66789034
96,Go Crazy,Chris Brown; Young Thug,28683238
97,Tusa,KAROL G; Nicki Minaj,28512250
98,Falling,Trevor Daniel,57307548
99,Fever,Dua Lipa; Angèle,30380567
100,Train Wreck,James Arthur,35938418
101,SICKO MODE,Travis Scott,26429521
102,Robbery,Juice WRLD,30370139
103,Azul,J Balvin,26706461
104,WHATS POPPIN (feat. DaBaby Tory Lanez & Lil Wayne) - Remix,Jack Harlow; Tory Lanez; DaBaby; Lil Wayne,27989777
105,Mad at Disney,salem ilese,28573169
106,HIGHEST IN THE ROOM,Travis Scott,29968643
107,Agua (with J Balvin),Tainy; J Balvin,23217215
108,SO DONE,The Kid LAROI,40457454
109,Reloj,Rauw Alejandro; Anuel AA,36951364
110,Forever After All,Luke Combs,15986346
111,Shallow,Lady Gaga; Bradley Cooper,29612030
112,Tick Tock (feat. 24kGoldn),Clean Bandit; Mabel; 24kGoldn,26071568
113,ily (i love you baby) (feat. Emilee),Surf Mesa; Emilee,26716831
114,Kings & Queens,Ava Max,23204348
115,Toosie Slide,Drake,25513009
116,All I Want for Christmas Is You,Mariah Carey,55286630
117,Sweater Weather,The Neighbourhood,32908093
118,Break My Heart,Dua Lipa,27833732
119,Spicy (feat. Post Malone),Ty Dolla $ign; Post Malone,15799504
120,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,28513086
121,Intentions (feat. Quavo),Justin Bieber; Quavo,25840952
122,Pretty Savage,BLACKPINK,19501698
123,Believer,Imagine Dragons,27499526
124,Ghostbusters,Ray Parker Jr.,841051
125,Investe Em Mim,Jonas Esticado,7920878
126,Djadja (feat. Maluma) - Remix,Aya Nakamura; Maluma,20356967
127,ROXANNE,Arizona Zervas,25227237
128,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke; 50 Cent; Roddy Ricch,23743311
129,Life Is Good (feat. Drake),Future; Drake,26292886
130,Party Girl,StaySolidRocky,16135227
131,Dior,Pop Smoke,26452323
132,Lean,Super Yei; Jone Quest; Towy; Osquel; Sammy & Falsetto; Beltito; Sammy,11089916
133,Say You Won't Let Go,James Arthur,27531305
134,Jocelyn Flores,XXXTENTACION,26465938
135,Highway to Hell,AC/DC,806308
136,7 rings,Ariana Grande,24740107
137,Electric Love,BØRNS,24809379
138,Don Don,Daddy Yankee; Anuel AA; Kendo Kaponi,12072633
139,Jerusalema (feat. Nomcebo Zikode),Master KG; Nomcebo Zikode,22414787
140,Enchule,Rauw Alejandro,15025124
141,Monster Mash,Bobby "Boris" Pickett; The Crypt-Kickers,782084
142,All Girls Are The Same,Juice WRLD,25957102
143,Papi Chulo,Octavian; Skepta,16601133
144,Smile (with The Weeknd),Juice WRLD; The Weeknd,20171337
145,Ride It,Regard,23851784
146,Someone To You,BANNERS,21612559
147,Be Like That - feat. Swae Lee & Khalid,Kane Brown; Swae Lee; Khalid,16746394
148,Say So,Doja Cat,17111800
149,Promiscuous,Nelly Furtado; Timbaland,15487165
150,Rojo,J Balvin,5785707
151,Whoopty,CJ,40030085
152,Mr. Right Now (feat. Drake),21 Savage; Metro Boomin; Drake,9597493
153,Safaera,Bad Bunny; Jowell & Randy; Ñengo Flow,12532266
154,hot girl bummer,blackbear,20460776
155,Caramelo - Remix,Ozuna; KAROL G; Myke Towers,7884909
156,Perfect,Ed Sheeran,24527880
157,Martin & Gina,Polo G,24795085
158,GREECE (feat. Drake),DJ Khaled; Drake,15649652
159,Bohemian Rhapsody - Remastered 2011,Queen,22554318
160,everything i wanted,Billie Eilish,25757370
161,Be Alright,Dean Lewis,20727378
162,Quiéreme Mientras Se Pueda,Manuel Turizo,16952777
163,You Got It,Vedo,17379685
164,SAD!,XXXTENTACION,23146411
165,Yo Perreo Sola,Bad Bunny,1491902
166,Madrid (feat. Myke Towers),Maluma; Myke Towers,9220834
167,All of Me,John Legend,20983732
168,Ayer Me Llamó Mi Ex (feat. Lenny Santos),KHEA; Lenny Santos,10808810
169,Blueberry Eyes (feat. SUGA of BTS),MAX; SUGA,15443874
170,Shape of You,Ed Sheeran,22097673
171,Favorito,Camilo,5691970
172,Hasta Que Dios Diga,Anuel AA; Bad Bunny,12526415
173,Be Kind (with Halsey),Marshmello; Halsey,20398507
174,E-GIRLS ARE RUINING MY LIFE!,CORPSE; Savage Ga$p,13224267
175,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach; Quarterhead; Norma Jean Martine,26358262
176,Relación,Sech,681869
177,Sweet but Psycho,Ava Max,678479
178,Daddy Issues,The Neighbourhood,23201270
179,Savage Love (Laxed – Siren Beat) [BTS Remix],Jawsh 685; Jason Derulo; BTS,10117359
180,rockstar (feat. 21 Savage),Post Malone; 21 Savage,18699515
181,Got It On Me,Pop Smoke,8395777
182,Oh Juliana,Niack,668793
183,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,19269069
184,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,19772515
185,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke; A Boogie Wit da Hoodie,20388759
186,Still Don't Know My Name,Labrinth,11317997
187,Me Gusta (with Cardi B & Myke Towers),Anitta; Myke Towers; Cardi B,1431678
188,Figurinha - Ao Vivo,Douglas & Vinicius; MC Bruninho,2844813
189,Basta Você Me Ligar - Ao Vivo,Os Barões Da Pisadinha; Xand Avião,2759722
190,Runnin,21 Savage; Metro Boomin,18300479
191,CÓMO SE SIENTE - Remix,Jhayco; Bad Bunny,5312041
192,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG; Blueface,12211525
193,Blood // Water,grandson,5363195
194,After Party,Don Toliver,4792820
195,Star Shopping,Lil Peep,15897861
196,De Menina pra Mulher - Ao Vivo,Gusttavo Lima,645762
197,In Your Eyes,The Weeknd,13579452
198,Sunday Best,Surfaces,8741406
199,Angeklagt,Bonez MC,2081209
200,Dancing With A Stranger (with Normani),Sam Smith; Normani,2884083
201,At My Worst,Pink Sweat$,20536480
202,Are You Bored Yet? (feat. Clairo),Wallows; Clairo,15184685
203,when the party's over,Billie Eilish,18514916
204,Without Me,Halsey,15708779
205,Get You The Moon (feat. Snøw),Kina; Snøw,12440327
206,The Business,Tiësto,29890322
207,La Luz,Sech; J Balvin,31206973
208,Paradise (feat. Dermot Kennedy),MEDUZA; Dermot Kennedy,31712712
209,SLOW DANCING IN THE DARK,Joji,10170456
210,Kids Again,Sam Smith,676868
211,24 (feat. Lil Baby),Money Man; Lil Baby,2727877
212,How Do You Sleep?,Sam Smith,668487
213,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott; Young Thug; M.I.A.,664812
214,Bet You Wanna (Feat. Cardi B),BLACKPINK; Cardi B,1337246
215,PRACTICE,DaBaby,2069005
216,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,10499464
217,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,6847229
218,thank u next,Ariana Grande,681718
219,Photograph,Ed Sheeran,7539615
220,Nada,Cali Y El Dandee; Danna Paola,8589761
221,It's You,Ali Gatie,3319625
222,Hawái - Remix,Maluma; The Weeknd,51722574
223,Let Her Go,Passenger,673744
224,Tú Me Dejaste De Querer,C. Tangana; Niño de Elche; La Húngara,32793203
225,Mood (Remix) feat. Justin Bieber J Balvin & iann dior,24kGoldn; Justin Bieber; J Balvin; iann dior,30142368
226,Protect The Land,System Of A Down,1180524
227,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),The Kid LAROI; YoungBoy Never Broke Again; Internet Money,3929046
228,Sweet Melody,Little Mix,12031346
229,Young Wheezy (with Gunna),NAV; Gunna,1812348
230,Confetti,Little Mix,953217
231,ALWAYS DO,The Kid LAROI,17108039
232,Genocidal Humanoidz,System Of A Down,908732
233,F*CK YOU GOODBYE (feat. Machine Gun Kelly),The Kid LAROI; Machine Gun Kelly,1564903
234,What That Speed Bout!?,Mike WiLL Made-It; Nicki Minaj; YoungBoy Never Broke Again,817346
235,GO (feat. Juice WRLD),The Kid LAROI; Juice WRLD,5969486
236,5G,Booba,792697
237,WITHOUT YOU,The Kid LAROI,2113152
238,FEEL SOMETHING (feat. Marshmello),The Kid LAROI; Marshmello,745677
239,THE BADDEST,K/DA; (G)I-DLE; Wolftyla; Bea Miller; League of Legends,1481989
240,FDT,YG; Nipsey Hussle,879139
241,Took Her To The O,King Von,827395
242,The Code (feat. Polo G),King Von; Polo G,809640
243,Party In The U.S.A.,Miley Cyrus,741938
244,Last Christmas,Wham!,40598862
245,THE SCOTTS,THE SCOTTS; Travis Scott; Kid Cudi,733486
246,Goosebumps,HVME,15191879
247,Santa Tell Me,Ariana Grande,31612970
248,Yellow,Coldplay,9045283
249,The Less I Know The Better,Tame Impala,5374727
250,July,Noah Cyrus,3397055
251,Happier,Marshmello; Bastille,6117018
252,Therefore I Am,Billie Eilish,82028174
253,my future,Billie Eilish,2830269
254,Drankin N Smokin,Future; Lil Uzi Vert,7292247
255,Stripes Like Burberry,Future; Lil Uzi Vert,3303567
256,HOLIDAY,Lil Nas X,28703916
257,Real Baby Pluto,Future; Lil Uzi Vert,1971790
258,Marni On Me,Future; Lil Uzi Vert,1221465
259,That’s It,Future; Lil Uzi Vert,3460352
260,Sleeping On The Floor,Future; Lil Uzi Vert,1168877
261,De Cora <3,Rauw Alejandro; J Balvin,14989535
262,Million Dollar Play,Future; Lil Uzi Vert,1055684
263,Plastic,Future; Lil Uzi Vert,972359
264,Realize,AC/DC,930458
265,Fly Away,Tones And I,835421
266,Bought A Bad Bitch,Future; Lil Uzi Vert,807798
267,Rockstar Chainz,Future,746262
268,It's Beginning to Look a Lot like Christmas,Michael Bublé,27877344
269,Rockin' Around The Christmas Tree,Brenda Lee,25520311
270,Jingle Bell Rock,Bobby Helms,25013575
271,It's the Most Wonderful Time of the Year,Andy Williams,22572501
272,Underneath the Tree,Kelly Clarkson,19828072
273,Moonlight,XXXTENTACION,2034753
274,Mistletoe,Justin Bieber,16358480
275,Everybody Dies In Their Nightmares,XXXTENTACION,644025
276,Do I Wanna Know?,Arctic Monkeys,2005938
277,Play Date,Melanie Martinez,1305976
278,Dime Cómo Quieres,Christian Nodal; Ángela Aguilar,11027241
279,Something Just Like This,The Chainsmokers; Coldplay,2011430
280,Thinking out Loud,Ed Sheeran,1351137
281,Eenie Meenie,Sean Kingston; Justin Bieber,2975684
282,Mirrors,Justin Timberlake,4261767
283,Life Goes On,BTS,44096965
284,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes; Justin Bieber,42200027
285,Fly To My Room,BTS,22439064
286,Blue & Grey,BTS,22483484
287,Telepathy,BTS,20518076
288,Prisoner (feat. Dua Lipa),Miley Cyrus; Dua Lipa,33024489
289,Dis-ease,BTS,19251832
290,Stay,BTS,18860178
291,Skit,BTS,8392247
292,Baby (with J Balvin),Sfera Ebbasta; J Balvin,8049276
293,Abracadabra (feat. Future),Sfera Ebbasta; Future,2680684
294,Tik Tok (feat. Marracash & Guè),Sfera Ebbasta; Marracash; Guè,3877006
295,Macarena (feat. Offset),Sfera Ebbasta; Offset,2385360
296,Somebody’s Problem,Morgan Wallen,5949178
297,Hollywood (feat. Diplo),Sfera Ebbasta; Diplo,2274614
298,$€ Freestyle,Sfera Ebbasta,1326336
299,Male,Sfera Ebbasta,1286253
300,Gelosi,Sfera Ebbasta,1185801
301,Giovani Re,Sfera Ebbasta,1180514
302,Salam Alaikum (feat. 7ari & Steve Aoki),Sfera Ebbasta; 7ari; Steve Aoki,1135893
303,Gangang (feat. Lil Mosey),Sfera Ebbasta; Lil Mosey,1100342
304,Circles,Megan Thee Stallion,1061317
305,6 AM,Sfera Ebbasta,1011357
306,Boy With Luv (feat. Halsey),BTS; Halsey,5391304
307,Bottiglie Privè,Sfera Ebbasta,979547
308,ON,BTS,883362
309,Polvo,Nicky Jam; Myke Towers,9482039
310,Shots Fired,Megan Thee Stallion,787781
311,Still Goin Down,Morgan Wallen,774911
312,Love Not War (The Tampa Beat),Jason Derulo; Nuka,771885
313,Hey Boy,Sia,768042
314,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,12338271
315,Sleigh Ride,The Ronettes,11486736
316,Feliz Navidad,José Feliciano,11629451
317,Holly Jolly Christmas,Michael Bublé,10909067
318,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra; B. Swanson Quartet,11054143
319,Do They Know It's Christmas? - 1984 Version,Band Aid,10166453
320,Driving Home for Christmas - 2019 Remaster,Chris Rea,8904161
321,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,8737799
322,Body,Megan Thee Stallion,11818882
323,Happy Xmas (War Is Over) - Remastered 2010,John Lennon; Yoko Ono,6225541
324,Si Me Tomo Una Cerveza,Migrantes; Alico,3836667
325,Line Without a Hook,Ricky Montgomery,672173
326,Dancing in My Room,347aidan,3455327
327,Space Legend,Porky Slim,1693166
328,cardigan,Taylor Swift,1493292
329,exile (feat. Bon Iver),Taylor Swift; Bon Iver,704471
330,Riptide,Vance Joy,762755
331,Hecha Pa' Mi,Boza,4164552
332,The Christmas Song (Merry Christmas To You),Nat King Cole,4617800
333,LA NOCHE DE ANOCHE,Bad Bunny; ROSALÍA,18839511
334,TE MUDASTE,Bad Bunny,15324468
335,HACIENDO QUE ME AMAS,Bad Bunny,12564952
336,TE DESEO LO MEJOR,Bad Bunny,11319837
337,EL MUNDO ES MÍO,Bad Bunny,9714717
338,YO VISTO ASÍ,Bad Bunny,13352992
339,HOY COBRÉ,Bad Bunny,9605594
340,MALDITA POBREZA,Bad Bunny,9444427
341,BOOKER T,Bad Bunny,10013682
342,LA DROGA,Bad Bunny,9163152
343,ANTES QUE SE ACABE,Bad Bunny,8139585
344,TRELLAS,Bad Bunny,7921948
345,SORRY PAPI,Bad Bunny; ABRA,7928105
346,120,Bad Bunny,7875278
347,CANTARES DE NAVIDAD,Trio Vegabajeño,3367001
348,Angels Like You,Miley Cyrus,5896099
349,Plastic Hearts,Miley Cyrus,3806634
350,WTF Do I Know,Miley Cyrus,2786858
351,Night Crawling (feat. Billy Idol),Miley Cyrus; Billy Idol,1838440
352,Heart Of Glass (Live from the iHeart Festival),Miley Cyrus,3654587
353,Gimme What I Want,Miley Cyrus,1798351
354,Si Veo a Tu Mamá,Bad Bunny,850877
355,LA CANCIÓN,J Balvin; Bad Bunny,828478
356,La Santa,Bad Bunny; Daddy Yankee,826434
357,A Holly Jolly Christmas,Burl Ives,3624640
358,High,Miley Cyrus,781860
359,Merry Christmas Everyone,Shakin' Stevens,3252937
360,White Christmas,Bing Crosby; Ken Darby Singers; John Scott Trotter & His Orchestra,2922041
361,Fairytale of New York (feat. Kirsty MacColl),The Pogues; Kirsty MacColl,1887344
362,Baby It's Cold Outside (feat. Meghan Trainor),Brett Eldredge; Meghan Trainor,1856882
363,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como; The Fontane Sisters; Mitchell Ayres & His Orchestra,1826851
364,Santa Claus Is Coming To Town,The Jackson 5,1606338
365,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,886131
366,Have Yourself A Merry Little Christmas,Sam Smith,870622
367,My Only Wish (This Year),Britney Spears,797862
368,Like It's Christmas,Jonas Brothers,791023
369,Blue Christmas,Elvis Presley,789122
370,Thank God It's Christmas - Non-Album Single,Queen,788092
371,Jenny (I Wanna Ruin Our Friendship),Studio Killers,1656885
372,Step Into Christmas,Elton John,776462
373,Christmas Lights,Coldplay,771721
374,Christmas (Baby Please Come Home),Darlene Love,763580
