ID,Track,Singer(s),Stream
188,WHATS POPPIN,Jack Harlow,1350951
189,Daddy Issues,The Neighbourhood,19870129
190,CÓMO SE SIENTE - Remix,Jhayco; Bad Bunny,8250068
191,Over Now (with The Weeknd),Calvin Harris; The Weeknd,687932
192,It's You,Ali Gatie,12049667
193,Something Just Like This,The Chainsmokers; Coldplay,9370872
194,Sofia,Clairo,34181868
195,Money Trees,Kendrick Lamar; Jay Rock,680809
196,Tak Tiki Tak,Harry Nach,679525
197,July,Noah Cyrus,6044290
198,Bruises,Lewis Capaldi,7216843
199,exile (feat. Bon Iver),Taylor Swift; Bon Iver,665377
200,Lovesick Girls,BLACKPINK,71537166
201,Bet You Wanna (Feat. Cardi B),BLACKPINK; Cardi B,46992308
202,Pretty Savage,BLACKPINK,43856544
203,Runnin,21 Savage; Metro Boomin,40518493
204,Mr. Right Now (feat. Drake),21 Savage; Metro Boomin; Drake,42010995
205,Wonder,Shawn Mendes,70337627
206,Crazy Over You,BLACKPINK,24678365
207,Love To Hate Me,BLACKPINK,24397358
208,Glock In My Lap,21 Savage; Metro Boomin,14911096
209,You Never Know,BLACKPINK,18075363
210,Rich Nigga Shit (feat. Young Thug),21 Savage; Metro Boomin; Young Thug,9882916
211,Slidin,21 Savage; Metro Boomin,8243488
212,Many Men,21 Savage; Metro Boomin,8675173
213,Savage Love (Laxed – Siren Beat) [BTS Remix],Jawsh 685; Jason Derulo; BTS,34293265
214,Outta Time (feat. Drake),Bryson Tiller; Drake,7762934
215,Snitches & Rats (feat. Young Nudy),21 Savage; Metro Boomin; Young Nudy,4381373
216,My Dawg,21 Savage; Metro Boomin,4380823
217,Intro,21 Savage; Metro Boomin,2582742
218,Brand New Draco,21 Savage; Metro Boomin,4236967
219,Snitches & Rats (Interlude),21 Savage; Metro Boomin,2503166
220,Steppin On Niggas,21 Savage; Metro Boomin,2454790
221,No Opp Left Behind,21 Savage; Metro Boomin,3102766
222,RIP Luv,21 Savage; Metro Boomin,2973941
223,Said N Done,21 Savage; Metro Boomin,2132379
224,Years Go By,Bryson Tiller,1283845
225,Always Forever,Bryson Tiller,1187022
226,Levitating (feat. DaBaby),Dua Lipa; DaBaby,37574869
227,Rohdiamant ٢٠٢٠,Samra,1774510
228,I'm Ready For You,Bryson Tiller,1026892
229,Things Change,Bryson Tiller,991338
230,MACHETE SATELLITE (feat. Salmo Taxi B & Greg Willen),BLOODY VINYL; Slait; 5019; Salmo; Taxi B; Greg Willen,935278
231,Don’t Stop (feat. Young Thug),Megan Thee Stallion; Young Thug,1705066
232,Inhale,Bryson Tiller,913845
233,Sorrows,Bryson Tiller,891357
234,Timeless Interlude,Bryson Tiller,867961
235,Keep Doing What You're Doing,Bryson Tiller,837474
236,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],Internet Money; Don Toliver; Roddy Ricch,5550390
237,Next To You,Bryson Tiller,804269
238,Investe Em Mim,Jonas Esticado,12432956
239,Recairei - Ao Vivo,Os Barões Da Pisadinha,15411775
240,Só Você,MC Rogerinho,2133614
241,Wonderwall - Remastered,Oasis,6251374
242,Moonlight,XXXTENTACION,5889029
243,Mi Niña,Wisin; Myke Towers; Los Legendarios,29376313
244,Jump - 2015 Remaster,Van Halen,2721596
245,Panama - 2015 Remaster,Van Halen,986139
246,Runnin' with the Devil - 2015 Remaster,Van Halen,929248
247,Ain't Talkin' 'Bout Love - 2015 Remaster,Van Halen,810273
248,Eruption - 2015 Remaster,Van Halen,737671
249,Hot for Teacher - 2015 Remaster,Van Halen,733750
250,Back In Black,AC/DC,2823731
251,Just the Way You Are,Bruno Mars,684705
252,Baby I'm Jealous (feat. Doja Cat),Bebe Rexha; Doja Cat,12629359
253,Bande organisée,13 Organisé; SCH; Kofs; Jul; Naps; Soso Maness; Elams; Solda; Houari,1048004
254,Shot In The Dark,AC/DC,865677
255,Sleepy Hollow,Trippie Redd,864376
256,La Nota,Manuel Turizo; Rauw Alejandro; Myke Towers,28798447
257,In the End,Linkin Park,9042294
258,Ain't It Different (feat. AJ Tracey & Stormzy),Headie One; AJ Tracey; Stormzy,757947
259,Allah'ından Bul,Ezhel,2063654
260,Not a Pop Song,Little Mix,726393
261,The Chain - 2004 Remaster,Fleetwood Mac,2074941
262,Hips Don't Lie (feat. Wyclef Jean),Shakira; Wyclef Jean,883751
263,I Gotta Feeling,Black Eyed Peas,839270
264,Yeah! (feat. Lil Jon & Ludacris),Usher; Lil Jon; Ludacris,819014
265,This Love,Maroon 5,725505
266,Don't Stop Me Now - Remastered 2011,Queen,1388906
267,Mr. Brightside,The Killers,1385912
268,Don't Stop Believin',Journey,1382019
269,Every Breath You Take,The Police,1380105
270,Tá Rocheda,Os Barões Da Pisadinha,650531
271,Train Wreck,James Arthur,19810182
272,Deep End,Fousheé,19866740
273,I'm Yours,Jason Mraz,4587272
274,Wake Me Up,Avicii,5248990
275,Lonely (with benny blanco),Justin Bieber; benny blanco,47330558
276,Let Me Love You Like A Woman,Lana Del Rey,2124746
277,Fake,Lauv; Conan Gray,10574766
278,Hate The Way (feat. blackbear),G-Eazy; blackbear,4465846
279,Enchule,Rauw Alejandro,12108093
280,Désolé,MERO; Nimo,754721
281,Amantes y Amigos,Arcángel; Sech,1425676
282,QueLoQue,Major Lazer; Paloma Mami; Diplo,706612
283,Lose You To Love Me,Selena Gomez,1916438
284,Hold Me While You Wait,Lewis Capaldi,620119
285,Promiscuous,Nelly Furtado; Timbaland,8654927
286,E-GIRLS ARE RUINING MY LIFE!,CORPSE; Savage Ga$p,5135689
287,thank u next,Ariana Grande,6538150
288,positions,Ariana Grande,56088606
289,Forever After All,Luke Combs,15501803
290,Spicy (feat. Post Malone),Ty Dolla $ign; Post Malone,12075266
291,Tyler Herro,Jack Harlow,11793091
292,Angeklagt,Bonez MC,9078352
293,SO DONE,The Kid LAROI,10134943
294,Too Much (feat. Usher),Marshmello; Imanbek; Usher,1036556
295,Sweet Melody,Little Mix,5992663
296,Teardrops,Bring Me The Horizon,1825729
297,Hell and High Water,Major Lazer; Alessia Cara; Diplo,988953
298,Without You,Luke Combs; Amanda Shires,835073
299,BICHOTA,KAROL G,8237785
300,Chica Ideal,Sebastian Yatra; Guaynaa,8379609
301,Blueberry Eyes (feat. SUGA of BTS),MAX; SUGA,7180602
302,Nada,Cali Y El Dandee; Danna Paola,5948351
303,Better Together,Luke Combs,723824
304,Goosebumps,HVME,1398711
305,Back to the Streets (feat. Jhené Aiko),Saweetie; Jhené Aiko,711916
306,De Menina pra Mulher - Ao Vivo,Gusttavo Lima,1447270
307,The Business,Tiësto,4292237
308,Someone Like You,Adele,3439725
309,Papi Chulo,Octavian; Skepta,5459473
310,Whoopty,CJ,5520312
311,Golden,Harry Styles,8944005
312,I CAN'T STOP ME,TWICE,8365520
313,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG; Blueface,4430696
314,Reloj,Rauw Alejandro; Anuel AA,4220576
315,At My Worst,Pink Sweat$,2025746
316,Bottiglie Privè,Sfera Ebbasta,3200183
317,MORE,K/DA; Madison Beer; (G)I-DLE; Lexie Liu; Jaira Burns; Seraphine; League of Legends,5287916
318,34+35,Ariana Grande,10245296
319,motive (with Doja Cat),Ariana Grande; Doja Cat,7955456
320,off the table (with The Weeknd),Ariana Grande; The Weeknd,7035790
321,shut up,Ariana Grande,6491596
322,just like magic,Ariana Grande,6173443
323,DÁKITI,Bad Bunny; Jhayco,8262874
324,safety net (feat. Ty Dolla $ign),Ariana Grande; Ty Dolla $ign,5550960
325,nasty,Ariana Grande,5456917
326,six thirty,Ariana Grande,5247072
327,pov,Ariana Grande,5653639
328,my hair,Ariana Grande,5166514
329,west side,Ariana Grande,4505724
330,love language,Ariana Grande,4511913
331,obvious,Ariana Grande,4482261
332,Fever,Dua Lipa; Angèle,3105097
333,Kids Again,Sam Smith,2040398
334,Look Over Your Shoulder (feat. Kendrick Lamar),Busta Rhymes; Kendrick Lamar,1031844
335,Never Change (feat. Future),Trippie Redd; Future,980621
336,Paradise (feat. Dermot Kennedy),MEDUZA; Dermot Kennedy,959897
337,Thriller,Michael Jackson,3357991
338,Dancing With A Stranger (with Normani),Sam Smith; Normani,1704253
339,B.L.F.L.,Azet; Capital Bra,896858
340,1x1 (feat. Nova Twins),Bring Me The Horizon; Nova Twins,848159
341,Stay Down - Apple Music Live,Lil Durk; 6LACK; Young Thug,832576
342,How Do You Sleep?,Sam Smith,825484
343,Highway to Hell,AC/DC,2230094
344,Losses - Bonus,Lil Tjay,813511
345,No Drama,Becky G; Ozuna,800839
346,Ghostbusters,Ray Parker Jr.,2139930
347,Monster Mash,Bobby "Boris" Pickett; The Crypt-Kickers,1817266
348,This Is Halloween,The Citizens of Halloween,1442220
349,Somebody's Watching Me - Single Version,Rockwell,1071832
350,Sweet but Psycho,Ava Max,1058957
351,Disturbia,Rihanna,985787
352,(Don't Fear) The Reaper,Blue Öyster Cult,915090
353,Superstition - Single Version,Stevie Wonder,829801
354,Zombie,The Cranberries,828738
355,Sweet Dreams (Are Made of This) - Remastered,Eurythmics; Annie Lennox; Dave Stewart,803820
356,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,758087
