ID,Track,Singer(s),Stream
57,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,34850086
58,CITY OF ANGELS,24kGoldn,32916877
59,Moral of the Story,Ashe,29916333
60,hot girl bummer,blackbear,34292944
61,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,44290546
62,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,33281172
63,Diosa,Myke Towers,33408940
64,Walk Em Down (feat. Roddy Ricch),NLE Choppa; Roddy Ricch,37323765
65,Stupid Love,Lady Gaga,27297901
66,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,31155419
67,Lucid Dreams,Juice WRLD,33113078
68,when the party's over,Billie Eilish,29762867
69,Save Your Tears,The Weeknd,18357640
70,P2,Lil Uzi Vert,29441129
71,Like That (feat. Gucci Mane),Doja Cat; Gucci Mane,30557081
72,No Time To Die,Billie Eilish,24665182
73,Hola - Remix,Dalex; Lenny Tavárez; Chencho Corleone; Juhn; Dímelo Flow,29150315
74,Know Your Worth,Khalid; Disclosure,29587195
75,Forever (feat. Post Malone & Clever),Justin Bieber; Post Malone; Clever,8515566
76,Suicidal (Remix) [feat. Juice WRLD],YNW Melly; Juice WRLD,26876223
77,What If I Told You That I Love You,Ali Gatie,25287948
78,Never Seen the Rain,Tones And I,23674381
79,That Way - Bonus Track,Lil Uzi Vert,19151469
80,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,29199240
81,Levitating,Dua Lipa,9415000
82,HIGHEST IN THE ROOM,Travis Scott,42274791
83,Breaking Me,Topic; A7S,36154097
84,Hallucinate,Dua Lipa,5990824
85,To Die For,Sam Smith,11314344
86,In Your Eyes (feat. Alida),Robin Schulz; Alida,27412008
87,Shallow,Lady Gaga; Bradley Cooper,28861830
88,Ballin' (with Roddy Ricch),Mustard; Roddy Ricch,29353263
89,Lalala,Y2K; bbno$,26183823
90,It's You,Ali Gatie,25437999
91,What A Man Gotta Do,Jonas Brothers,25667956
92,Myron,Lil Uzi Vert,25848884
93,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty; DaBaby; Drake,17715126
94,ily (i love you baby) (feat. Emilee),Surf Mesa; Emilee,45218590
95,Lose You To Love Me,Selena Gomez,25215559
96,Believer,Imagine Dragons,26454800
97,rockstar (feat. 21 Savage),Post Malone; 21 Savage,26081292
98,7 rings,Ariana Grande,26101461
99,Watermelon Sugar,Harry Styles,25412303
100,BOP,DaBaby,24710204
101,Keii,Anuel AA,23139651
102,Hardest To Love,The Weeknd,5612894
103,Pretty Please,Dua Lipa,3113938
104,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,24150191
105,Get You The Moon (feat. Snøw),Kina; Snøw,23856279
106,I Love Me,Demi Lovato,7106537
107,Happier,Marshmello; Bastille,25023256
108,Suicidal,YNW Melly,22671393
109,No Idea,Don Toliver,22783905
110,Muévelo,Nicky Jam; Daddy Yankee,22240696
111,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,24510201
112,OUT WEST (feat. Young Thug),JACKBOYS; Travis Scott; Young Thug,26105209
113,Maniac,Conan Gray,21951887
114,SAD!,XXXTENTACION,24529869
115,Goodbyes (feat. Young Thug),Post Malone; Young Thug,23734730
116,Ransom,Lil Tecca,24812816
117,Old Me,5 Seconds of Summer,6284582
118,Blanco,J Balvin,18030231
119,Jocelyn Flores,XXXTENTACION,24360166
120,LA CANCIÓN,J Balvin; Bad Bunny,22669158
121,A Tu Merced,Bad Bunny,20458233
122,Me Gusta,Shakira; Anuel AA,21331378
123,Cool,Dua Lipa,2960650
124,Love Again,Dua Lipa,2937641
125,Scared To Live,The Weeknd,2859443
126,Bruises,Lewis Capaldi,23253346
127,Without Me,Halsey,23364513
128,Future Nostalgia,Dua Lipa,2988207
129,Fantasias,Rauw Alejandro; Farruko,22173701
130,Bohemian Rhapsody - Remastered 2011,Queen,24026623
131,Pero Ya No,Bad Bunny,6203305
132,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G; Stunna 4 Vegas; NLE Choppa; Mike WiLL Made-It,10309603
133,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,22912275
134,Say You Won't Let Go,James Arthur,23110415
135,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,21960764
136,Make You Mine,PUBLIC,22639895
137,SUGAR,BROCKHAMPTON,20958328
138,Callaita,Bad Bunny; Tainy,20744311
139,Shape of You,Ed Sheeran,23589629
140,Can We Kiss Forever?,Kina; Adriana Proenza,20801328
141,Azul,J Balvin,21627992
142,July,Noah Cyrus,21337074
143,Alone Again,The Weeknd,1442058
144,Sucker,Jonas Brothers,21492050
145,Salt,Ava Max,29943230
146,Wow.,Post Malone,21274742
147,Robbery,Juice WRLD,21700087
148,Perfect,Ed Sheeran,22298014
149,WANNABE,ITZY,9282902
150,ocean eyes,Billie Eilish,20423710
151,How Do You Sleep?,Sam Smith,20254859
152,Good In Bed,Dua Lipa,1403959
153,Too Late,The Weeknd,1393129
154,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,20110477
155,Faith,The Weeknd,1378419
156,goosebumps,Travis Scott,39453391
157,Dior,Pop Smoke,19205706
158,SICKO MODE,Travis Scott,42280109
159,Moonlight,XXXTENTACION,20025692
160,Money In The Grave (Drake ft. Rick Ross),Drake; Rick Ross,21895175
161,Snowchild,The Weeknd,1319076
162,All of Me,John Legend,20029770
163,Higher Love,Kygo; Whitney Houston,21056188
164,Lights Up,Harry Styles,17388658
165,The Take (feat. Chris Brown),Tory Lanez; Chris Brown,14459334
166,Fantasias - Remix,Rauw Alejandro; Anuel AA; NATTI NATASHA; Farruko; Lunay,17681057
167,Alone Pt. II,Alan Walker; Ava Max,18597439
168,Takeaway,The Chainsmokers; ILLENIUM; Lennon Stella,13234636
169,Sweet but Psycho,Ava Max,20828278
170,Du bist mein,Zuna; Loredana; SRNO,1313828
171,Medusa,Jhayco; Anuel AA; J Balvin,2530063
172,Jangueo,Alex Rose; Rafa Pabön,22202468
173,The Less I Know The Better,Tame Impala,20264513
174,Wildflower,5 Seconds of Summer,1322361
175,Dancing With A Stranger (with Normani),Sam Smith; Normani,20046473
176,Escape From LA,The Weeknd,666615
177,Hate Me (with Juice WRLD),Ellie Goulding; Juice WRLD,15114210
178,Piece Of Your Heart,MEDUZA; Goodboys,20599206
179,Be Alright,Dean Lewis,20109140
180,Bichiyal,Bad Bunny; Yaviah,1299322
181,I Like Me Better,Lauv,15239969
182,thank u next,Ariana Grande,15198626
183,Youngblood,5 Seconds of Summer,19446442
184,Better Now,Post Malone,19120176
185,Let Me Down Slowly,Alec Benjamin,19752628
186,PTSD,G Herbo; Lil Uzi Vert; Juice WRLD; Chance the Rapper,22397258
187,Kings & Queens,Ava Max,22339315
188,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,16851989
189,3 Nights,Dominic Fike,14650508
190,If I Can't Have You,Shawn Mendes,14557847
191,Starboy,The Weeknd; Daft Punk,2522667
192,BRABA,Luísa Sonza,4605174
193,I.F.L.Y.,Bazzi,3159191
194,i love you,Billie Eilish,4279710
195,Good as Hell (feat. Ariana Grande),Lizzo; Ariana Grande,7464515
196,XO Tour Llif3,Lil Uzi Vert,13516416
197,changes,XXXTENTACION,10377132
198,Boys Will Be Boys,Dua Lipa,623520
199,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,12814064
200,FIND MY WAY,DaBaby,38312624
201,Something Just Like This,The Chainsmokers; Coldplay,18246546
202,Toosie Slide,Drake,155164673
203,I'll Wait,Kygo; Sasha Alex Sloan,16484483
204,Dear April (Side A - Acoustic),Frank Ocean,1977515
205,Cayendo (Side A - Acoustic),Frank Ocean,1139839
206,Follow,KAROL G; Anuel AA,16140295
207,Ain't No Sunshine,Bill Withers,2542831
208,Take Yourself Home,Troye Sivan,919529
209,Who Needs Love,Tory Lanez,2909402
210,Tycoon,Future,1470721
211,Selfish,Madison Beer,25807379
212,Elegí (feat. Dímelo Flow),Rauw Alejandro; Dalex; Lenny Tavárez; Dímelo Flow,25624393
213,Lovely Day,Bill Withers,1622649
214,What's Luv,Shindy,721220
215,Lean on Me,Bill Withers,1440768
216,Jesus Christ 2005 God Bless America,The 1975,689715
217,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy; Tory Lanez; Tyga,18181746
218,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,3822933
219,La Cama - Remix,Lunay; Myke Towers; Ozuna; Chencho Corleone; Rauw Alejandro,8019327
220,PORFA,Feid; Justin Quiles,27947338
221,Woah,Lil Baby,3158394
222,High Hopes,Panic! At The Disco,17194559
223,Don't Stop Me Now - Remastered 2011,Queen,4951718
224,Every Breath You Take,The Police,4839557
225,Heart On Ice,Rod Wave,6186614
226,God's Plan,Drake,15700313
227,Favorito,Camilo,39644977
228,2002,Anne-Marie,3684962
229,SLOW DANCING IN THE DARK,Joji,11369424
230,Post Malone (feat. RANI),Sam Feldt; RANI,1844448
231,Astronomia,Vicetone; Tony Igy,18327701
232,Never Really Over,Katy Perry,609690
233,Thunder,Imagine Dragons,1217768
234,Level of Concern,Twenty One Pilots,28957175
235,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,1861595
236,Boyfriend,Selena Gomez,24209538
237,Stupid Again,Tory Lanez,5267131
238,Broke In A Minute,Tory Lanez,14364975
239,Brooklyn Bridge To Chorus,The Strokes,1633955
240,Shotz Fired,Bonez MC,3668947
241,BaeBae,Samra,2945436
242,The Adults Are Talking,The Strokes,1559581
243,Inside Friend (feat. John Mayer),Leon Bridges; John Mayer,797681
244,Selfless,The Strokes,759148
245,Midnight (feat. Liam Payne),Alesso; Liam Payne,729095
246,Pricey & Spicy,Tory Lanez,712159
247,Bad Decisions,The Strokes,692038
248,10 F*CKS (with Mansa),Tory Lanez; Mansa,656683
249,Do The Most,Tory Lanez,654704
250,Eternal Summer,The Strokes,619503
251,Don't Stop Believin',Journey,1891199
252,Sigues Con El - Remix,Arcángel; Sech; Romeo Santos,14115178
253,Another One Bites The Dust - Remastered 2011,Queen,2429588
254,Africa,TOTO,1259778
255,Under Pressure - Remastered 2011,Queen; David Bowie,1807787
256,Por Primera Vez,Camilo; Evaluna Montaner,14120355
257,Photograph,Ed Sheeran,5312802
258,All Girls Are The Same,Juice WRLD,4886196
259,Relación,Sech,3577638
260,Cradles,Sub Urban,576191
261,Leader Of The Delinquents,Kid Cudi,737828
262,Closer,The Chainsmokers; Halsey,4250522
263,@ MEH,Playboi Carti,19198916
264,Gimme Love,Joji,14396919
265,Run,Joji,760493
266,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,38075154
267,I’m Ready (with Demi Lovato),Sam Smith; Demi Lovato,23824815
268,PICK UP (feat. Quavo),DaBaby; Quavo,6996829
269,CAN'T STOP,DaBaby,2541147
270,LIGHTSKIN SH*T (feat. Future & jetsonmade),DaBaby; Future; jetsonmade,3154111
271,JUMP (feat. YoungBoy Never Broke Again),DaBaby; YoungBoy Never Broke Again,4785789
272,BLAME IT ON BABY,DaBaby,2266093
273,TALK ABOUT IT,DaBaby,2103555
274,SAD SH*T,DaBaby,2062013
275,Freedom,Kygo; Zak Abel,6666461
276,DROP (feat. A Boogie wit da Hoodie & London On Da Track),DaBaby; A Boogie Wit da Hoodie; London On Da Track,2071628
277,CHAMPION,DaBaby,1832922
278,NASTY (feat. Ashanti & Megan Thee Stallion),DaBaby; Ashanti; Megan Thee Stallion,1085445
279,AMAZING GRACE,DaBaby,900823
280,No Me Ame,Rvssian; Anuel AA; Juice WRLD,2822826
281,365 Tage,Samra; Capital Bra,830642
282,Tutu,Camilo; Pedro Capó,9165270
283,Secret (feat. Summer Walker),21 Savage; Summer Walker,749854
284,After Party,Don Toliver,12388970
285,Final Fantasy,Ufo361,709104
286,Out Of Love (feat. Internet Money),Lil Tecca; Internet Money,688331
287,This City,Sam Fischer,10773766
288,MAMACITA,Black Eyed Peas; Ozuna; J. Rey Soul,9423821
289,BUTTERFLY EFFECT,Travis Scott,11443210
290,STARGAZING,Travis Scott,11178635
291,YOSEMITE,Travis Scott,6939084
292,Wake Me Up,Avicii,1229206
293,THE SCOTTS,THE SCOTTS; Travis Scott; Kid Cudi,45154847
294,Righteous,Juice WRLD,21776116
295,If You’re Too Shy (Let Me Know) - Edit,The 1975,1809328
296,90-60-111,Shirin David,5326982
297,Emotions,Ufo361,5897177
298,All In,Lil Baby,1460726
299,ADMV,Maluma,1401963
300,If You’re Too Shy (Let Me Know),The 1975,729073
301,Living In A Ghost Town,The Rolling Stones,722777
302,Thug of Spades (feat. DaBaby),YoungBoy Never Broke Again; DaBaby,677716
303,The London (feat. J. Cole & Travis Scott),Young Thug; J. Cole; Travis Scott,637035
304,Sasuke,Lil Uzi Vert,3247829
305,Play Date,Melanie Martinez,4602271
306,Houdini (feat. Swarmz & Tion Wayne),KSI; Swarmz; Tion Wayne,2587803
307,Savage Remix (feat. Beyoncé),Megan Thee Stallion; Beyoncé,3960643
308,Nicht verdient,Capital Bra; Loredana,1732621
309,El Efecto - Remix,Rauw Alejandro; Chencho Corleone; KEVVO; Bryant Myers; Lyanno; Dalex,619779
